,摘要,关键词,第一章,第二章,第三章,第四章,第五章,总词频,加权得分
p型掺杂区域,0,0,0,0,2,0,0,2,0.48333333333333334
掩膜,0,0,0,0,2,1,0,3,0.725
牺牲层,0,0,0,0,2,0,0,2,0.48333333333333334
隔离层,0,0,0,0,2,2,0,4,0.9666666666666667
栅极沉淀,0,0,0,0,2,0,0,2,0.48333333333333334
沉淀,0,0,0,0,2,1,0,3,0.725
源极硅层,0,0,0,0,7,5,0,12,2.9
半径,0,0,0,0,4,0,0,4,0.9666666666666667
离子注入,0,0,0,0,2,0,0,2,0.48333333333333334
gasgaatfet,13,0,8,0,114,78,12,225,63.3
加工流程,3,0,1,0,2,6,2,14,5.541666666666666
掺杂,0,0,1,0,4,1,0,6,1.3333333333333333
gasgaatfet器件,0,0,0,0,11,4,0,15,3.625
金属连接,0,0,0,0,1,0,0,1,0.24166666666666667
连接,0,0,0,0,1,2,0,3,0.725
离子注,0,0,0,0,1,1,0,2,0.48333333333333334
si层,0,0,0,0,1,1,0,2,0.48333333333333334
挖沟,0,0,0,0,1,1,0,2,0.48333333333333334
平整化,0,0,0,0,1,1,0,2,0.48333333333333334
teos,0,0,0,0,1,0,0,1,0.24166666666666667
正硅酸乙酯,0,0,0,0,1,1,0,2,0.48333333333333334
硅层,0,0,0,0,38,10,0,48,11.6
源极错层,0,0,0,0,5,4,0,9,2.175
ge层,0,0,0,0,1,0,0,1,0.24166666666666667
介质层,0,0,0,0,1,0,0,1,0.24166666666666667
化学机械平坦,0,0,0,0,1,0,0,1,0.24166666666666667
错层,0,0,0,0,36,8,0,44,10.633333333333333
沉淀氧化层,0,0,0,0,1,0,0,1,0.24166666666666667
栅极金属,0,0,0,0,1,0,0,1,0.24166666666666667
沉淀栅极金属,0,0,0,0,1,0,0,1,0.24166666666666667
外层,0,0,0,0,1,1,0,2,0.48333333333333334
gasgaatfet晶体管,0,0,0,0,1,1,0,2,0.48333333333333334
牺牲硅氧化层,0,0,0,0,1,1,0,2,0.48333333333333334
掩膜层,0,0,0,0,1,0,0,1,0.24166666666666667
横切面图,0,0,0,0,2,1,0,3,0.725
圆形硬掩膜层,0,0,0,0,1,1,0,2,0.48333333333333334
soi,0,0,0,0,1,1,0,2,0.48333333333333334
圆柱体外层,0,0,0,0,1,2,0,3,0.725
本征,0,0,0,0,1,0,0,1,0.24166666666666667
外延,0,0,0,0,1,0,0,1,0.24166666666666667
硅衬底,0,0,0,0,1,0,0,1,0.24166666666666667
绝缘氧化层衬底,0,0,0,0,1,0,0,1,0.24166666666666667
gasgaatfet加工工艺,0,0,1,0,1,1,0,3,0.6083333333333334
egme,0,0,0,0,1,0,0,1,0.24166666666666667
ved,0,0,0,0,1,0,0,1,0.24166666666666667
i4eformalkm,0,0,0,0,1,0,0,1,0.24166666666666667
ets,0,0,2,1,2,1,1,7,1.3416666666666668
环栅,0,0,0,0,2,0,0,2,0.48333333333333334
纳米管mosfets加工流程,0,0,0,0,1,0,0,1,0.24166666666666667
纳米管mosfets,0,0,0,0,1,0,0,1,0.24166666666666667
加工工艺流程,0,0,0,0,3,0,0,3,0.725
加工工艺,0,0,4,0,2,4,0,10,1.95
带带隧穿,2,1,8,3,35,36,2,87,23.016666666666666
双极性效应,3,0,10,2,15,4,4,38,10.058333333333334
开态电流,5,1,13,1,12,17,6,55,17.208333333333336
低功耗,0,0,1,0,1,0,0,2,0.3666666666666667
工艺,1,0,0,0,2,3,0,6,2.208333333333333
4gasgaatfet,0,0,0,0,1,0,0,1,0.24166666666666667
载流子,0,0,7,8,5,1,0,21,3.325
晶体管,3,0,29,1,21,1,1,56,12.308333333333334
沟道导带,1,0,5,5,8,9,1,29,6.6
源极价带,1,0,5,3,8,8,1,26,6.108333333333333
漏极导带,0,0,3,1,0,2,0,6,0.9833333333333334
沟道价带,0,0,3,1,2,2,0,8,1.4666666666666668
能带,0,0,3,7,4,5,1,20,3.6666666666666665
驱动能力,0,0,3,0,3,0,1,7,1.3416666666666668
高开态电流,1,0,2,0,1,2,0,6,1.975
tfets工艺,0,0,2,0,0,0,0,2,0.25
势垒能量,0,0,2,1,0,0,0,3,0.375
电压,0,0,2,0,2,0,0,4,0.7333333333333334
关态电流,4,0,4,1,14,28,8,59,16.708333333333336
性能,2,0,10,0,12,13,4,41,10.258333333333333
环栅隧穿场效应晶体管,0,0,1,0,1,0,0,2,0.3666666666666667
性能优化,0,0,2,0,0,0,0,2,0.25
p-gasgaatfet,5,0,3,0,0,58,8,74,21.325
0-gasgaatfet,0,0,1,0,0,2,0,3,0.6083333333333334
低关态电流,1,0,3,0,0,1,0,5,1.6166666666666667
内部机理,0,0,3,0,2,0,0,5,0.8583333333333334
tfet性能,0,0,1,0,0,0,0,1,0.125
错环绕源极结构,1,0,1,0,7,1,0,10,3.0583333333333336
tfet结构,0,0,3,0,1,0,0,4,0.6166666666666667
mosfets工艺,0,0,1,0,0,0,0,1,0.125
异质结,0,0,2,1,0,0,0,3,0.375
升源结构,0,0,1,0,0,0,0,1,0.125
隧穿几率,0,0,1,0,0,0,0,1,0.125
隧穿面积,0,0,2,0,0,0,0,2,0.25
尺寸,0,0,2,1,0,0,0,3,0.375
亚阈值特性,0,0,2,0,5,3,3,13,2.908333333333333
非对称掺杂,0,0,1,0,0,0,0,1,0.125
p-i-n,0,0,1,0,0,0,0,1,0.125
指数函数,0,0,1,0,0,0,0,1,0.125
变量,0,0,1,0,1,0,0,2,0.3666666666666667
距离,0,0,1,1,0,0,0,2,0.25
弯曲,0,0,1,1,0,3,0,5,0.975
特性转移曲线,0,0,1,0,0,0,0,1,0.125
反型层开口,0,0,1,0,0,0,0,1,0.125
点亚阈值,0,0,1,0,0,0,0,1,0.125
载流子扩散漂移,0,0,1,0,0,0,0,1,0.125
导带,0,0,1,11,2,4,0,18,2.95
价带,0,0,1,7,2,4,0,14,2.45
电子等载流子,0,0,1,0,0,0,0,1,0.125
带带隧穿原理,0,0,1,0,0,0,1,2,0.3666666666666667
量子力学,0,0,1,0,1,0,0,2,0.3666666666666667
电压差,0,0,1,0,0,0,0,1,0.125
源极漏极,0,0,1,0,0,0,0,1,0.125
通道,0,0,1,0,0,0,0,1,0.125
迁移,0,0,1,0,0,0,0,1,0.125
反型层,0,0,1,0,0,0,0,1,0.125
开态,0,0,1,3,4,3,0,11,2.1916666666666664
集成电路,3,0,7,0,0,0,2,12,4.358333333333333
低功耗器件,0,0,1,0,0,0,1,2,0.3666666666666667
玻尔兹曼,0,0,1,0,0,0,1,2,0.3666666666666667
常温,0,0,1,0,0,0,0,1,0.125
沟道接触面,0,0,0,1,0,11,1,13,3.025
漏极接触面,0,0,0,0,0,14,0,14,3.3833333333333333
overlap,1,0,2,0,0,13,1,17,4.633333333333333
o-gasgaatfet,5,0,2,0,0,43,6,56,17.09166666666667
带带隧穿面积,0,0,0,0,1,1,0,2,0.48333333333333334
带带隧穿电流,0,0,0,0,0,1,0,1,0.24166666666666667
overlap长度,0,0,0,0,0,27,0,27,6.525
overlap结构,2,0,2,0,0,6,0,10,3.7
电流密度,0,0,0,0,14,10,0,24,5.8
参数,0,0,0,11,6,10,0,27,5.241666666666667
sigaatfet,2,0,2,0,22,0,2,28,8.05
浓度,0,0,0,0,3,0,0,3,0.725
p型,0,0,0,0,3,6,0,9,2.175
硅层厚度,0,0,1,0,17,0,0,18,4.233333333333333
ge-sourcegaatfet,3,0,1,0,21,0,3,28,8.925
栅极氧化层,0,0,1,0,2,0,0,3,0.6083333333333334
可调,0,0,0,0,2,2,0,4,0.9666666666666667
错环绕硅,0,0,0,0,2,0,0,2,0.48333333333333334
源极区域,0,0,0,0,2,0,0,2,0.48333333333333334
普通环栅,0,0,0,0,2,0,0,2,0.48333333333333334
异质结结构,0,0,0,0,2,1,0,3,0.725
p型重掺杂,0,0,0,0,1,0,0,1,0.24166666666666667
p型轻掺杂,0,0,0,0,1,0,0,1,0.24166666666666667
n型掺杂,0,0,0,1,1,0,0,2,0.3666666666666667
二氧化氟,0,0,0,0,1,0,0,1,0.24166666666666667
ge-soucegaatfet,0,0,0,0,1,0,0,1,0.24166666666666667
漏极掺杂浓度,0,0,0,0,1,2,0,3,0.725
参杂浓度,0,0,0,0,1,1,0,2,0.48333333333333334
ns,0,0,0,0,1,1,0,2,0.48333333333333334
沟道摻杂浓度,0,0,0,0,1,0,0,1,0.24166666666666667
源极掺杂浓度,0,0,0,0,1,2,0,3,0.725
緒层厚度,0,0,0,0,1,1,0,2,0.48333333333333334
氧化层厚度,0,0,0,0,1,2,0,3,0.725
沟道长度,0,0,0,0,1,2,0,3,0.725
源极漏极长度,0,0,0,0,1,2,0,3,0.725
lsd,0,0,0,0,1,2,0,3,0.725
器件半径,0,0,0,0,1,2,0,3,0.725
1gasgaatfet,0,0,0,0,1,0,0,1,0.24166666666666667
内在机理,0,0,1,0,1,1,0,3,0.6083333333333334
源极结构,0,0,0,0,2,0,0,2,0.48333333333333334
铐层厚度,0,0,0,0,4,0,0,4,0.9666666666666667
厚度,0,0,0,0,3,4,0,7,1.6916666666666667
横切图,0,0,1,0,1,0,0,2,0.3666666666666667
异质,0,0,0,0,1,0,0,1,0.24166666666666667
带隙宽度,0,0,0,0,3,0,0,3,0.725
铐层,0,0,0,0,1,1,0,2,0.48333333333333334
硅材料,0,0,0,1,6,0,0,7,1.575
源极区,0,0,0,0,1,0,0,1,0.24166666666666667
普通环栅tfet,0,0,0,0,1,0,0,1,0.24166666666666667
材料结构,0,0,0,0,1,0,0,1,0.24166666666666667
tf,0,0,0,0,1,0,0,1,0.24166666666666667
普通,0,0,0,0,1,0,0,1,0.24166666666666667
栅极功函数,2,0,1,0,26,3,4,36,10.1
错层中心,0,0,0,0,6,0,0,6,1.45
曲线图,0,0,0,0,2,0,0,2,0.48333333333333334
带带隧穿概率峰值,0,0,0,0,4,2,0,6,1.45
关态,0,0,0,2,6,7,0,15,3.3916666666666666
硅层中心,0,0,0,0,4,0,0,4,0.9666666666666667
漏极电压,0,0,0,0,3,0,0,3,0.725
曲线,0,0,0,0,5,0,0,5,1.2083333333333333
量子隧穿效应,0,0,0,3,0,0,0,3,0.375
原子核,0,0,0,2,0,0,0,2,0.25
隧穿效应,0,0,0,2,0,0,0,2,0.25
隧穿二极管,0,0,0,1,0,0,0,1,0.125
扫描隧穿显微镜,0,0,0,1,0,0,0,1,0.125
a衰变,0,0,0,1,0,0,0,1,0.125
核聚变,0,0,0,1,0,0,0,1,0.125
原子核热动能,0,0,0,1,0,0,0,1,0.125
太阳核聚变,0,0,0,1,0,0,0,1,0.125
物理器件,0,0,0,1,0,0,0,1,0.125
小球,0,0,0,1,0,0,0,1,0.125
外力,0,0,0,1,0,0,0,1,0.125
经典力学,0,0,0,1,0,0,0,1,0.125
量子行为,0,0,0,1,0,0,0,1,0.125
总能量势垒,0,0,0,1,0,0,0,1,0.125
微观粒子,0,0,0,1,0,0,0,1,0.125
tfets理论,0,0,0,1,0,0,0,1,0.125
pn节,0,0,0,0,2,0,0,2,0.48333333333333334
线隧穿,0,0,1,0,2,0,0,3,0.6083333333333334
综合性能,0,0,0,0,1,0,1,2,0.48333333333333334
点亚阈值斜率,0,0,3,1,4,1,1,10,1.95
错环绕源极环栅结构,0,0,0,0,1,0,0,1,0.24166666666666667
gasgaatfet结构,0,0,0,0,1,1,0,2,0.48333333333333334
线隧,0,0,1,0,1,0,0,2,0.3666666666666667
源极错环绕硅层结构,0,0,0,0,1,0,0,1,0.24166666666666667
电子反型,0,0,0,0,1,0,0,1,0.24166666666666667
错环绕源极,0,0,0,0,3,1,1,5,1.2083333333333333
p型区域,0,0,0,0,1,0,0,1,0.24166666666666667
虚拟,0,0,0,0,1,0,0,1,0.24166666666666667
电子反转,0,0,0,0,1,0,0,1,0.24166666666666667
沟道区,0,0,0,0,1,0,0,1,0.24166666666666667
栅极电场,0,0,0,1,1,0,0,2,0.3666666666666667
窄带隙材料,0,0,1,0,2,0,0,3,0.6083333333333334
错材料,0,0,0,1,5,0,0,6,1.3333333333333333
栅源电压,0,0,0,0,1,0,0,1,0.24166666666666667
sourcegaatfet,0,0,0,0,1,0,0,1,0.24166666666666667
tfet,0,0,11,0,3,1,0,15,2.341666666666667
sourcegaa,0,0,0,0,1,0,0,1,0.24166666666666667
电子密度,0,0,0,0,1,0,0,1,0.24166666666666667
栅极金属功函数,0,0,0,0,4,0,0,4,0.9666666666666667
功函数,0,0,0,0,5,0,0,5,1.2083333333333333
源极电流密度,0,0,0,0,1,0,0,1,0.24166666666666667
漏极区,0,0,0,0,1,0,0,1,0.24166666666666667
空穴,0,0,0,0,1,0,0,1,0.24166666666666667
中间,0,0,0,0,1,0,0,1,0.24166666666666667
层中心,0,0,0,0,1,0,0,1,0.24166666666666667
p-gasgaatfet器件,0,0,0,0,0,5,0,5,1.2083333333333333
离子,0,0,0,0,0,3,0,3,0.725
碑离子,0,0,0,0,0,2,0,2,0.48333333333333334
pocket结构,1,0,0,0,0,27,0,28,7.525
pocket,0,0,1,0,0,17,4,22,5.2
n型,0,0,0,0,0,1,0,1,0.24166666666666667
p型掺杂,0,0,0,1,0,2,0,3,0.6083333333333334
电介质,0,0,0,0,0,1,0,1,0.24166666666666667
16,0,0,0,0,0,1,0,1,0.24166666666666667
pocket掺杂浓度,1,0,0,0,0,19,1,21,5.833333333333333
电场强度,0,0,0,0,3,16,0,19,4.591666666666667
粒子,0,0,0,1,0,6,0,7,1.575
空能态,0,0,0,0,0,3,0,3,0.725
窄带隙,0,0,0,0,2,2,0,4,0.9666666666666667
源极硅,0,0,0,0,0,2,0,2,0.48333333333333334
横切带带隧穿概率,0,0,0,0,0,2,0,2,0.48333333333333334
速度,0,0,0,0,0,2,0,2,0.48333333333333334
电场分布,0,0,0,0,0,3,0,3,0.725
中心,0,0,0,0,1,2,0,3,0.725
转移特性曲线,0,0,1,0,6,4,0,11,2.5416666666666665
cket,0,0,0,0,0,2,0,2,0.48333333333333334
对错层,0,0,0,0,1,1,0,2,0.48333333333333334
带带,0,0,0,0,0,1,0,1,0.24166666666666667
强度,0,0,0,0,0,1,0,1,0.24166666666666667
宽带隙,0,0,0,0,0,1,0,1,0.24166666666666667
能级结构,0,0,0,0,0,1,0,1,0.24166666666666667
带带隧穿区域,0,0,0,0,0,1,0,1,0.24166666666666667
开态条件,0,0,0,0,0,1,0,1,0.24166666666666667
带带隧穿图,0,0,0,0,0,1,0,1,0.24166666666666667
tfet器件,1,0,0,0,2,2,1,6,2.208333333333333
p-gasgaa,0,0,0,0,0,1,0,1,0.24166666666666667
度分布,0,0,0,0,0,1,0,1,0.24166666666666667
wkb概率,0,0,0,0,0,1,0,1,0.24166666666666667
中心处,0,0,0,0,0,1,0,1,0.24166666666666667
pcoket结构,0,0,0,0,0,1,0,1,0.24166666666666667
log曲线,0,0,0,0,0,1,0,1,0.24166666666666667
线型曲线,0,0,0,0,0,1,0,1,0.24166666666666667
特性,0,0,0,1,1,1,0,3,0.6083333333333334
电子束光刻刻蚀,0,0,0,0,0,2,0,2,0.48333333333333334
过程,0,0,0,0,0,1,0,1,0.24166666666666667
overlap工程,0,0,0,0,0,4,0,4,0.9666666666666667
o-gasgaatfet刻蚀,0,0,0,0,0,1,0,1,0.24166666666666667
圆柱型硅柱,0,0,0,0,0,1,0,1,0.24166666666666667
电子束光刻技术,0,0,0,0,0,1,0,1,0.24166666666666667
o-gasgaatfet器件,0,0,0,0,0,4,0,4,0.9666666666666667
实验仿真,0,0,0,1,0,0,0,1,0.125
tefts器件,0,0,0,1,1,0,0,2,0.3666666666666667
错层厚度,0,0,1,0,58,2,1,62,14.866666666666667
转移特性,0,1,0,0,11,3,0,15,5.383333333333333
器件加工流程,0,0,0,0,1,0,0,1,0.24166666666666667
纳米mosfets,0,0,0,0,1,0,0,1,0.24166666666666667
物理特性,0,0,0,6,4,3,0,13,2.4416666666666664
电学特性,0,0,1,2,4,4,0,11,2.3083333333333336
电子浓度,0,0,0,0,1,0,0,1,0.24166666666666667
gasgaa,0,0,0,0,1,1,0,2,0.48333333333333334
仿真参数,0,0,2,0,1,0,0,3,0.4916666666666667
通sigaatfet,0,0,0,0,1,0,0,1,0.24166666666666667
器件结构,0,0,1,8,0,1,2,12,1.85
电路设计,0,0,1,0,0,0,0,1,0.125
二维tfet,0,0,1,0,0,0,0,1,0.125
带隧穿,0,0,0,0,1,0,0,1,0.24166666666666667
猪层厚度,0,0,0,0,1,0,0,1,0.24166666666666667
关闭状态,0,0,0,0,1,0,0,1,0.24166666666666667
3gasgaatfet,0,0,0,0,1,0,0,1,0.24166666666666667
低电场,0,0,0,0,0,3,0,3,0.725
overlap长,0,0,0,0,0,2,1,3,0.725
漏极接触,1,0,0,0,0,1,0,2,1.2416666666666667
空穴电流密度,0,0,0,0,0,1,0,1,0.24166666666666667
空穴电流,0,0,0,0,0,1,0,1,0.24166666666666667
et,2,0,3,0,0,1,1,7,2.8583333333333334
o-gasgaa,0,0,0,0,0,1,0,1,0.24166666666666667
接触面,0,0,0,0,2,2,0,4,0.9666666666666667
vds,0,0,0,0,0,1,0,1,0.24166666666666667
最低,0,0,0,0,0,1,0,1,0.24166666666666667
ds,0,0,0,0,0,1,0,1,0.24166666666666667
阈值电流,0,0,0,0,2,0,0,2,0.48333333333333334
漏极电流,0,0,3,1,2,0,0,6,0.9833333333333334
开启电压,0,0,0,0,2,0,0,2,0.48333333333333334
方差,0,0,0,0,1,0,0,1,0.24166666666666667
gasgaatfet曲线,0,0,0,0,1,0,0,1,0.24166666666666667
稳定性,0,0,0,0,1,0,0,1,0.24166666666666667
亚阈值斜率曲线,0,0,0,0,1,0,0,1,0.24166666666666667
gaatfet,0,0,0,0,1,0,0,1,0.24166666666666667
综合转移特性,0,0,0,0,1,0,0,1,0.24166666666666667
ionse,0,0,0,0,1,0,0,1,0.24166666666666667
转移特性曲线图,0,0,0,0,1,0,0,1,0.24166666666666667
vonset,0,0,0,0,1,0,0,1,0.24166666666666667
亚阈值斜率图,0,0,0,0,1,0,0,1,0.24166666666666667
硅层半径,0,0,0,0,3,0,0,3,0.725
横切线,0,0,0,0,3,0,0,3,0.725
切线,0,0,0,0,3,0,0,3,0.725
接触,0,0,0,0,2,0,0,2,0.48333333333333334
面积,0,0,2,0,2,0,0,4,0.7333333333333334
错硅层,0,0,0,0,2,0,0,2,0.48333333333333334
源极电场分布,0,0,0,0,2,0,0,2,0.48333333333333334
源极导带,0,0,0,0,2,0,0,2,0.48333333333333334
切线处,0,0,0,0,2,0,0,2,0.48333333333333334
源极竖切线,0,0,0,0,2,0,0,2,0.48333333333333334
gasgaatfeto,0,0,1,0,2,0,0,3,0.6083333333333334
强电场面积,0,0,0,0,1,0,0,1,0.24166666666666667
硅层接触面,0,0,0,0,1,0,0,1,0.24166666666666667
电场面积,0,0,0,0,1,0,0,1,0.24166666666666667
错硅,0,0,0,0,1,0,0,1,0.24166666666666667
强电场强,0,0,0,0,1,0,0,1,0.24166666666666667
电场分布图,0,0,0,0,1,0,0,1,0.24166666666666667
九加时,0,0,0,0,1,0,0,1,0.24166666666666667
强电场分布,0,0,0,0,1,0,0,1,0.24166666666666667
源极沟道,0,0,0,0,1,0,0,1,0.24166666666666667
交界面,0,0,0,0,1,0,0,1,0.24166666666666667
总量,0,0,0,0,1,0,0,1,0.24166666666666667
环栅tfets,0,0,0,0,1,0,0,1,0.24166666666666667
环绕源极结构,0,0,0,0,1,0,0,1,0.24166666666666667
8mn晶体管,0,0,0,0,1,0,0,1,0.24166666666666667
错层中间位置,0,0,0,0,1,0,0,1,0.24166666666666667
硅层中间位,0,0,0,0,1,0,0,1,0.24166666666666667
带隙宽,0,0,0,0,1,0,0,1,0.24166666666666667
带隙,0,0,0,1,1,0,0,2,0.3666666666666667
源极竖切面,0,0,0,0,1,0,0,1,0.24166666666666667
源极错中心,0,0,0,0,1,0,0,1,0.24166666666666667
源极硅中心,0,0,0,0,1,0,0,1,0.24166666666666667
能带图,0,0,0,0,1,0,0,1,0.24166666666666667
触面,0,0,0,0,1,0,0,1,0.24166666666666667
沟道接触,0,0,0,0,1,0,0,1,0.24166666666666667
源极曙层,0,0,0,0,1,0,0,1,0.24166666666666667
10nm器件,0,0,0,0,1,0,0,1,0.24166666666666667
8nm,0,0,0,0,1,0,0,1,0.24166666666666667
错层半径,0,0,0,0,1,0,0,1,0.24166666666666667
漏电流,0,0,1,0,1,0,0,2,0.3666666666666667
饱和,0,0,0,0,1,0,0,1,0.24166666666666667
漏极源极电压,0,0,0,0,1,0,0,1,0.24166666666666667
b-b'切线,0,0,0,0,1,0,0,1,0.24166666666666667
切线a-,0,0,0,0,1,0,0,1,0.24166666666666667
电场分布强度,0,0,0,0,1,0,0,1,0.24166666666666667
-c,0,0,0,0,1,0,0,1,0.24166666666666667
横切,0,0,0,0,1,0,0,1,0.24166666666666667
内在物理特性,0,0,0,0,1,0,0,1,0.24166666666666667
结构模型,0,0,1,0,0,0,0,1,0.125
实验仿真基,0,0,1,0,0,0,0,1,0.125
经典分析模型,0,0,1,0,0,0,0,1,0.125
tfets性能指标,0,0,1,0,0,0,0,1,0.125
tfets基础理论,0,0,1,0,0,0,0,1,0.125
