,摘要,关键词,第一章,第二章,第三章,第四章,第五章,总词频,加权得分
噪声,0,0,0,1,1,1,0,3,0.6083333333333334
s啲噸域,0,0,0,0,0,1,0,1,0.24166666666666667
vi,0,0,0,0,0,1,0,1,0.24166666666666667
对象集合,0,0,0,0,0,1,0,1,0.24166666666666667
数据对,0,0,0,0,0,1,0,1,0.24166666666666667
时延样本数据集,0,0,0,0,0,1,0,1,0.24166666666666667
分类算法,0,0,0,0,0,1,0,1,0.24166666666666667
数据偏移量,0,0,0,0,0,1,0,1,0.24166666666666667
测量误差,0,0,0,0,0,1,0,1,0.24166666666666667
真实数据,0,0,0,0,0,1,0,1,0.24166666666666667
角度误差,0,0,0,0,0,2,0,2,0.48333333333333334
时延误差,0,0,0,0,0,1,0,1,0.24166666666666667
实验仿真,0,0,0,0,4,1,0,5,1.2083333333333333
数据量,0,0,0,0,0,1,0,1,0.24166666666666667
minpts,0,0,0,0,0,1,0,1,0.24166666666666667
dbscan算法,0,0,0,0,0,1,0,1,0.24166666666666667
偏离反射区,0,0,0,0,0,1,0,1,0.24166666666666667
聚类结果,0,0,0,0,0,1,0,1,0.24166666666666667
路径,1,0,2,0,0,2,0,5,1.7333333333333334
初始点,0,0,0,0,0,1,0,1,0.24166666666666667
位置坐标,0,0,1,5,0,3,0,9,1.475
欧式距离,0,0,0,0,0,2,0,2,0.48333333333333334
误差反射点,0,0,0,0,0,1,0,1,0.24166666666666667
分类,0,0,0,0,0,1,0,1,0.24166666666666667
无标签数据,0,0,0,0,0,1,0,1,0.24166666666666667
分布,0,0,0,0,0,1,0,1,0.24166666666666667
反射体,0,0,0,0,0,12,0,12,2.9
场景定位模型,0,0,0,0,0,2,0,2,0.48333333333333334
参数聚类,0,0,0,0,0,1,0,1,0.24166666666666667
los基站,0,0,0,0,12,1,0,13,3.1416666666666666
数据,1,0,0,2,2,0,0,5,1.7333333333333334
music算法,0,0,0,0,7,0,0,7,1.6916666666666667
高阶,0,0,0,0,1,0,0,1,0.24166666666666667
esprit-like算法,0,0,0,0,10,0,0,10,2.4166666666666665
远近场角,0,0,0,0,1,0,0,1,0.24166666666666667
远场,0,0,0,3,6,0,0,9,1.825
频域,0,0,0,0,9,0,0,9,2.175
远近场,1,1,2,0,5,0,1,10,4.7
指向性,0,0,0,0,1,0,0,1,0.24166666666666667
波束,2,0,0,6,12,3,1,24,6.616666666666667
mec网,0,0,0,0,1,0,0,1,0.24166666666666667
角度时延估计算法,0,0,0,0,1,0,0,1,0.24166666666666667
远近场模型,0,0,0,0,1,0,0,1,0.24166666666666667
空旷,0,0,0,0,1,0,0,1,0.24166666666666667
lmf,0,0,0,0,6,0,0,6,1.45
amf,0,0,0,0,5,0,0,5,1.2083333333333333
授权,0,0,0,0,4,0,0,4,0.9666666666666667
mec网元,0,0,0,0,3,0,0,3,0.725
udm,0,0,0,0,3,0,0,3,0.725
定位请求,0,0,0,0,3,0,0,3,0.725
ng-ran,0,0,0,0,3,0,0,3,0.725
ue,0,0,0,0,3,0,0,3,0.725
5g定位架构,1,0,0,0,3,0,0,4,1.725
mec,0,0,0,0,2,0,0,2,0.48333333333333334
响应,0,0,0,0,3,0,0,3,0.725
复杂场景,0,0,0,0,2,0,0,2,0.48333333333333334
波束定位,0,0,0,0,1,0,0,1,0.24166666666666667
用户,0,0,0,0,1,0,0,1,0.24166666666666667
无线信道资源,0,0,0,0,1,0,0,1,0.24166666666666667
mec网关,0,0,0,0,1,0,0,1,0.24166666666666667
网络拥塞,0,0,0,0,1,0,0,1,0.24166666666666667
定位服务请求,0,0,0,0,1,1,0,2,0.48333333333333334
信道资源,0,0,0,0,1,0,0,1,0.24166666666666667
资源占用,0,0,0,0,1,0,0,1,0.24166666666666667
密集网络,0,0,0,0,1,0,0,1,0.24166666666666667
广播控制信道,0,0,0,0,1,0,0,1,0.24166666666666667
时间效率,0,0,0,0,1,0,0,1,0.24166666666666667
空旷环境,0,0,0,0,1,0,0,1,0.24166666666666667
波束成形,1,0,2,3,3,1,0,10,2.591666666666667
移动云计算服务器,0,0,0,0,1,0,0,1,0.24166666666666667
历史轨迹,0,0,0,0,1,0,0,1,0.24166666666666667
定位结果,0,0,0,0,2,0,0,2,0.48333333333333334
加密存储,0,0,0,0,1,0,0,1,0.24166666666666667
定位过,0,0,0,0,1,0,0,1,0.24166666666666667
lcs服务,0,0,0,0,1,0,0,1,0.24166666666666667
amf响应,0,0,0,0,1,0,0,1,0.24166666666666667
cellid,0,0,0,0,1,0,0,1,0.24166666666666667
基站波束,0,0,0,0,1,0,0,1,0.24166666666666667
lmf网元,0,0,0,0,1,0,0,1,0.24166666666666667
天线单元,0,0,0,1,1,0,0,2,0.3666666666666667
隐私,0,0,0,0,1,0,0,1,0.24166666666666667
精度,0,0,2,4,1,0,1,8,1.2333333333333334
lcs定位服务,0,0,0,0,1,0,0,1,0.24166666666666667
amf网元,0,0,0,0,1,0,0,1,0.24166666666666667
过程,0,0,0,0,1,0,0,1,0.24166666666666667
定位单基站,0,0,0,1,1,0,0,2,0.3666666666666667
终端p,0,0,0,0,1,0,0,1,0.24166666666666667
波束定位架构,0,0,0,0,1,0,0,1,0.24166666666666667
云计算服务,0,0,0,0,1,0,0,1,0.24166666666666667
超密集组网,0,0,0,2,1,0,0,3,0.4916666666666667
移动边缘云服务器,0,0,0,0,1,0,0,1,0.24166666666666667
mobileedgecloud,0,0,0,0,1,0,0,1,0.24166666666666667
ng-enb,0,0,0,0,1,0,0,1,0.24166666666666667
gnb,0,0,0,0,1,0,0,1,0.24166666666666667
节点,0,0,2,0,1,0,0,3,0.4916666666666667
5g无线接入网,0,0,0,0,1,0,0,1,0.24166666666666667
radioaccessnetwork,0,0,0,0,1,0,0,1,0.24166666666666667
nextgeneration,0,0,0,0,1,0,0,1,0.24166666666666667
授权信息,0,0,0,0,1,0,0,1,0.24166666666666667
隐私设置,0,0,0,0,1,0,0,1,0.24166666666666667
存储网,0,0,0,0,1,0,0,1,0.24166666666666667
数据管理,0,0,0,0,1,0,0,1,0.24166666666666667
unifieddatamanagement,0,0,0,0,1,0,0,1,0.24166666666666667
辅助定位数据,0,0,0,0,1,0,0,1,0.24166666666666667
上行链路,0,0,0,0,1,0,0,1,0.24166666666666667
下行,0,0,0,0,1,0,0,1,0.24166666666666667
核心网,0,0,0,0,1,0,0,1,0.24166666666666667
定位管理功能,0,0,0,0,1,0,0,1,0.24166666666666667
locationmanagementfunction,0,0,0,0,1,0,0,1,0.24166666666666667
定位消息,0,0,0,0,1,0,0,1,0.24166666666666667
移动性管理功能,0,0,0,0,1,0,0,1,0.24166666666666667
接入,0,0,0,1,1,0,0,2,0.3666666666666667
accessandmobilitymanagementfunction,0,0,0,0,1,0,0,1,0.24166666666666667
核心网元,0,0,0,0,1,0,0,1,0.24166666666666667
udn网络,0,0,0,0,1,0,0,1,0.24166666666666667
最优基站,0,0,0,0,1,0,0,1,0.24166666666666667
定位误差,0,0,1,4,2,3,0,10,1.8333333333333333
toa信息,0,0,0,0,1,0,0,1,0.24166666666666667
aoa,0,0,5,2,1,0,0,8,1.1166666666666667
基站a,0,0,0,0,1,0,0,1,0.24166666666666667
非视距盲区,0,0,0,0,1,0,0,1,0.24166666666666667
遮挡终端,0,0,0,0,1,0,0,1,0.24166666666666667
空旷场,0,0,0,0,1,0,0,1,0.24166666666666667
视距路径,0,0,1,2,1,0,1,5,0.8583333333333334
空旷场景,0,0,1,0,1,1,1,4,0.85
场景,0,0,0,1,1,0,0,2,0.3666666666666667
子载波,0,0,1,0,4,0,0,5,1.0916666666666668
阵元,0,0,0,0,12,0,0,12,2.9
远场信号,0,0,0,0,16,0,0,16,3.8666666666666667
扩展信道,0,0,0,0,4,0,0,4,0.9666666666666667
频域响应,0,0,0,0,3,0,0,3,0.725
信道,0,0,0,5,3,0,0,8,1.35
个阵元,0,0,0,0,2,0,0,2,0.48333333333333334
观测区间,0,0,0,0,2,0,0,2,0.48333333333333334
空间相位差,0,0,0,0,2,0,0,2,0.48333333333333334
信号参数,0,0,2,1,4,1,0,8,1.5833333333333333
虚拟带宽,0,0,0,0,1,0,0,1,0.24166666666666667
频域响应矩阵,0,0,0,0,1,0,0,1,0.24166666666666667
切附师,0,0,0,0,1,0,0,1,0.24166666666666667
频率响应,0,0,0,0,2,0,0,2,0.48333333333333334
加性高斯白噪声,0,0,0,0,3,0,0,3,0.725
功率,0,0,0,5,2,0,0,7,1.1083333333333334
均值,0,0,0,0,1,0,0,1,0.24166666666666667
耳丿,0,0,0,0,1,0,0,1,0.24166666666666667
子载波间隔,0,0,0,0,1,0,0,1,0.24166666666666667
载波频率,0,0,0,1,2,0,0,3,0.6083333333333334
傅里叶变换,0,0,0,0,1,0,0,1,0.24166666666666667
冲激响应,0,0,0,0,1,0,0,1,0.24166666666666667
ofdm系统,0,0,0,0,1,0,0,1,0.24166666666666667
信道冲激响应,0,0,0,0,1,0,0,1,0.24166666666666667
传输衰减系数,0,0,0,0,1,0,0,1,0.24166666666666667
传输时延,0,0,0,1,1,0,0,2,0.3666666666666667
单位冲激响应,0,0,0,0,1,0,0,1,0.24166666666666667
相对时延,0,0,0,0,1,0,0,1,0.24166666666666667
阵列单元,0,0,0,4,5,0,0,9,1.7083333333333333
中远场模型,0,0,0,0,1,0,0,1,0.24166666666666667
频带效率,0,0,0,0,1,0,0,1,0.24166666666666667
5g通信,0,0,0,0,1,0,0,1,0.24166666666666667
ofdm,0,0,0,0,1,0,0,1,0.24166666666666667
正交频分复用技术,0,0,0,0,1,0,0,1,0.24166666666666667
相移,0,0,0,0,1,0,0,1,0.24166666666666667
时间,0,0,0,3,1,0,0,4,0.6166666666666667
距离参数,0,0,0,1,6,1,0,8,1.8166666666666667
天线,0,0,0,14,1,0,0,15,1.9916666666666667
频域接收模型,1,0,0,0,3,0,0,4,1.725
连接,0,0,0,0,1,0,0,1,0.24166666666666667
云端,0,0,0,0,1,0,0,1,0.24166666666666667
通信信号,0,0,0,0,1,0,0,1,0.24166666666666667
定位信号,0,0,0,0,1,0,0,1,0.24166666666666667
基站节点,1,0,2,1,1,0,0,5,1.6166666666666667
超密集组网技术,1,0,1,4,1,0,0,7,1.8666666666666667
5g,0,0,6,3,2,0,0,11,1.6083333333333334
毫米波技术,0,0,0,1,0,0,0,1,0.125
大规模天线技术,1,0,1,6,0,0,0,8,1.875
5g组网技术,1,0,1,2,0,0,0,4,1.375
15g组网,0,0,0,1,0,0,0,1,0.125
全向天线,0,0,0,0,2,0,0,2,0.48333333333333334
排布,0,0,0,0,2,0,0,2,0.48333333333333334
波束成形天线,0,0,0,0,2,0,0,2,0.48333333333333334
概率,0,0,0,4,2,1,0,7,1.225
定位系统,0,0,1,1,2,0,0,4,0.7333333333333334
参考信号,0,0,0,0,2,0,0,2,0.48333333333333334
小区,0,0,1,0,2,0,0,3,0.6083333333333334
服务小区,0,0,0,0,2,0,0,2,0.48333333333333334
5gmassivemim0,0,0,0,0,1,0,0,1,0.24166666666666667
3d波束,0,0,0,0,1,0,0,1,0.24166666666666667
性质,0,0,0,0,1,0,0,1,0.24166666666666667
5gmassivemimo,0,0,0,0,1,0,0,1,0.24166666666666667
波束密度,0,0,0,1,1,0,0,2,0.3666666666666667
4g网络,0,0,0,0,1,0,0,1,0.24166666666666667
线性,0,0,0,0,1,0,0,1,0.24166666666666667
数据传输信号,0,0,0,0,1,0,0,1,0.24166666666666667
4gmim0波束成形天线,0,0,0,0,1,0,0,1,0.24166666666666667
控制信道,0,0,0,0,1,0,0,1,0.24166666666666667
公共导频,0,0,0,0,1,0,0,1,0.24166666666666667
广播信号,0,0,0,0,1,0,0,1,0.24166666666666667
同步信号,0,0,0,0,1,0,0,1,0.24166666666666667
增益,0,0,0,3,1,1,0,5,0.8583333333333334
4gmim0,0,0,0,0,1,0,0,1,0.24166666666666667
4g波束,0,0,0,0,1,0,0,1,0.24166666666666667
大规模天线,1,0,3,5,2,1,0,12,2.725
天线波束,0,0,0,0,1,0,0,1,0.24166666666666667
5gnr,0,0,0,0,1,0,0,1,0.24166666666666667
toa,0,0,5,5,6,0,0,16,2.7
定位请求信号,0,0,0,0,1,2,0,3,0.725
toa值,0,0,0,1,1,0,0,2,0.3666666666666667
坐标,0,0,1,5,1,7,0,14,2.6833333333333336
噪声干扰,0,0,0,0,1,0,0,1,0.24166666666666667
信号衰减,0,0,0,0,1,0,0,1,0.24166666666666667
障碍物,0,0,0,1,1,5,0,7,1.575
传播路径,0,0,0,0,1,3,0,4,0.9666666666666667
多径nlos信号,0,0,0,0,1,0,0,1,0.24166666666666667
触发条件,0,0,0,0,1,0,0,1,0.24166666666666667
负载,0,0,0,0,1,0,0,1,0.24166666666666667
rsrq,0,0,0,0,1,0,0,1,0.24166666666666667
接收质量,0,0,0,0,1,0,0,1,0.24166666666666667
rsrp,0,0,0,0,1,0,0,1,0.24166666666666667
接收功率测量值,0,0,0,0,1,0,0,1,0.24166666666666667
eutran,0,0,0,0,1,0,0,1,0.24166666666666667
通信系统,0,0,0,2,1,0,0,3,0.4916666666666667
15g波束成形,0,0,0,0,1,0,0,1,0.24166666666666667
直线,0,0,0,0,0,7,0,7,1.6916666666666667
误差区域,0,0,0,0,0,2,0,2,0.48333333333333334
直射径信号,0,0,0,0,0,3,0,3,0.725
受遮挡,0,0,0,0,0,2,0,2,0.48333333333333334
主径,0,0,0,0,0,2,0,2,0.48333333333333334
信号簇,0,0,0,0,0,2,0,2,0.48333333333333334
传播模型,0,0,0,0,0,3,0,3,0.725
衰减,0,0,0,2,0,1,0,3,0.4916666666666667
能量值,0,0,0,0,0,1,0,1,0.24166666666666667
反射损耗系数,0,0,0,0,0,1,0,1,0.24166666666666667
建筑材料,0,0,0,0,0,1,0,1,0.24166666666666667
损耗,0,0,0,0,0,1,0,1,0.24166666666666667
建筑平面结构图,0,0,0,0,0,1,0,1,0.24166666666666667
坐标系,0,0,0,0,0,1,0,1,0.24166666666666667
nlos环境,0,0,0,0,0,1,0,1,0.24166666666666667
多径,1,0,0,0,0,1,0,2,1.2416666666666667
大规模天线阵列,1,0,0,2,2,2,0,7,2.216666666666667
光速,0,0,0,2,0,1,0,3,0.4916666666666667
传播距离,0,0,0,1,0,1,0,2,0.3666666666666667
上行信号,0,0,0,0,0,1,0,1,0.24166666666666667
干扰,0,0,0,1,0,1,0,2,0.3666666666666667
环境因素,0,0,0,0,0,1,0,1,0.24166666666666667
菱形区域,0,0,0,0,0,1,0,1,0.24166666666666667
反射区域,0,0,0,0,0,1,0,1,0.24166666666666667
圆形,0,0,0,0,0,1,0,1,0.24166666666666667
用户终端,0,0,0,0,0,1,0,1,0.24166666666666667
聚集性,0,0,0,0,0,1,0,1,0.24166666666666667
半径,0,0,0,1,0,1,0,2,0.3666666666666667
墙面反射,0,0,0,0,0,1,0,1,0.24166666666666667
nlos传播模型,0,0,0,0,0,2,0,2,0.48333333333333334
反射路径,0,0,0,0,0,1,0,1,0.24166666666666667
散射体,0,0,0,0,0,2,0,2,0.48333333333333334
dp,0,0,0,0,0,1,0,1,0.24166666666666667
nlos多径信号,0,0,0,0,0,1,0,1,0.24166666666666667
穿透能力,0,0,0,0,0,1,0,1,0.24166666666666667
路径损耗,0,0,1,2,0,1,0,4,0.6166666666666667
毫米波,1,0,2,8,0,1,0,12,2.4916666666666667
异构组网架构,0,0,0,0,0,1,0,1,0.24166666666666667
直射径,0,0,1,1,0,2,0,4,0.7333333333333334
udp非视距信号,0,0,0,0,0,1,0,1,0.24166666666666667
直射径漏检,0,0,0,0,0,1,0,1,0.24166666666666667
nddp非视距信号,0,0,0,0,0,1,0,1,0.24166666666666667
undetectabledirectpath,0,0,0,0,0,1,0,1,0.24166666666666667
udp,0,0,0,0,0,1,0,1,0.24166666666666667
dominantdirectpath,0,0,0,0,0,1,0,1,0.24166666666666667
non,0,0,0,0,0,1,0,1,0.24166666666666667
nddp,0,0,0,0,0,1,0,1,0.24166666666666667
建筑物,0,0,0,0,0,1,0,1,0.24166666666666667
非主径,0,0,0,0,0,1,0,1,0.24166666666666667
收发信号,0,0,0,0,1,2,0,3,0.725
3gpp,0,0,0,2,0,1,0,3,0.4916666666666667
移动通信网络,0,0,2,7,0,0,0,9,1.125
基站坐标,0,0,0,1,0,0,0,1,0.125
时延估,0,0,0,1,0,0,1,2,0.3666666666666667
来波信号,0,0,0,1,1,0,0,2,0.3666666666666667
球面波,0,0,0,3,0,0,0,3,0.375
平面波,0,0,0,3,1,0,0,4,0.6166666666666667
概率模型,0,0,0,2,0,0,0,2,0.25
室内区域,0,0,0,2,0,0,0,2,0.25
单基站定位服务,0,0,0,2,0,0,0,2,0.25
收发,0,0,0,3,0,0,0,3,0.375
衰减特性,0,0,0,1,0,0,0,1,0.125
毫米波频段,0,0,1,4,0,0,0,5,0.625
信号路径,0,0,0,1,0,0,0,1,0.125
视距径,0,0,0,1,0,0,0,1,0.125
los径概率,0,0,0,1,0,0,0,1,0.125
los径,0,0,0,1,0,0,0,1,0.125
数学建模,0,0,0,1,0,0,0,1,0.125
视距信号径,0,0,0,1,0,0,0,1,0.125
视距传输,0,0,0,1,0,0,0,1,0.125
单基站定位技术,0,0,2,3,0,0,0,5,0.625
估计,0,0,0,1,0,0,0,1,0.125
混场模型,0,0,0,1,0,0,0,1,0.125
阵元间,0,0,0,1,1,0,0,2,0.3666666666666667
宏/微基站,0,0,0,1,0,0,0,1,0.125
波长,0,0,0,3,1,0,0,4,0.6166666666666667
接收阵列阵元,0,0,0,1,0,0,0,1,0.125
菲涅尔区,0,0,0,1,0,0,0,1,0.125
飞基站,0,0,0,1,0,0,0,1,0.125
皮基站,0,0,0,2,0,0,0,2,0.25
复杂区域,0,0,0,1,0,0,0,1,0.125
室内外,0,0,0,1,0,0,0,1,0.125
微基站,0,0,0,3,0,0,0,3,0.375
空旷区域,0,0,0,1,0,0,0,1,0.125
宏基站,0,0,0,3,0,0,0,3,0.375
布置区域,0,0,0,1,0,0,0,1,0.125
5g基站,0,0,1,2,0,0,0,3,0.375
精度误差,0,0,0,1,0,0,0,1,0.125
参数估计,0,0,0,2,1,0,0,3,0.4916666666666667
信号波,0,0,0,1,0,0,0,1,0.125
电磁场理论,0,0,0,1,0,0,0,1,0.125
抑制,0,0,0,1,0,0,0,1,0.125
非视距单基站,0,0,0,1,0,0,0,1,0.125
信息,0,0,0,3,0,1,0,4,0.6166666666666667
信息交互,0,0,0,2,0,0,0,2,0.25
联合多基站,0,0,0,1,0,0,0,1,0.125
导航,0,0,6,1,0,0,0,7,0.875
工信部,0,0,2,0,0,0,0,2,0.25
定位结,0,0,3,1,0,1,0,5,0.7416666666666667
位置信息,0,0,3,0,0,0,1,4,0.6166666666666667
助力,0,0,1,0,0,0,0,1,0.125
通信,0,0,2,2,0,0,0,4,0.5
定位基站信源,0,0,1,0,0,0,0,1,0.125
角度时延,0,0,2,0,0,1,0,3,0.4916666666666667
速率,0,0,1,1,0,0,0,2,0.25
通信质量,0,0,1,0,0,0,0,1,0.125
mmwave,0,0,1,0,0,0,0,1,0.125
mim0,0,0,1,1,0,0,0,2,0.25
massiveoutput,0,0,1,0,0,0,0,1,0.125
massiveinput,0,0,1,0,0,0,0,1,0.125
ultra-densenetwork,0,0,1,0,0,0,0,1,0.125
通导融合定位,0,0,2,0,0,0,0,2,0.25
5g产业,0,0,1,0,0,0,0,1,0.125
增长率,0,0,1,0,0,0,0,1,0.125
广值規模,0,0,1,0,0,0,0,1,0.125
5g商,0,0,1,0,0,0,0,1,0.125
5g应用,0,0,1,0,0,0,0,1,0.125
5g手机,0,0,1,0,0,0,0,1,0.125
5g终端连接,0,0,1,0,0,0,0,1,0.125
商用5g网络,0,0,1,0,0,0,0,1,0.125
5g商用牌照,0,0,1,0,0,0,0,1,0.125
运营商,0,0,1,0,0,0,0,1,0.125
5g技术,0,0,1,0,0,0,0,1,0.125
5thgenerationmobilenet,0,0,1,0,0,0,0,1,0.125
移动通信技术,0,0,1,0,0,0,0,1,0.125
五代,0,0,1,0,0,0,0,1,0.125
社会,0,0,1,0,0,0,0,1,0.125
生活,0,0,1,0,0,0,0,1,0.125
4g,0,0,1,0,0,0,0,1,0.125
终端接收基站,0,0,1,1,0,0,1,3,0.4916666666666667
参数信息,0,0,1,0,0,0,0,1,0.125
tdoa,0,0,4,9,0,0,0,13,1.625
多基站,1,0,2,2,0,0,1,6,1.7416666666666667
定位导航精度,0,0,1,0,0,0,0,1,0.125
卫星定位技术,0,0,1,0,0,0,0,1,0.125
cell-id,0,0,1,0,0,0,0,1,0.125
小区识别码,0,0,1,0,0,0,0,1,0.125
gnss位置服务,0,0,1,0,0,0,0,1,0.125
