,摘要,关键词,第一章,第二章,第三章,第四章,第五章,第六章,总词频,加权得分
wi-fi定位算法,5,0,3,0,0,0,0,0,8,5.375
定位模型,0,0,2,0,2,0,0,0,4,0.6125
可靠性,0,0,1,0,0,0,0,0,1,0.125
数据分析系统,0,0,1,0,0,0,0,0,1,0.125
测试,0,0,1,0,0,0,2,0,3,0.4875
测试服务器,0,0,1,0,0,0,0,0,1,0.125
实验环境,0,0,2,0,1,1,2,0,6,0.975
wi-fi室内定位系统,0,0,1,0,0,0,1,0,2,0.30625
编程,0,0,1,0,0,1,0,0,2,0.30625
mapreduce编程,0,0,1,0,0,0,0,0,1,0.125
wi-fi测距定位算法,0,0,1,0,0,0,0,0,1,0.125
位置加权,1,1,2,1,4,3,1,0,13,4.825
局部线性回归,0,1,2,1,2,3,0,0,9,3.28125
并行化,0,0,1,0,0,0,0,0,1,0.125
wi-fi数据,0,0,1,0,0,3,0,0,4,0.66875
性能,1,0,3,2,2,0,5,0,13,2.89375
信号强度,0,0,1,5,2,4,0,0,12,1.8375
hadoop云平台,1,0,1,0,0,1,0,0,3,1.30625
功能模块,0,0,3,0,0,4,0,0,7,1.1
测试数据集,0,0,1,0,0,0,0,0,1,0.125
实验平台,0,0,1,0,0,1,1,0,3,0.4875
定位模块,0,0,1,0,0,7,0,0,8,1.39375
三角定位法,0,0,1,1,0,1,0,0,3,0.43125
位置指纹匹配法,0,0,1,0,0,0,1,0,2,0.30625
强度,0,0,1,8,3,5,0,0,17,2.575
wi-fi信号,2,0,1,1,0,4,0,0,8,2.975
绪论,0,0,1,0,0,0,0,0,1,0.125
伪代码,0,0,1,0,0,1,0,0,2,0.30625
待测节点,0,0,0,38,5,4,3,0,50,6.925
采集节点,0,0,0,2,0,0,0,0,2,0.25
反复调参,0,0,0,1,0,0,0,0,1,0.125
测试系统,0,0,0,1,0,0,1,0,2,0.30625
模拟预测,0,0,0,1,0,0,0,0,1,0.125
测范围,0,0,0,1,0,0,0,0,1,0.125
映射公,0,0,0,1,0,0,0,0,1,0.125
数据集,0,0,0,1,2,0,0,0,3,0.4875
数据,1,0,0,9,7,26,2,0,45,8.46875
实验测试过,0,0,0,1,0,0,0,0,1,0.125
通信距离,0,0,0,3,0,0,0,0,3,0.375
绝对误差,0,0,0,2,0,0,0,0,2,0.25
预测精度,0,0,0,2,0,0,0,0,2,0.25
定位结果,1,0,0,1,1,3,0,0,6,1.85
定位执行时间,0,0,0,1,0,0,0,0,1,0.125
软件,0,0,0,1,0,2,0,0,3,0.4875
成本,0,0,0,1,0,0,0,0,1,0.125
传播距离,0,0,0,1,0,0,0,0,1,0.125
通信范围,0,0,0,1,0,0,0,0,1,0.125
准确度,0,0,0,1,0,0,0,0,1,0.125
覆盖,0,0,0,1,0,0,0,0,1,0.125
偏差,0,0,0,1,2,0,0,0,3,0.4875
预测区域,0,0,0,1,0,0,0,0,1,0.125
相对误差,0,0,0,1,0,0,0,0,1,0.125
均方误差,0,0,0,1,0,0,0,0,1,0.125
量化,0,0,0,2,0,0,0,0,2,0.25
定位评价指标,0,0,0,1,0,0,0,0,1,0.125
无线定位系统,0,0,0,7,0,0,0,0,7,0.875
无线定位性能,0,0,0,1,0,0,0,0,1,0.125
客户端,0,0,0,4,0,7,0,0,11,1.76875
基站,0,0,0,6,0,0,0,0,6,0.75
信息,0,0,0,7,0,0,0,0,7,0.875
服务器,0,0,0,4,0,8,1,0,13,2.1312499999999996
手机客户端,0,0,0,3,0,2,0,0,5,0.7375
无线网络,0,0,0,4,0,0,0,0,4,0.5
基站定位系统,0,0,0,2,0,0,0,0,2,0.25
rfid定位系统,0,0,0,2,0,0,0,0,2,0.25
zigbee,0,0,0,3,0,0,0,0,3,0.375
服务端,0,0,0,2,0,4,0,0,6,0.975
gps定位系统,0,0,0,2,0,0,0,0,2,0.25
手机,0,0,0,2,1,2,5,0,10,1.7
运算过程,0,0,0,2,0,0,0,0,2,0.25
卫星导航技术,0,0,0,1,0,0,0,0,1,0.125
水声,0,0,0,1,0,0,0,0,1,0.125
远红外,0,0,0,1,0,0,0,0,1,0.125
水声通信,0,0,0,1,0,0,0,0,1,0.125
光通信,0,0,0,1,0,0,0,0,1,0.125
无线设备,0,0,0,1,0,0,0,0,1,0.125
响应时间,0,0,0,1,0,0,0,0,1,0.125
位置信息数据,0,0,0,1,0,0,0,0,1,0.125
无源标签,0,0,0,1,0,0,0,0,1,0.125
有源,0,0,0,1,0,0,0,0,1,0.125
wifi无线定住系统,0,0,0,1,0,0,0,0,1,0.125
mac地址消息内容,0,0,0,1,0,0,0,0,1,0.125
智能终端,0,0,0,1,0,0,0,0,1,0.125
无线ap,0,0,0,1,0,0,0,0,1,0.125
wifi无线定位系统,0,0,0,1,0,0,0,0,1,0.125
11,0,0,0,1,0,0,0,0,1,0.125
802,0,0,0,1,0,0,0,0,1,0.125
无线电信号,0,0,0,4,2,0,0,0,6,0.8625
wi-fi网络,0,0,0,7,0,2,0,0,9,1.2375
智能餐厅定位系统,0,0,0,1,0,0,0,0,1,0.125
深井,0,0,0,1,0,0,0,0,1,0.125
隧道,0,0,0,1,0,0,0,0,1,0.125
矿山,0,0,0,1,0,0,0,0,1,0.125
餐厅,0,0,0,1,0,0,0,0,1,0.125
组网定位,0,0,0,1,0,0,0,0,1,0.125
鲁棒性,0,0,0,1,0,0,0,0,1,0.125
功耗,0,0,0,1,0,0,0,0,1,0.125
定位网络,0,0,0,1,0,0,0,0,1,0.125
通信,0,0,0,3,1,2,0,0,6,0.91875
传感器,0,0,0,1,0,0,0,0,1,0.125
组网,0,0,0,1,0,0,0,0,1,0.125
位置传感器,0,0,0,1,0,0,0,0,1,0.125
wsn协议,0,0,0,1,0,0,0,0,1,0.125
zigbee定位系统,0,0,0,1,0,0,0,0,1,0.125
地图,0,0,0,1,1,0,0,0,2,0.30625
经纬度,0,0,0,1,0,0,0,0,1,0.125
三边定位法,0,0,0,4,0,1,1,0,6,0.8625
卫星,0,0,0,1,0,0,0,0,1,0.125
时间差,0,0,0,2,0,0,0,0,2,0.25
gps接收器,0,0,0,1,0,0,0,0,1,0.125
时钟,0,0,0,1,0,0,0,0,1,0.125
同步时钟,0,0,0,1,0,0,0,0,1,0.125
测距定位,0,0,0,1,2,0,0,0,3,0.4875
tdoa算法,0,0,0,2,0,0,0,0,2,0.25
基站定位,0,0,0,2,0,0,0,0,2,0.25
rfid定位,0,0,0,1,0,0,0,0,1,0.125
wi-fi定位,0,0,0,1,0,0,0,0,1,0.125
zigbee定位,0,0,0,1,0,0,0,0,1,0.125
gps卫星定位,0,0,0,1,0,0,0,0,1,0.125
服务器端,0,0,0,1,0,4,0,0,5,0.85
定位结,0,0,0,1,0,10,0,0,11,1.9375
运算能力,0,0,0,1,0,0,0,0,1,0.125
集群,0,0,0,1,0,2,0,0,3,0.4875
服务器集群,0,0,0,1,0,0,0,0,1,0.125
wi-fi信息,0,0,0,1,0,0,0,0,1,0.125
运算过,0,0,0,1,0,1,0,0,2,0.30625
距离映射函数,0,0,0,1,0,0,0,0,1,0.125
坐标,0,0,0,8,1,8,3,0,20,3.175
平台,0,0,0,1,0,0,0,0,1,0.125
ap点,0,0,0,3,6,0,1,0,10,1.64375
mac地址,0,0,0,5,0,2,0,0,7,0.9875
控制层,0,0,0,3,0,0,0,0,3,0.375
bssid,0,0,0,4,0,0,0,0,4,0.5
wi-fi互联网,0,0,0,2,0,0,0,0,2,0.25
物理层,0,0,0,2,0,0,0,0,2,0.25
交互能力,0,0,0,1,0,0,0,0,1,0.125
信息共享,0,0,0,1,0,0,0,0,1,0.125
无线终端,0,0,0,1,0,0,0,0,1,0.125
集线器,0,0,0,1,0,0,0,0,1,0.125
无线通信,0,0,0,1,0,0,0,0,1,0.125
ap,0,0,0,1,0,0,0,0,1,0.125
无线通信服务,0,0,0,1,0,0,0,0,1,0.125
互相通信,0,0,0,1,0,0,0,0,1,0.125
互联网系统,0,0,0,1,0,0,0,0,1,0.125
以太网,0,0,0,1,0,0,0,0,1,0.125
媒体,0,0,0,1,0,0,0,0,1,0.125
wi-fi无线网络,0,0,0,1,0,0,0,0,1,0.125
传输,0,0,0,1,0,0,0,0,1,0.125
物理层数据,0,0,0,1,0,0,0,0,1,0.125
通信标准,0,0,0,1,0,0,0,0,1,0.125
网络传输协议,0,0,0,1,0,0,0,0,1,0.125
互联网浪潮,0,0,0,1,0,0,0,0,1,0.125
高带宽,0,0,0,1,0,0,0,0,1,0.125
无线ip传输技术,0,0,0,1,0,0,0,0,1,0.125
标准无线网络技术,0,0,0,1,0,0,0,0,1,0.125
80,0,0,0,1,0,0,0,0,1,0.125
芯片,0,0,0,4,0,0,0,0,4,0.5
位置信息,1,0,0,6,0,0,0,0,7,1.75
rfid,0,0,0,3,0,0,0,0,3,0.375
位置指纹匹配算法,0,0,0,7,2,0,3,0,12,1.78125
位置指纹,0,0,0,3,0,0,0,0,3,0.375
功率,0,0,0,2,0,0,0,0,2,0.25
无线信号,0,0,0,2,2,1,0,0,5,0.79375
密度,0,0,0,3,1,3,0,0,7,1.1
位精度,0,0,0,1,0,0,0,0,1,0.125
概率,0,0,0,1,0,3,0,0,4,0.66875
概率分布,0,0,0,1,2,0,0,0,3,0.4875
接收信号,0,0,0,3,0,0,0,0,3,0.375
频率,0,0,0,1,0,0,0,0,1,0.125
移动终端,0,0,0,1,0,3,0,0,4,0.66875
ap节点分布,0,0,0,1,0,0,0,0,1,0.125
小区定位,0,0,0,1,0,0,0,0,1,0.125
radar定位系统,0,0,0,1,0,0,0,0,1,0.125
wifi-radar定位系统,0,0,0,1,0,0,0,0,1,0.125
速度,0,0,0,1,0,1,0,0,2,0.30625
移动轨迹,0,0,0,1,0,0,0,0,1,0.125
rssi信息,0,0,0,1,0,0,0,0,1,0.125
wi-fi网络空间,0,0,0,1,0,0,0,0,1,0.125
描点定位系统,0,0,0,1,0,0,0,0,1,0.125
rtls定位系统,0,0,0,1,0,0,0,0,1,0.125
wifi-rtls定位系统,0,0,0,1,0,0,0,0,1,0.125
指纹数据库,0,0,0,3,0,0,0,0,3,0.375
运算,0,0,0,1,0,0,0,0,1,0.125
特征数据库,0,0,0,2,0,0,0,0,2,0.25
数据样本,0,0,0,1,0,0,0,0,1,0.125
属性值,0,0,0,1,0,0,0,0,1,0.125
集数据,0,0,0,1,0,0,0,0,1,0.125
分类模型,0,0,0,1,0,0,0,0,1,0.125
预测位置,0,0,0,2,0,0,0,0,2,0.25
位置指纹匹配定位系统,0,0,0,1,0,0,0,0,1,0.125
匹配定位系统,0,0,0,1,0,0,0,0,1,0.125
混合定位系统,0,0,0,1,0,0,0,0,1,0.125
室内,0,0,0,1,2,0,0,0,3,0.4875
活多变,0,0,0,1,0,0,0,0,1,0.125
蓝牙,0,0,0,1,0,0,0,0,1,0.125
定位元件,0,0,0,1,0,0,0,0,1,0.125
干扰,0,0,0,1,1,1,0,0,3,0.4875
电磁感应,0,0,0,1,0,0,0,0,1,0.125
精准定位,0,0,0,1,0,0,0,0,1,0.125
单芯片,0,0,0,1,0,0,0,0,1,0.125
天线,0,0,0,3,0,0,0,0,3,0.375
路由,0,0,0,1,0,0,0,0,1,0.125
wifi-rfid定位系统,0,0,0,1,0,0,0,0,1,0.125
时间,0,0,0,4,1,3,1,0,9,1.40625
wi.fi定位系统,0,0,0,1,0,0,0,0,1,0.125
质心算法,0,0,0,6,0,0,0,0,6,0.75
质心,0,0,0,3,0,0,0,0,3,0.375
预测坐标,0,0,0,1,0,0,0,0,1,0.125
物理,0,0,0,1,0,0,0,0,1,0.125
物理密度,0,0,0,1,0,0,0,0,1,0.125
空间,0,0,0,1,1,0,0,0,2,0.30625
rssi值,0,0,0,3,3,3,0,0,9,1.4625
高斯分布,0,0,0,1,1,1,0,0,3,0.4875
三维空间,0,0,0,2,0,0,0,0,2,0.25
二维空间,0,0,0,2,0,0,0,0,2,0.25
多边形,0,0,0,1,0,0,0,0,1,0.125
黑色实线,0,0,0,2,1,0,0,0,3,0.43125
实心圆,0,0,0,2,0,0,0,0,2,0.25
空心圆,0,0,0,1,0,0,0,0,1,0.125
立方体,0,0,0,1,0,0,0,0,1,0.125
立方体区域,0,0,0,1,0,0,0,0,1,0.125
centroid,0,0,0,3,0,0,0,0,3,0.375
指纹,0,0,0,4,0,0,0,0,4,0.5
特征向量,0,0,0,6,0,0,0,0,6,0.75
定位阶段,0,0,0,4,1,1,0,0,6,0.8625
位置指纹特征数据库,0,0,0,2,0,0,0,0,2,0.25
输入向量,0,0,0,1,0,0,0,0,1,0.125
ap接入点,0,0,0,1,0,0,0,0,1,0.125
定住算法模,0,0,0,1,0,0,0,0,1,0.125
三元组,0,0,0,1,0,0,0,0,1,0.125
匹配向量,0,0,0,1,0,0,0,0,1,0.125
向量,0,0,0,2,0,0,0,0,2,0.25
标识,0,0,0,1,0,0,0,0,1,0.125
位置指纹算法,0,0,0,1,0,0,0,0,1,0.125
发射点,0,0,0,2,0,0,0,0,2,0.25
接收点,0,0,0,2,0,0,0,0,2,0.25
三边定位算法,0,0,0,3,0,0,2,0,5,0.7375
rssi测距法,0,0,0,1,0,0,0,0,1,0.125
信号模型,0,0,0,1,0,0,0,0,1,0.125
信道噪声,0,0,0,1,1,3,0,0,5,0.85
路径损耗指数,0,0,0,1,1,0,0,0,2,0.30625
常值,0,0,0,1,1,0,0,0,2,0.30625
发射端,0,0,0,1,2,0,0,0,3,0.4875
接收端,0,0,0,1,3,0,0,0,4,0.66875
ri,0,0,0,1,1,0,0,0,2,0.30625
映射,0,0,0,2,5,3,0,0,10,1.7
信号口,0,0,0,1,0,0,0,0,1,0.125
测量信号,0,0,0,1,0,0,0,0,1,0.125
rssd,0,0,0,1,0,0,0,0,1,0.125
路程,0,0,0,2,0,0,0,0,2,0.25
共交点,0,0,0,1,0,0,0,0,1,0.125
圆心,0,0,0,1,0,0,0,0,1,0.125
几何学,0,0,0,1,0,0,0,0,1,0.125
预测范围,0,0,0,1,0,0,0,0,1,0.125
半径,0,0,0,1,0,0,0,0,1,0.125
时间映射,0,0,0,1,0,0,0,0,1,0.125
t0a,0,0,0,1,0,0,0,0,1,0.125
传播时间,0,0,0,1,0,0,0,0,1,0.125
传播速度,0,0,0,1,0,0,0,0,1,0.125
到达时间,0,0,0,1,0,0,0,0,1,0.125
toa算法,0,0,0,3,0,0,0,0,3,0.375
1tdoa算法,0,0,0,1,0,0,0,0,1,0.125
时间同步,0,0,0,1,0,0,0,0,1,0.125
时刻,0,0,0,1,0,0,0,0,1,0.125
发送时刻,0,0,0,1,0,0,0,0,1,0.125
接收,0,0,0,1,0,1,0,0,2,0.30625
发射,0,0,0,1,0,0,0,0,1,0.125
异步偏差,0,0,0,1,0,0,0,0,1,0.125
同步,0,0,0,1,0,0,0,0,1,0.125
doa算法,0,0,0,1,0,0,0,0,1,0.125
aoa算法,0,0,0,4,0,0,0,0,4,0.5
直线,0,0,0,3,0,0,0,0,3,0.375
三角形,0,0,0,1,0,0,0,0,1,0.125
a0a,0,0,0,1,0,0,0,0,1,0.125
平均精度,0,0,0,1,0,0,0,0,1,0.125
异面,0,0,0,1,0,0,0,0,1,0.125
平行,0,0,0,1,0,0,0,0,1,0.125
接收天线,0,0,0,1,1,0,0,0,2,0.30625
空间平面,0,0,0,1,0,0,0,0,1,0.125
oa,1,0,0,1,0,0,0,0,2,1.125
6aoa算法,0,0,0,1,0,0,0,0,1,0.125
训练,0,0,0,2,0,1,0,0,3,0.43125
三边测量法,0,0,0,1,1,0,1,0,3,0.4875
梯度下降迭代,0,0,0,1,0,0,0,0,1,0.125
测距技术,0,0,0,1,0,0,0,0,1,0.125
映射关系,0,0,0,1,0,1,0,0,2,0.30625
距离映射,0,0,0,1,0,0,0,0,1,0.125
距离公式,0,0,0,1,0,0,0,0,1,0.125
映射函数,0,0,0,1,0,0,0,0,1,0.125
参考点,0,0,0,1,0,0,0,0,1,0.125
非定形算法,0,0,0,1,0,0,0,0,1,0.125
rssi位置指纹匹配算法,0,0,0,1,0,0,0,0,1,0.125
centroid算法,0,0,0,1,0,0,0,0,1,0.125
执行效率,1,0,0,1,0,0,0,0,2,1.125
wi.fi,0,0,0,1,0,0,0,0,1,0.125
rssltoa,0,0,0,1,0,0,0,0,1,0.125
wi-fi技,0,0,0,1,0,0,0,0,1,0.125
定位体系,0,0,0,1,0,0,0,0,1,0.125
线性回归算法,0,0,0,0,2,0,0,0,2,0.3625
局部,0,0,0,0,1,1,0,0,2,0.3625
梯度下降原理,0,0,0,0,1,0,0,0,1,0.18125
运算量,0,0,0,0,1,0,0,0,1,0.18125
关系曲线,0,0,0,0,1,0,0,0,1,0.18125
大尺度路径衰减模型,0,0,0,0,1,0,0,0,1,0.18125
实验数据,0,0,0,0,1,0,0,0,1,0.18125
均值,0,0,0,0,2,1,0,0,3,0.54375
对数函数,0,0,0,0,1,0,0,0,1,0.18125
曲线,0,0,0,0,1,0,0,0,1,0.18125
高斯噪声,0,0,0,0,2,0,0,0,2,0.3625
路径损耗,0,0,0,0,1,0,0,0,1,0.18125
传播模型,0,0,0,0,3,0,0,0,3,0.54375
特征参数,0,0,0,0,2,0,0,0,2,0.3625
损失函数,0,0,0,0,2,0,0,0,2,0.3625
参数,0,0,0,0,3,4,0,0,7,1.26875
预测值,0,0,0,0,2,0,0,0,2,0.3625
局部线性回归算法,1,0,0,0,2,1,0,0,4,1.54375
估计函数,0,0,0,0,1,0,0,0,1,0.18125
r-d函数曲线,0,0,0,0,1,0,0,0,1,0.18125
纵坐标,0,0,0,0,1,1,2,0,4,0.725
横坐标,0,0,0,0,1,1,2,0,4,0.725
样本数据,0,0,0,0,1,0,0,0,1,0.18125
拟合曲线,0,0,0,0,1,0,0,0,1,0.18125
迭代次数,0,0,0,0,1,0,0,0,1,0.18125
初始参数,0,0,0,0,1,0,0,0,1,0.18125
梯度下降算法,0,0,0,0,1,0,0,0,1,0.18125
梯度下降法,0,0,0,0,1,0,0,0,1,0.18125
函数值,0,0,0,0,1,0,0,0,1,0.18125
迭代过程函数,0,0,0,0,1,0,0,0,1,0.18125
三维图像,0,0,0,0,1,0,0,0,1,0.18125
梯度下降过程,0,0,0,0,1,0,0,0,1,0.18125
迭代,0,0,0,0,1,0,0,0,1,0.18125
迭代运算,0,0,0,0,1,1,0,0,2,0.3625
梯度下降,0,0,0,0,1,1,0,0,2,0.3625
待测样本,0,0,0,0,1,0,0,0,1,0.18125
权值变化速率,0,0,0,0,1,0,0,0,1,0.18125
凡丫,0,0,0,0,1,0,0,0,1,0.18125
minj,0,0,0,0,1,0,0,0,1,0.18125
r-rt+,0,0,0,0,1,0,0,0,1,0.18125
rssi测量值,0,0,0,0,1,0,0,0,1,0.18125
