,摘要,关键词,第一章,第二章,第三章,第四章,第五章,总词频,加权得分
自相关函数,0,0,0,2,0,24,0,26,6.05
残差序列,0,0,0,0,0,4,0,4,0.9666666666666667
样本,0,0,2,0,0,3,0,5,0.975
拟合序列,0,0,0,0,0,4,0,4,0.9666666666666667
arimac,0,0,0,0,0,1,0,1,0.24166666666666667
信源数据,1,0,2,0,0,17,0,20,5.358333333333333
阶差分,0,0,0,0,0,2,0,2,0.48333333333333334
阶数,0,0,0,0,0,9,0,9,2.175
arma模型,0,0,0,0,0,5,0,5,1.2083333333333333
震荡,0,0,0,0,0,2,0,2,0.48333333333333334
截尾,0,0,0,0,0,2,0,2,0.48333333333333334
截尾特性,0,0,0,0,0,3,0,3,0.725
平稳性时间序列,0,0,0,0,0,2,0,2,0.48333333333333334
模型阶数,0,0,1,0,0,3,0,4,0.85
方差,0,0,0,4,3,0,0,7,1.225
概率,0,0,0,2,8,0,0,10,2.1833333333333336
均值,0,0,0,3,3,6,0,12,2.55
指数分布,0,0,0,2,0,0,0,2,0.25
参数,0,0,1,4,2,0,0,7,1.1083333333333334
高斯分布,0,0,0,4,0,0,0,4,0.5
fft,0,0,0,2,0,0,0,2,0.25
错判率,0,0,0,11,4,0,0,15,2.341666666666667
检测率,1,0,2,4,18,0,0,25,6.1
性能指标,0,0,0,1,0,0,0,1,0.125
rc,0,0,0,1,0,0,0,1,0.125
no,0,0,0,1,0,0,0,1,0.125
中心极限定理,0,0,0,1,1,0,0,2,0.3666666666666667
统计量,0,0,1,2,1,0,0,4,0.6166666666666667
耶服从参数,0,0,0,1,0,0,0,1,0.125
瑞利分布,0,0,0,1,0,0,0,1,0.125
上均,0,0,0,1,0,0,0,1,0.125
概率论,0,0,0,1,0,1,0,2,0.3666666666666667
响号,0,0,0,1,0,0,0,1,0.125
fastfouriertransformation,0,0,0,1,0,0,0,1,0.125
快速傅里叶变换,0,0,0,1,0,0,0,1,0.125
时域采样,0,0,0,2,0,0,0,2,0.25
时域采样值,0,0,0,1,0,0,0,1,0.125
模型参数,0,0,0,1,0,0,0,1,0.125
可用信道,0,0,3,0,0,0,0,3,0.375
干扰预测模型,0,0,3,0,0,0,0,3,0.375
时间序列预测算法,0,0,5,0,0,4,0,9,1.5916666666666668
即时频谱感知,0,0,2,0,0,0,0,2,0.25
幅值,1,0,2,0,4,1,0,8,2.458333333333333
功率谱密度,1,0,2,0,12,0,0,15,4.15
用户,0,0,4,1,0,7,0,12,2.3166666666666664
宽带频谱,0,0,2,0,0,0,0,2,0.25
通信,0,0,4,0,0,3,0,7,1.225
即时频谱,0,0,3,0,0,0,0,3,0.375
预测模型,1,0,3,0,0,23,0,27,6.933333333333334
低信噪比,1,1,3,1,5,0,0,11,4.708333333333333
碰撞频率,0,0,1,0,0,1,0,2,0.3666666666666667
变量,0,0,1,0,0,5,0,6,1.3333333333333333
突发干扰,0,0,1,0,0,0,0,1,0.125
动态频谱接入模型,1,0,2,0,0,4,0,7,2.216666666666667
频谱预测数据,1,0,1,0,0,0,0,2,1.125
即时频谱感知结果,1,0,1,0,0,0,0,2,1.125
预测精度,1,0,1,0,0,1,0,3,1.3666666666666667
在线预测,1,0,1,0,0,4,0,6,2.091666666666667
用户业务模型,1,0,1,0,0,3,0,5,1.85
传播模型,1,0,1,0,0,4,0,6,2.091666666666667
地理模型,1,0,1,0,0,3,0,5,1.85
无线电应用,0,0,1,0,0,0,0,1,0.125
频谱数据预测,0,0,1,0,0,0,0,1,0.125
预测性能,0,0,1,0,0,0,0,1,0.125
预测结果,0,0,1,0,0,0,0,1,0.125
预测时间,0,0,1,0,0,1,0,2,0.3666666666666667
认知无线电系统,0,0,1,0,0,1,0,2,0.3666666666666667
切换,0,0,1,0,0,1,0,2,0.3666666666666667
内干扰水平,1,0,1,0,0,0,0,2,1.125
时间序列预测算,0,0,1,0,0,0,0,1,0.125
噪声频点,1,0,1,0,12,0,0,14,4.025
高斯白噪声,0,0,1,1,0,0,0,2,0.25
频率分辨率,0,0,1,2,5,0,0,8,1.5833333333333333
带宽,0,0,1,1,38,0,0,40,9.433333333333334
频带内信号,0,0,1,0,0,0,0,1,0.125
干扰水平值,0,0,1,0,0,0,0,1,0.125
时间序列预测,1,1,4,0,0,4,0,10,4.466666666666667
认知无线电网络,0,0,1,0,0,0,0,1,0.125
检测时间,0,0,2,1,0,0,0,3,0.375
低信噪比环,0,0,1,0,0,0,0,1,0.125
接收信号,0,0,1,0,0,0,0,1,0.125
衰落,0,0,1,0,0,0,0,1,0.125
信号衰减,0,0,1,0,0,0,0,1,0.125
距离,0,0,1,0,0,2,0,3,0.6083333333333334
通信环境,0,0,2,0,0,0,0,2,0.25
感知性能,0,0,1,0,0,0,0,1,0.125
计算量,0,0,1,0,0,0,0,1,0.125
匹配滤波检测,0,0,3,3,0,0,0,6,0.75
最优判决门限,0,0,0,2,0,0,0,2,0.25
周期性,0,0,0,2,0,12,0,14,3.15
频谱,1,0,1,2,0,0,0,4,1.375
迭代检测算法,0,0,0,1,0,0,0,1,0.125
概率密度分布,0,0,1,1,0,0,0,2,0.25
能量检测检验,0,0,0,1,0,0,0,1,0.125
能量累积,0,0,1,2,0,0,0,3,0.375
频域,0,0,0,3,0,2,0,5,0.8583333333333334
采样,0,0,0,1,0,0,0,1,0.125
时域信号,0,0,0,1,0,0,0,1,0.125
采样频率,0,0,0,1,0,0,0,1,0.125
奈奎斯特,0,0,0,1,0,0,0,1,0.125
噪声估计过程,0,0,0,1,0,0,0,1,0.125
能量检测过程,1,0,0,1,0,0,0,2,1.125
位置信息,0,0,0,1,0,0,0,1,0.125
噪声水平,0,0,0,1,0,0,0,1,0.125
空洞,0,0,0,1,0,0,0,1,0.125
频带,0,0,0,1,4,4,0,9,2.0583333333333336
信息,0,0,4,1,0,0,0,5,0.625
错判损失,0,0,0,1,0,0,0,1,0.125
虚警,0,0,0,5,1,0,0,6,0.8666666666666667
漏检,0,0,0,5,1,0,0,6,0.8666666666666667
最小错判率准则,0,0,0,2,1,0,0,3,0.4916666666666667
cdr,0,0,0,4,0,0,0,4,0.5
constdetectionratecrite,0,0,0,1,0,0,0,1,0.125
恒检测率准则,0,0,0,2,1,0,0,3,0.4916666666666667
cfar,0,0,0,3,2,0,0,5,0.8583333333333334
ra,0,0,0,1,0,0,0,1,0.125
恒虚警率准则,0,0,0,2,2,0,0,4,0.7333333333333334
调制信号,0,0,2,1,0,0,0,3,0.375
能量值,0,0,0,1,0,0,0,1,0.125
累积,0,0,0,1,0,0,0,1,0.125
检测准则,0,0,0,1,0,0,0,1,0.125
能量,0,0,0,1,4,0,0,5,1.0916666666666668
抗噪声能力,0,0,0,1,0,0,0,1,0.125
周期性特征,0,0,0,1,0,0,0,1,0.125
内在周期性,0,0,0,1,0,0,0,1,0.125
循环平稳特征,0,0,0,1,1,0,0,2,0.3666666666666667
静态随机,0,0,0,1,0,0,0,1,0.125
信号数据,0,0,0,1,0,0,0,1,0.125
数字调制,0,0,0,1,0,0,0,1,0.125
接收器,0,0,0,1,0,0,0,1,0.125
抵抗力,0,0,0,1,0,0,0,1,0.125
干扰信号,0,0,1,1,1,0,0,3,0.4916666666666667
脉冲波形,0,0,0,1,0,0,0,1,0.125
调制,0,0,3,1,0,0,0,4,0.5
信号检测技,0,0,0,1,0,0,0,1,0.125
传统通信系统,0,0,0,1,0,0,0,1,0.125
无线电系统,0,0,0,1,0,0,0,1,0.125
资源分配,0,0,0,1,0,0,0,1,0.125
无线电,1,0,3,1,0,0,0,5,1.5
周围通信环境,0,0,1,1,0,0,0,2,0.25
效率,0,0,1,1,0,2,0,4,0.7333333333333334
次用户,0,0,2,1,0,0,0,3,0.375
授权用户,0,0,2,0,0,0,0,2,0.25
软件处理速度,0,0,2,0,0,0,0,2,0.25
存储能力,0,0,1,0,0,0,0,1,0.125
硬件,0,0,1,0,0,1,0,2,0.3666666666666667
数据预测算法,0,0,1,0,0,0,0,1,0.125
历史数据,0,0,1,0,0,0,0,1,0.125
人工智能,0,0,1,0,0,0,0,1,0.125
空闲频段,1,0,1,0,0,3,0,5,1.85
认知无线电能,0,0,1,0,0,0,0,1,0.125
频谱空穴,0,0,1,0,0,0,0,1,0.125
已授权频谱,0,0,1,0,0,0,0,1,0.125
无线电功能,0,0,1,0,0,0,0,1,0.125
自适应频谱分配技术,0,0,1,0,0,0,0,1,0.125
非授权用户,0,0,2,0,0,0,0,2,0.25
授权,0,0,1,0,0,0,0,1,0.125
传输参数,0,0,1,0,0,0,0,1,0.125
载频,0,0,1,0,0,0,0,1,0.125
传输功率,0,0,1,0,0,0,0,1,0.125
智能无线通信系统,0,0,1,0,0,0,0,1,0.125
频谱感知认知无线电,0,0,1,0,0,0,0,1,0.125
软件无线电,0,0,1,0,0,0,0,1,0.125
全认知无线电,0,0,1,0,0,0,0,1,0.125
li,0,0,1,0,0,0,0,1,0.125
无线电概念,0,0,1,0,0,0,0,1,0.125
cognitiveradio,0,0,1,0,0,0,0,1,0.125
利用,0,0,1,0,0,0,0,1,0.125
非授权频段,0,0,1,0,0,0,0,1,0.125
业务,0,0,1,0,0,0,0,1,0.125
频率管理,0,0,1,0,0,0,0,1,0.125
频谱效率,0,0,1,0,0,0,0,1,0.125
多天线技术,0,0,1,0,0,0,0,1,0.125
链路自适应技术,0,0,1,0,0,0,0,1,0.125
无线通信理论,0,0,1,0,0,0,0,1,0.125
通信技术,0,0,1,0,0,0,0,1,0.125
超高频频段,0,0,1,0,0,0,0,1,0.125
超低频,0,0,1,0,0,0,0,1,0.125
回归,0,0,3,0,0,0,0,3,0.375
arma,0,0,2,0,0,2,0,4,0.7333333333333334
线性预测模型,0,0,2,0,0,0,0,2,0.25
序列,0,0,2,0,3,16,0,21,4.841666666666667
分类技术,0,0,2,0,0,0,0,2,0.25
分类,0,0,2,0,0,0,0,2,0.25
预测性任务,0,0,2,0,0,0,0,2,0.25
自回归滑动平均模型,0,0,2,0,0,0,0,2,0.25
工程技术,0,0,1,0,0,0,0,1,0.125
社会学,0,0,1,0,0,0,0,1,0.125
经济学,0,0,1,0,0,0,0,1,0.125
时序模型,0,0,1,0,0,0,0,1,0.125
过去,0,0,1,0,0,0,0,1,0.125
数列,0,0,1,0,0,0,0,1,0.125
数值,0,0,1,0,0,3,0,4,0.85
统计指标,0,0,1,0,0,0,0,1,0.125
动态数列,0,0,1,0,0,0,0,1,0.125
自适应性,0,0,1,0,0,0,0,1,0.125
自组织,0,0,1,0,0,0,0,1,0.125
分布式信息存储,0,0,1,0,0,0,0,1,0.125
并行处理,0,0,1,0,0,0,0,1,0.125
神经元节点,0,0,1,0,0,0,0,1,0.125
工作机制,0,0,1,0,0,0,0,1,0.125
机器,0,0,1,0,0,0,0,1,0.125
计算时间,0,0,1,0,0,0,0,1,0.125
机器内存,0,0,1,0,0,0,0,1,0.125
矩阵运算,0,0,1,0,0,0,0,1,0.125
矩阵,0,0,1,0,0,0,0,1,0.125
寻优,0,0,1,0,0,0,0,1,0.125
二次,0,0,1,0,0,0,0,1,0.125
维数灾难,0,0,1,0,0,0,0,1,0.125
低维空间,0,0,1,0,0,0,0,1,0.125
核映射,0,0,1,0,0,0,0,1,0.125
二次型寻优,0,0,1,0,0,0,0,1,0.125
vc维理论,0,0,1,0,0,0,0,1,0.125
结构化,0,0,1,0,0,0,0,1,0.125
arima模型,1,0,1,0,0,16,0,18,4.991666666666667
树回归,0,0,1,0,0,0,0,1,0.125
线性回归,0,0,1,0,0,0,0,1,0.125
回归挖掘算法,0,0,1,0,0,0,0,1,0.125
定量,0,0,1,0,0,0,0,1,0.125
预测值,0,0,1,0,0,4,0,5,1.0916666666666668
定性输出,0,0,1,0,0,0,0,1,0.125
垃圾邮件,0,0,1,0,0,0,0,1,0.125
待分类数据,0,0,1,0,0,0,0,1,0.125
分类函数,0,0,1,0,0,0,0,1,0.125
数据项,0,0,1,0,0,0,0,1,0.125
历史信息,0,0,1,0,0,0,0,1,0.125
异常检测,0,0,1,0,0,0,0,1,0.125
关联分析,0,0,1,0,0,0,0,1,0.125
聚类,0,0,1,0,0,0,0,1,0.125
规则,0,0,1,0,0,0,0,1,0.125
特性,0,0,1,0,0,2,0,3,0.6083333333333334
描述性,0,0,1,0,0,0,0,1,0.125
描述性任务,0,0,1,0,0,0,0,1,0.125
分支学科,0,0,1,0,0,0,0,1,0.125
知识,0,0,1,0,0,0,0,1,0.125
提取,0,0,1,0,0,0,0,1,0.125
频带内干扰值,0,0,1,0,0,0,0,1,0.125
信道状态,0,0,1,0,0,0,0,1,0.125
空闲信道,0,0,1,0,0,0,0,1,0.125
状态信息,0,0,1,0,0,0,0,1,0.125
空闲时长,0,0,1,0,0,0,0,1,0.125
数据挖据技术,0,0,1,0,0,0,0,1,0.125
数据挖掘技术,0,0,2,0,0,0,0,2,0.25
无用功,0,0,1,0,0,0,0,1,0.125
决策,0,0,1,0,0,0,0,1,0.125
有用信息,0,0,1,0,0,0,0,1,0.125
数据量,0,0,1,0,0,0,0,1,0.125
査询,0,0,1,0,0,0,0,1,0.125
数据存储,0,0,1,0,0,0,0,1,0.125
硬件存储能力,0,0,1,0,0,0,0,1,0.125
计算机技术,0,0,1,0,0,0,0,1,0.125
感知结,0,0,2,1,0,0,0,3,0.375
即时频谱感知技术,0,0,1,0,0,0,0,1,0.125
数据预测技,0,0,1,0,0,0,0,1,0.125
噪声门限,0,0,0,0,2,0,0,2,0.48333333333333334
连续频点,0,0,0,0,3,0,0,3,0.725
sdb,0,0,0,0,1,0,0,1,0.24166666666666667
用频点,0,0,0,0,2,0,0,2,0.48333333333333334
非占用频点功率,0,0,0,0,1,0,0,1,0.24166666666666667
分布函数,0,0,0,0,2,0,0,2,0.48333333333333334
频点幅值,0,0,0,0,4,0,0,4,0.9666666666666667
概率知识,0,0,0,0,1,0,0,1,0.24166666666666667
代价损失系数,0,0,0,1,1,0,0,2,0.3666666666666667
icfar,0,0,0,9,4,0,0,13,2.091666666666667
检测,0,0,0,1,6,0,0,7,1.575
rbed,0,0,0,0,2,0,0,2,0.48333333333333334
迭代,0,0,0,0,1,0,0,1,0.24166666666666667
固定低信噪比宽带信号,0,0,0,0,3,0,0,3,0.725
强度,0,0,0,0,0,7,0,7,1.6916666666666667
用户接入强度,0,0,0,0,0,5,0,5,1.2083333333333333
通话时长,0,0,0,0,0,3,0,3,0.725
用户数,0,0,0,0,0,3,0,3,0.725
移动干扰,0,0,0,0,0,3,0,3,0.725
固定干扰,0,0,0,0,0,2,0,2,0.48333333333333334
感知间隔,0,0,0,0,0,3,0,3,0.725
泊松分布,0,0,0,0,0,2,0,2,0.48333333333333334
接入数,0,0,0,0,0,2,0,2,0.48333333333333334
地理,0,0,0,0,0,8,0,8,1.9333333333333333
人口密度,0,0,0,0,0,4,0,4,0.9666666666666667
干扰随机性,0,0,0,0,0,1,0,1,0.24166666666666667
信源数,0,0,0,0,0,1,0,1,0.24166666666666667
感知信号,0,0,0,0,0,1,0,1,0.24166666666666667
仿真条,0,0,0,0,1,1,0,2,0.48333333333333334
接入强度,0,0,0,0,0,1,0,1,0.24166666666666667
海洋,0,0,0,0,0,4,0,4,0.9666666666666667
基站,0,0,0,0,0,3,0,3,0.725
地理格内信号,0,0,0,0,0,1,0,1,0.24166666666666667
单用户信号,0,0,0,0,0,1,0,1,0.24166666666666667
地理格内用户,0,0,0,0,0,1,0,1,0.24166666666666667
感知基站,0,0,0,0,0,1,0,1,0.24166666666666667
感知区,0,0,0,0,0,1,0,1,0.24166666666666667
黑夜,0,0,0,0,0,1,0,1,0.24166666666666667
分布参数,0,0,0,0,0,1,0,1,0.24166666666666667
退出,0,0,0,0,0,1,0,1,0.24166666666666667
负指数分布,0,0,0,0,0,1,0,1,0.24166666666666667
负指数模型,0,0,0,0,0,1,0,1,0.24166666666666667
退出数,0,0,0,0,0,1,0,1,0.24166666666666667
接入用户数,0,0,0,0,0,1,0,1,0.24166666666666667
用户总数,0,0,0,0,0,1,0,1,0.24166666666666667
地理格,0,0,0,0,0,17,0,17,4.108333333333333
地理类型,0,0,0,0,0,1,0,1,0.24166666666666667
干扰接入,0,0,0,0,0,1,0,1,0.24166666666666667
icdr,0,0,0,12,2,0,0,14,1.9833333333333334
迭代次数,0,0,0,6,9,0,0,15,2.925
mine,0,0,0,10,0,0,0,10,1.25
仿真参数,0,0,0,4,2,0,0,6,0.9833333333333334
ic,0,0,0,1,0,0,0,1,0.125
mine算法,0,0,0,3,0,0,0,3,0.375
总错判率,0,0,0,1,0,0,0,1,0.125
代价系数,0,0,0,1,0,0,0,1,0.125
目标检测信噪比,0,0,0,2,1,0,0,3,0.4916666666666667
目标检测率,0,0,0,3,1,0,0,4,0.6166666666666667
时域观测时长,0,0,0,3,1,0,0,4,0.6166666666666667
样点数,0,0,0,1,0,0,0,1,0.125
总带宽,0,0,0,2,1,0,0,3,0.4916666666666667
minerror,0,0,0,1,0,0,0,1,0.125
cdr能量检测,0,0,0,1,0,0,0,1,0.125
待检测频点,0,0,0,1,0,0,0,1,0.125
fft变换,0,0,0,1,0,0,0,1,0.125
宽频带信号,0,0,0,1,0,0,0,1,0.125
sampleautocorrelationfunction,0,0,0,0,0,2,0,2,0.48333333333333334
平稳性,0,0,0,0,0,8,0,8,1.9333333333333333
漏检信号,0,0,0,0,29,0,0,29,7.008333333333334
滑动平均窗,0,0,0,0,14,0,0,14,3.3833333333333333
低通滤波,0,0,0,0,6,0,0,6,1.45
窗口,0,0,0,0,4,0,0,4,0.9666666666666667
滑动窗口,0,0,0,0,5,0,0,5,1.2083333333333333
待检测信号,0,0,0,0,8,0,0,8,1.9333333333333333
相关性,0,0,0,0,8,2,0,10,2.4166666666666665
平均功率值,0,0,0,1,2,0,0,3,0.6083333333333334
噪声功率值,0,0,0,0,2,0,0,2,0.48333333333333334
最小带宽,0,0,0,0,1,0,0,1,0.24166666666666667
仿真分,0,0,0,0,1,0,0,1,0.24166666666666667
初始序列,0,0,0,0,1,0,0,1,0.24166666666666667
信号频点,0,0,0,0,2,0,0,2,0.48333333333333334
未知信号,0,0,0,0,1,0,0,1,0.24166666666666667
记se务,0,0,0,0,1,0,0,1,0.24166666666666667
处频点,0,0,0,0,1,0,0,1,0.24166666666666667
s级,0,0,0,0,1,0,0,1,0.24166666666666667
平均窗,0,0,0,0,1,0,0,1,0.24166666666666667
滑动,0,0,0,0,1,0,0,1,0.24166666666666667
nomaigm,0,0,0,0,1,0,0,1,0.24166666666666667
中心极限,0,0,0,0,1,0,0,1,0.24166666666666667
频点序列,0,0,0,0,1,0,0,1,0.24166666666666667
正态分布,0,0,0,0,1,0,0,1,0.24166666666666667
实数,0,0,0,0,1,0,0,1,0.24166666666666667
随机变量,0,0,0,0,1,1,0,2,0.48333333333333334
同分布,0,0,0,0,1,0,0,1,0.24166666666666667
独立,0,0,0,0,1,0,0,1,0.24166666666666667
随机变量序列,0,0,0,0,1,0,0,1,0.24166666666666667
频点功率值,0,0,0,0,3,0,0,3,0.725
宽带信号,0,0,0,3,2,0,0,5,0.8583333333333334
平滑,0,0,0,0,1,0,0,1,0.24166666666666667
观测,0,0,0,0,1,0,0,1,0.24166666666666667
感知时间,0,0,2,0,1,1,0,4,0.7333333333333334
观测时长,0,0,0,0,10,0,0,10,2.4166666666666665
宽带能量检测,0,0,0,0,2,0,0,2,0.48333333333333334
最低检测信噪比门限,0,0,0,0,1,0,0,1,0.24166666666666667
检测能力,0,0,0,0,1,0,0,1,0.24166666666666667
观测时间,0,0,0,0,1,0,0,1,0.24166666666666667
低信噪比能量检测,0,0,0,0,1,0,0,1,0.24166666666666667
mape,0,0,0,0,0,4,0,4,0.9666666666666667
预测误差,0,0,0,0,0,2,0,2,0.48333333333333334
mape值,0,0,0,0,0,2,0,2,0.48333333333333334
tic,0,0,0,0,0,1,0,1,0.24166666666666667
希尔不等系数,0,0,0,0,0,1,0,1,0.24166666666666667
平均绝对百分误差,0,0,0,0,0,1,0,1,0.24166666666666667
mae,0,0,0,0,0,1,0,1,0.24166666666666667
平均绝对误差,0,0,0,0,0,1,0,1,0.24166666666666667
rmse,0,0,0,0,0,1,0,1,0.24166666666666667
均方根误差,0,0,0,0,0,1,0,1,0.24166666666666667
评价指标,0,0,0,0,0,1,0,1,0.24166666666666667
检验过程,0,0,0,0,0,1,0,1,0.24166666666666667
总频点,0,0,0,0,3,0,0,3,0.725
时信号,0,0,0,0,2,0,0,2,0.48333333333333334
