,摘要,关键词,第一章,第二章,第三章,第四章,第五章,总词频,加权得分
极化,0,0,1,12,3,3,0,19,3.075
特征值检测,0,0,1,0,0,0,0,1,0.125
能量检测,0,0,1,10,0,0,0,11,1.375
空域频谱感知算法,0,0,2,5,0,0,1,8,1.1166666666666667
时、,0,0,2,2,0,0,2,6,0.9833333333333334
皮尔逊准则,0,0,1,2,0,0,0,3,0.375
奈曼-,0,0,1,0,0,0,0,1,0.125
频谱感知模型,0,0,1,0,1,2,0,4,0.85
极化信号处理技术,0,0,2,0,0,0,0,2,0.25
极化基础理论,0,0,3,1,0,0,1,5,0.7416666666666667
极化信息处理,0,0,1,2,0,0,0,3,0.375
目标,0,0,0,4,0,0,0,4,0.5
极化滤波,0,0,0,3,0,0,0,3,0.375
干扰抑制,0,0,0,3,0,0,0,3,0.375
信干噪比,0,0,0,3,0,0,0,3,0.375
目标识别,0,0,0,3,0,0,0,3,0.375
目标检测,0,0,1,3,0,0,0,4,0.5
接收,0,0,1,3,2,0,0,6,0.9833333333333334
极化目标,0,0,0,2,0,0,0,2,0.25
杂波,0,0,0,2,0,0,0,2,0.25
极化散射矩阵,0,0,0,2,0,0,0,2,0.25
检测算法,0,0,1,3,0,0,0,4,0.5
极化特性,0,0,0,2,0,0,0,2,0.25
极化检测,0,0,1,2,0,0,0,3,0.375
极化信息,0,0,1,13,3,0,1,18,2.716666666666667
共极化特征,0,0,0,1,0,0,0,1,0.125
行列式,0,0,0,1,0,0,0,1,0.125
散射矩阵,0,0,0,1,0,0,0,1,0.125
瞬态极化投影矢量起伏度,0,0,0,1,0,0,0,1,0.125
滤波优化,0,0,0,1,0,0,0,1,0.125
干扰特性,0,0,0,1,0,0,0,1,0.125
极化状态,0,0,0,9,4,0,0,13,2.091666666666667
干扰功率,0,0,0,1,0,0,0,1,0.125
干扰极化特性,0,0,0,1,0,0,0,1,0.125
有用信号,0,0,0,1,0,0,0,1,0.125
干扰背景,0,0,0,1,0,0,0,1,0.125
杂波干扰,0,0,0,1,0,0,0,1,0.125
有源压制性干扰,0,0,0,1,0,0,0,1,0.125
干扰,0,0,2,5,1,0,0,8,1.1166666666666667
极化特征,0,0,0,2,1,0,0,3,0.4916666666666667
局部极化特征,0,0,0,1,0,0,0,1,0.125
高分辨率,0,0,0,1,0,0,0,1,0.125
最佳极化,0,0,0,1,0,0,0,1,0.125
宏观极化特性,0,0,0,1,0,0,0,1,0.125
子矢量序列检测算法,0,0,0,1,0,0,0,1,0.125
瞬态stokes,0,0,0,3,0,0,0,3,0.375
宽带,0,0,0,1,0,0,0,1,0.125
横向极化滤波器组,0,0,0,1,0,0,0,1,0.125
非高斯噪声环境,0,0,0,1,0,0,0,1,0.125
恒虚警检测算法,0,0,0,1,0,0,0,1,0.125
极化检测算法,0,0,0,1,0,0,0,1,0.125
检测概率,0,0,0,5,2,0,0,7,1.1083333333333334
信噪比,0,0,0,6,2,2,0,10,1.7166666666666668
散射特性,0,0,0,1,0,0,0,1,0.125
回波幅度信息,0,0,0,1,0,0,0,1,0.125
极化散射特性,0,0,0,1,0,0,0,1,0.125
雷达目标检测,0,0,1,1,0,0,0,2,0.25
回波信息,0,0,0,1,0,0,0,1,0.125
发射电磁波,0,0,0,1,0,0,0,1,0.125
干扰抑制技术,0,0,0,1,0,0,0,1,0.125
极化信息处理论,0,0,0,1,0,0,0,1,0.125
雷达通信,0,0,0,1,0,0,0,1,0.125
高斯噪声,1,0,3,0,0,2,3,9,2.583333333333333
极化域信息,1,0,3,2,0,0,3,9,2.35
拉普拉斯噪声,0,0,3,0,0,11,2,16,3.5166666666666666
分布特性,0,0,2,0,0,1,2,5,0.975
二元假设,0,0,2,0,0,2,2,6,1.2166666666666668
感知模型,1,0,2,2,1,3,2,11,2.95
无线环境,1,0,1,1,0,0,2,5,1.7333333333333334
频谱资源,0,0,6,1,0,0,2,9,1.3583333333333334
估计理论,0,0,0,0,0,0,1,1,0.24166666666666667
极化学理论,0,0,0,0,0,0,1,1,0.24166666666666667
glrt理论,0,0,1,1,3,2,1,8,1.7
感知,0,0,1,12,0,2,1,16,2.35
pw-pae算法,0,0,0,0,0,14,1,15,3.625
盲感知算法,0,0,0,0,0,2,1,3,0.725
功率不平衡,1,0,1,0,0,0,1,3,1.3666666666666667
接收端噪声,0,0,0,0,0,1,1,2,0.48333333333333334
磁暴,0,0,1,0,0,0,1,2,0.3666666666666667
雷电,0,0,2,0,0,1,1,4,0.7333333333333334
大气噪声,0,0,2,0,0,1,1,4,0.7333333333333334
自然因素,0,0,1,0,0,0,1,2,0.3666666666666667
人为因素,0,0,1,0,0,0,1,2,0.3666666666666667
性能增益,0,0,0,0,0,0,1,1,0.24166666666666667
极化域频谱感知,1,1,0,1,0,1,1,5,3.6083333333333334
参数,0,0,1,7,5,1,1,15,2.6916666666666664
概率密度函数,0,0,1,5,5,6,1,18,3.65
极化域感知模型,0,0,1,0,0,0,1,2,0.3666666666666667
双极化信道模型,0,0,1,0,0,0,1,2,0.3666666666666667
能量损失,0,0,2,0,1,0,1,4,0.7333333333333334
空间到达角,0,0,1,0,1,0,1,3,0.6083333333333334
授权用户信号,0,0,3,2,1,1,1,8,1.35
雷达系统,0,0,0,0,0,0,1,1,0.24166666666666667
经典算法,0,0,1,0,0,0,1,2,0.3666666666666667
信号二元,0,0,1,0,0,0,1,2,0.3666666666666667
极化学,1,0,0,0,0,0,1,2,1.2416666666666667
极化信息处理理论,0,0,0,0,0,0,1,1,0.24166666666666667
频谱空穴,0,0,1,1,0,0,1,3,0.4916666666666667
空域信息,0,0,1,2,1,0,1,5,0.8583333333333334
无线电,1,0,0,1,1,0,1,4,1.6083333333333334
可用频谱资源,0,0,0,0,0,0,1,1,0.24166666666666667
动态感,0,0,0,0,0,0,1,1,0.24166666666666667
频谱利用率,1,0,2,2,0,0,1,6,1.7416666666666667
认知无线电,1,0,2,0,0,0,1,4,1.4916666666666667
通信系统,0,0,1,1,1,0,1,4,0.7333333333333334
无线业务,0,0,0,0,0,0,1,1,0.24166666666666667
移动用户数,0,0,1,0,0,0,1,2,0.3666666666666667
角矩阵,0,0,0,0,3,1,0,4,0.9666666666666667
接收极化域信号,0,0,0,0,0,1,0,1,0.24166666666666667
服从均值,0,0,0,0,0,1,0,1,0.24166666666666667
噪声样本,0,0,0,2,0,2,0,4,0.7333333333333334
阻闻,0,0,0,0,0,1,0,1,0.24166666666666667
pu发送信号,0,0,0,4,1,2,0,7,1.225
接收pu信号,0,0,0,0,0,1,0,1,0.24166666666666667
信号样本,0,0,0,2,0,1,0,3,0.4916666666666667
授权用户,0,0,4,2,1,2,0,9,1.475
环境噪声,0,0,0,0,0,1,0,1,0.24166666666666667
信道,1,0,1,8,1,1,0,12,2.6083333333333334
随机相位,0,0,0,1,0,0,0,1,0.125
复增益,0,0,0,1,0,0,0,1,0.125
接收极化分量,0,0,0,1,0,0,0,1,0.125
发送极化分量,0,0,0,1,0,0,0,1,0.125
双极化去极化信道,0,0,0,1,1,0,0,2,0.3666666666666667
径时延函响时,0,0,0,1,0,0,0,1,0.125
双通道噪声,0,0,0,1,0,0,0,1,0.125
接收机,0,0,0,4,0,0,0,4,0.5
授权用户信号样本,0,0,0,1,0,1,0,2,0.3666666666666667
衰落信道,0,0,1,5,4,2,0,12,2.2
采样速率,0,0,0,1,0,0,0,1,0.125
样本,0,0,1,4,0,1,0,6,0.8666666666666667
授权频谱,0,0,2,2,0,0,0,4,0.5
双极化二元假设模型,0,0,0,1,0,0,0,1,0.125
表征信号,0,0,0,2,0,0,0,2,0.25
极化域频谱感知模型,0,0,0,1,0,0,0,1,0.125
瞬态,0,0,0,13,0,0,0,13,1.625
子矢量,0,0,0,12,0,0,0,12,1.5
stokes,0,0,0,11,0,0,0,11,1.375
glrt-pv算法,0,0,0,5,0,0,0,5,0.625
stokes矢量,0,0,0,14,0,0,0,14,1.75
stokes子矢量,0,0,0,5,0,0,0,5,0.625
瞬态归一化,0,0,0,3,0,0,0,3,0.375
闭合表达式,0,0,0,2,0,0,0,2,0.25
样本点,0,0,0,2,0,0,0,2,0.25
fisher分布,0,0,0,2,0,0,0,2,0.25
统计量,0,0,0,7,1,2,0,10,1.6
门限,0,0,0,9,1,2,0,12,1.85
联合概率密度函数,0,0,0,4,1,2,0,7,1.225
方位角,0,0,0,3,8,6,0,17,3.7583333333333333
俯仰角,0,0,0,3,5,2,0,10,2.0666666666666664
rt,1,0,0,5,1,0,0,7,1.8666666666666667
广义似然比,0,0,1,7,0,2,0,10,1.4833333333333334
能量信息,0,0,0,4,0,0,0,4,0.5
电磁波,0,0,0,11,1,0,0,12,1.6166666666666667
双曲余割函数,0,0,0,1,0,0,0,1,0.125
双曲余切,0,0,0,1,0,0,0,1,0.125
ec,0,0,0,1,0,0,0,1,0.125
概率,0,0,0,1,2,0,0,3,0.6083333333333334
瑞利衰落信道,0,0,0,1,2,1,0,4,0.85
双极化,0,0,0,1,2,1,0,4,0.85
反函数,0,0,0,1,0,0,0,1,0.125
q函数,0,0,0,1,0,0,0,1,0.125
近似误差,0,0,0,1,0,0,0,1,0.125
曲线,0,0,0,1,0,0,0,1,0.125
标准q函数,0,0,0,1,0,0,0,1,0.125
统计分布,0,0,0,1,0,0,0,1,0.125
总矢量长度,0,0,0,1,0,0,0,1,0.125
瞬态stokes子矢量,0,0,0,5,0,0,0,5,0.625
感知流,0,0,0,2,0,0,0,2,0.25
极化状态分布,0,0,0,1,0,0,0,1,0.125
噪声样本点,0,0,0,1,0,0,0,1,0.125
球面,0,0,0,1,0,0,0,1,0.125
发送极化状态,0,0,0,1,0,0,0,1,0.125
庞加莱球,0,0,0,2,0,0,0,2,0.25
接收信号样本,0,0,0,1,2,4,0,7,1.575
用户信号,0,0,0,3,0,0,0,3,0.375
授权,0,0,0,3,0,0,0,3,0.375
合成矢量长度,0,0,0,1,0,0,0,1,0.125
poincare球,0,0,0,2,0,0,0,2,0.25
矢量样本,0,0,0,1,0,0,0,1,0.125
rt-pv,0,0,0,1,0,0,0,1,0.125
检验统计量,0,0,0,4,3,1,0,8,1.4666666666666668
贝塞尔函数,0,0,0,1,0,0,0,1,0.125
正交双极化天线,0,0,0,1,0,0,0,1,0.125
流程,0,0,0,3,0,0,0,3,0.375
glrt-pv,0,0,0,2,1,0,0,3,0.4916666666666667
mle,0,0,0,2,0,3,0,5,0.975
检验函数,0,0,0,3,0,0,0,3,0.375
集中参数,0,0,0,1,0,0,0,1,0.125
平均方向,0,0,0,1,0,0,0,1,0.125
坐标变换,0,0,0,2,0,0,0,2,0.25
元素,0,0,0,2,0,0,0,2,0.25
矢量,0,0,0,2,0,0,0,2,0.25
集合平均,0,0,0,1,0,0,0,1,0.125
球坐标系,0,0,0,2,0,0,0,2,0.25
单位脉冲函数,0,0,0,1,0,0,0,1,0.125
poincare球面,0,0,0,1,0,0,0,1,0.125
实矢量,0,0,0,1,0,0,0,1,0.125
单位,0,0,0,1,0,0,0,1,0.125
平均,0,0,0,1,0,0,0,1,0.125
时间,0,0,1,5,2,0,0,8,1.2333333333333334
动态极化信息,0,0,0,1,0,0,0,1,0.125
时变电磁波,0,0,0,1,0,0,0,1,0.125
盲频谱感知算法,0,0,0,1,0,0,0,1,0.125
generalizedlikelihoodratiotest-polarizationvector,0,0,0,1,0,0,0,1,0.125
极化矢量频谱感知算法,0,0,0,1,0,0,0,1,0.125
方向特性,0,0,0,2,0,0,0,2,0.25
瞬态极化,0,0,0,1,0,0,0,1,0.125
极化信号处理技,0,0,0,1,0,0,0,1,0.125
接收端,0,0,3,7,8,1,0,19,3.425
最优感知算法,0,0,0,8,3,6,0,17,3.175
到达,0,0,0,0,2,0,0,2,0.48333333333333334
角信息,0,0,0,0,1,0,0,1,0.24166666666666667
空间,0,0,0,1,3,0,0,4,0.85
极化阵列天线,0,0,0,0,2,0,0,2,0.48333333333333334
先验信息,0,0,3,8,11,2,0,24,4.516666666666667
检验理论,0,0,0,1,1,0,0,2,0.3666666666666667
似然比,0,0,0,2,4,3,0,9,1.9416666666666667
广义,0,0,0,1,3,2,0,6,1.3333333333333333
能量,1,0,1,2,1,0,0,5,1.6166666666666667
偏转,0,0,1,0,1,0,0,2,0.3666666666666667
传播方向,0,0,0,0,1,0,0,1,0.24166666666666667
generalizedlikelihoo,0,0,0,1,0,0,0,1,0.125
信号秩,0,0,0,3,0,0,0,3,0.375
arithmetictogeometricmean,0,0,0,1,0,0,0,1,0.125
几何平均特征值感知,0,0,0,1,0,0,0,1,0.125
算术,0,0,0,1,0,0,0,1,0.125
energydetection,0,0,0,1,0,0,0,1,0.125
matchedfilter,0,0,0,1,0,0,0,1,0.125
匹配滤波器检测,0,0,0,1,0,0,0,1,0.125
空频谱感知算法,0,0,0,1,0,0,0,1,0.125
频域,0,0,1,2,0,0,0,3,0.375
时域,0,0,0,2,0,0,0,2,0.25
发射机信号,0,0,0,1,0,0,0,1,0.125
发射机,0,0,0,1,0,0,0,1,0.125
认知无线电系统,0,0,0,1,0,0,0,1,0.125
时、频,0,0,0,2,0,0,0,2,0.25
感知指标,0,0,0,1,1,0,0,2,0.3666666666666667
感知时长,0,0,0,2,2,0,0,4,0.7333333333333334
虚警概率,0,0,0,2,4,2,0,8,1.7
无线信号,0,0,0,1,1,0,0,2,0.3666666666666667
感知性能,0,0,0,9,7,10,0,26,5.233333333333333
仿真结,0,0,0,0,1,2,0,3,0.725
mf,0,0,0,4,0,0,0,4,0.5
pu信号,0,0,0,4,6,1,0,11,2.1916666666666664
匹配滤波器,0,0,1,4,0,0,0,5,0.625
cr系统,0,0,0,2,0,0,0,2,0.25
同步,0,0,0,1,0,0,0,1,0.125
pu发送端,0,0,0,2,0,2,0,4,0.7333333333333334
感知时间,0,0,0,1,0,0,0,1,0.125
样值,0,0,0,1,0,0,0,1,0.125
mf感知,0,0,0,1,0,0,0,1,0.125
高斯q函数,0,0,0,1,0,0,0,1,0.125
时域能量,0,0,0,1,0,0,0,1,0.125
噪声方差,0,0,1,11,5,3,0,20,3.4333333333333336
时域能量检测算法,0,0,0,1,0,0,0,1,0.125
大数定理,0,0,0,1,0,0,0,1,0.125
awgn信道,0,0,0,4,0,0,0,4,0.5
su接收信号样本,0,0,0,1,0,0,0,1,0.125
mymf,0,0,0,1,0,0,0,1,0.125
mf检验统计量,0,0,0,1,0,0,0,1,0.125
相干检测器,0,0,0,1,0,0,0,1,0.125
snr,0,0,0,1,1,2,0,4,0.85
电磁波信号,0,0,0,2,0,0,0,2,0.25
到达角矩阵,0,0,0,1,0,0,0,1,0.125
接收极化,0,0,0,1,0,0,0,1,0.125
矩阵,0,0,0,2,2,1,0,5,0.975
sinip,0,0,0,1,0,0,0,1,0.125
直角坐标系,0,0,0,1,0,0,0,1,0.125
坐标系,0,0,0,1,1,0,0,2,0.3666666666666667
极化分量,0,0,0,2,2,0,0,4,0.7333333333333334
右手坐标系,0,0,0,1,1,0,0,2,0.3666666666666667
单位矢量,0,0,0,2,1,0,0,3,0.4916666666666667
方向传播,0,0,0,1,0,0,0,1,0.125
tem电磁波信号,0,0,0,1,0,0,0,1,0.125
角度色散,0,0,0,1,0,0,0,1,0.125
散射环境,0,0,0,2,0,0,0,2,0.25
基站,0,0,0,1,0,0,0,1,0.125
终端,0,0,0,1,0,0,0,1,0.125
脉冲,0,0,0,0,0,3,0,3,0.725
极化感知算法,0,0,0,0,0,4,0,4,0.9666666666666667
超宽带系统,0,0,0,0,0,1,0,1,0.24166666666666667
噪声本质,0,0,0,0,0,1,0,1,0.24166666666666667
噪声信号,1,0,1,1,0,2,0,5,1.7333333333333334
因素,0,0,0,0,0,1,0,1,0.24166666666666667
噪声分布,0,0,0,0,0,2,0,2,0.48333333333333334
数据,0,0,1,2,1,3,0,7,1.3416666666666668
精度感知,0,0,0,0,0,1,0,1,0.24166666666666667
授权信号,1,0,2,11,1,2,0,17,3.35
极化域算法,0,0,0,0,0,1,0,1,0.24166666666666667
认知用户,0,0,0,0,0,1,0,1,0.24166666666666667
认知用户端,0,0,1,0,0,1,0,2,0.3666666666666667
广义似然比理论,0,0,0,0,0,1,0,1,0.24166666666666667
偏振状态,0,0,0,5,0,0,0,5,0.625
偏振,0,0,0,3,0,0,0,3,0.375
偏振复用,0,0,0,3,0,0,0,3,0.375
偏振相关损耗效应,0,0,0,2,0,0,0,2,0.25
去极化效应,0,0,0,2,0,0,0,2,0.25
光纤偏振效应,0,0,0,2,0,0,0,2,0.25
偏振解复用,0,0,0,2,0,0,0,2,0.25
偏振状态控制,0,0,0,2,0,0,0,2,0.25
正交性,0,0,0,3,0,0,0,3,0.375
偏振模色散,0,0,0,2,0,0,0,2,0.25
偏振相关损耗,0,0,0,2,0,0,0,2,0.25
补偿技术,0,0,0,1,0,0,0,1,0.125
均衡技术,0,0,0,1,0,0,0,1,0.125
偏振复用系统,0,0,0,1,0,0,0,1,0.125
偏正分量,0,0,0,1,0,0,0,1,0.125
光纤传输速度,0,0,0,1,0,0,0,1,0.125
极化模式色散,0,0,0,2,0,0,0,2,0.25
传输值,0,0,0,1,0,0,0,1,0.125
器件,0,0,0,1,0,0,0,1,0.125
光学器件,0,0,0,1,0,0,0,1,0.125
耦合器,0,0,0,1,0,0,0,1,0.125
隔离器,0,0,0,1,0,0,0,1,0.125
偏振膜色散,0,0,0,1,0,0,0,1,0.125
光域直接检测技术,0,0,0,1,0,0,0,1,0.125
损耗,0,0,0,1,0,0,0,1,0.125
相关性,0,0,1,1,0,0,0,2,0.25
系统性能,0,0,0,1,0,0,0,1,0.125
偏振模色散影响,0,0,0,1,0,0,0,1,0.125
相干检测,0,0,0,1,0,0,0,1,0.125
直接检测模式,0,0,0,1,0,0,0,1,0.125
光域,0,0,0,1,0,0,0,1,0.125
相干检测模式,0,0,0,1,0,0,0,1,0.125
电域,0,0,0,1,0,0,0,1,0.125
相位信息,0,0,1,1,0,0,0,2,0.25
信号幅值,0,0,0,1,0,0,0,1,0.125
偏振复用信号,0,0,0,1,0,0,0,1,0.125
高速全光纤偏振控制法,0,0,0,1,0,0,0,1,0.125
无端偏振控制法,0,0,0,1,0,0,0,1,0.125
电光晶体偏振控制法,0,0,0,1,0,0,0,1,0.125
法拉第旋转偏振状态控制法,0,0,0,1,0,0,0,1,0.125
偏振正交性,0,0,0,1,0,0,0,1,0.125
对抗技术,0,0,0,1,0,0,0,1,0.125
通信,0,0,1,2,0,0,0,3,0.375
速率,0,0,0,1,0,0,0,1,0.125
容量,0,0,0,1,0,0,0,1,0.125
长距离,0,0,0,1,0,0,0,1,0.125
同频光信号,0,0,0,1,0,0,0,1,0.125
矢量特性,0,0,0,1,1,0,0,2,0.3666666666666667
高速光通信系统,0,0,0,1,0,0,0,1,0.125
偏振现象,0,0,0,1,0,0,0,1,0.125
非线性偏振旋转,0,0,0,1,0,0,0,1,0.125
高速光通信,0,0,0,1,0,0,0,1,0.125
光纤传感技术,0,0,0,1,0,0,0,1,0.125
频段,0,0,4,0,0,0,0,4,0.5
频谱,0,0,3,6,0,0,0,9,1.125
无线通信系统,0,0,3,2,1,0,0,6,0.8666666666666667
时频空域,0,0,2,0,0,0,0,2,0.25
循环平稳特征,0,0,2,0,0,0,0,2,0.25
特征值,0,0,2,7,7,7,0,23,4.508333333333333
能量检测算法,0,0,2,1,0,0,0,3,0.375
噪声功率,0,0,2,3,0,4,0,9,1.5916666666666668
电磁设备,0,0,2,0,0,0,0,2,0.25
正交极化分量,0,0,1,3,0,1,0,5,0.7416666666666667
虚拟极化域,0,0,1,0,0,0,0,1,0.125
极化距离,0,0,1,1,0,0,0,2,0.25
最优频谱感知算法,0,0,2,0,1,0,0,3,0.4916666666666667
频谱检测,0,0,1,0,0,0,0,1,0.125
极化度,0,0,1,11,0,0,0,12,1.5
广义似然比检验算法,0,0,1,1,0,0,0,2,0.25
pu发射信息,0,0,1,0,0,0,0,1,0.125
接收端信号,0,0,1,0,0,0,0,1,0.125
接收回波,0,0,1,0,0,0,0,1,0.125
发射,0,0,1,0,0,0,0,1,0.125
极化检测技术,0,0,1,0,0,0,0,1,0.125
幅度,0,0,1,3,3,0,0,7,1.225
差异性感知授权信号,0,0,1,0,0,0,0,1,0.125
检测周期,0,0,1,0,0,0,0,1,0.125
循环平稳,0,0,1,0,0,0,0,1,0.125
对噪声,0,0,1,0,0,0,0,1,0.125
功率信息,0,0,1,0,0,0,0,1,0.125
加性高斯白噪声信道,0,0,1,0,0,0,0,1,0.125
己知信号,0,0,1,0,0,0,0,1,0.125
时频域,0,0,1,0,0,0,0,1,0.125
不间断检测,0,0,1,0,0,0,0,1,0.125
pu频段,0,0,1,0,0,0,0,1,0.125
自动检测,0,0,1,0,0,0,0,1,0.125
pu通信,0,0,1,4,0,0,0,5,0.625
认知无线电技术,0,0,1,0,0,0,0,1,0.125
有害干扰,0,0,1,0,0,0,0,1,0.125
secondaryuser,0,0,1,0,0,0,0,1,0.125
次用户,0,0,1,0,0,0,0,1,0.125
智能重用,0,0,1,0,0,0,0,1,0.125
授权频谱资源,0,0,1,0,0,0,0,1,0.125
频谱共享技术,0,0,1,0,0,0,0,1,0.125
cognitiverad,0,0,1,0,0,0,0,1,0.125
应用服务,0,0,1,0,0,0,0,1,0.125
lcommunic,0,0,1,0,0,0,0,1,0.125
fed,0,0,1,0,0,0,0,1,0.125
联邦通信委员,0,0,1,0,0,0,0,1,0.125
业务,0,0,1,0,0,0,0,1,0.125
静态分配,0,0,1,0,0,0,0,1,0.125
授权频段,0,0,1,1,0,0,0,2,0.25
primaryuser,0,0,1,0,0,0,0,1,0.125
无线通信服务性能,0,0,1,0,0,0,0,1,0.125
互联网业务,0,0,1,0,0,0,0,1,0.125
视频,0,0,1,0,0,0,0,1,0.125
文本,0,0,1,0,0,0,0,1,0.125
通话,0,0,1,0,0,0,0,1,0.125
极化阵列,0,0,0,0,8,2,0,10,2.4166666666666665
噪声不确定度,0,0,0,2,2,0,0,4,0.7333333333333334
仿真,0,0,2,0,3,2,0,7,1.4583333333333333
信道相关性,0,0,0,0,1,1,0,2,0.48333333333333334
对数,0,0,0,3,6,10,0,19,4.241666666666667
sus接收端,0,0,0,0,1,0,0,1,0.24166666666666667
pus发送端,0,0,0,0,1,0,0,1,0.24166666666666667
非视距微微蜂窝,0,0,0,0,1,0,0,1,0.24166666666666667
dop算法,0,0,0,5,5,5,0,15,3.0416666666666665
agm算法,0,0,0,7,10,3,0,20,4.016666666666667
多天线,0,0,0,1,1,3,0,5,1.0916666666666668
仿真参数,0,0,0,0,1,0,0,1,0.24166666666666667
估计量,0,0,0,3,6,2,0,11,2.3083333333333336
未知量,0,0,0,0,6,5,0,11,2.658333333333333
似然函数,0,0,1,4,4,6,0,15,3.0416666666666665
似然比函数,0,0,0,1,3,4,0,8,1.8166666666666667
特征,0,0,0,0,2,0,0,2,0.48333333333333334
似然估计检测,0,0,0,0,2,0,0,2,0.48333333333333334
判决门限,0,0,0,3,2,0,0,5,0.8583333333333334
ml估计,0,0,0,0,2,1,0,3,0.725
化血,0,0,0,0,2,0,0,2,0.48333333333333334
接收样本,0,0,0,0,2,1,0,3,0.725
阵元,0,0,0,0,3,0,0,3,0.725
阵列,0,0,0,0,2,0,0,2,0.48333333333333334
移动通信系统,0,0,0,0,2,0,0,2,0.48333333333333334
asmled算法,0,0,0,0,2,0,0,2,0.48333333333333334
ma,0,0,0,0,1,0,0,1,0.24166666666666667
hoo,0,0,0,0,1,0,0,1,0.24166666666666667
maximumlike,0,0,0,0,1,0,0,1,0.24166666666666667
al,0,0,0,0,1,0,0,1,0.24166666666666667
angleofarrival,0,0,0,0,1,0,0,1,0.24166666666666667
到达角-信号,0,0,0,0,1,0,0,1,0.24166666666666667
yasm,0,0,0,0,1,0,0,1,0.24166666666666667
孩险,0,0,0,0,1,0,0,1,0.24166666666666667
ml估计量,0,0,0,0,1,0,0,1,0.24166666666666667
风瓦,0,0,0,0,1,0,0,1,0.24166666666666667
験犯,0,0,0,0,1,0,0,1,0.24166666666666667
