,摘要,关键词,第一章,第二章,第三章,第四章,第五章,总词频,加权得分
次用户,0,0,0,2,2,0,0,4,0.7333333333333334
分布式d2d网络,0,0,0,0,2,0,0,2,0.48333333333333334
授权,0,0,0,0,1,0,0,1,0.24166666666666667
lte蜂窝网络,0,0,0,0,3,4,0,7,1.6916666666666667
频谱资源,0,0,0,0,1,0,0,1,0.24166666666666667
物理层多址技术,0,0,0,0,1,0,0,1,0.24166666666666667
lte/d2d,0,0,0,0,1,0,0,1,0.24166666666666667
共享授权频谱,0,0,0,0,1,0,0,1,0.24166666666666667
干扰广播消息格式,0,0,0,0,0,2,0,2,0.48333333333333334
ise,0,0,0,0,1,2,0,3,0.725
压缩率,0,0,0,0,0,1,0,1,0.24166666666666667
传输偏移量,0,0,0,0,0,1,0,1,0.24166666666666667
变量,0,0,0,0,0,2,0,2,0.48333333333333334
干扰广播消息数据,0,0,0,0,0,1,0,1,0.24166666666666667
质量量化间隔,0,0,0,0,0,1,0,1,0.24166666666666667
cue通信,0,0,0,0,0,2,0,2,0.48333333333333334
噪声量化间隔,0,0,0,0,0,1,0,1,0.24166666666666667
动态范,0,0,0,0,0,1,0,1,0.24166666666666667
ibyte,0,0,0,0,0,1,0,1,0.24166666666666667
定界时,0,0,0,0,0,1,0,1,0.24166666666666667
有符号数,0,0,0,0,0,1,0,1,0.24166666666666667
测量值,0,0,0,0,1,1,0,2,0.48333333333333334
消息长度,0,0,0,0,0,2,0,2,0.48333333333333334
送缓冲区,0,0,0,0,0,1,0,1,0.24166666666666667
rlc广播,0,0,0,0,0,1,0,1,0.24166666666666667
消息,0,0,0,0,0,3,0,3,0.725
dps,0,0,0,0,0,3,0,3,0.725
干扰广播,0,0,0,0,0,1,0,1,0.24166666666666667
干扰广播消息,0,0,0,0,0,1,0,1,0.24166666666666667
干扰控制模块,0,0,0,0,0,17,0,17,4.108333333333333
上行子帧数,0,0,0,0,7,1,0,8,1.9333333333333333
待发送缓冲区,0,0,0,0,6,0,0,6,1.45
txdue,0,0,0,0,21,7,0,28,6.766666666666667
rts,0,0,0,0,29,17,0,46,11.116666666666667
sd2d,0,0,0,0,3,0,0,3,0.725
rxdue,0,0,0,0,15,9,0,24,5.8
数据,1,0,2,2,19,14,0,38,9.475
数据传输,0,0,0,0,9,8,0,17,4.108333333333333
rts-cts过程,0,0,0,0,4,0,0,4,0.9666666666666667
负载,0,0,0,1,4,2,0,7,1.575
平均链路速率,0,0,0,0,2,0,0,2,0.48333333333333334
rts进程,0,0,0,0,2,0,0,2,0.48333333333333334
无线帧,0,0,0,0,7,14,0,21,5.075
rts信道,0,0,0,0,5,0,0,5,1.2083333333333333
多进程rts触发机制,0,0,0,0,2,0,0,2,0.48333333333333334
d2d链路速率,0,0,0,0,2,1,0,3,0.725
cts接收,0,0,0,0,1,0,0,1,0.24166666666666667
rts碰撞,0,0,0,0,1,0,0,1,0.24166666666666667
闭环控制,0,0,0,0,2,1,0,3,0.725
rts发送,0,0,0,0,4,2,0,6,1.45
冲时,0,0,0,0,1,0,0,1,0.24166666666666667
ltb,0,0,0,0,1,0,0,1,0.24166666666666667
非退避期,0,0,0,0,1,0,0,1,0.24166666666666667
信道竞争接入,0,0,0,0,1,0,0,1,0.24166666666666667
cts,0,0,0,0,11,11,0,22,5.316666666666666
数据子帧,0,0,0,0,1,0,0,1,0.24166666666666667
碰撞,0,0,0,0,9,0,0,9,2.175
rts触发流程,0,0,0,0,1,0,0,1,0.24166666666666667
平均速率,0,0,0,0,1,0,0,1,0.24166666666666667
链路,0,0,0,0,4,2,0,6,1.45
-rts触发,0,0,0,0,1,0,0,1,0.24166666666666667
子帧数,0,0,0,0,1,9,0,10,2.4166666666666665
待发送缓冲区状态,0,0,0,0,1,0,0,1,0.24166666666666667
历史岛,0,0,0,0,1,0,0,1,0.24166666666666667
信道环境,0,0,0,0,1,1,0,2,0.48333333333333334
静止,0,0,0,0,1,0,0,1,0.24166666666666667
低速,0,0,0,0,1,0,0,1,0.24166666666666667
链路质量,0,0,0,2,5,4,0,11,2.425
深度,0,0,0,0,1,0,0,1,0.24166666666666667
队列,0,0,0,0,1,0,0,1,0.24166666666666667
传输次数,0,0,0,0,1,0,0,1,0.24166666666666667
传输块,0,0,0,0,4,0,0,4,0.9666666666666667
nnminwsmax,0,0,0,0,1,0,0,1,0.24166666666666667
平均通信速率,0,0,0,0,1,0,0,1,0.24166666666666667
d2d-psch,0,0,0,0,1,0,0,1,0.24166666666666667
上行共享物理信道,0,0,0,0,1,0,0,1,0.24166666666666667
新传输资源,0,0,0,0,1,0,0,1,0.24166666666666667
rts接入,0,0,0,0,1,0,0,1,0.24166666666666667
上行传输资源,0,0,0,0,1,0,0,1,0.24166666666666667
d2d发送链路,0,0,0,0,1,0,0,1,0.24166666666666667
数据传输过程,0,0,0,1,1,0,0,2,0.3666666666666667
harq,0,0,0,0,14,5,0,19,4.591666666666667
多进程,0,0,0,0,1,0,0,1,0.24166666666666667
传输能力,0,0,0,0,1,0,0,1,0.24166666666666667
通信速率,0,0,0,0,2,1,0,3,0.725
单向d2d通信,0,0,1,0,1,0,0,2,0.3666666666666667
接入信道,0,0,0,1,2,2,0,5,1.0916666666666668
通信流程,0,0,0,0,1,0,0,1,0.24166666666666667
tddconfig,0,0,0,0,3,0,0,3,0.725
d2d数据,0,0,0,0,5,0,0,5,1.2083333333333333
往返时延,0,0,0,0,1,0,0,1,0.24166666666666667
cts应答,0,0,0,0,1,0,0,1,0.24166666666666667
rts申请,0,0,0,0,1,0,0,1,0.24166666666666667
csma/ca,0,0,0,0,4,0,0,4,0.9666666666666667
due接收,0,0,0,0,1,0,0,1,0.24166666666666667
网络间干扰,0,0,0,1,1,0,0,2,0.3666666666666667
上行资源,0,0,0,5,2,0,0,7,1.1083333333333334
复用蜂窝,0,0,0,1,1,0,0,2,0.3666666666666667
间干扰认知协调机制,0,0,0,0,2,0,0,2,0.48333333333333334
dccch,0,0,0,0,6,9,0,15,3.625
蜂窝上行资源,0,0,0,1,2,0,0,3,0.6083333333333334
lte,1,0,4,0,10,2,0,17,4.4
分配,0,0,0,1,2,1,0,4,0.85
dccc,0,0,0,0,1,1,0,2,0.48333333333333334
终端发现,0,0,0,0,1,0,0,1,0.24166666666666667
自主资源竞争,0,0,0,0,1,0,0,1,0.24166666666666667
控制信令,0,0,0,1,2,0,0,3,0.6083333333333334
上行dccch,0,0,0,0,1,0,0,1,0.24166666666666667
随路控制信息,0,0,0,0,1,0,0,1,0.24166666666666667
数据发送,0,0,0,0,4,1,0,5,1.2083333333333333
d2d数据接收端,0,0,0,0,1,0,0,1,0.24166666666666667
动态调度机制,0,0,0,0,2,0,0,2,0.48333333333333334
共享信道,0,0,1,0,3,0,0,4,0.85
调度,1,0,0,3,9,9,0,22,5.725
用户,0,0,1,6,5,0,0,12,2.083333333333333
d2d数据通信,0,0,0,0,2,0,0,2,0.48333333333333334
dccch控制信道,0,0,0,0,1,0,0,1,0.24166666666666667
上行信道,0,0,0,0,3,0,0,3,0.725
d2d异构网络,0,0,0,1,2,1,0,4,0.85
frenquency,0,0,0,0,1,1,0,2,0.48333333333333334
lteallocation,0,0,0,0,1,1,0,2,0.48333333333333334
spucchh,0,0,0,0,1,0,0,1,0.24166666666666667
cc,0,0,0,0,1,1,0,2,0.48333333333333334
sd,0,0,0,0,1,0,0,1,0.24166666666666667
ps,0,0,0,0,2,0,0,2,0.48333333333333334
us,0,0,0,0,1,0,0,1,0.24166666666666667
ce,0,0,0,0,1,0,0,1,0.24166666666666667
pucchshared,0,0,0,0,1,0,0,1,0.24166666666666667
d2dfrenquency,0,0,0,0,1,0,0,1,0.24166666666666667
lte网络,1,0,7,1,5,1,0,15,3.45
sib,0,0,0,0,1,0,0,1,0.24166666666666667
系统信息块,0,0,0,0,1,0,0,1,0.24166666666666667
pdsch,0,0,0,0,1,0,0,1,0.24166666666666667
下行共享信道,0,0,1,0,1,0,0,2,0.3666666666666667
pbch,0,0,0,0,1,0,0,1,0.24166666666666667
广播信道,0,0,0,1,1,0,0,2,0.3666666666666667
用控制信道,0,0,0,0,1,0,0,1,0.24166666666666667
授权频谱,0,0,1,1,1,0,0,3,0.4916666666666667
信令交互,0,0,0,0,1,1,0,2,0.48333333333333334
rm,0,0,0,0,1,0,0,1,0.24166666666666667
d2d公共信道,0,0,0,0,1,0,0,1,0.24166666666666667
ssca,1,0,0,0,16,15,0,32,8.491666666666667
2d,0,0,0,0,1,1,0,2,0.48333333333333334
3g,0,0,3,0,0,0,0,3,0.375
移动通信,0,0,3,0,0,0,0,3,0.375
移动互联网,0,0,3,0,0,0,0,3,0.375
移动通信系统,0,0,2,0,0,0,0,2,0.25
标准化进程,0,0,1,0,0,0,0,1,0.125
mimo,0,0,1,0,0,0,0,1,0.125
多天线传输,0,0,1,0,0,0,0,1,0.125
device,0,0,1,0,0,0,0,1,0.125
device-to-,0,0,1,0,0,0,0,1,0.125
终端直通,1,0,1,0,0,0,0,2,1.125
relay,0,0,1,0,0,0,0,1,0.125
中继,0,0,1,1,0,0,0,2,0.25
comp,0,0,4,0,0,0,0,4,0.5
多点传输,0,0,1,0,0,0,0,1,0.125
lte-a,0,0,4,0,2,0,0,6,0.9833333333333334
lte-advanced,0,0,1,0,0,0,0,1,0.125
无线蜂窝通信网络,0,0,1,0,0,0,0,1,0.125
用户体验,0,0,1,0,0,0,0,1,0.125
通信流量,0,0,1,0,0,0,0,1,0.125
通信服务,0,0,2,0,0,1,0,3,0.4916666666666667
资源利用率,1,0,1,3,2,0,0,7,1.9833333333333334
速率,0,0,1,0,3,3,0,7,1.575
正交频分,0,0,1,0,1,0,0,2,0.3666666666666667
宽带通信,0,0,1,0,0,0,0,1,0.125
长期演进,0,0,1,0,0,0,0,1,0.125
longtermevolution,0,0,1,0,0,0,0,1,0.125
hsupa,0,0,1,0,0,0,0,1,0.125
上行链路,0,0,1,0,1,0,0,2,0.3666666666666667
增强型,0,0,1,0,0,0,0,1,0.125
hsdpa,0,0,1,0,0,0,0,1,0.125
分组接入,0,0,1,0,0,0,0,1,0.125
高速下行链路,0,0,1,0,0,0,0,1,0.125
3gpp,1,0,1,0,0,0,0,2,1.125
峰值传输速率,0,0,1,0,0,0,0,1,0.125
通信体验,0,0,2,0,0,0,0,2,0.25
宽带化,0,0,1,0,0,0,0,1,0.125
业务承载,0,0,1,0,0,0,0,1,0.125
通信系统,0,0,1,0,1,0,0,2,0.3666666666666667
gprs/edge,0,0,1,0,0,0,0,1,0.125
个人数据通信,0,0,1,0,0,0,0,1,0.125
漫游,0,0,1,0,0,0,0,1,0.125
gsm,0,0,1,1,0,0,0,2,0.25
全球移动通信系统,0,0,1,0,0,0,0,1,0.125
数字技术,0,0,1,0,0,0,0,1,0.125
模拟技术,0,0,1,0,0,0,0,1,0.125
蜂窝小区,0,0,1,0,1,1,0,3,0.6083333333333334
陆地移动通信,0,0,1,0,0,0,0,1,0.125
无线网络,0,0,1,0,1,0,0,2,0.3666666666666667
公共安全服务,0,0,1,0,0,1,0,2,0.3666666666666667
临近服务,0,0,0,0,0,1,0,1,0.24166666666666667
候选资源段,0,0,0,0,5,0,0,5,1.2083333333333333
待发送数据,0,0,0,0,2,0,0,2,0.48333333333333334
tbsize,0,0,0,0,16,4,0,20,4.833333333333333
长度,0,0,0,0,4,2,0,6,1.45
rlc,0,0,0,0,3,2,0,5,1.2083333333333333
gma,0,0,0,0,1,0,0,1,0.24166666666666667
资源段信道质量,0,0,0,0,1,0,0,1,0.24166666666666667
干扰用户数,0,0,0,0,1,0,0,1,0.24166666666666667
最佳信道质量准则,0,0,0,0,1,0,0,1,0.24166666666666667
nmderlay,0,0,0,0,1,0,0,1,0.24166666666666667
复用cue数量,0,0,0,0,1,0,0,1,0.24166666666666667
d2d干扰,0,0,0,0,1,0,0,1,0.24166666666666667
蜂窝网络干扰,0,0,0,0,1,0,0,1,0.24166666666666667
复用cue,0,0,0,0,1,0,0,1,0.24166666666666667
最小干扰用户数准则,0,0,0,0,1,0,0,1,0.24166666666666667
最大吞吐准则,0,0,0,0,1,0,0,1,0.24166666666666667
优先级,0,0,0,1,1,0,0,2,0.3666666666666667
蜂窝通信干扰,0,0,0,0,2,0,0,2,0.48333333333333334
最长空闲资源,0,0,0,0,1,0,0,1,0.24166666666666667
反馈,0,0,0,0,4,2,0,6,1.45
最长空闲资源段,0,0,0,0,1,0,0,1,0.24166666666666667
数据发送模块,0,0,0,0,1,0,0,1,0.24166666666666667
qm,0,0,0,0,1,0,0,1,0.24166666666666667
调制,0,0,0,0,5,1,0,6,1.45
bstart,0,0,0,0,1,0,0,1,0.24166666666666667
候选资源,0,0,0,0,3,1,0,4,0.9666666666666667
上行链路质量,0,0,0,0,7,0,0,7,1.6916666666666667
ue,0,0,1,6,8,3,0,18,3.533333333333333
totallnterference,0,0,0,0,2,0,0,2,0.48333333333333334
可容忍干扰值,0,0,0,0,3,0,0,3,0.725
torinterference,0,0,0,0,2,0,0,2,0.48333333333333334
噪声,0,0,0,0,2,0,0,2,0.48333333333333334
底噪,0,0,0,0,5,2,0,7,1.6916666666666667
总体干扰值,0,0,0,0,2,0,0,2,0.48333333333333334
发送功率裕量,0,0,0,0,2,0,0,2,0.48333333333333334
cue,0,0,0,4,11,7,0,22,4.85
rbmax,0,0,0,0,2,0,0,2,0.48333333333333334
to,0,0,0,0,3,1,0,4,0.9666666666666667
dbm,0,0,0,0,2,0,0,2,0.48333333333333334
功能模块,0,0,1,0,1,1,0,3,0.6083333333333334
基站控制器,0,0,0,0,1,0,0,1,0.24166666666666667
干扰裕量因子,0,0,0,0,1,0,0,1,0.24166666666666667
预留,0,0,0,0,1,0,0,1,0.24166666666666667
累积干扰,0,0,1,1,3,0,0,5,0.975
多d2d通信,0,0,0,0,1,0,0,1,0.24166666666666667
通信干扰,0,0,0,0,1,0,0,1,0.24166666666666667
干扰控制策略,0,0,0,0,1,0,0,1,0.24166666666666667
分布式d2c,0,0,0,0,1,0,0,1,0.24166666666666667
的累积干扰控,0,0,0,0,1,0,0,1,0.24166666666666667
32,0,0,0,0,1,0,0,1,0.24166666666666667
集中式d2c干扰控制策略,0,0,0,0,1,0,0,1,0.24166666666666667
控制,0,0,1,4,2,2,0,9,1.5916666666666668
干扰控制策,0,0,0,0,1,0,0,1,0.24166666666666667
d2c,1,0,0,0,2,4,0,7,2.45
资源块,0,0,0,0,4,2,0,6,1.45
d2c共用干扰约束,0,0,0,0,1,0,0,1,0.24166666666666667
路损,0,0,0,0,2,3,0,5,1.2083333333333333
辅助控制信息,0,0,0,0,1,0,0,1,0.24166666666666667
igned,0,0,0,0,1,0,0,1,0.24166666666666667
nt,0,0,0,0,1,0,0,1,0.24166666666666667
广播,0,0,1,0,1,5,0,7,1.575
可容忍干扰,0,0,0,0,1,0,0,1,0.24166666666666667
io,0,0,0,0,1,0,0,1,0.24166666666666667
d2d通信干扰,0,0,0,0,1,0,0,1,0.24166666666666667
totalinference,0,0,0,0,1,0,0,1,0.24166666666666667
可容忍总干扰,0,0,0,0,1,0,0,1,0.24166666666666667
可容忍干扰调整机制,0,0,0,0,1,0,0,1,0.24166666666666667
自由度,0,0,1,0,1,0,0,2,0.3666666666666667
系统,0,0,1,3,2,0,0,6,0.9833333333333334
闭环增量,0,0,0,0,1,0,0,1,0.24166666666666667
三段增量,0,0,0,0,1,0,0,1,0.24166666666666667
调整机制,0,0,0,0,1,0,0,1,0.24166666666666667
总干扰,0,0,0,0,1,0,0,1,0.24166666666666667
平均,0,0,0,0,2,0,0,2,0.48333333333333334
qos等级,0,0,0,0,1,0,0,1,0.24166666666666667
容忍,0,0,0,0,1,0,0,1,0.24166666666666667
闭环功控,0,0,0,0,3,0,0,3,0.725
pdcchformat3a,0,0,0,0,1,0,0,1,0.24166666666666667
txpowermargin,0,0,0,0,1,0,0,1,0.24166666666666667
识别码,0,0,0,0,1,0,0,1,0.24166666666666667
蜂窝无线网络,0,0,0,0,1,0,0,1,0.24166666666666667
rnti,0,0,0,0,1,0,0,1,0.24166666666666667
uec,0,0,0,0,1,0,0,1,0.24166666666666667
tal,0,0,0,0,1,0,0,1,0.24166666666666667
ass,0,0,0,0,1,0,0,1,0.24166666666666667
txpower,0,0,0,0,1,0,0,1,0.24166666666666667
c-rnti,0,0,0,0,1,1,0,2,0.48333333333333334
ference,0,0,0,0,1,0,0,1,0.24166666666666667
max,0,0,0,0,1,1,0,2,0.48333333333333334
torlnter,0,0,0,0,1,0,0,1,0.24166666666666667
rbi,0,0,0,0,1,0,0,1,0.24166666666666667
able,0,0,0,0,1,2,0,3,0.725
torlnt,0,0,0,0,1,0,0,1,0.24166666666666667
可容忍干扰辅助信息结构表,0,0,0,0,1,0,0,1,0.24166666666666667
消息结构,0,0,0,0,1,0,0,1,0.24166666666666667
rb,0,0,0,0,6,0,0,6,1.45
上行子帧,0,0,0,0,7,5,0,12,2.9
基站端,0,0,0,0,1,0,0,1,0.24166666666666667
集中式,0,0,0,2,1,1,0,4,0.7333333333333334
干扰容限,0,0,0,0,1,0,0,1,0.24166666666666667
共用干扰控制,0,0,0,0,1,0,0,1,0.24166666666666667
辅助控制,0,0,0,4,1,1,0,6,0.9833333333333334
基站监控,0,0,0,0,1,0,0,1,0.24166666666666667
处理压力,0,0,0,0,1,0,0,1,0.24166666666666667
due终端,0,0,0,0,1,0,0,1,0.24166666666666667
ndl,0,0,0,0,1,0,0,1,0.24166666666666667
hi,0,0,0,0,1,1,0,2,0.48333333333333334
质量损失率,0,0,0,0,1,0,0,1,0.24166666666666667
蜂窝通信链路,0,0,0,0,1,0,0,1,0.24166666666666667
nack,0,0,0,0,4,7,0,11,2.658333333333333
重传,0,0,0,0,13,5,0,18,4.35
进程,0,0,0,0,2,4,0,6,1.45
ack,0,0,0,0,11,7,0,18,4.35
trigger,0,0,0,0,0,6,0,6,1.45
子帧,0,0,0,0,2,14,0,16,3.8666666666666667
process,0,0,0,0,0,3,0,3,0.725
进程号,0,0,0,0,0,3,0,3,0.725
dueid,0,0,0,0,0,4,0,4,0.9666666666666667
ces,0,0,0,0,0,3,0,3,0.725
确认,0,0,0,0,0,3,0,3,0.725
rxueid,0,0,0,0,0,2,0,2,0.48333333333333334
ack-ccch,0,0,0,0,0,6,0,6,1.45
重复编码,0,0,0,0,0,2,0,2,0.48333333333333334
消息格式,0,0,0,0,0,5,0,5,1.2083333333333333
ack-msg,0,0,0,0,0,5,0,5,1.2083333333333333
crc,0,0,0,0,0,3,0,3,0.725
数据接收端,0,0,0,0,1,2,0,3,0.725
ack消息,0,0,0,0,0,2,0,2,0.48333333333333334
kmsg,0,0,0,0,0,2,0,2,0.48333333333333334
retransprocidx,0,0,0,0,0,2,0,2,0.48333333333333334
av,0,0,0,0,0,2,0,2,0.48333333333333334
retransnum,0,0,0,0,0,2,0,2,0.48333333333333334
ck,0,0,0,0,1,3,0,4,0.9666666666666667
hand,0,0,0,0,0,7,0,7,1.6916666666666667
harq模块,0,0,0,0,0,8,0,8,1.9333333333333333
模块接口,0,0,0,0,0,7,0,7,1.6916666666666667
比特,0,0,0,0,0,3,0,3,0.725
bit,0,0,0,0,0,1,0,1,0.24166666666666667
译码,0,0,0,0,0,1,0,1,0.24166666666666667
非上行子帧,0,0,0,0,0,1,0,1,0.24166666666666667
at,0,0,0,0,0,1,0,1,0.24166666666666667
indicator,0,0,0,0,0,1,0,1,0.24166666666666667
数据传输帧号,0,0,0,0,0,1,0,1,0.24166666666666667
radioframenum,0,0,0,0,0,1,0,1,0.24166666666666667
