,摘要,关键词,第一章,第二章,第三章,第四章,第五章,第六章,总词频,加权得分
平均干扰发送功率,0,0,0,0,1,0,0,0,1,0.18125
平均协作发送功率,0,0,0,0,1,0,0,0,1,0.18125
干扰源,0,0,0,1,1,0,0,0,2,0.30625
润时,0,0,0,0,1,0,0,0,1,0.18125
协作源,0,0,0,0,1,0,0,0,1,0.18125
干扰,0,0,4,5,10,4,7,1,31,5.1125
协作,0,0,10,2,5,4,0,0,21,3.1312499999999996
平均用户容量,0,0,0,0,10,0,0,0,10,1.8125
laplace变换函数,0,0,0,1,9,11,0,0,21,3.75
闭式表达式,0,0,1,0,2,0,0,1,4,0.66875
平均数据率,0,0,0,0,1,0,0,0,1,0.18125
参数,1,0,2,5,11,6,8,1,34,6.5874999999999995
异构协作传输机制,0,0,0,0,1,0,0,0,1,0.18125
能量收集技术,1,0,0,1,7,0,0,0,9,2.39375
缓存,1,0,10,1,12,10,0,3,37,6.90625
覆盖门限,0,0,0,0,2,0,0,0,2,0.3625
ccdf,0,0,0,0,1,0,0,0,1,0.18125
distributionfunction,0,0,0,0,1,1,0,0,2,0.3625
complementarycumulative,0,0,0,0,1,0,0,0,1,0.18125
互补累计分布函数,0,0,0,0,1,0,0,0,1,0.18125
覆盖性能,0,0,0,0,1,0,0,0,1,0.18125
中断,0,0,0,0,1,0,1,0,2,0.3625
解码无线信号,0,0,0,0,1,0,0,0,1,0.18125
门限值,0,0,0,0,1,0,0,0,1,0.18125
信息,1,0,0,1,1,0,1,0,4,1.4875
速率,0,0,0,0,1,0,0,0,1,0.18125
协作bs,0,0,0,1,2,0,0,0,3,0.4875
sbs密度,0,0,0,15,0,11,0,0,26,3.86875
sbs负载,0,0,0,0,1,1,0,0,2,0.3625
累积信号,0,0,0,2,0,1,0,0,3,0.43125
bs密度,0,0,5,4,0,1,1,0,11,1.4875
距离门限,0,0,0,0,0,1,0,0,1,0.18125
干扰sbs,0,0,0,0,2,1,0,0,3,0.54375
密度,0,0,0,10,3,4,2,0,19,2.8812499999999996
联合协作传输机制,0,0,0,0,0,2,0,0,2,0.3625
通信链路,0,0,0,0,0,1,0,0,1,0.18125
协作距离,0,0,0,0,0,4,0,0,4,0.725
单峰曲线,0,0,0,0,0,1,0,0,1,0.18125
基站密度,1,0,0,0,0,1,1,0,3,1.3625
基站,9,0,2,3,13,5,30,18,80,21.5875
容量,3,0,20,3,5,3,1,7,42,8.775
覆盖,3,0,15,1,1,0,0,5,25,6.0875
均衡解,0,0,0,0,0,0,6,3,9,1.6312499999999999
干扰节点,2,0,5,0,0,0,103,3,113,21.8375
hetnets网络,3,0,13,2,1,2,3,4,28,6.6875
transactions,0,0,31,7,7,12,17,3,77,11.81875
部署密度,1,0,2,4,0,0,1,3,11,2.475
接入容量,0,0,3,9,5,3,0,3,23,3.49375
协作机制,0,0,4,1,5,1,0,3,14,2.2562499999999996
随机几何,2,1,10,1,1,0,1,3,19,6.28125
容量性能,1,0,4,0,1,0,0,3,9,2.225
协调,3,0,2,0,2,0,0,3,10,4.15625
stackberg,0,0,0,0,0,0,0,2,2,0.3625
安全传输速率,4,0,7,0,0,2,5,2,20,6.50625
物理层,0,0,14,0,0,1,8,3,26,3.925
系统参数,1,0,0,0,1,0,0,2,4,1.54375
se性能,0,0,0,1,0,1,0,2,4,0.66875
cost模型,0,0,0,0,0,0,0,2,2,0.3625
高度,2,0,1,0,0,1,0,2,6,2.66875
无线信号,2,0,7,1,3,11,3,2,29,6.44375
请求,0,0,0,0,2,0,0,2,4,0.725
onvehiculartechnology,0,0,0,0,0,0,0,2,2,0.3625
性能,1,0,16,5,10,4,2,2,40,6.887499999999999
ase,0,0,4,24,0,0,0,2,30,3.8625
se,0,0,2,5,0,0,2,2,11,1.6
小区负载分布,1,0,0,3,6,2,0,2,14,3.1875
异构协作无线网络,0,0,16,0,1,1,1,2,21,2.90625
安全容量,2,0,14,0,0,2,1,3,22,4.8375
安全覆盖,2,0,12,0,0,2,3,3,22,4.95
异构协作传输,0,0,1,1,0,0,0,2,4,0.6125
网络覆盖,2,0,7,3,2,1,0,3,18,4.3375
异构基站,0,0,0,0,3,1,0,3,7,1.26875
性能优化,0,0,0,0,0,0,0,1,1,0.18125
协作参数配置,0,0,0,0,0,0,0,1,1,0.18125
融合协作方案,0,0,0,0,0,0,0,1,1,0.18125
级仿真平台,0,0,0,0,0,0,0,1,1,0.18125
超密集异构组网系统,0,0,0,0,0,0,0,1,1,0.18125
多制式异构网络,0,0,0,0,0,0,0,1,1,0.18125
关键参数,0,0,5,0,0,0,0,1,6,0.80625
协作方案,0,0,0,0,0,1,0,1,2,0.3625
异构协作技术,0,0,0,0,0,0,0,1,1,0.18125
融合协作,0,0,7,0,0,0,0,1,8,1.05625
异构网络,2,0,19,1,2,1,3,1,29,5.76875
高密度异构聚合网络,0,0,1,0,0,0,0,1,2,0.30625
无线组网,0,0,2,0,0,0,1,1,4,0.6125
科学,0,0,1,0,0,0,0,1,2,0.30625
5g无线密集网络,0,0,3,0,0,1,0,1,5,0.7375
ieeecommunications,0,0,4,2,1,0,1,1,9,1.29375
oncommunications,0,0,6,3,2,4,1,1,17,2.575
物理层安全传输,0,0,1,0,0,0,1,1,3,0.4875
功率,0,0,2,2,1,0,6,1,12,1.95
协作干扰机制,0,0,0,0,0,0,2,1,3,0.54375
数值仿真,1,0,1,0,1,0,0,1,4,1.4875
迭代算法,0,0,1,0,0,0,4,1,6,1.03125
收敛均衡解,0,0,0,0,0,0,0,1,1,0.18125
发送功率,1,0,4,3,1,2,39,1,51,9.66875
功率分配,1,0,5,0,0,0,3,1,10,2.35
均衡点,1,0,2,0,0,0,21,1,25,5.2375
矩阵,0,0,0,0,0,0,6,1,7,1.26875
干扰收益,0,0,0,0,0,0,0,1,1,0.18125
stackberg博弈,0,0,3,0,0,0,0,1,4,0.55625
安全增强机制,0,0,0,0,0,0,2,1,3,0.54375
bs,0,0,30,24,9,9,25,1,98,14.725
协作干扰,1,0,3,0,0,0,10,1,15,3.36875
安全传输性能,0,0,1,0,0,0,4,1,6,1.03125
物理层无线传输,0,0,0,0,0,0,0,1,1,0.18125
高路径损失,0,0,0,0,0,0,0,1,1,0.18125
安全中断概率,2,0,5,0,0,1,2,1,11,3.35
安全基站关联机制,0,0,0,0,0,0,0,1,1,0.18125
dps,0,0,3,0,0,0,3,1,7,1.1
异构协作,2,0,20,2,2,3,1,2,32,6.2
负载均衡,0,0,3,0,0,1,0,1,5,0.7375
协作参,0,0,0,0,0,0,0,1,1,0.18125
异构协作基站簇,0,0,0,0,0,0,0,1,1,0.18125
异构协作机制,0,0,4,7,0,0,0,1,12,1.55625
平均se表达式,1,0,0,0,0,0,0,1,2,1.18125
刻画,0,0,0,0,0,0,0,1,1,0.18125
协作sbs,0,0,0,1,1,7,0,1,10,1.7562499999999999
累积接收干扰信号,0,0,0,0,0,0,0,1,1,0.18125
有用信号强度,0,0,0,0,0,0,0,1,1,0.18125
累积接收,0,0,0,0,0,0,0,1,1,0.18125
路径损耗,0,0,0,1,0,4,3,1,9,1.575
los链路,0,0,0,0,0,0,0,1,1,0.18125
nlos链路,0,0,0,0,1,2,0,1,4,0.725
卸载机制,0,0,0,0,0,0,0,1,1,0.18125
异构联合协作传输,0,0,0,0,0,0,0,1,1,0.18125
负载感知,0,0,1,0,0,0,0,1,2,0.30625
缓存技术,0,0,4,1,5,2,0,1,13,2.075
差异化基站,1,0,0,0,1,1,0,1,4,1.54375
transactionsoncommunications,0,0,0,0,0,0,0,1,1,0.18125
协作设计,0,0,0,0,0,0,0,1,1,0.18125
数据传输速率,1,0,1,0,1,0,0,1,4,1.4875
骨干网络,0,0,0,0,0,0,0,1,1,0.18125
能量,0,0,4,1,25,0,2,1,33,5.7
基站缓存容量,0,0,0,0,0,0,0,1,1,0.18125
能量收集速率,1,0,0,0,5,0,0,1,7,2.0875
平均数据传输速率,1,0,0,1,0,0,0,1,3,1.30625
累积接收信号,0,0,0,0,0,0,0,1,1,0.18125
gamma,0,0,0,3,3,0,0,1,7,1.1
链路rss质量,0,0,0,0,0,0,0,1,1,0.18125
信道资源,1,0,2,0,6,0,0,1,10,2.51875
能量状态,1,0,4,1,5,0,0,1,12,2.7125
eh,0,0,2,0,3,0,0,1,6,0.975
可信sbs,0,0,0,0,0,0,0,1,1,0.18125
ase性能,0,0,0,7,0,0,0,1,8,1.05625
高路径损耗,0,0,0,4,0,0,1,1,6,0.8625
系统性能,0,0,0,2,1,0,0,1,4,0.6125
概率论,1,0,0,0,0,0,0,1,2,1.18125
可信状态感知,0,0,1,1,0,0,0,1,3,0.43125
基站负载,1,0,0,1,1,1,0,1,5,1.66875
有限基站,0,0,0,0,0,0,0,1,1,0.18125
系统,3,0,7,0,5,2,2,1,20,5.6875
最优化理论,0,0,1,0,0,0,0,1,2,0.30625
博弈论,0,1,2,0,0,0,0,1,4,2.43125
协作传输,0,0,2,3,2,2,0,1,10,1.53125
comp技术,1,0,19,2,1,0,1,2,26,4.35
容量分析,0,0,0,0,0,0,0,1,1,0.18125
安全传输,1,0,5,0,0,2,3,1,12,2.7125
保密信息,0,0,3,0,0,0,3,1,7,1.1
窃听,0,0,0,3,0,0,0,1,4,0.55625
保密信号,0,0,2,0,0,0,1,1,4,0.6125
干扰非合法接收端,0,0,0,0,0,0,0,1,1,0.18125
无线信道质量,1,0,1,0,0,0,0,1,3,1.30625
合法链路,0,0,4,0,0,0,2,1,7,1.04375
异构节点,0,0,3,0,0,0,0,1,4,0.55625
安全增强技术,0,0,1,0,0,0,2,1,4,0.66875
异构小区间,0,0,0,0,0,0,0,1,1,0.18125
跨层协作,0,0,3,0,0,0,0,1,4,0.55625
层内,0,0,2,0,0,0,0,1,3,0.43125
频谱效率,2,0,3,9,0,4,0,1,19,4.40625
5g系统,0,0,7,0,0,0,1,1,9,1.2375
安全威胁,0,0,0,0,0,0,0,1,1,0.18125
异构连接,0,0,0,0,0,0,0,1,1,0.18125
网络架构,0,0,0,0,0,0,0,1,1,0.18125
干扰消除机制,0,0,0,0,0,0,0,1,1,0.18125
跨层干扰,0,0,1,2,0,0,0,1,4,0.55625
5g系统架构,0,0,0,0,0,0,0,1,1,0.18125
满载,0,0,0,1,5,1,0,0,7,1.2125
普导力,0,0,0,0,1,0,0,0,1,0.18125
tlro,0,0,0,0,1,0,0,0,1,0.18125
laplace变换,0,0,0,3,3,2,0,0,8,1.28125
啓寄,0,0,0,0,1,0,0,0,1,0.18125
分布,0,0,1,4,5,1,3,0,14,2.2562499999999996
协作门限,0,0,3,14,0,0,0,0,17,2.125
非均匀hetnets,1,0,1,6,1,0,0,0,9,2.05625
系统优化,0,0,0,1,0,0,0,0,1,0.125
融合协作设,0,0,0,1,0,0,0,0,1,0.125
合法sbs密度,0,0,0,1,0,0,0,0,1,0.125
数学表达式,0,0,1,2,0,1,0,0,4,0.55625
异构多小区协作,0,0,1,1,0,0,0,0,2,0.25
bs安全可信状态,0,0,0,2,0,0,0,0,2,0.25
bs负载,0,0,4,7,0,0,0,0,11,1.375
无线资源,0,0,0,1,0,0,0,0,1,0.125
非均匀hetnets网络,0,0,0,1,0,0,0,0,1,0.125
仿真,0,0,0,1,3,2,5,0,11,1.9375
仿真值,0,0,0,0,2,0,0,0,2,0.3625
仿真参数,0,0,0,1,2,2,0,0,5,0.85
数值,0,0,0,3,2,3,5,0,13,2.1875
gamma分布拟合,0,0,1,0,1,0,0,0,2,0.30625
间隙,0,0,0,2,1,0,0,0,3,0.43125
蒙特卡洛,0,0,0,0,1,0,0,0,1,0.18125
仿真结,0,0,1,1,1,0,0,0,3,0.43125
hppp,0,0,2,7,6,5,1,0,21,3.3
支持缓存,0,0,0,0,1,0,0,0,1,0.18125
mu覆盖,0,0,0,0,1,0,0,0,1,0.18125
sop,0,0,0,0,0,0,32,0,32,5.8
干扰协助节点,0,0,0,0,0,0,1,0,1,0.18125
窃听信道模型,0,0,2,0,0,0,1,0,3,0.43125
misome,0,0,0,0,0,0,9,0,9,1.6312499999999999
无线传输,0,0,2,3,1,0,2,0,8,1.16875
rss门限,0,0,1,0,0,0,1,0,2,0.30625
ap,0,0,0,2,0,0,1,0,3,0.43125
低功率bs,0,0,1,0,0,0,4,0,5,0.85
无线通信,0,0,2,1,0,0,1,0,4,0.55625
高路径损耗环,0,0,0,1,0,0,1,0,2,0.30625
路径损耗指数,0,0,0,5,2,2,7,0,16,2.61875
sop性能,0,0,0,0,0,0,1,0,1,0.18125
性能衡量参数,0,0,0,0,1,0,1,0,2,0.3625
bs选择限制,0,0,0,0,0,0,2,0,2,0.3625
无线链路,0,0,1,3,1,1,3,0,9,1.40625
安全基站,1,0,0,0,0,0,1,0,2,1.18125
homnets,0,0,0,0,0,0,19,0,19,3.44375
随机几何理论,0,0,4,1,1,1,2,0,9,1.35
协作sbs簇,1,0,0,0,0,7,0,0,8,2.26875
待服务,0,0,0,0,1,6,0,0,7,1.26875
sbs服务,0,0,0,0,1,2,0,0,3,0.54375
小区负载,0,0,0,3,2,7,1,0,13,2.1875
muk,0,0,0,0,0,1,0,0,1,0.18125
密度参数,0,0,0,0,0,2,2,0,4,0.725
分布服从,0,0,0,0,0,1,0,0,1,0.18125
连接服务,0,0,1,0,0,2,1,0,4,0.66875
压缩性质,0,0,0,0,0,1,0,0,1,0.18125
协作服务,0,0,0,5,2,3,2,0,12,1.89375
卸载机,0,0,0,0,0,4,0,0,4,0.725
联合协作传输,0,0,0,0,1,4,0,0,5,0.90625
连接,0,0,0,0,0,2,0,0,2,0.3625
泰勒,0,0,0,0,1,1,0,0,2,0.3625
指数,0,0,0,0,1,2,0,0,3,0.54375
二项式分布,0,0,0,0,2,1,0,0,3,0.54375
缓存命中事件,0,0,0,0,1,2,0,0,3,0.54375
数学,0,0,0,0,0,1,0,0,1,0.18125
内容,0,0,4,0,5,6,0,0,15,2.49375
区域,0,0,0,2,1,1,0,0,4,0.6125
kj,0,0,0,0,0,1,0,0,1,0.18125
联合协作传输机,0,0,0,0,0,1,0,0,1,0.18125
请求内容,0,0,1,0,3,2,0,0,6,1.03125
高架bs,0,0,0,0,0,2,0,0,2,0.3625
st,1,0,1,0,0,0,14,0,16,3.6625
bso,0,0,0,0,0,0,12,0,12,2.175
凹函数,0,0,0,0,0,0,10,0,10,1.8125
stackelberg,0,0,2,0,0,0,10,0,12,2.0625
elberg,0,0,0,0,0,0,8,0,8,1.45
stackelberg博弈,0,0,3,0,0,0,8,0,11,1.825
安全速率,1,0,2,0,0,0,15,0,18,3.96875
bs0,0,0,0,0,0,0,7,0,7,1.26875
二分法,0,0,0,0,0,0,3,0,3,0.54375
微分,0,0,0,0,0,0,4,0,4,0.725
el,0,0,1,0,0,0,3,0,4,0.66875
函数,0,0,0,11,0,2,3,0,16,2.28125
干扰贡献,0,0,0,0,0,0,3,0,3,0.54375
报酬,0,0,0,0,0,0,4,0,4,0.725
效用函数,0,0,0,0,0,0,6,0,6,1.0875
csi,0,0,0,1,0,0,16,0,17,3.025
正交基,0,0,0,0,0,0,2,0,2,0.3625
零空间,0,0,0,0,0,0,2,0,2,0.3625
cdi,0,0,0,0,0,0,9,0,9,1.6312499999999999
安全总速率,0,0,0,0,0,0,6,0,6,1.0875
广播窃听信道模型,0,0,0,0,0,0,2,0,2,0.3625
广播窃听信道,0,0,0,0,0,0,4,0,4,0.725
初始化,0,0,0,0,0,0,2,0,2,0.3625
迭代标志,0,0,0,0,0,0,2,0,2,0.3625
初始化系统,0,0,0,0,0,0,2,0,2,0.3625
迭代,0,0,0,0,0,0,2,0,2,0.3625
algorithm,0,0,0,0,0,0,2,0,2,0.3625
策略迭代算法,0,0,0,0,0,0,2,0,2,0.3625
求根算法,0,0,0,0,0,0,2,0,2,0.3625
目标函数,0,0,0,0,0,0,3,0,3,0.54375
hermitian矩阵,0,0,0,0,0,0,3,0,3,0.54375
策略,0,0,0,0,0,0,2,0,2,0.3625
定义域,0,0,0,0,0,0,2,0,2,0.3625
an信号,0,0,1,0,0,0,4,0,5,0.85
干扰eve,0,0,0,0,0,0,3,0,3,0.54375
博弈,0,0,0,0,0,0,4,0,4,0.725
干扰服务,0,0,1,0,0,0,2,0,3,0.4875
干扰功率,0,0,0,0,0,0,2,0,2,0.3625
效益,0,0,0,0,0,0,2,0,2,0.3625
引导者,0,0,0,0,0,0,2,0,2,0.3625
eve,0,0,0,0,0,0,18,0,18,3.2624999999999997
解球,0,0,0,0,0,0,1,0,1,0.18125
二分法解等式,0,0,0,0,0,0,1,0,1,0.18125
rithm2,0,0,0,0,0,0,1,0,1,0.18125
al,0,0,1,0,0,1,1,0,3,0.4875
迭代算,0,0,0,0,0,0,1,0,1,0.18125
求根表达式,0,0,0,0,0,0,1,0,1,0.18125
有理数基,0,0,0,0,0,0,1,0,1,0.18125
多项式,0,0,0,0,0,0,1,0,1,0.18125
阶数,0,0,0,0,0,0,1,0,1,0.18125
眾垢,0,0,0,0,0,0,1,0,1,0.18125
二阶求导,0,0,0,0,0,0,2,0,2,0.3625
干扰窃听者,0,0,0,0,0,0,5,0,5,0.90625
stackelbetg博弈,0,0,0,0,0,0,1,0,1,0.18125
下行广播窃听信道,0,0,0,0,0,0,1,0,1,0.18125
卜林,0,0,0,0,0,0,1,0,1,0.18125
njaxs,0,0,0,0,0,0,1,0,1,0.18125
博弈策略,0,0,0,0,0,0,1,0,1,0.18125
引导方,0,0,0,0,0,0,1,0,1,0.18125
可达安全总速率,0,0,0,0,0,0,1,0,1,0.18125
日次潮,0,0,0,0,0,0,1,0,1,0.18125
csi自适应,0,0,0,0,0,0,1,0,1,0.18125
窃听者eve,0,0,0,0,0,0,1,0,1,0.18125
cm,0,0,0,0,0,0,1,0,1,0.18125
an向量,0,0,0,0,0,0,2,0,2,0.3625
gcnb,0,0,0,0,0,0,1,0,1,0.18125
tv,0,0,0,0,0,0,1,0,1,0.18125
an干扰,0,0,0,0,0,0,1,0,1,0.18125
空间发送,0,0,0,0,0,0,1,0,1,0.18125
cdl3,0,0,0,0,0,0,1,0,1,0.18125
化因子,0,0,0,0,0,0,1,0,1,0.18125
预编码矩阵,0,0,0,0,0,0,2,0,2,0.3625
zf预编码,0,0,0,1,0,1,1,0,3,0.4875
信道衰落因子,0,0,0,0,0,0,2,0,2,0.3625
保密信息符号,0,0,0,0,0,0,1,0,1,0.18125
skk,0,0,0,0,0,0,1,0,1,0.18125
发送信号,0,0,0,0,0,0,2,0,2,0.3625
安全增强,0,0,0,0,0,0,6,0,6,1.0875
evecdi,0,0,0,0,0,0,1,0,1,0.18125
窃听者cdi,0,0,0,0,0,0,1,0,1,0.18125
法mu服,0,0,0,0,0,0,1,0,1,0.18125
择nb-,0,0,0,0,0,0,1,0,1,0.18125
用戸调度策,0,0,0,0,0,0,1,0,1,0.18125
bs°,0,0,0,0,0,0,1,0,1,0.18125
初始化干扰节点,0,0,0,0,0,0,1,0,1,0.18125
stackelberg均衡,0,0,0,0,0,0,1,0,1,0.18125
xy,0,0,0,0,0,0,1,0,1,0.18125
求导,0,0,0,0,0,0,1,0,1,0.18125
协作干扰节点,0,0,1,0,0,0,8,0,9,1.575
信道条件,0,0,0,0,0,0,1,0,1,0.18125
信道,0,0,1,0,8,0,3,0,12,2.11875
要价端,0,0,0,0,0,0,1,0,1,0.18125
效益增益向,0,0,0,0,0,0,1,0,1,0.18125
近似,0,0,0,0,0,0,1,0,1,0.18125
多项式函数,0,0,0,0,0,0,1,0,1,0.18125
有理数,0,0,0,0,0,0,1,0,1,0.18125
五次方程,0,0,0,0,0,0,1,0,1,0.18125
一元五次方程,0,0,0,0,0,0,1,0,1,0.18125
心盾,0,0,0,0,0,0,1,0,1,0.18125
七财福,0,0,0,0,0,0,1,0,1,0.18125
bso效用函数,0,0,0,0,0,0,1,0,1,0.18125
最优解,0,0,0,0,0,0,1,0,1,0.18125
全局,0,0,0,0,0,0,1,0,1,0.18125
条件,0,0,0,0,0,0,1,0,1,0.18125
凸集,0,0,0,0,0,0,1,0,1,0.18125
严格,0,0,0,0,0,0,1,0,1,0.18125
p板,0,0,0,0,0,0,1,0,1,0.18125
a3gcnexne,0,0,0,0,0,0,1,0,1,0.18125
特征,0,0,0,0,0,0,1,0,1,0.18125
ory,0,0,0,0,0,0,1,0,1,0.18125
weylt,0,0,0,0,0,0,1,0,1,0.18125
特征值,0,0,0,0,0,0,1,0,1,0.18125
gc,0,0,0,0,0,0,1,0,1,0.18125
常数矩阵,0,0,0,0,0,0,1,0,1,0.18125
og,0,0,0,0,0,0,1,0,1,0.18125
nxn随机矩阵,0,0,0,0,0,0,1,0,1,0.18125
矩阵运算公式,0,0,0,0,0,0,1,0,1,0.18125
w-opt,0,0,0,0,0,0,1,0,1,0.18125
最优功率分配,0,0,0,0,0,0,1,0,1,0.18125
连续函数,0,0,0,0,0,0,1,0,1,0.18125
紧致度量空间,0,0,0,0,0,0,1,0,1,0.18125
策略集,0,0,0,0,0,0,1,0,1,0.18125
berg,1,0,1,0,0,0,1,0,3,1.30625
stack,0,0,0,0,0,0,1,0,1,0.18125
四心咿,0,0,0,0,0,0,1,0,1,0.18125
opluopt,0,0,0,0,0,0,1,0,1,0.18125
optp,0,0,0,0,0,0,1,0,1,0.18125
elberg博弈,0,0,1,0,0,0,2,0,3,0.4875
泗二,0,0,0,0,0,0,1,0,1,0.18125
下行窃听信道,0,0,0,0,0,0,2,0,2,0.3625
跟随方,0,0,0,0,0,0,1,0,1,0.18125
紧集,0,0,0,0,0,0,1,0,1,0.18125
干扰价值,0,0,0,0,0,0,1,0,1,0.18125
so,0,0,0,0,0,0,2,0,2,0.3625
协作干扰簇,0,0,0,0,0,0,3,0,3,0.54375
rax,0,0,0,0,0,0,1,0,1,0.18125
优化,0,0,0,0,0,0,1,0,1,0.18125
效用函数函数,0,0,0,0,0,0,1,0,1,0.18125
偏小,0,0,0,0,0,0,1,0,1,0.18125
向偏大,0,0,0,0,0,0,1,0,1,0.18125
权重,0,0,0,0,0,0,1,0,1,0.18125
发送端,0,0,1,0,0,0,3,0,4,0.66875
全速率,0,0,0,0,0,0,1,0,1,0.18125
孩吒,0,0,0,0,0,0,1,0,1,0.18125
要价向量,0,0,0,0,0,0,1,0,1,0.18125
发送功率向量,0,0,0,0,0,0,1,0,1,0.18125
协助干扰服务,0,0,1,0,0,0,1,0,2,0.30625
自私特性,0,0,0,0,0,0,1,0,1,0.18125
可达安全速率,0,0,0,0,0,0,4,0,4,0.725
博弈模型,0,0,0,0,0,0,3,0,3,0.54375
博弈建模,0,0,0,0,0,0,1,0,1,0.18125
均衡,0,0,0,0,0,0,2,0,2,0.3625
跟随,0,0,0,0,0,0,1,0,1,0.18125
行窃听信道,0,0,0,0,0,0,1,0,1,0.18125
窃听信道,0,0,6,0,0,0,3,0,9,1.29375
异构bs,0,0,7,3,4,1,1,0,16,2.3375
基站缓存,2,0,0,0,2,0,0,0,4,2.3625
拓扑结构,0,0,3,0,2,1,0,0,6,0.91875
缓存能力,0,0,1,0,2,0,0,0,3,0.4875
回程链路,0,0,9,1,3,0,0,0,13,1.79375
信道复用参数,0,0,0,0,1,0,0,0,1,0.18125
基站缓存能力,0,0,0,0,1,0,0,0,1,0.18125
异构bs协调,0,0,2,2,2,0,0,0,6,0.8625
gamma拟合理论,0,0,0,0,1,0,0,0,1,0.18125
马尔科夫链,0,0,3,0,3,0,0,0,6,0.91875
用户请求,0,0,0,0,1,0,0,0,1,0.18125
异构无线网络模型,0,0,0,0,1,0,0,0,1,0.18125
网络状态,0,0,0,1,1,0,0,0,2,0.30625
状态,0,0,3,0,1,0,0,0,4,0.55625
负载状态,0,0,3,1,1,0,0,0,5,0.68125
网络拓扑结构,0,0,5,0,1,0,1,0,7,0.9875
间歇,0,0,0,0,1,0,0,0,1,0.18125
外部,0,0,0,0,1,0,0,0,1,0.18125
基站接入,0,0,0,0,1,0,0,0,1,0.18125
用户服务,0,0,0,0,1,0,0,0,1,0.18125
接入,0,0,1,0,1,0,1,0,3,0.4875
随机性,0,0,3,0,1,0,0,0,4,0.55625
bs内容缓存,0,0,0,0,1,0,0,0,1,0.18125
内容请求,0,0,1,0,2,0,0,0,3,0.4875
mu,0,0,1,0,3,0,0,0,4,0.66875
动态,0,0,0,0,1,0,1,0,2,0.3625
网络拓扑,0,0,1,0,1,0,1,0,3,0.4875
bs能量状态,0,0,2,0,3,0,0,0,5,0.79375
间歇性,0,0,0,0,1,0,0,0,1,0.18125
eh技,0,0,2,0,1,0,0,0,3,0.43125
bs协调,0,0,3,0,4,0,0,0,7,1.1
eh能力,0,0,1,0,1,0,0,0,2,0.30625
低功率sbs,0,0,3,1,1,0,0,0,5,0.68125
绿色能源,0,0,0,0,2,0,0,0,2,0.3625
热能,0,0,1,0,1,0,0,0,2,0.30625
太阳能,0,0,1,0,1,0,0,0,2,0.30625
风能,0,0,1,0,1,0,0,0,2,0.30625
eh技术,0,0,3,1,3,0,0,0,7,1.04375
绿色通信,0,0,2,0,1,0,0,0,3,0.43125
网络运营,0,0,0,0,1,0,0,0,1,0.18125
能量消耗,0,0,0,0,1,0,0,0,1,0.18125
compbs,0,0,0,0,1,0,0,0,1,0.18125
移动连接设备,0,0,1,0,1,0,0,0,2,0.30625
低时延业务,0,0,0,0,1,0,0,0,1,0.18125
内容服务器,0,0,0,0,1,0,0,0,1,0.18125
bs缓存,0,0,3,0,1,0,0,0,4,0.55625
emu请求,0,0,0,0,1,0,0,0,1,0.18125
拥塞,0,0,0,5,1,0,0,0,6,0.80625
流行内容,0,0,2,0,1,0,0,0,3,0.43125
传输,0,0,3,0,1,1,2,0,7,1.1
核心网,0,0,3,0,2,1,0,0,6,0.91875
