,摘要,关键词,第一章,第二章,第三章,第四章,第五章,总词频,加权得分
真实信道,0,0,0,0,0,3,0,3,0.725
移动速度,0,0,1,0,2,1,0,4,0.85
信道模型,0,0,1,2,2,1,0,6,1.1
载波符号数,0,0,0,0,0,1,0,1,0.24166666666666667
hz,0,0,0,0,0,1,0,1,0.24166666666666667
载波,0,0,0,0,0,1,0,1,0.24166666666666667
仿真参数,0,0,0,0,0,1,0,1,0.24166666666666667
siso系统,0,0,0,0,0,1,0,1,0.24166666666666667
性能评,0,0,0,0,0,1,0,1,0.24166666666666667
性能评估,0,0,0,0,1,1,0,2,0.48333333333333334
模型,0,0,5,16,5,0,0,26,3.833333333333333
数据驱动,0,0,1,9,3,0,1,14,2.216666666666667
可训练参数,0,0,1,5,0,0,0,6,0.75
oamp检测器,0,0,0,2,0,0,0,2,0.25
检测器,0,0,1,2,0,0,0,3,0.375
未知参数,0,0,0,2,0,0,0,2,0.25
先验知识,0,0,0,2,0,0,0,2,0.25
先验,0,0,0,1,0,0,0,1,0.125
样本,0,0,0,5,0,0,0,5,0.625
数据集,0,0,1,2,0,0,0,3,0.375
系统结构,0,0,0,1,0,0,0,1,0.125
时变信道,0,0,4,1,0,0,0,5,0.625
mimo通信,0,0,0,1,0,0,0,1,0.125
mimo信道,0,0,0,1,0,0,0,1,0.125
瑞利信道,0,0,0,1,0,0,0,1,0.125
变量,0,0,0,3,2,0,0,5,0.8583333333333334
关键变量,0,0,0,1,0,0,0,1,0.125
信号流,0,0,0,1,0,0,0,1,0.125
迭代过程,0,0,0,1,0,0,0,1,0.125
模型参数,0,0,0,2,0,0,0,2,0.25
机器学习,0,0,2,3,0,0,0,5,0.625
信道分布,0,0,0,1,0,0,0,1,0.125
迭代算法,0,0,1,1,0,0,0,2,0.25
最优检测器,0,0,0,1,0,0,0,1,0.125
bayesian,0,0,0,1,0,0,0,1,0.125
mimo系统,0,0,3,1,2,0,0,6,0.9833333333333334
训练,0,0,0,1,0,0,0,1,0.125
参数,0,0,5,23,9,1,0,38,5.916666666666666
信息理论,0,0,0,1,0,0,0,1,0.125
物理机制,0,0,0,1,0,0,0,1,0.125
优化,0,0,0,2,0,1,0,3,0.4916666666666667
优化算法,0,0,1,5,1,0,0,7,0.9916666666666667
深度模拟,0,0,0,1,0,0,0,1,0.125
收敛速度,0,0,0,1,0,0,0,1,0.125
约束条件,0,0,0,1,0,0,0,1,0.125
建模,0,0,0,1,0,0,0,1,0.125
模型驱动,0,0,0,1,0,0,2,3,0.6083333333333334
空间,0,0,0,1,2,0,0,3,0.6083333333333334
机制,0,0,0,1,0,0,0,1,0.125
通信系统结构,0,0,0,1,0,0,0,1,0.125
模块,0,0,0,1,0,0,0,1,0.125
残差,0,0,0,0,7,4,0,11,2.658333333333333
绝对值,0,0,0,2,5,0,0,7,1.4583333333333333
均值,0,0,0,1,5,2,0,8,1.8166666666666667
虚部,0,0,0,0,3,0,0,3,0.725
实部,0,0,0,0,3,0,0,3,0.725
函数,0,0,0,11,6,0,0,17,2.825
损失函数,0,0,1,17,11,2,0,31,5.391666666666667
正负符号,0,0,0,0,2,0,0,2,0.48333333333333334
小峰值,0,0,0,0,2,0,0,2,0.48333333333333334
残差图像,0,0,0,0,2,0,0,2,0.48333333333333334
mimo,1,0,1,0,5,0,0,7,2.333333333333333
比特信,0,0,0,0,1,0,0,1,0.24166666666666667
网络模型,0,0,1,1,1,0,0,3,0.4916666666666667
网络单元,0,0,0,0,12,0,0,12,2.9
训练参数,0,0,1,1,2,0,0,4,0.7333333333333334
非线性迭代过程,0,0,1,0,1,0,0,2,0.3666666666666667
神经网络单元,0,0,2,5,1,0,0,8,1.1166666666666667
检测信号,0,0,0,1,1,0,0,2,0.3666666666666667
信息,0,0,0,2,4,0,0,6,1.2166666666666668
运算,0,0,0,1,1,0,0,2,0.3666666666666667
fcouniy,0,0,0,0,1,0,0,1,0.24166666666666667
多普勒维均值,0,0,0,0,1,0,0,1,0.24166666666666667
延迟维均值,0,0,0,0,1,0,0,1,0.24166666666666667
耳品,0,0,0,0,1,0,0,1,0.24166666666666667
沿延迟维,0,0,0,0,1,0,0,1,0.24166666666666667
大峰值,0,0,0,0,1,0,0,1,0.24166666666666667
数值,0,0,0,2,1,0,0,3,0.4916666666666667
软信息,0,0,0,0,2,0,0,2,0.48333333333333334
qpsk调制,0,0,0,0,1,0,0,1,0.24166666666666667
非线性迭代时,0,0,0,0,1,0,0,1,0.24166666666666667
多径效应,0,0,1,0,1,0,1,3,0.6083333333333334
列向量,0,0,0,0,1,0,0,1,0.24166666666666667
二维数据,0,0,0,0,1,0,0,1,0.24166666666666667
ohox,0,0,0,0,1,0,0,1,0.24166666666666667
ou,0,0,0,0,1,0,0,1,0.24166666666666667
otfs块,0,0,0,0,6,4,0,10,2.4166666666666665
接收天线,0,0,0,0,1,0,0,1,0.24166666666666667
发送天线,0,0,0,0,1,0,0,1,0.24166666666666667
投影梯度下降法,0,0,0,0,1,0,0,1,0.24166666666666667
hry-hrhx,0,0,0,0,1,0,0,1,0.24166666666666667
scnet,0,0,0,0,27,0,3,30,7.25
内存,0,0,0,1,1,0,0,2,0.3666666666666667
近似信道矩阵,0,0,0,0,1,0,0,1,0.24166666666666667
vec,0,0,0,0,1,0,0,1,0.24166666666666667
点乘,0,0,0,0,3,0,0,3,0.725
噪声,0,0,0,0,7,5,0,12,2.9
导频,1,0,8,3,1,29,0,42,9.625
数据符号,0,0,0,0,0,6,0,6,1.45
保护间隔,0,0,0,0,0,11,0,11,2.658333333333333
otfs信道估计,0,0,0,0,0,2,0,2,0.48333333333333334
接收机,0,0,0,4,0,1,0,5,0.7416666666666667
otfs帧,0,0,0,0,0,1,0,1,0.24166666666666667
otfs导频信号,0,0,0,0,0,1,0,1,0.24166666666666667
ofdm信道,0,0,0,0,0,1,0,1,0.24166666666666667
时频域信道矩阵,0,0,0,0,0,1,0,1,0.24166666666666667
冲激响应信息,0,0,0,0,0,1,0,1,0.24166666666666667
携带信道,0,0,0,0,0,1,0,1,0.24166666666666667
导频信号,0,0,2,0,0,4,0,6,1.2166666666666668
误码性能,0,0,0,0,0,1,0,1,0.24166666666666667
高速移动,1,0,3,0,0,1,0,5,1.6166666666666667
噪声方差,0,0,1,0,2,0,0,3,0.6083333333333334
均衡效果,0,0,0,0,1,0,0,1,0.24166666666666667
多径信道,0,0,0,0,2,0,0,2,0.48333333333333334
lmmse,0,0,1,0,9,0,1,11,2.5416666666666665
均衡系数,0,0,0,0,3,0,0,3,0.725
均方误差,1,0,2,0,1,0,0,4,1.4916666666666667
mmse算法,0,0,0,0,1,0,0,1,0.24166666666666667
detnet,0,0,0,0,27,0,2,29,7.008333333333334
网络,0,0,1,12,13,5,0,31,5.975
连边数,0,0,0,0,8,0,0,8,1.9333333333333333
单元,0,0,0,0,6,0,0,6,1.45
稀疏连接,0,0,1,0,4,0,0,5,1.0916666666666668
规范化函数,0,0,0,0,3,0,0,3,0.725
激活函数,0,0,0,14,6,3,0,23,3.925
维度,0,0,1,0,4,0,1,6,1.3333333333333333
输出层,0,0,0,13,5,0,0,18,2.833333333333333
步长,0,0,0,6,3,0,0,9,1.475
系数,0,0,0,0,3,0,0,3,0.725
非线性函数,0,0,0,2,2,0,0,4,0.7333333333333334
偏置,0,0,0,2,2,0,0,4,0.7333333333333334
输入,0,0,0,0,2,0,0,2,0.48333333333333334
迭代,0,0,0,2,6,0,0,8,1.7
投影梯度,0,0,0,0,2,0,0,2,0.48333333333333334
检测性能,1,0,1,0,4,0,1,7,2.333333333333333
收敛性,0,0,0,0,1,0,0,1,0.24166666666666667
计算量,0,0,0,1,1,0,0,2,0.3666666666666667
scnet损失函数,0,0,0,0,1,0,0,1,0.24166666666666667
可逆条件,0,0,0,0,1,0,0,1,0.24166666666666667
逆操作,0,0,0,0,1,0,0,1,0.24166666666666667
ls估计,0,0,0,0,1,0,0,1,0.24166666666666667
函数运算,0,0,0,2,1,0,0,3,0.4916666666666667
误差,0,0,0,0,5,0,0,5,1.2083333333333333
随机性,0,0,0,0,1,0,0,1,0.24166666666666667
噪声项,0,0,0,0,1,0,0,1,0.24166666666666667
未知噪声,0,0,0,0,1,0,0,1,0.24166666666666667
吋叭,0,0,0,0,1,0,0,1,0.24166666666666667
xf,0,0,0,0,1,0,0,1,0.24166666666666667
哈达玛积,0,0,0,0,1,0,0,1,0.24166666666666667
隐藏层,0,0,0,15,2,0,0,17,2.3583333333333334
全连接结构,0,0,0,2,1,0,0,3,0.4916666666666667
函数关系,0,0,0,0,2,0,0,2,0.48333333333333334
输入向量,0,0,0,0,1,0,0,1,0.24166666666666667
自变量,0,0,0,5,1,0,0,6,0.8666666666666667
全连接层,0,0,1,0,1,0,0,2,0.3666666666666667
特征,0,0,0,7,2,0,0,9,1.3583333333333334
高维,0,0,0,0,1,0,0,1,0.24166666666666667
隐藏层映射,0,0,0,0,1,0,0,1,0.24166666666666667
资源,0,0,0,0,1,0,0,1,0.24166666666666667
u*,0,0,0,0,1,0,0,1,0.24166666666666667
非线性特性,0,0,0,0,1,0,0,1,0.24166666666666667
非线性因素,0,0,0,0,1,0,0,1,0.24166666666666667
u-,0,0,0,0,1,0,0,1,0.24166666666666667
4scnet,0,0,0,0,1,0,0,1,0.24166666666666667
全连接,0,0,0,2,1,0,0,3,0.4916666666666667
detneto,0,0,0,0,1,0,0,1,0.24166666666666667
检测结果,0,0,0,0,1,0,0,1,0.24166666666666667
层维度,0,0,0,0,1,0,0,1,0.24166666666666667
隐藏层激活函数,0,0,0,1,1,0,0,2,0.3666666666666667
隐藏层神经单元,0,0,0,0,3,0,0,3,0.725
输入层维度,0,0,0,0,1,0,0,1,0.24166666666666667
乞维度,0,0,0,0,1,0,0,1,0.24166666666666667
矩阵维度,0,0,0,0,1,0,0,1,0.24166666666666667
三层网络,0,0,0,0,1,0,0,1,0.24166666666666667
3detnet,0,0,0,0,1,0,0,1,0.24166666666666667
正数,0,0,0,1,1,0,0,2,0.3666666666666667
分母,0,0,0,0,1,0,0,1,0.24166666666666667
收敛,0,0,0,6,2,1,0,9,1.475
震荡,0,0,0,2,2,0,0,4,0.7333333333333334
可训练变量,0,0,1,2,1,0,0,4,0.6166666666666667
数学,0,0,0,0,1,0,0,1,0.24166666666666667
网络会,0,0,0,0,1,0,0,1,0.24166666666666667
权重,0,0,0,2,1,0,0,3,0.4916666666666667
连接操作,0,0,0,0,1,0,0,1,0.24166666666666667
concatenate,0,0,0,0,1,0,0,1,0.24166666666666667
etnet网络,0,0,0,0,1,0,0,1,0.24166666666666667
信号信息,0,0,0,0,1,0,0,1,0.24166666666666667
内部结构,0,0,0,0,1,0,0,1,0.24166666666666667
网络层,0,0,0,0,1,1,0,2,0.48333333333333334
隐藏,0,0,0,0,1,0,0,1,0.24166666666666667
神经单元,0,0,0,2,5,0,0,7,1.4583333333333333
dnn,0,0,0,31,11,0,0,42,6.533333333333333
全零向量,0,0,0,0,1,0,0,1,0.24166666666666667
变量矩阵,0,0,0,0,1,0,0,1,0.24166666666666667
变量输,0,0,0,0,1,0,0,1,0.24166666666666667
迭代模拟,0,0,0,0,2,0,0,2,0.48333333333333334
hi,0,0,0,0,1,0,0,1,0.24166666666666667
更新检测,0,0,0,0,1,0,0,1,0.24166666666666667
hrh,0,0,0,0,1,0,0,1,0.24166666666666667
hry,0,0,0,0,1,0,0,1,0.24166666666666667
detnet网络,0,0,0,0,1,0,0,1,0.24166666666666667
等概二进制符号,0,0,0,0,1,0,0,1,0.24166666666666667
加性高斯白噪声,0,0,0,0,2,0,0,2,0.48333333333333334
手动编程解调,0,0,0,0,1,0,0,1,0.24166666666666667
检测,0,0,1,0,2,0,0,3,0.6083333333333334
转置,0,0,0,0,1,0,0,1,0.24166666666666667
非线性函数关系,0,0,0,0,1,0,0,1,0.24166666666666667
massivemimo信号,0,0,0,0,1,0,0,1,0.24166666666666667
detnet信号检测网络,0,0,0,0,1,0,0,1,0.24166666666666667
mimo信号,0,0,2,0,1,0,0,3,0.4916666666666667
无线通信,1,0,2,6,0,0,0,9,2.0
cnn,0,0,0,3,0,1,0,4,0.6166666666666667
卷积神经网络,0,0,1,2,0,1,0,4,0.6166666666666667
深度神经网络,0,0,0,2,0,0,0,2,0.25
手动编程算法,0,0,0,1,0,0,0,1,0.125
并发架构,0,0,0,1,0,0,0,1,0.125
精度数据,0,0,0,1,0,0,0,1,0.125
鲁棒性,0,0,2,2,2,0,0,6,0.9833333333333334
深度学习通信系统,0,0,0,1,0,0,0,1,0.125
通信,2,0,7,1,0,0,0,10,3.0
通信系统数学模型,0,0,0,1,0,0,0,1,0.125
训练数据,0,0,0,3,0,0,0,3,0.375
纯数据驱动,0,0,0,1,0,0,0,1,0.125
通信环境,0,0,0,1,0,0,0,1,0.125
处理模块,0,0,0,3,0,0,0,3,0.375
传统通信系统,0,0,0,1,0,0,0,1,0.125
泛化能力,0,0,0,2,1,0,0,3,0.4916666666666667
未知效应,0,0,0,1,0,0,0,1,0.125
数学表达,0,0,2,4,0,0,0,6,0.75
通信模块,0,0,0,1,0,0,0,1,0.125
物理层通信,0,0,1,1,0,0,0,2,0.25
自然语言处理,0,0,1,2,0,0,0,3,0.375
计算机视觉,0,0,0,2,0,0,0,2,0.25
运算速度,0,0,0,1,0,0,0,1,0.125
设备,0,0,0,1,0,0,0,1,0.125
硬件,0,0,0,1,0,1,0,2,0.3666666666666667
复杂模型,0,0,0,1,0,0,0,1,0.125
傅里叶变换,0,0,4,0,0,0,0,4,0.5
正交性,0,0,3,0,0,0,0,3,0.375
子载波,0,0,3,0,0,1,0,4,0.6166666666666667
时域,0,0,3,0,0,0,0,3,0.375
多普勒域,0,0,2,0,0,0,0,2,0.25
相干时间,0,0,2,0,0,0,0,2,0.25
选择性信道,0,0,2,0,0,0,0,2,0.25
时不变频率,0,0,2,0,0,0,0,2,0.25
频谱利用率,0,0,2,0,0,0,0,2,0.25
多载波调制,0,0,2,0,0,0,0,2,0.25
oofdm,0,0,2,0,0,0,0,2,0.25
时频双选择性信道,0,0,2,0,0,0,0,2,0.25
选择性,0,0,2,0,0,0,0,2,0.25
频域,0,0,2,0,0,0,0,2,0.25
速移动,0,0,3,0,0,0,1,4,0.6166666666666667
otfs信号解调,0,0,2,0,0,0,1,3,0.4916666666666667
执行速度,0,0,1,0,0,0,0,1,0.125
期望,0,0,1,1,0,0,0,2,0.25
优化模型,0,0,1,0,0,0,0,1,0.125
收敛条件,0,0,2,1,0,0,0,3,0.375
权值,0,0,1,5,0,0,0,6,0.75
反向传播算法,0,0,1,0,0,0,0,1,0.125
深度学习神经网络模型,0,0,1,0,0,0,0,1,0.125
算力,0,0,1,0,0,0,0,1,0.125
神经网络模型,0,0,1,2,0,0,0,3,0.375
硬件资源,0,0,1,0,0,0,0,1,0.125
数学根据,0,0,1,0,0,0,0,1,0.125
神经网络训练,0,0,1,0,0,0,0,1,0.125
大数据,0,0,1,0,0,0,0,1,0.125
优化过程,0,0,1,0,0,0,0,1,0.125
神经网络层结构,0,0,1,0,0,0,0,1,0.125
多层结构,0,0,1,0,0,0,0,1,0.125
多层神经网络结构,0,0,1,0,0,0,0,1,0.125
语言识别,0,0,1,0,0,0,0,1,0.125
图像处理,1,0,1,0,0,1,0,3,1.3666666666666667
过滤,0,0,1,0,0,0,0,1,0.125
冲激信号,0,0,2,0,0,0,0,2,0.25
仿真结,0,0,1,0,1,0,0,2,0.3666666666666667
非线性,0,0,1,0,0,0,0,1,0.125
空间复杂度,1,0,1,0,2,1,0,5,1.85
干扰消除,0,0,1,0,0,0,0,1,0.125
线性检测,1,0,1,1,5,0,1,9,2.7
尺寸,0,0,1,0,0,0,0,1,0.125
