,摘要,关键词,第一章,第二章,第三章,第四章,第五章,总词频,加权得分
损失函数,3,0,7,10,12,0,1,33,8.266666666666666
分布差异项,0,0,0,0,0,0,1,1,0.24166666666666667
稀疏自编码,0,0,0,0,0,0,1,1,0.24166666666666667
特征,0,0,1,8,1,0,1,11,1.6083333333333334
处理,0,0,0,0,0,0,1,1,0.24166666666666667
原始数据,0,0,0,2,0,0,1,3,0.4916666666666667
长短期记忆网络,0,0,4,0,1,0,1,6,0.9833333333333334
预测器,0,0,1,0,0,0,1,2,0.3666666666666667
稀疏自编码器,1,0,5,6,5,0,1,18,3.825
特征提取器,0,0,1,1,0,0,1,3,0.4916666666666667
泛化性,0,0,4,2,4,0,1,11,1.9583333333333333
分布,1,0,5,7,7,0,1,21,4.433333333333334
自适应模型,0,0,2,0,0,0,1,3,0.4916666666666667
工况,0,1,7,2,6,1,1,18,5.058333333333334
目标域数据,0,0,0,0,4,0,1,5,1.2083333333333333
工业生产,1,0,6,1,5,2,0,15,3.5666666666666664
数据驱动,0,0,13,7,3,0,0,23,3.225
工业设备,2,0,7,0,0,1,0,10,3.1166666666666667
传感器,2,0,6,4,6,4,0,22,5.666666666666666
性能,1,0,9,3,12,0,0,25,5.4
测试集,1,0,4,2,21,0,0,28,6.825
训练集,1,0,4,2,21,0,0,28,6.825
数据分布,1,0,8,4,7,0,0,20,4.191666666666666
健康管理,1,0,2,0,0,0,0,3,1.25
故障预测,1,0,2,0,0,0,0,3,1.25
设备维护,0,0,5,0,0,4,0,9,1.5916666666666668
预测性维护,0,0,7,1,0,1,0,9,1.2416666666666667
效率,1,0,2,0,0,1,0,4,1.4916666666666667
维修,0,0,2,0,0,6,0,8,1.7
生产效率,0,0,3,0,0,1,0,4,0.6166666666666667
智能制造,1,0,2,0,0,0,0,3,1.25
工业大数据技术,1,0,2,0,0,0,0,3,1.25
工业,0,0,5,0,0,1,0,6,0.8666666666666667
工业领,0,0,2,0,1,1,0,4,0.7333333333333334
rul预测理论,0,0,1,0,0,0,0,1,0.125
公开数据集,0,0,1,0,0,1,0,2,0.3666666666666667
刀具,1,0,2,8,12,0,0,23,5.15
轴承,0,0,4,6,16,1,0,27,5.358333333333333
权重分配,1,0,3,0,1,0,0,5,1.6166666666666667
迁移学习,1,1,13,10,2,0,0,27,6.358333333333333
预测精度,0,0,2,0,0,0,0,2,0.25
rul,0,0,8,1,4,6,0,19,3.5416666666666665
预测性维护技术,0,0,1,0,0,0,0,1,0.125
rul预测,0,0,10,2,0,2,0,14,1.9833333333333334
迁移学习算法,0,0,1,0,0,0,0,1,0.125
机器学习算法,0,0,3,7,0,0,0,10,1.25
剩余使用寿命预测,0,1,1,0,0,0,0,2,2.125
深度学习,1,0,4,1,0,0,0,6,1.625
机器学习技术,0,0,1,0,0,0,0,1,0.125
实时,0,0,1,0,0,0,0,1,0.125
预测,0,0,2,0,0,1,0,3,0.4916666666666667
温度,0,0,2,0,1,0,0,3,0.4916666666666667
振动信号,0,0,2,4,0,0,0,6,0.75
运行数据,0,0,1,0,0,1,0,2,0.3666666666666667
数据中心,0,0,1,1,0,0,0,2,0.25
控制器,1,0,1,3,1,0,0,6,1.7416666666666667
人工干预,0,0,1,0,0,0,0,1,0.125
寿命,0,0,8,5,3,4,0,20,3.3166666666666664
rul预测结果,0,0,1,0,0,0,0,1,0.125
剩余使用寿命,0,0,3,0,1,6,0,10,2.0666666666666664
工作时间,0,0,1,0,1,0,0,2,0.3666666666666667
ini,1,0,1,0,0,0,0,2,1.125
寿命预测,1,0,9,2,1,0,0,13,2.6166666666666667
智能管理,0,0,1,0,0,0,0,1,0.125
使用寿命,0,0,4,1,1,2,0,8,1.35
故障检测,0,0,1,0,0,0,0,1,0.125
工业系统,0,0,2,0,0,0,0,2,0.25
数据分析,0,0,1,0,0,0,0,1,0.125
信号处理,0,0,1,1,0,0,0,2,0.25
信号,0,0,1,14,11,0,0,26,4.533333333333333
状态数据,0,0,1,0,0,0,0,1,0.125
机器,0,0,1,0,0,0,0,1,0.125
phm,1,0,2,0,0,0,0,3,1.25
healthmanage,1,0,1,0,0,0,0,2,1.125
prognostics,1,0,1,0,0,0,0,2,1.125
预防性维护,0,0,4,0,0,2,0,6,0.9833333333333334
资源,0,0,2,0,0,0,0,2,0.25
定期维修,0,0,1,0,0,0,0,1,0.125
被动维护,0,0,1,0,0,0,0,1,0.125
工厂,1,0,5,0,0,6,0,12,3.075
系统,0,0,2,0,0,1,0,3,0.4916666666666667
大型系统,0,0,1,0,0,0,0,1,0.125
管理,0,0,1,0,0,3,0,4,0.85
人工决策,0,0,1,0,0,0,0,1,0.125
行数据,0,0,1,0,0,2,0,3,0.6083333333333334
企业信息数据,0,0,1,0,0,0,0,1,0.125
智能服务,0,0,1,0,0,0,0,1,0.125
创新能力,0,0,1,0,0,0,0,1,0.125
生产率,0,0,1,0,0,0,0,1,0.125
制造业,0,0,2,0,0,0,0,2,0.25
工业大数据,1,0,3,2,0,0,0,6,1.625
大数据技术,1,0,1,0,0,1,0,3,1.3666666666666667
智能化管理,1,0,1,0,0,0,0,2,1.125
机械设备,0,0,1,0,0,0,0,1,0.125
人工智能,1,0,2,0,0,0,0,3,1.25
信息技术,0,0,1,0,0,1,0,2,0.3666666666666667
智能制造时代,0,0,1,0,0,0,0,1,0.125
测试功能,0,0,0,0,0,4,0,4,0.9666666666666667
小程序,0,0,0,0,0,21,0,21,5.075
工单,0,0,0,0,0,19,0,19,4.591666666666667
功能测试,0,0,0,0,0,5,0,5,1.2083333333333333
资产管理模块,0,0,0,0,0,4,0,4,0.9666666666666667
任务管理功能,0,0,0,0,0,2,0,2,0.48333333333333334
停用机组,0,0,0,0,0,3,0,3,0.725
运行机组数,0,0,0,0,0,2,0,2,0.48333333333333334
机组,0,0,0,0,0,14,0,14,3.3833333333333333
任务管理模块,0,0,0,0,0,5,0,5,1.2083333333333333
实时监测,0,0,2,0,0,11,0,13,2.908333333333333
台账信息,0,0,0,0,0,7,0,7,1.6916666666666667
功能,0,0,0,0,0,1,0,1,0.24166666666666667
设备台账,0,0,0,0,0,6,0,6,1.45
设备资产管理,1,0,2,0,0,4,0,7,2.216666666666667
工单信息,0,0,0,0,0,9,0,9,2.175
上传工单,0,0,0,0,0,1,0,1,0.24166666666666667
技术员,0,0,0,0,0,1,0,1,0.24166666666666667
任务管理功能测试,0,0,0,0,0,1,0,1,0.24166666666666667
显示通讯录,0,0,0,0,0,1,0,1,0.24166666666666667
通讯录,0,0,0,0,0,5,0,5,1.2083333333333333
人员信息,0,0,0,0,0,5,0,5,1.2083333333333333
设备状态,0,0,0,0,0,5,0,5,1.2083333333333333
历史数据模块,0,0,0,0,0,1,0,1,0.24166666666666667
测试样例,0,0,0,0,0,1,0,1,0.24166666666666667
统计功能,0,0,0,0,0,1,0,1,0.24166666666666667
工况参数,0,0,0,0,0,3,0,3,0.725
状态数量,0,0,0,0,0,1,0,1,0.24166666666666667
实时监测功能测试,0,0,0,0,0,1,0,1,0.24166666666666667
实时监测功能,0,0,0,0,0,1,0,1,0.24166666666666667
测试,0,0,0,0,1,2,0,3,0.725
登录模块,0,0,0,0,0,1,0,1,0.24166666666666667
历史数据统计模块,0,0,0,0,0,2,0,2,0.48333333333333334
预警模块,0,0,0,0,0,3,0,3,0.725
测试效果,0,0,0,0,0,1,0,1,0.24166666666666667
功能模块,0,0,0,0,0,6,0,6,1.45
特征提取,0,0,3,7,4,0,0,14,2.216666666666667
数据预处理,0,0,0,5,3,1,0,9,1.5916666666666668
信号采集,0,0,0,4,0,0,0,4,0.5
时间窗,0,0,0,4,6,0,0,10,1.95
原始信号,0,0,1,3,0,0,0,4,0.5
信号数据,0,0,0,2,0,0,0,2,0.25
模型训练,0,0,1,3,2,0,0,6,0.9833333333333334
寿命预测框架,0,0,0,2,0,0,0,2,0.25
及时警报,0,0,0,1,0,0,0,1,0.125
测值,0,0,0,1,1,0,0,2,0.3666666666666667
深度学习算法,0,0,1,1,0,0,0,2,0.25
时频域,0,0,0,2,2,0,0,4,0.7333333333333334
频域,0,0,0,3,2,0,0,5,0.8583333333333334
时域,0,0,1,5,2,0,0,8,1.2333333333333334
非工作段信号,0,0,0,1,3,0,0,4,0.85
异常值,0,0,0,1,2,0,0,3,0.6083333333333334
缺失值,0,0,0,1,2,0,0,3,0.6083333333333334
异常数据,0,0,0,1,0,0,0,1,0.125
采集,0,0,0,1,0,0,0,1,0.125
电流信号,0,0,0,2,0,0,0,2,0.25
设备部件,0,0,0,1,0,1,0,2,0.3666666666666667
rul预测模型,0,0,1,1,4,2,0,8,1.7
设备监测信号,0,0,0,1,0,0,0,1,0.125
传感器技术,0,0,1,2,0,0,0,3,0.375
剩余,1,0,2,6,1,2,0,12,2.725
寿命预测模型,2,0,2,0,1,0,0,5,2.4916666666666667
负面效应,0,0,1,0,0,0,0,1,0.125
工况数据,0,0,1,0,0,0,0,1,0.125
退化,0,0,1,0,2,0,0,3,0.6083333333333334
预测性能,1,0,2,1,1,0,0,5,1.6166666666666667
机器学习,2,0,2,0,0,0,0,4,2.25
工业数据集,0,0,1,0,0,0,0,1,0.125
泛化性能,0,0,1,0,0,0,0,1,0.125
物件,0,0,1,0,0,0,0,1,0.125
刀具切削,0,0,1,0,0,0,0,1,0.125
转速,0,0,1,3,3,0,0,7,1.225
工业生产环,1,0,1,0,0,0,0,2,1.125
参数,0,0,3,5,6,2,0,16,2.9333333333333336
自适应,0,0,1,8,2,0,0,11,1.6083333333333334
参数迁移,0,0,0,3,0,0,0,3,0.375
网络,0,0,3,5,3,0,0,11,1.725
标签信息,0,0,0,2,0,0,0,2,0.25
标签,0,0,1,3,3,0,0,7,1.225
数据集,0,0,4,8,14,0,0,26,4.883333333333333
知识,0,0,1,2,0,0,0,3,0.375
目标域标签预测,0,0,0,1,0,0,0,1,0.125
跨域场景,0,0,0,1,0,0,0,1,0.125
层间参数,0,0,0,1,0,0,0,1,0.125
隐式,0,0,0,1,0,0,0,1,0.125
空间,0,0,0,1,0,0,0,1,0.125
深度神经网络,0,0,0,1,0,0,0,1,0.125
特征变换,0,0,0,1,0,0,0,1,0.125
初始化,0,0,1,1,2,0,0,4,0.7333333333333334
深度学习模型,0,0,1,1,0,0,0,2,0.25
学习,0,0,1,1,0,0,0,2,0.25
统计分布,0,0,0,1,0,0,0,1,0.125
惩罚项,0,0,0,1,0,0,0,1,0.125
样本,0,0,0,14,6,0,0,20,3.2
抽象,0,0,0,1,0,0,0,1,0.125
中间层,0,0,0,1,0,0,0,1,0.125
顶层,0,0,0,1,0,0,0,1,0.125
高层抽象表征,0,0,0,1,0,0,0,1,0.125
非线性变换,0,0,0,1,0,0,0,1,0.125
深层网络,0,0,0,1,0,0,0,1,0.125
表征学习,0,0,0,1,0,0,0,1,0.125
域自适应技术,0,0,1,2,0,0,0,3,0.375
条件分布,0,0,1,4,0,0,0,5,0.625
边缘分布,0,0,0,6,0,0,0,6,0.75
标签集合,0,0,0,1,0,0,0,1,0.125
域自适应,0,0,4,2,21,1,0,28,6.066666666666666
定源域,0,0,0,1,0,0,0,1,0.125
标签厂,0,0,0,1,0,0,0,1,0.125
能力,0,0,1,1,0,0,0,2,0.25
轴承数据,0,0,0,1,2,0,0,3,0.6083333333333334
负载,0,0,2,1,3,0,0,6,1.1
轴承磨损,0,0,0,1,0,0,0,1,0.125
人工,0,0,0,1,0,0,0,1,0.125
迁移,0,0,1,3,2,0,0,6,0.9833333333333334
生产,0,0,1,1,0,0,0,2,0.25
待预测数据,0,0,0,1,0,0,0,1,0.125
机器学习模型,0,0,0,1,0,0,0,1,0.125
概率分布,0,0,0,1,0,0,0,1,0.125
数据量,0,0,1,1,3,0,0,5,0.975
寿命预测算法,1,0,1,1,0,1,0,4,1.4916666666666667
damoc,1,0,2,0,21,0,0,24,6.325
轴承数据集,1,0,3,2,14,1,0,21,5.25
刀具数据集,0,0,1,3,11,0,0,15,3.158333333333333
rmse,0,0,0,0,9,0,0,9,2.175
pl,0,0,0,0,5,0,0,5,1.2083333333333333
动态赋值法,0,0,0,0,6,0,0,6,1.45
运行时间,0,0,0,0,4,0,0,4,0.9666666666666667
rmse指标,0,0,0,0,4,0,0,4,0.9666666666666667
工况权重,0,0,0,0,4,0,0,4,0.9666666666666667
dasl,0,0,0,0,5,0,0,5,1.2083333333333333
lstm,0,0,7,0,14,0,0,21,4.258333333333333
score,0,0,0,0,7,0,0,7,1.6916666666666667
随机赋值,0,0,0,0,4,0,0,4,0.9666666666666667
a-distance,0,0,0,0,7,0,0,7,1.6916666666666667
score指标,0,0,0,0,3,0,0,3,0.725
lightgbm,0,0,0,0,4,0,0,4,0.9666666666666667
sae-lstm,0,0,1,0,7,0,0,8,1.8166666666666667
权重赋值,0,0,0,0,4,0,0,4,0.9666666666666667
快速退化状态,0,0,0,0,4,0,0,4,0.9666666666666667
缓慢退化状态,0,0,0,0,4,0,0,4,0.9666666666666667
域自适应过程,0,0,0,0,5,0,0,5,1.2083333333333333
时间,1,0,1,0,3,3,0,8,2.575
damoc模型,0,0,1,0,9,0,0,10,2.3
00,0,0,0,0,4,0,0,4,0.9666666666666667
td003,0,0,0,0,7,0,0,7,1.6916666666666667
域自适应机制,0,0,0,0,4,0,0,4,0.9666666666666667
基准模型,0,0,4,0,2,0,0,6,0.9833333333333334
dnn,0,0,0,0,3,0,0,3,0.725
小搜索,0,0,0,0,1,0,0,1,0.24166666666666667
索法,0,0,0,0,1,0,0,1,0.24166666666666667
赋值,0,0,0,0,4,0,0,4,0.9666666666666667
随机,0,0,0,0,1,0,0,1,0.24166666666666667
评估值,0,0,0,0,1,0,0,1,0.24166666666666667
rmse-subm,0,0,0,0,1,0,0,1,0.24166666666666667
平均值,0,0,0,0,3,0,0,3,0.725
动态域自适应因子,0,0,0,0,1,0,0,1,0.24166666666666667
均值,0,0,0,2,2,0,0,4,0.7333333333333334
平均,0,0,0,0,1,0,0,1,0.24166666666666667
时间窗长度,0,0,0,0,4,0,0,4,0.9666666666666667
teslam,0,0,0,0,1,0,0,1,0.24166666666666667
操作工况,0,0,1,0,1,0,0,2,0.3666666666666667
退化阶段,0,0,2,0,1,0,0,3,0.4916666666666667
评价,0,0,0,0,1,0,0,1,0.24166666666666667
lgb,0,0,0,0,1,0,0,1,0.24166666666666667
全寿命子数据集,0,0,0,0,1,0,0,1,0.24166666666666667
轴承数,0,0,0,0,1,0,0,1,0.24166666666666667
dam0c,0,0,0,0,1,0,0,1,0.24166666666666667
负迁移,0,0,0,0,1,0,0,1,0.24166666666666667
td002,0,0,0,0,3,0,0,3,0.725
001,0,0,0,0,4,0,0,4,0.9666666666666667
工况条件,0,0,0,0,1,0,0,1,0.24166666666666667
sae-lstm模型,0,0,0,0,5,0,0,5,1.2083333333333333
dasl算法,0,0,0,0,1,0,0,1,0.24166666666666667
sae-lstm算法,0,0,0,0,1,0,0,1,0.24166666666666667
distance,0,0,0,0,1,0,0,1,0.24166666666666667
动态调整,0,0,0,0,1,0,0,1,0.24166666666666667
工况影响,0,0,0,0,1,0,0,1,0.24166666666666667
domainadaptations,0,0,0,0,3,0,0,3,0.725
深度,0,0,0,0,1,0,0,1,0.24166666666666667
sae,0,0,5,3,7,0,0,15,2.6916666666666664
时序数据,0,0,1,0,1,0,0,2,0.3666666666666667
神经网络,0,0,1,0,2,0,0,3,0.6083333333333334
gbdt模型,0,0,0,0,1,0,0,1,0.24166666666666667
内存消耗,0,0,0,0,1,0,0,1,0.24166666666666667
训练速度,0,0,0,0,1,0,0,1,0.24166666666666667
预排序遍历算法,0,0,0,0,1,0,0,1,0.24166666666666667
分割算法,0,0,0,0,1,0,0,1,0.24166666666666667
直方图,0,0,0,0,1,0,0,1,0.24166666666666667
gbdt算法,0,0,0,0,1,0,0,1,0.24166666666666667
lightgbmro,0,0,0,0,1,0,0,1,0.24166666666666667
对比模型,0,0,0,0,1,0,0,1,0.24166666666666667
评分函数,0,0,0,0,3,0,0,3,0.725
均方根误差,0,0,0,0,3,0,0,3,0.725
评价标准,0,0,0,0,1,0,0,1,0.24166666666666667
数据分布差异度量指标,0,0,0,2,0,0,0,2,0.25
条件分布自适应,0,0,0,3,0,0,0,3,0.375
边缘分布自适应,0,0,0,2,0,0,0,2,0.25
时频域特征,0,0,0,2,1,0,0,3,0.4916666666666667
频域特征提取,0,0,0,2,0,0,0,2,0.25
时域特征提取,0,0,0,2,0,0,0,2,0.25
信号特征提取,0,0,0,3,0,0,0,3,0.375
径向力,0,0,0,4,0,0,0,4,0.5
实验平台,0,0,0,4,0,0,0,4,0.5
文件,0,0,0,3,0,0,0,3,0.375
磨损时期,0,0,0,2,0,0,0,2,0.25
采样频率,0,0,0,2,0,0,0,2,0.25
温度信号,0,0,0,2,0,0,0,2,0.25
pronostia,0,0,0,2,0,0,0,2,0.25
phm2012,0,0,3,2,2,0,0,7,1.1083333333333334
频域特征,0,0,1,1,1,0,0,3,0.4916666666666667
时域特征,0,0,0,1,2,0,0,3,0.6083333333333334
震动信号,0,0,0,1,0,0,0,1,0.125
下转速,0,0,0,1,0,0,0,1,0.125
测量部件,0,0,0,1,0,0,0,1,0.125
退化生成部件,0,0,0,1,0,0,0,1,0.125
旋转部件,0,0,0,1,0,0,0,1,0.125
承磨损退化实验,0,0,0,1,0,0,0,1,0.125
测数据,0,0,0,1,0,0,0,1,0.125
自编码器,0,0,0,8,0,0,0,8,1.0
特征维数,0,0,0,4,0,0,0,4,0.5
隐藏神经元,0,0,0,3,0,0,0,3,0.375
正则项,0,0,0,2,0,0,0,2,0.25
稀疏约束项,0,0,0,2,0,0,0,2,0.25
平均激活度压,0,0,0,2,0,0,0,2,0.25
激活值,0,0,0,2,0,0,0,2,0.25
惩罚系数,0,0,0,1,0,0,0,1,0.125
稀疏项,0,0,0,1,0,0,0,1,0.125
过拟合,0,0,0,1,0,0,0,1,0.125
神经元,0,0,0,1,0,0,0,1,0.125
稀疏项惩罚,0,0,0,1,0,0,0,1,0.125
fc,0,0,0,1,1,0,0,2,0.3666666666666667
kl散度,0,0,1,2,0,0,0,3,0.375
平均稀疏激活度,0,0,0,1,0,0,0,1,0.125
常数,0,0,0,1,0,0,0,1,0.125
稀疏约束,0,0,0,1,0,0,0,1,0.125
惩罚因子,0,0,0,1,0,0,0,1,0.125
稀疏自编码器算法,0,0,0,1,0,0,0,1,0.125
稀疏表达,0,0,0,1,0,0,0,1,0.125
庞虫心,0,0,0,1,0,0,0,1,0.125
样本集,0,0,0,2,0,0,0,2,0.25
降维,0,0,0,1,0,0,0,1,0.125
稀疏特征,0,0,0,1,0,0,0,1,0.125
稀疏惩罚项,0,0,0,1,0,0,0,1,0.125
特征提取能力,0,0,0,1,0,0,0,1,0.125
mmd,0,0,1,7,2,0,0,10,1.4833333333333334
距离,0,0,0,6,0,0,0,6,0.75
希尔伯特空间,0,0,0,3,0,0,0,3,0.375
度量指标,0,0,0,2,0,0,0,2,0.25
数据分布差异,0,0,2,1,0,0,0,3,0.375
核技,0,0,0,1,0,0,0,1,0.125
运算复杂度,0,0,0,1,0,0,0,1,0.125
平均距离,0,0,0,2,0,0,0,2,0.25
距离度量准则,0,0,0,1,0,0,0,1,0.125
cy,0,0,0,1,0,0,0,1,0.125
ep,0,0,0,1,0,0,0,1,0.125
maximummeandis,0,0,0,1,1,0,0,2,0.3666666666666667
最大均值差异,0,0,0,2,1,0,0,3,0.4916666666666667
kz,0,0,0,1,0,0,0,1,0.125
iblerdivergence,0,0,0,1,0,0,0,1,0.125
kullback-,0,0,0,1,0,0,0,1,0.125
cosinedistance,0,0,0,1,0,0,0,1,0.125
余弦距离,0,0,0,1,0,0,0,1,0.125
by,0,0,0,1,0,0,0,1,0.125
chebyshevdista,0,0,0,1,0,0,0,1,0.125
切比雪夫距离,0,0,0,1,0,0,0,1,0.125
tan,0,0,0,1,0,0,0,1,0.125
man,0,0,0,1,0,0,0,1,0.125
manhattandistance,0,0,0,1,0,0,0,1,0.125
曼哈顿距离,0,0,0,1,0,0,0,1,0.125
de,0,0,0,1,0,0,0,1,0.125
uc,0,0,0,1,0,0,0,1,0.125
euclideandistance,0,0,0,1,0,0,0,1,0.125
欧式距离,0,0,0,1,0,0,0,1,0.125
数据分布度量,0,0,0,1,0,0,0,1,0.125
度量数据,0,0,0,1,0,0,0,1,0.125
差异度量,0,0,0,1,0,0,0,1,0.125
分布度量,0,0,0,1,0,0,0,1,0.125
安全生产,0,0,1,0,0,0,0,1,0.125
预测算法,0,0,2,0,1,1,0,4,0.7333333333333334
运维管理,0,0,3,0,0,4,0,7,1.3416666666666668
泛化能力,0,0,1,0,0,0,0,1,0.125
训练模型,0,0,1,0,0,0,0,1,0.125
剩余使用寿命预测模型,0,0,2,0,0,0,0,2,0.25
迁移学习技术,0,0,1,3,0,0,0,4,0.5
迁移学习理论,0,0,1,0,0,0,0,1,0.125
运动轨迹,0,0,0,0,5,0,0,5,1.2083333333333333
退化状态,0,0,0,0,3,0,0,3,0.725
相对坐标,0,0,0,0,3,0,0,3,0.725
状态,0,0,2,0,2,0,0,4,0.7333333333333334
相关系数,0,0,0,0,2,0,0,2,0.48333333333333334
起始位置数据,0,0,0,0,2,0,0,2,0.48333333333333334
电机,0,0,0,0,2,0,0,2,0.48333333333333334
生命周期,0,0,0,1,2,2,0,5,1.0916666666666668
快速退化,0,0,0,0,1,0,0,1,0.24166666666666667
轴承编号,0,0,0,0,1,0,0,1,0.24166666666666667
轴承数据集退化状,0,0,0,0,1,0,0,1,0.24166666666666667
相关系数曲线,0,0,0,0,1,0,0,1,0.24166666666666667
退化周期,0,0,0,0,1,0,0,1,0.24166666666666667
基准值,0,0,0,0,1,0,0,1,0.24166666666666667
采集数据,0,0,0,0,1,0,0,1,0.24166666666666667
递减曲线,0,0,0,0,1,0,0,1,0.24166666666666667
皮尔逊相关系,0,0,0,0,1,0,0,1,0.24166666666666667
无磨损,0,0,0,0,1,0,0,1,0.24166666666666667
电机转速,0,0,0,0,1,0,0,1,0.24166666666666667
轴承故障,0,0,1,0,1,0,0,2,0.3666666666666667
phm2,0,0,0,0,1,0,0,1,0.24166666666666667
td00,0,0,0,0,1,0,0,1,0.24166666666666667
运动路径,0,0,0,0,1,0,0,1,0.24166666666666667
切削模式,0,0,0,0,1,0,0,1,0.24166666666666667
切削过,0,0,0,0,1,0,0,1,0.24166666666666667
波浪式切削,0,0,0,0,1,0,0,1,0.24166666666666667
切削,0,0,0,2,1,0,0,3,0.4916666666666667
td001,0,0,0,0,1,0,0,1,0.24166666666666667
刀具运动轨迹,0,0,0,0,1,0,0,1,0.24166666666666667
切削工况,0,0,0,0,1,0,0,1,0.24166666666666667
工件,0,0,0,0,1,0,0,1,0.24166666666666667
三维图像,0,0,0,0,1,0,0,1,0.24166666666666667
散点坐标,0,0,0,0,1,0,0,1,0.24166666666666667
折线图,0,0,0,0,1,1,0,2,0.48333333333333334
控制器信号,0,0,0,0,1,0,0,1,0.24166666666666667
磨损状态,0,0,1,1,1,0,0,3,0.4916666666666667
磨损状,0,0,0,1,1,0,0,2,0.3666666666666667
初始状态,0,0,0,1,1,0,0,2,0.3666666666666667
子数据集,0,0,0,1,4,0,0,5,1.0916666666666668
富士康,0,0,1,1,1,0,0,3,0.4916666666666667
削加工场,0,0,0,1,1,0,0,2,0.3666666666666667
工业大数据创新,0,0,0,0,1,0,0,1,0.24166666666666667
信通,0,0,0,1,1,0,0,2,0.3666666666666667
逻辑层,0,0,0,0,0,7,0,7,1.6916666666666667
视图层,0,0,0,0,0,7,0,7,1.6916666666666667
数据服务层,0,0,0,0,0,6,0,6,1.45
云数据库,0,0,0,0,0,8,0,8,1.9333333333333333
增删,0,0,0,0,0,1,0,1,0.24166666666666667
云开发控制台,0,0,0,0,0,1,0,1,0.24166666666666667
云函数,0,0,0,0,0,5,0,5,1.2083333333333333
微信,0,0,0,0,0,3,0,3,0.725
增删改查操作,0,0,0,0,0,1,0,1,0.24166666666666667
数据读取,0,0,0,0,0,1,0,1,0.24166666666666667
数据存储,0,0,0,0,0,1,0,1,0.24166666666666667
交互,0,0,0,0,0,1,0,1,0.24166666666666667
读取,0,0,0,0,0,1,0,1,0.24166666666666667
视图,0,0,0,0,0,1,0,1,0.24166666666666667
逻辑交互,0,0,0,0,0,1,0,1,0.24166666666666667
数据处理,0,0,0,0,0,1,0,1,0.24166666666666667
配置信息,0,0,0,0,0,1,0,1,0.24166666666666667
json文件,0,0,0,0,0,1,0,1,0.24166666666666667
逻辑结构,0,0,0,0,0,1,0,1,0.24166666666666667
js文件,0,0,0,0,0,1,0,1,0.24166666666666667
页面样式,0,0,0,0,0,1,0,1,0.24166666666666667
wxss文件,0,0,0,0,0,1,0,1,0.24166666666666667
页面结构,0,0,0,0,0,1,0,1,0.24166666666666667
wxml,0,0,0,0,0,1,0,1,0.24166666666666667
wxmrwxss,0,0,0,0,0,1,0,1,0.24166666666666667
可视化,0,0,0,0,0,2,0,2,0.48333333333333334
前端,0,0,0,0,0,2,0,2,0.48333333333333334
交互功能,0,0,0,0,0,1,0,1,0.24166666666666667
界面渲染功能,0,0,0,0,0,1,0,1,0.24166666666666667
操作界面,0,0,0,0,0,1,0,1,0.24166666666666667
维修工单,0,0,0,0,0,3,0,3,0.725
设备台账数,0,0,0,0,0,1,0,1,0.24166666666666667
人员信息数据,0,0,0,0,0,1,0,1,0.24166666666666667
数据存储层,0,0,0,0,0,1,0,1,0.24166666666666667
预警,0,0,2,0,0,10,0,12,2.6666666666666665
