,摘要,关键词,第一章,第二章,第三章,第四章,第五章,总词频,加权得分
ofdm数据符号,0,0,0,0,0,2,0,2,0.48333333333333334
待补偿数据,0,0,0,0,0,5,0,5,1.2083333333333333
频偏值,0,0,0,0,0,3,0,3,0.725
数据,1,0,8,3,9,13,2,36,8.175
时序仿真图,0,0,0,0,0,2,0,2,0.48333333333333334
视频射频传输,0,0,0,0,0,1,0,1,0.24166666666666667
ip,0,0,1,0,0,1,0,2,0.3666666666666667
无线收发传输,0,0,0,0,0,1,0,1,0.24166666666666667
发射频板,0,0,0,0,0,1,0,1,0.24166666666666667
时钟,0,0,0,0,0,2,0,2,0.48333333333333334
原型机,0,0,1,0,0,9,0,10,2.3
信道,0,0,4,12,3,4,1,24,3.9333333333333336
帧同步,0,0,0,0,1,3,0,4,0.9666666666666667
数据丢失,0,0,0,0,0,1,0,1,0.24166666666666667
系统,0,0,2,5,3,1,0,11,1.8416666666666668
相位跟踪算法,1,0,0,0,0,2,0,3,1.4833333333333334
载波同步算法,0,0,0,0,0,1,0,1,0.24166666666666667
性能仿真,0,0,0,0,1,1,0,2,0.48333333333333334
性能,0,0,2,6,15,2,1,26,5.35
联调,0,0,0,0,0,1,1,2,0.48333333333333334
双口ram,0,0,0,0,0,2,0,2,0.48333333333333334
长度,0,0,0,9,0,5,0,14,2.333333333333333
ofdm符号,0,0,2,21,19,8,0,50,9.4
深度,0,0,0,0,0,1,0,1,0.24166666666666667
数据缓存单元,0,0,0,0,0,1,0,1,0.24166666666666667
相位跟踪补偿,0,0,0,0,0,4,0,4,0.9666666666666667
导频信号,0,0,0,1,0,6,0,7,1.575
剩余相位补偿,0,0,0,0,0,2,0,2,0.48333333333333334
数据信号,0,0,0,0,0,1,0,1,0.24166666666666667
缓存,0,0,0,0,0,4,0,4,0.9666666666666667
相位补偿因子,0,0,0,0,0,1,0,1,0.24166666666666667
模块,0,0,0,0,0,5,0,5,1.2083333333333333
相位误差补偿因子,0,0,0,0,0,1,0,1,0.24166666666666667
导频信息,0,0,0,1,0,1,0,2,0.3666666666666667
相位艰踪模块,0,0,0,0,0,1,0,1,0.24166666666666667
延时,0,0,0,0,1,7,0,8,1.9333333333333333
数据符号,0,0,5,2,3,12,0,22,4.5
长训练符号,0,0,0,0,0,2,0,2,0.48333333333333334
待补偿,0,0,0,0,0,3,0,3,0.725
跟踪补偿,0,0,0,0,0,2,0,2,0.48333333333333334
频偏补偿因子,0,0,0,0,1,2,0,3,0.725
短训练序列符号,0,0,0,0,0,4,0,4,0.9666666666666667
时序仿真,0,0,0,0,0,1,0,1,0.24166666666666667
同步模块,0,0,0,0,0,1,0,1,0.24166666666666667
载波频率,0,0,0,0,0,1,0,1,0.24166666666666667
时流水线结构,0,0,0,0,0,1,0,1,0.24166666666666667
时序,0,0,0,0,0,2,0,2,0.48333333333333334
载波频率同步模块,0,0,0,0,0,2,0,2,0.48333333333333334
原型,0,0,0,0,0,1,0,1,0.24166666666666667
误码率曲线,0,0,0,0,0,1,0,1,0.24166666666666667
联调分析算,0,0,0,0,0,1,0,1,0.24166666666666667
时序波形,0,0,0,0,0,1,0,1,0.24166666666666667
信号,0,0,5,27,3,5,0,40,5.933333333333334
衰落,0,0,1,6,0,0,0,7,0.875
无线信道,0,0,1,9,0,1,0,11,1.4916666666666667
接收信号,0,0,3,11,2,2,0,18,2.716666666666667
无线通信系统,0,0,4,6,0,0,1,11,1.4916666666666667
多普勒频移,1,0,6,4,5,7,1,24,5.391666666666667
多普勒扩展,0,0,0,4,0,0,0,4,0.5
符号周期,0,0,0,3,0,0,0,3,0.375
时延扩展,0,0,0,3,1,0,0,4,0.6166666666666667
符号间隔,0,0,0,3,0,0,0,3,0.375
频率,0,0,3,7,10,4,0,24,4.633333333333333
通信系统,1,0,1,5,0,1,0,8,1.9916666666666667
莱斯谱,0,0,0,2,0,0,0,2,0.25
经典谱,0,0,0,2,0,0,0,2,0.25
频谱,0,0,2,6,0,0,0,8,1.0
主径,0,0,0,2,0,0,0,2,0.25
乡村,0,0,0,2,0,0,0,2,0.25
信道传播模型,0,0,0,2,0,0,0,2,0.25
高速公路,0,0,1,2,0,0,0,3,0.375
通信质量,0,0,1,2,0,0,1,4,0.6166666666666667
速度,0,0,1,3,2,0,0,6,0.9833333333333334
信道冲激响应,0,0,1,2,0,0,0,3,0.375
符号速率,0,0,0,2,0,0,0,2,0.25
相干时间,0,0,0,2,0,0,0,2,0.25
失真,0,0,0,2,0,0,0,2,0.25
波形,0,0,0,2,0,0,0,2,0.25
平坦性衰落信道,0,0,0,2,1,0,0,3,0.4916666666666667
周期,0,0,0,5,0,0,0,5,0.625
快衰落,0,0,0,3,0,0,0,3,0.375
带宽,0,0,1,5,2,0,0,8,1.2333333333333334
相位,0,0,0,2,1,3,0,6,1.2166666666666668
多径传播,1,0,2,2,0,0,1,6,1.7416666666666667
电平均值,0,0,0,2,0,0,0,2,0.25
阴影衰落,0,0,0,2,0,0,0,2,0.25
路径损耗,0,0,0,2,0,0,0,2,0.25
小尺度衰落,0,0,0,3,0,0,1,4,0.6166666666666667
大尺度衰落,0,0,0,2,0,0,1,3,0.4916666666666667
幅度,0,0,0,2,0,1,0,3,0.4916666666666667
莱斯衰落信道,0,0,0,1,0,0,0,1,0.125
直射信号,0,0,0,1,0,0,0,1,0.125
算法仿真,0,0,0,2,0,0,0,2,0.25
莱斯分量,0,0,0,1,0,0,0,1,0.125
直射分量,0,0,0,1,0,0,0,1,0.125
散射分量,0,0,0,1,0,0,0,1,0.125
散射作,0,0,0,1,0,0,0,1,0.125
传播信号,0,0,0,1,0,0,0,1,0.125
远郊平原,0,0,0,1,0,0,0,1,0.125
模型,0,0,0,1,0,0,0,1,0.125
多普勒谱,0,0,0,1,0,0,0,1,0.125
平均相对增益,0,0,0,1,0,0,0,1,0.125
时延,0,0,0,2,0,0,0,2,0.25
相对,0,0,0,1,0,0,0,1,0.125
径数,0,0,0,1,0,0,0,1,0.125
信道模型参数,0,0,0,1,0,0,0,1,0.125
6径信道,0,0,0,1,0,0,0,1,0.125
rax6模型,0,0,0,1,0,0,0,1,0.125
信道特征,0,0,0,1,0,0,0,1,0.125
莱斯衰落,0,0,0,1,0,0,0,1,0.125
直射径,0,0,0,1,1,0,0,2,0.3666666666666667
功率谱,0,0,0,2,0,1,0,3,0.4916666666666667
高斯2型谱,0,0,0,1,0,0,0,1,0.125
高斯1型谱,0,0,0,1,0,0,0,1,0.125
相对功率,0,0,0,1,0,0,0,1,0.125
多径数目,0,0,0,1,0,0,0,1,0.125
传播模型,0,0,0,1,0,0,0,1,0.125
运行速度,0,0,0,1,0,0,0,1,0.125
山区,0,0,0,1,0,0,0,1,0.125
ba,0,0,0,1,0,0,0,1,0.125
typical,0,0,0,1,0,0,0,1,0.125
典型城市,0,0,0,1,0,0,0,1,0.125
ruru,0,0,0,1,0,0,0,1,0.125
cost207,0,0,0,1,0,0,0,1,0.125
cost207模型,0,0,0,1,0,0,0,1,0.125
模拟车辆通信,0,0,0,1,0,0,0,1,0.125
多径衰落,0,0,1,1,0,0,0,2,0.25
质量,1,0,0,2,0,0,0,3,1.25
多普勒效应,1,0,1,2,0,1,0,5,1.6166666666666667
时变,0,0,0,1,1,0,0,2,0.3666666666666667
信道质量,0,0,0,2,0,0,0,2,0.25
高速移动,1,0,1,1,0,0,0,3,1.25
慢衰落信道,0,0,0,1,0,0,0,1,0.125
数字基带信号,0,0,0,1,0,0,0,1,0.125
快衰落信道,0,0,0,1,0,0,0,1,0.125
多普勒,0,0,0,1,0,0,0,1,0.125
干扰,0,0,1,1,0,0,0,2,0.25
子载波,1,0,10,39,7,1,1,59,9.3
衰落程,0,0,0,1,0,0,0,1,0.125
频率选择性衰落信道,0,0,0,1,0,0,0,1,0.125
选择性衰落信道,0,0,0,1,0,0,0,1,0.125
基带信号,0,0,0,2,0,0,0,2,0.25
符号间干扰,0,0,0,2,0,0,0,2,0.25
频谱特性,0,0,1,1,0,0,0,2,0.25
频率分量,0,0,0,1,0,0,0,1,0.125
信号带宽,0,0,0,1,0,0,0,1,0.125
慢衰落,0,0,0,2,0,0,0,2,0.25
频率选择性衰落,0,0,0,2,0,0,0,2,0.25
平坦性衰落,0,0,0,2,0,0,0,2,0.25
衰落类型,0,0,0,1,0,0,0,1,0.125
信道参数,0,0,0,1,0,0,0,1,0.125
信号参数,0,0,0,1,0,0,0,1,0.125
信道时间差异,0,0,0,1,0,0,0,1,0.125
电平,0,0,0,1,0,0,0,1,0.125
空间距离,0,0,0,1,0,0,0,1,0.125
波长量级,0,0,0,1,0,0,0,1,0.125
阴影效应,0,0,0,1,0,0,0,1,0.125
地形,0,0,0,1,0,0,0,1,0.125
建筑物,0,0,0,1,0,0,0,1,0.125
电磁波,0,0,0,1,0,0,0,1,0.125
千米量级,0,0,0,1,0,0,0,1,0.125
能量损失,0,0,0,1,0,0,0,1,0.125
功率衰减,0,0,0,1,0,0,0,1,0.125
电波传播,0,0,0,1,0,0,0,1,0.125
发射功率,0,0,0,1,0,0,0,1,0.125
无线衰落信道,0,0,0,1,0,0,0,1,0.125
信号衰落,0,0,0,1,0,1,0,2,0.3666666666666667
时间,0,0,0,2,0,0,0,2,0.25
传播,0,0,0,1,0,0,0,1,0.125
散射波,0,0,0,1,0,0,0,1,0.125
折射波,0,0,0,1,0,0,0,1,0.125
直射波,0,0,0,1,0,0,0,1,0.125
电波,0,0,0,1,0,0,0,1,0.125
通信信道,0,0,1,1,0,0,0,2,0.25
参数化,0,0,0,1,0,0,0,1,0.125
信道建,0,0,0,1,0,0,0,1,0.125
无线信道特性,0,0,0,1,0,0,0,1,0.125
传输质量,0,0,0,2,0,0,0,2,0.25
无线传输信道,0,0,0,1,0,0,0,1,0.125
传输特性,0,0,0,2,0,0,0,2,0.25
硬件,1,0,3,1,0,16,0,21,5.366666666666667
fpga开发板,0,0,0,0,0,5,0,5,1.2083333333333333
verilog语言,0,0,1,0,0,1,0,2,0.3666666666666667
802.11p,1,0,1,4,0,4,4,14,3.5583333333333336
采样时钟同步,0,0,0,0,0,1,0,1,0.24166666666666667
载波频率同步,0,0,0,0,3,2,1,6,1.45
定时同步,0,0,1,1,7,1,1,11,2.425
同步技术,1,0,5,0,0,1,2,9,2.35
车辆通信协议,0,0,0,0,0,1,0,1,0.24166666666666667
.lip,0,0,0,0,0,1,0,1,0.24166666666666667
信道环境,0,0,0,0,0,1,0,1,0.24166666666666667
载波频率偏差,0,0,1,0,3,2,0,6,1.3333333333333333
本振频率偏差,0,0,0,0,0,1,0,1,0.24166666666666667
接收机,0,0,0,4,0,7,0,11,2.1916666666666664
802.1ip,0,0,0,2,0,1,1,4,0.7333333333333334
.1ip,0,0,0,0,0,1,0,1,0.24166666666666667
参考信号,1,0,2,12,5,0,2,22,4.441666666666666
时隙,0,0,3,10,7,0,1,21,3.5583333333333336
频域,0,0,1,5,3,2,0,11,1.9583333333333333
zc序列,0,0,0,3,1,0,0,4,0.6166666666666667
sss,0,0,0,3,0,0,0,3,0.375
pss,0,0,0,3,3,0,0,6,1.1
无线帧,0,0,0,3,0,0,0,3,0.375
子帧,0,0,3,6,6,0,0,15,2.575
zadoff-chu序列,0,0,0,2,0,0,0,2,0.25
小区id,0,0,0,2,0,0,0,2,0.25
符号,0,0,4,12,8,2,0,26,4.416666666666666
资源块,0,0,1,5,0,0,0,6,0.75
时域,0,0,1,4,1,2,0,8,1.35
小区,0,0,0,2,0,0,1,3,0.4916666666666667
单天线,0,0,0,2,0,0,0,2,0.25
专用参考信号,0,0,0,2,0,0,0,2,0.25
ue,0,0,0,2,0,0,0,2,0.25
同步序列,0,0,0,3,0,0,1,4,0.6166666666666667
小区id号,0,0,0,1,0,0,0,1,0.125
根序列号,0,0,0,1,0,0,0,1,0.125
pss信号,0,0,0,1,0,0,0,1,0.125
映射,0,0,0,2,0,0,1,3,0.4916666666666667
6pss序列,0,0,0,1,0,0,0,1,0.125
中间直流,0,0,0,1,0,0,0,1,0.125
sss映射,0,0,0,1,0,0,0,1,0.125
pss映射,0,0,0,1,0,0,0,1,0.125
pss/sss,0,0,0,1,0,0,0,1,0.125
预留资源,0,0,0,1,0,0,0,1,0.125
带宽中心,0,0,0,1,0,0,0,1,0.125
根指数,0,0,0,1,0,0,0,1,0.125
循环前缀,0,0,3,7,3,1,0,14,2.216666666666667
物理标识,0,0,0,1,0,0,0,1,0.125
辅同步信号,0,0,0,1,0,0,0,1,0.125
主同步信号,0,0,0,1,0,0,0,1,0.125
辅同步序列,0,0,0,1,0,0,0,1,0.125
主同步序列,1,0,1,1,8,0,2,13,3.6666666666666665
物理帧结构,0,0,0,1,0,0,0,1,0.125
lte下行链路,0,0,0,1,0,0,0,1,0.125
伪随机序列,0,0,0,1,0,0,0,1,0.125
gold序列,0,0,0,1,0,0,0,1,0.125
ofdm符号序号,0,0,0,1,0,0,0,1,0.125
时隙号,0,0,0,1,0,0,0,1,0.125
信号序列,0,0,0,1,0,0,0,1,0.125
参考,0,0,0,1,0,0,0,1,0.125
rb,0,0,1,3,1,0,0,5,0.7416666666666667
子载波间隔,0,0,1,6,2,0,0,9,1.3583333333333334
频率估计,0,0,1,1,0,0,0,2,0.25
下行信道,0,0,0,1,0,0,0,1,0.125
小区参考信号,0,0,0,1,3,0,0,4,0.85
调制,0,0,0,6,1,0,1,8,1.2333333333333334
qpsk,0,0,0,4,1,0,0,5,0.7416666666666667
峰均比,0,0,0,2,0,0,0,2,0.25
发射信号,0,0,0,1,0,0,0,1,0.125
mbsfn参考信号,0,0,0,1,0,0,0,1,0.125
小区专用参考信号,0,0,0,1,0,0,0,1,0.125
lte下行信道,0,0,0,1,0,0,0,1,0.125
相干解调,0,0,0,1,0,0,0,1,0.125
referencesignal,0,0,0,1,0,0,0,1,0.125
时频二维结构,0,0,1,2,0,0,0,3,0.375
lte系统,0,0,0,2,1,0,0,3,0.4916666666666667
符号样值,0,0,0,2,0,0,0,2,0.25
tdd-lte,0,0,0,2,0,0,0,2,0.25
dwpts,0,0,0,2,0,0,0,2,0.25
tdd模式,0,0,0,2,0,0,0,2,0.25
fdd模式,0,0,0,2,0,0,0,2,0.25
d-lte帧结构,0,0,0,1,0,0,0,1,0.125
样值长度,0,0,0,1,0,0,0,1,0.125
符号样值长度,0,0,0,1,0,0,0,1,0.125
扩展循环前缀,0,0,0,1,0,0,0,1,0.125
3gpp,0,0,0,3,0,0,0,3,0.375
业务支持,0,0,0,1,0,0,0,1,0.125
循环前缀长度,0,0,0,1,0,0,0,1,0.125
3gpp协议,0,0,0,1,0,0,0,1,0.125
可用时隙配比,0,0,0,1,0,0,0,1,0.125
不对称时隙传输,0,0,0,1,0,0,0,1,0.125
上下行,0,0,0,1,0,0,0,1,0.125
保护间隔,1,0,1,4,1,0,0,7,1.8666666666666667
控制信息,0,0,0,1,0,0,0,1,0.125
uwpts,0,0,0,1,0,0,0,1,0.125
uppt,0,0,0,1,0,0,0,1,0.125
tdd-lte数据帧,0,0,0,1,0,0,0,1,0.125
无线帧长,0,0,0,1,0,0,0,1,0.125
tdd模,0,0,0,1,0,0,0,1,0.125
双工模式,0,0,0,1,0,0,0,1,0.125
无线帧结构,0,0,0,1,0,0,0,1,0.125
lte,4,0,6,9,3,0,4,26,7.566666666666666
lte帧结构,0,0,0,1,0,0,0,1,0.125
fft,0,0,1,10,3,2,0,16,2.583333333333333
发送端,0,0,0,10,0,1,0,11,1.4916666666666667
ofdm系统,0,0,9,8,10,0,1,28,4.783333333333333
正交性,1,0,1,8,4,0,0,14,3.091666666666667
ofdm,3,0,8,10,0,0,0,21,5.25
dft,0,0,0,6,0,2,0,8,1.2333333333333334
isi,0,0,0,5,0,0,0,5,0.625
样值,0,0,0,9,0,2,0,11,1.6083333333333334
子信道,0,0,2,4,0,0,0,6,0.75
复等效基带信号,0,0,0,4,0,0,0,4,0.5
基带ofdm符号,0,0,0,3,0,0,0,3,0.375
子载波间,0,0,0,3,0,0,0,3,0.375
ifft,0,0,0,5,0,1,0,6,0.8666666666666667
dft运算,0,0,0,3,0,0,0,3,0.375
idft,0,0,0,3,0,0,0,3,0.375
ici,0,0,0,3,2,0,1,6,1.1
正交分量,0,0,0,3,0,0,0,3,0.375
调制解调,0,0,0,3,0,0,0,3,0.375
线性功放器,0,0,0,2,0,0,0,2,0.25
符号长度,0,0,0,2,0,0,0,2,0.25
收发机,0,0,0,2,0,0,0,2,0.25
fft变换,0,0,0,2,0,0,0,2,0.25
离散傅里叶变换,0,0,0,2,0,0,0,2,0.25
信息,0,0,1,2,0,0,0,3,0.375
调试函数,0,0,0,2,0,0,0,2,0.25
同相分量,0,0,0,2,0,0,0,2,0.25
基带,0,0,0,2,0,0,0,2,0.25
子载波信道,0,0,1,2,0,0,0,3,0.375
频分复用技术,0,0,0,2,0,0,0,2,0.25
信号畸变,0,0,0,1,0,0,0,1,0.125
papr,0,0,0,1,0,0,0,1,0.125
平均功率比,0,0,0,1,0,0,0,1,0.125
峰值,0,0,1,1,0,0,0,2,0.25
发送信道,0,0,0,1,0,0,0,1,0.125
平均功率,0,0,0,1,0,0,0,1,0.125
瞬时功率,0,0,0,1,0,0,0,1,0.125
子信道数据符号,0,0,0,1,0,0,0,1,0.125
解调后数据,0,0,0,1,0,0,0,1,0.125
oici,0,0,0,1,0,0,0,1,0.125
载波干扰,0,0,0,1,0,0,0,1,0.125
本地振荡,0,0,0,1,0,0,0,1,0.125
传输,0,0,1,1,0,0,0,2,0.25
正交,0,0,0,1,0,0,0,1,0.125
频率偏移,2,0,1,2,3,1,0,9,3.341666666666667
ifft模块,0,0,0,1,1,0,0,2,0.3666666666666667
数字处理器,0,0,0,1,0,0,0,1,0.125
fpga,0,0,1,1,0,4,0,6,1.2166666666666668
dsp,0,0,0,1,0,0,0,1,0.125
大规模集成电路,0,0,0,1,0,0,0,1,0.125
处理速度,0,0,0,1,0,0,0,1,0.125
频谱利用率,1,0,3,2,0,0,0,6,1.625
信道时延,0,0,0,1,0,0,0,1,0.125
串并变换,0,0,0,1,0,0,0,1,0.125
传统通信技术,0,0,0,1,0,0,0,1,0.125
比特流,0,0,0,1,0,0,0,1,0.125
原始,0,0,0,1,0,0,0,1,0.125
译码,0,0,0,1,0,0,0,1,0.125
解交织,0,0,0,1,0,1,0,2,0.3666666666666667
解星座映射,0,0,0,1,0,0,0,1,0.125
处理协议,0,0,0,1,0,0,0,1,0.125
有用信号,0,0,0,1,0,0,0,1,0.125
信道校正,0,0,0,1,0,0,0,1,0.125
导频符号,0,0,3,1,1,0,0,5,0.7416666666666667
误差,0,0,0,1,0,0,0,1,0.125
多载波解调,0,0,0,1,0,0,0,1,0.125
数据点,0,0,0,1,0,0,0,1,0.125
点数串,0,0,0,1,0,0,0,1,0.125
起始点,0,0,0,1,0,0,0,1,0.125
同步处理,0,0,0,1,0,0,0,1,0.125
符号同步,0,0,0,1,1,1,0,3,0.6083333333333334
时钟同步,0,0,0,1,0,0,0,1,0.125
数字信号,0,0,0,1,0,0,0,1,0.125
a/d,0,0,0,1,0,0,0,1,0.125
空中信号,0,0,0,1,0,0,0,1,0.125
无线空中信道,0,0,0,1,0,0,0,1,0.125
射频电路,0,0,0,1,0,0,0,1,0.125
d/a转换,0,0,0,1,0,0,0,1,0.125
成形滤波,0,0,0,1,0,1,0,2,0.3666666666666667
序列,0,0,1,1,0,0,0,2,0.25
样值序列,0,0,0,1,0,0,0,1,0.125
接收性能,0,0,0,1,0,0,0,1,0.125
信道质量检测,0,0,0,1,0,0,0,1,0.125
接收符号,0,0,0,1,0,0,0,1,0.125
导频,0,0,4,3,12,12,3,34,7.4
空白子载波,0,0,0,1,0,0,0,1,0.125
滤波器,0,0,0,1,0,0,0,1,0.125
保护带宽,0,0,0,1,0,0,0,1,0.125
宽度,0,0,0,1,0,0,0,1,0.125
虚载波,0,0,1,1,0,0,0,2,0.25
dft变换器,0,0,0,1,0,0,0,1,0.125
低速符号,0,0,0,1,0,0,0,1,0.125
mqam调制,0,0,0,1,0,0,0,1,0.125
bpsk,0,0,0,3,0,0,0,3,0.375
基带调制,0,0,0,1,0,0,0,1,0.125
编码,0,0,0,1,0,0,0,1,0.125
turbo码,0,0,0,1,0,0,0,1,0.125
卷积编码,0,0,0,1,0,0,0,1,0.125
信道编码,0,0,0,1,0,1,0,2,0.3666666666666667
比特,0,0,0,1,0,0,0,1,0.125
ofdm基带收发系统,0,0,0,1,0,0,0,1,0.125
损耗,0,0,0,1,0,0,0,1,0.125
信噪比,0,0,0,1,1,0,0,2,0.3666666666666667
系统开销,0,0,0,1,0,0,0,1,0.125
区间,0,0,0,1,0,0,0,1,0.125
fft运算区间,0,0,0,1,0,0,0,1,0.125
离散时域样值,0,0,0,1,0,0,0,1,0.125
icie,0,0,0,1,0,0,0,1,0.125
fft运算长度,0,0,0,1,0,0,0,1,0.125
空白间隔,0,0,0,1,0,0,0,1,0.125
时延扩展时间,0,0,0,1,0,0,0,1,0.125
数据流,0,0,1,1,0,0,0,2,0.25
fft算法,0,0,0,1,0,0,0,1,0.125
高点数,0,0,0,1,0,0,0,1,0.125
线性增长,0,0,0,1,0,0,0,1,0.125
运算量,0,0,0,1,0,0,0,1,0.125
点数,0,0,1,1,0,0,0,2,0.25
时间复杂度,0,0,0,1,0,0,0,1,0.125
复数乘法,0,0,0,1,0,0,0,1,0.125
次复数乘法,0,0,0,1,0,0,0,1,0.125
快速算法,0,0,0,1,0,0,0,1,0.125
频域数据,0,0,0,1,0,0,0,1,0.125
ofdm基带符号,0,0,0,1,0,0,0,1,0.125
数模转换,0,0,0,1,0,1,0,2,0.3666666666666667
调制解调过程,0,0,0,1,0,0,0,1,0.125
dft数学变换,0,0,0,1,0,0,0,1,0.125
频域样值,0,0,0,1,0,0,0,1,0.125
复数符号,0,0,0,1,0,0,0,1,0.125
离散傅里叶逆变换,0,0,0,1,0,0,0,1,0.125
吋刻,0,0,0,1,0,0,0,1,0.125
抽样速率,0,0,0,1,0,0,0,1,0.125
信道间干扰,0,0,0,2,0,0,0,2,0.25
pj27,0,0,0,1,0,0,0,1,0.125
调制函数,0,0,0,1,0,0,0,1,0.125
时间长度,0,0,0,1,0,0,0,1,0.125
子信道数据解调,0,0,0,1,0,0,0,1,0.125
子载波解调,0,0,0,1,0,0,0,1,0.125
射回数据信息,0,0,0,1,0,0,0,1,0.125
还原发送数据,0,0,0,1,0,0,0,1,0.125
同相,0,0,0,1,0,0,0,1,0.125
三角函数,0,0,0,1,0,0,0,1,0.125
sin分量,0,0,0,1,0,0,0,1,0.125
cos分量,0,0,0,1,0,0,0,1,0.125
中心频率,0,0,0,1,0,0,0,1,0.125
调制符号,0,0,0,1,0,0,0,1,0.125
子载波编号,0,0,0,1,0,0,0,1,0.125
子载波数量,0,0,0,1,0,0,0,1,0.125
持续时间,0,0,0,2,0,0,0,2,0.25
re像却冲,0,0,0,1,0,0,0,1,0.125
qam调制,0,0,0,1,0,0,0,1,0.125
psk,0,0,0,1,0,0,0,1,0.125
效率,0,0,0,1,0,1,0,2,0.3666666666666667
频谱资源,1,0,0,2,0,0,0,3,1.25
选择性衰落,0,0,0,1,0,0,0,1,0.125
数据传输速率,1,0,1,1,0,0,0,3,1.25
高速数据流,0,0,0,1,0,0,0,1,0.125
物理层子载波映射,0,0,0,1,0,0,0,1,0.125
lip,0,0,0,1,0,2,0,3,0.6083333333333334
空子载波,0,0,0,1,0,0,0,1,0.125
空白符号,0,0,0,1,0,0,0,1,0.125
低端,0,0,0,1,0,0,0,1,0.125
端编号,0,0,0,1,0,0,0,1,0.125
子载波标号,0,0,0,1,0,0,0,1,0.125
占用带宽,0,0,0,1,0,0,0,1,0.125
承载导频信号,0,0,0,1,0,0,0,1,0.125
承我数据信号,0,0,0,1,0,0,0,1,0.125
子载波数,0,0,0,1,4,0,0,5,1.0916666666666668
子载波分配,0,0,0,2,0,0,1,3,0.4916666666666667
车辆通信系统,0,0,1,0,0,2,0,3,0.6083333333333334
业务,0,0,0,0,0,1,0,1,0.24166666666666667
实时视频传输系统,0,0,0,0,0,2,0,2,0.48333333333333334
射频通信,0,0,0,0,0,1,0,1,0.24166666666666667
收发板,0,0,1,0,0,2,0,3,0.6083333333333334
物理层车辆通信系统,0,0,0,0,0,1,0,1,0.24166666666666667
ieee802.11,1,0,2,0,0,2,0,5,1.7333333333333334
同步算法,2,0,23,0,20,0,7,52,11.4
s&c算法,0,0,6,0,0,0,0,6,0.75
定时测度,0,0,4,0,0,0,0,4,0.5
频偏估计,0,0,4,1,7,0,1,13,2.5583333333333336
时变信道,0,0,3,0,1,0,0,4,0.6166666666666667
多径干扰,0,0,3,0,0,0,0,3,0.375
估计精度,0,0,3,0,0,0,0,3,0.375
复杂度,0,0,4,0,0,0,0,4,0.5
数据辅助,0,0,5,0,7,0,0,12,2.3166666666666664
lcr算法,0,0,2,0,0,0,0,2,0.25
相位偏差,0,0,2,0,1,1,0,4,0.7333333333333334
频偏,0,0,3,0,1,0,0,4,0.6166666666666667
cp同步算法,0,0,2,0,0,0,0,2,0.25
同步性能,0,0,2,0,3,0,1,6,1.2166666666666668
chirp序列,0,0,2,0,0,0,0,2,0.25
cazac序列,0,0,3,0,0,0,0,3,0.375
bo-seok算法,0,0,2,0,0,0,0,2,0.25
bo-seok,0,0,2,0,0,0,0,2,0.25
精度,0,0,2,0,1,0,0,3,0.4916666666666667
训练符号,0,0,2,0,3,1,0,6,1.2166666666666668
