,摘要,关键词,第一章,第二章,第三章,第四章,第五章,第六章,总词频,加权得分
解扰操作,0,0,0,0,1,0,0,0,1,0.18125
解码,0,0,0,3,1,3,4,0,11,1.825
逆过程,0,0,0,0,1,0,0,0,1,0.18125
接收过程,0,0,0,1,1,1,0,0,3,0.4875
变速箱机制,0,0,0,0,1,0,0,0,1,0.18125
发送,0,0,0,1,3,1,0,0,5,0.85
伪随机,0,0,0,0,1,0,0,0,1,0.18125
bits数据,0,0,0,0,1,0,1,0,2,0.3625
直流平衡,0,0,0,4,1,3,0,0,8,1.225
发送时钟,0,0,0,0,1,0,0,0,1,0.18125
时钟同步,0,0,0,0,1,0,0,0,1,0.18125
pma发送时钟,0,0,0,0,1,0,0,0,1,0.18125
64bits,0,0,0,0,1,0,0,0,1,0.18125
发送数据位宽,0,0,0,0,1,0,0,0,1,0.18125
时钟频率,0,0,0,3,1,3,0,0,7,1.1
pma,0,0,0,3,1,2,5,0,11,1.825
万兆以太网线路速率,0,0,0,0,1,0,0,0,1,0.18125
64b/66b编码,1,0,0,1,1,0,0,0,3,1.30625
编解码,0,0,0,1,1,0,1,0,3,0.4875
数据包,0,0,1,8,12,2,1,1,25,4.025
网络,1,0,4,12,0,0,2,1,20,3.54375
wloous,0,0,0,1,0,0,0,0,1,0.125
微秒级,1,0,1,1,0,0,0,1,4,1.43125
转发时延,0,0,1,1,0,0,0,1,3,0.43125
ps,0,0,0,2,0,0,0,1,3,0.43125
og,0,0,0,1,0,0,0,0,1,0.125
接口吞吐量,0,0,0,1,0,0,0,0,1,0.125
参数,0,0,0,1,0,0,0,0,1,0.125
上下文切换,0,0,0,1,2,0,0,0,3,0.4875
cpu中断,0,0,0,1,0,0,0,0,1,0.125
dma控制器,0,0,3,5,3,20,2,1,34,5.7124999999999995
事务逻辑层,0,0,0,1,0,0,0,0,1,0.125
快速搬移,1,0,0,1,0,0,0,1,3,1.30625
加速模块,0,0,2,4,5,4,6,1,22,3.65
处理时延,1,0,1,3,0,1,0,0,6,1.68125
负载,0,0,2,1,0,0,0,0,3,0.375
cpu,0,0,1,2,0,0,0,0,3,0.375
协议栈,0,0,2,3,0,1,0,1,7,0.9875
卸载加速,0,0,0,1,0,0,3,0,4,0.66875
协议栈功能,0,0,0,2,0,0,0,0,2,0.25
硬件卸载加速,1,0,0,1,0,0,0,0,2,1.125
高速率,0,0,0,1,0,0,0,0,1,0.125
10gbase-r协议,0,0,0,1,0,0,1,0,2,0.30625
万兆以太网协议,0,0,0,1,0,0,0,0,1,0.125
数据中心接入层,0,0,0,1,0,0,0,0,1,0.125
lgbps,0,0,0,1,0,0,0,0,1,0.125
接口速率,0,0,0,1,0,0,0,0,1,0.125
以太网速率,0,0,0,1,0,0,0,1,2,0.30625
数据传输,0,0,0,3,0,0,0,0,3,0.375
数据发送功能,0,0,0,1,0,0,0,0,1,0.125
数据处理,1,0,1,3,1,0,0,0,6,1.68125
数据接收,0,0,0,1,0,0,0,0,1,0.125
高速数据传输,0,0,0,1,0,0,0,0,1,0.125
位宽,0,0,0,5,3,10,1,0,19,3.1625
fifo缓冲,0,0,0,5,0,0,0,0,5,0.625
数据率,0,0,0,3,0,0,0,0,3,0.375
物理接口,0,0,0,4,0,0,0,0,4,0.5
线路速率,0,0,1,2,0,0,0,0,3,0.375
数据接口,0,0,0,2,0,0,0,0,2,0.25
xgmii接口,0,0,0,2,0,1,6,0,9,1.51875
pma层,0,0,0,2,0,2,0,0,4,0.6125
pcie接收引擎,0,0,0,1,1,5,0,0,7,1.2125
dma读,0,0,0,1,1,1,0,0,3,0.4875
pcie发送引擎,0,0,0,1,1,13,0,0,15,2.6625
传输速度,0,0,0,1,0,0,0,0,1,0.125
通道模,0,0,0,1,0,0,0,0,1,0.125
传输,0,0,0,12,0,2,0,0,14,1.8625
主机内存,0,0,0,1,0,0,0,0,1,0.125
pciedma模块,0,0,2,4,1,2,8,2,19,3.1062499999999997
频率,0,0,0,2,0,0,0,0,2,0.25
工作时钟,0,0,0,1,0,0,0,0,1,0.125
深度,0,0,0,1,2,1,0,0,4,0.66875
128bits宽,0,0,0,1,0,0,0,0,1,0.125
以太网帧长度,0,0,0,1,0,0,0,0,1,0.125
fifo容量,0,0,0,1,0,0,0,0,1,0.125
以太网帧,0,0,0,1,0,0,2,0,3,0.4875
缓冲,0,0,0,1,0,0,0,0,1,0.125
pcie端,0,0,0,1,0,0,0,0,1,0.125
传输速率,0,0,1,2,0,0,0,0,3,0.375
跨时钟操作,0,0,0,1,0,0,0,0,1,0.125
64阳心,0,0,0,1,0,0,0,0,1,0.125
线路,0,0,0,1,0,0,0,0,1,0.125
校验计算,0,0,0,1,0,0,0,0,1,0.125
拆包,0,0,0,1,0,0,0,0,1,0.125
匹配,0,0,1,1,2,2,4,0,10,1.7
源地址,0,0,0,1,0,0,0,0,1,0.125
地址,0,0,0,2,6,9,3,0,20,3.5124999999999997
同步对齐,0,0,0,2,0,0,0,0,2,0.25
逆操作,0,0,0,1,0,1,0,0,2,0.30625
原始数据,0,0,0,1,0,0,0,0,1,0.125
解扰,0,0,0,2,0,3,3,0,8,1.3375
pma接口,0,0,0,1,0,0,0,0,1,0.125
64bit,0,0,0,2,0,3,2,0,7,1.15625
xgmii,0,0,0,1,0,0,1,0,2,0.30625
接口,0,0,0,6,0,0,0,0,6,0.75
gm,0,0,0,1,0,0,0,0,1,0.125
10gigabitmediaindependentinterface,0,0,0,1,0,0,0,0,1,0.125
独立接口,0,0,0,1,0,0,0,0,1,0.125
10g介质,0,0,0,1,0,0,0,0,1,0.125
物理编码子层,1,0,1,1,0,0,0,0,3,1.25
物理媒体介质,0,0,0,1,0,0,0,0,1,0.125
底层,0,0,0,1,0,0,0,0,1,0.125
pmd,0,0,0,1,0,0,0,0,1,0.125
并行数据,0,0,0,1,0,0,0,0,1,0.125
串行速率,0,0,0,1,0,0,0,0,1,0.125
以太网线路,0,0,0,1,0,0,0,0,1,0.125
串并转换,0,0,0,1,0,0,0,0,1,0.125
光电转换,0,0,0,1,0,0,0,0,1,0.125
信号转换,0,0,0,1,0,0,0,0,1,0.125
物理连接,0,0,0,1,0,0,0,0,1,0.125
物理媒体,0,0,0,1,0,0,0,0,1,0.125
pmd层,0,0,0,1,0,0,0,0,1,0.125
ublayer,0,0,0,1,0,0,0,0,1,0.125
mediumattachments,0,0,0,1,0,0,0,0,1,0.125
physical,0,0,0,1,0,0,0,0,1,0.125
物理介质连接子层,0,0,0,1,0,0,0,0,1,0.125
sublayer,0,0,0,1,0,0,0,0,1,0.125
dependent,0,0,0,1,0,0,0,0,1,0.125
physicalmedium,0,0,0,1,0,0,0,0,1,0.125
相关子层,0,0,0,1,0,0,0,0,1,0.125
物理介质,0,0,0,1,0,0,0,0,1,0.125
寄存器,0,0,0,5,5,31,4,0,45,7.875
pcieip核,0,0,0,0,1,7,0,0,8,1.45
信号,0,0,0,0,0,7,17,0,24,4.35
状态机,0,0,0,0,0,14,0,0,14,2.5375
中断请求,0,0,0,0,0,6,0,0,6,1.0875
dma读操作,0,0,0,0,0,7,2,0,9,1.6312499999999999
dma读写操作模块,0,0,0,0,0,6,0,0,6,1.0875
tx队列,0,0,0,0,0,5,0,0,5,0.90625
rx队列,0,0,0,0,0,5,1,0,6,1.0875
dma读操作模块,0,0,0,0,0,5,0,0,5,0.90625
中断控制模块,0,0,0,0,1,5,0,1,7,1.26875
中断信号,0,0,0,0,0,4,0,0,4,0.725
dma写操作,0,0,0,0,0,5,1,0,6,1.0875
dma寄存器,0,0,0,0,0,6,4,1,11,1.99375
状态,0,0,0,0,0,15,0,0,15,2.71875
数据缓存模块,0,0,0,0,0,4,0,0,4,0.725
主机端,0,0,0,1,0,5,0,0,6,1.03125
pcieip,0,0,0,0,0,3,0,1,4,0.725
队列,0,0,0,5,3,5,0,0,13,2.075
channeladdr,0,0,0,0,0,3,0,0,3,0.54375
tail寄存器,0,0,0,0,2,3,0,0,5,0.90625
接收bd,0,0,0,0,0,3,5,0,8,1.45
信息,0,0,0,1,2,8,0,0,11,1.9375
收发bd,0,0,0,0,0,3,0,0,3,0.54375
dma读写操作,0,0,0,0,0,6,1,1,8,1.45
dma寄存器模块,0,0,0,0,0,3,0,0,3,0.54375
busy,0,0,0,0,0,2,0,0,2,0.3625
中断信息,0,0,0,0,0,2,0,0,2,0.3625
send,0,0,0,0,0,2,0,0,2,0.3625
int,0,0,0,0,0,2,0,0,2,0.3625
msi,0,0,0,0,0,2,0,0,2,0.3625
dmaregtxbase,0,0,0,0,0,2,0,0,2,0.3625
tail指针,0,0,0,0,0,2,0,0,2,0.3625
head指针,0,0,0,0,0,2,0,0,2,0.3625
dmaregrx,0,0,0,0,0,2,0,0,2,0.3625
bd信息,0,0,0,0,0,3,0,0,3,0.54375
offset,0,0,0,0,0,2,0,0,2,0.3625
registeraddr,0,0,0,0,0,2,0,0,2,0.3625
寄存器地址,0,0,0,0,0,2,2,0,4,0.725
dma传输,0,0,0,6,4,2,0,0,12,1.8375
请求,0,0,0,0,1,9,1,0,11,1.99375
存储器,0,0,0,1,2,5,3,0,11,1.9375
dma写操作模块,0,0,0,0,0,2,0,0,2,0.3625
dma写,0,0,0,0,0,2,0,0,2,0.3625
接收数据,0,0,0,0,2,2,1,0,5,0.90625
写操作,0,0,0,0,0,2,0,0,2,0.3625
用户数据,0,0,0,1,0,10,0,0,11,1.9375
地址寄存器,0,0,0,0,0,2,0,0,2,0.3625
写dma寄存器,0,0,0,0,0,2,0,0,2,0.3625
物理空间地址,0,0,0,0,0,2,0,0,2,0.3625
内存锁,0,0,0,0,0,2,0,0,2,0.3625
初始化,0,0,0,1,0,3,2,0,6,1.03125
状态转移,0,0,0,0,0,2,0,0,2,0.3625
pcie接收引擎模块,0,0,0,0,0,7,0,0,7,1.26875
功能,0,0,0,1,1,2,1,0,5,0.85
缓存,0,0,0,0,1,7,1,0,9,1.6312499999999999
读写操作,0,0,0,0,0,2,0,0,2,0.3625
响应,0,0,0,0,0,2,0,0,2,0.3625
intjdle,0,0,0,0,0,1,0,0,1,0.18125
通知,0,0,0,0,0,1,0,0,1,0.18125
&ee信号,0,0,0,0,0,1,0,0,1,0.18125
忙碌状态,0,0,0,0,0,1,0,0,1,0.18125
发送状态,0,0,0,0,0,1,0,0,1,0.18125
dma写操,0,0,0,0,0,1,0,0,1,0.18125
闲置状态,0,0,0,0,0,1,0,0,1,0.18125
idle,0,0,0,0,0,2,0,0,2,0.3625
中断请求信号,0,0,0,0,0,1,0,0,1,0.18125
pcieintout1,0,0,0,0,0,1,0,0,1,0.18125
中断释放信号,0,0,0,0,0,1,0,0,1,0.18125
操作,0,0,0,0,0,1,0,0,1,0.18125
dmawrite,0,0,0,0,0,1,0,0,1,0.18125
中断控制模块信号,0,0,0,0,0,1,0,0,1,0.18125
中断释放,0,0,0,0,0,1,0,0,1,0.18125
free信号,0,0,0,0,0,1,0,0,1,0.18125
返回通知信号,0,0,0,0,0,1,0,0,1,0.18125
端口,0,0,0,0,0,1,0,0,1,0.18125
中断机制,0,0,0,0,0,1,0,0,1,0.18125
中断控制逻辑,0,0,0,0,0,1,0,0,1,0.18125
基地址,0,0,0,0,1,1,0,0,2,0.3625
硬件寄存器地址,0,0,0,0,0,1,0,0,1,0.18125
oxlaoo,0,0,0,0,0,1,0,0,1,0.18125
dmaregtxctrl,0,0,0,0,0,1,0,0,1,0.18125
gt,0,0,0,0,0,1,0,0,1,0.18125
dm,0,0,0,0,0,1,0,0,1,0.18125
dmaregtxbdhead,0,0,0,0,0,1,0,0,1,0.18125
tx队列描述符,0,0,0,0,0,1,0,0,1,0.18125
dmaregtxbdsize,0,0,0,0,0,1,0,0,1,0.18125
oxoaoo,0,0,0,0,0,1,0,0,1,0.18125
dmaregrxctrl,0,0,0,0,0,1,0,0,1,0.18125
dmaregr,0,0,0,0,0,1,0,0,1,0.18125
dmaregrxbd,0,0,0,0,0,1,0,0,1,0.18125
rx队列描述符,0,0,0,0,0,1,0,0,1,0.18125
ds,0,0,0,0,0,1,0,0,1,0.18125
dmaregrxbase,0,0,0,0,0,1,0,0,1,0.18125
描述信息,0,0,0,0,0,3,0,0,3,0.54375
偏移量,0,0,0,0,0,1,0,0,1,0.18125
基址寄存器,0,0,0,0,0,1,0,0,1,0.18125
发送队列,0,0,0,0,0,1,0,0,1,0.18125
控制寄存器,0,0,0,0,0,1,0,0,1,0.18125
队列号,0,0,0,0,0,1,0,0,1,0.18125
umber,0,0,0,0,0,1,0,0,1,0.18125
ue,0,0,0,0,0,1,0,0,1,0.18125
收发队列,0,0,0,1,0,1,0,0,2,0.30625
通道地址,0,0,0,0,0,1,0,0,1,0.18125
off,0,0,0,0,0,1,0,0,1,0.18125
基址寄存器地址,0,0,0,0,0,1,0,0,1,0.18125
bit,0,0,0,0,1,3,0,0,4,0.725
register,0,0,0,0,0,1,0,0,1,0.18125
硬件寄存器,0,0,0,0,0,1,0,0,1,0.18125
bar0空间,0,0,0,0,0,3,0,0,3,0.54375
寻址,0,0,0,0,0,1,0,0,1,0.18125
32位,0,0,0,0,0,1,0,0,1,0.18125
空间,0,0,0,0,0,1,0,0,1,0.18125
bar0,0,0,0,0,0,1,0,0,1,0.18125
执行功能,0,0,0,0,0,1,0,0,1,0.18125
上层驱动,0,0,0,0,0,1,0,0,1,0.18125
状态信息,0,0,0,0,0,1,0,0,1,0.18125
控制,0,0,0,0,1,2,0,0,3,0.54375
dma寄存器逻辑,0,0,0,0,0,1,0,0,1,0.18125
理论速率,0,0,0,0,0,1,0,0,1,0.18125
速度,0,0,0,1,0,1,0,0,2,0.30625
传输量,0,0,0,0,0,1,0,0,1,0.18125
时间,0,0,0,0,0,1,0,0,1,0.18125
描述符队列,0,0,0,1,4,1,0,0,6,1.03125
高位地址寄存器,0,0,0,0,0,1,0,0,1,0.18125
低位地址寄存器,0,0,0,0,0,1,0,0,1,0.18125
硬件性能,0,0,0,0,0,1,0,0,1,0.18125
logbps转换,0,0,0,0,0,1,0,0,1,0.18125
带宽速率,0,0,0,0,0,1,0,0,1,0.18125
pciegen2x8通道模,0,0,0,0,0,1,0,0,1,0.18125
ip核,0,0,2,0,0,4,3,1,10,1.7
信息内容,0,0,0,1,0,1,0,0,2,0.30625
地址信息,0,0,0,0,1,7,1,0,9,1.6312499999999999
dma写操作流程,0,0,0,0,0,1,0,0,1,0.18125
接收bd信息,0,0,0,0,0,1,1,0,2,0.3625
使能信号,0,0,0,0,0,4,0,0,4,0.725
配置寄存器,0,0,0,0,0,1,0,0,1,0.18125
缓存发送,0,0,0,0,0,1,0,0,1,0.18125
发送bd,0,0,0,0,0,1,0,0,1,0.18125
bdo,0,0,0,0,0,1,0,0,1,0.18125
发送bdo,0,0,0,0,0,1,0,0,1,0.18125
dma读操作流程,0,0,0,0,0,1,0,0,1,0.18125
读操作,0,0,0,0,0,1,0,0,1,0.18125
配置,0,0,0,0,0,3,1,0,4,0.725
dma读使能信号,0,0,0,0,0,1,0,0,1,0.18125
dma读请求信号,0,0,0,0,0,1,0,0,1,0.18125
写入,0,0,0,0,2,4,0,0,6,1.0875
数据流,0,0,0,1,1,1,0,0,3,0.4875
pcie事务层,0,0,2,0,1,2,0,0,5,0.79375
dma读写操作逻辑,0,0,0,0,0,1,0,0,1,0.18125
时序控制,0,0,0,0,0,1,0,0,1,0.18125
逻辑,0,0,0,0,0,1,0,0,1,0.18125
2dma控制器,0,0,0,0,0,1,0,0,1,0.18125
测试环境,0,0,0,0,0,0,3,0,3,0.54375
功能仿真,1,0,0,0,0,0,1,1,3,1.3625
modelsim,0,0,1,0,0,0,2,1,4,0.66875
vivado,0,0,2,0,0,0,3,1,6,0.975
测试路径,0,0,0,0,0,0,1,1,2,0.3625
回环测试法,0,0,0,0,0,0,1,0,1,0.18125
被测,0,0,0,0,0,0,2,2,4,0.725
测试验证,0,0,0,0,0,0,1,1,2,0.3625
测试激励,0,0,0,0,0,0,1,1,2,0.3625
仿真,0,0,1,0,0,0,9,2,12,2.11875
时序功能,0,0,0,0,0,0,1,0,1,0.18125
系统测试,0,0,0,0,0,0,1,0,1,0.18125
通道路径,0,0,0,0,0,1,0,0,1,0.18125
内部模块,0,0,0,0,0,1,0,0,1,0.18125
dma模块,0,0,0,0,0,0,1,0,1,0.18125
匹配查找模块,0,0,0,0,3,3,5,0,11,1.99375
sync_block同步模块,0,0,0,0,2,2,4,0,8,1.45
功能测,0,0,0,0,0,0,1,0,1,0.18125
业务,0,0,2,0,0,0,0,0,2,0.25
数据流量,0,0,3,1,0,0,0,0,4,0.5
事务层逻辑,0,0,1,0,0,0,0,0,1,0.125
dma技,0,0,1,0,0,0,0,0,1,0.125
cpu资源,0,0,2,0,0,0,0,0,2,0.25
网络虚拟化技术,0,0,1,0,0,0,0,0,1,0.125
超低时延,0,0,1,1,0,0,0,0,2,0.25
动作模块,0,0,1,0,3,3,2,0,9,1.575
处理速率,0,0,1,0,0,0,0,0,1,0.125
资源,0,0,1,2,1,0,0,0,4,0.55625
处理器,0,0,3,4,0,0,0,0,7,0.875
网络协议,0,0,1,9,1,0,0,0,11,1.43125
网络功能,0,0,2,4,0,0,0,0,6,0.75
网络加速,0,0,1,0,0,0,0,0,1,0.125
传输时延,0,0,1,0,0,0,0,0,1,0.125
logbps带宽,0,0,1,0,0,0,0,0,1,0.125
同步头模块,0,0,1,0,0,0,0,0,1,0.125
滑动机制,0,0,2,0,1,1,0,0,4,0.6125
收发变速箱,0,0,1,0,0,0,0,0,1,0.125
加解扰器,0,0,1,0,0,1,0,1,3,0.4875
编解码器,0,0,1,0,0,1,0,1,3,0.4875
带宽,1,0,2,0,0,1,0,1,5,1.6125
千兆以太网接口速率,0,0,1,0,0,0,0,0,1,0.125
高速带宽,0,0,1,0,0,0,0,0,1,0.125
联合仿真,0,0,1,0,0,0,0,0,1,0.125
代码,0,0,2,0,0,2,0,1,5,0.79375
rtl,0,0,1,0,0,1,0,0,2,0.30625
硬件描述语,0,0,1,0,0,0,0,0,1,0.125
vhdl,0,0,1,1,0,1,0,0,3,0.43125
bufferdescriptor,0,0,1,0,0,0,0,0,1,0.125
directmemoryaccess,1,0,1,0,0,0,0,0,2,1.125
直接内存访问,1,0,1,0,0,0,0,0,2,1.125
pci-express,0,0,1,0,0,0,0,0,1,0.125
mediaaccesscontrol,1,0,1,0,0,0,0,0,2,1.125
介质访问控制层,1,0,1,0,0,0,0,0,2,1.125
contentaddressedmemory,0,0,1,0,0,0,0,0,1,0.125
内容可寻址存储器,1,0,1,0,0,0,0,0,2,1.125
physicalcodingsublayer,1,0,1,0,0,0,0,0,2,1.125
万兆以太网卡,0,0,1,0,0,0,0,0,1,0.125
千兆以太网卡,0,0,1,0,0,0,0,0,1,0.125
数据泄露,0,0,1,0,0,0,0,0,1,0.125
军事,0,0,1,0,0,0,0,0,1,0.125
金融交易,0,0,2,0,0,0,0,0,2,0.25
数据安全,0,0,1,0,0,0,0,0,1,0.125
自主设计,0,0,1,0,0,0,0,0,1,0.125
千兆以太网卡架构,0,0,1,0,0,0,0,0,1,0.125
低时延,0,0,1,0,0,0,0,0,1,0.125
高吞吐量,0,0,1,0,0,0,0,0,1,0.125
配置模块,0,0,0,0,2,3,3,0,8,1.45
pcie逻辑事务层,0,0,0,0,0,1,0,0,1,0.18125
查找模块,0,0,0,0,1,3,3,0,7,1.26875
解析模块,0,0,0,0,3,3,3,0,9,1.6312499999999999
sync_block模块,0,0,0,0,0,8,0,1,9,1.6312499999999999
tx/rx变速箱,0,0,0,0,0,1,0,1,2,0.3625
网卡系统,0,0,2,1,1,1,0,1,6,0.91875
控制信号,0,0,0,0,0,8,0,0,8,1.45
游程长度,0,0,0,1,0,4,0,0,5,0.85
字节,0,0,0,0,1,3,0,0,4,0.725
64bit数据,0,0,0,0,0,4,2,0,6,1.0875
64位数据,0,0,0,0,0,3,0,0,3,0.54375
d触发器,0,0,0,0,0,2,0,0,2,0.3625
扰码电路,0,0,0,0,0,2,0,0,2,0.3625
2bit数据,0,0,0,0,0,2,0,0,2,0.3625
数据帧,0,0,0,0,0,2,0,0,2,0.3625
4tx变速箱,0,0,0,0,0,1,0,0,1,0.18125
fifo,0,0,0,0,0,3,0,0,3,0.54375
firstout,0,0,0,0,0,1,0,0,1,0.18125
firstinput,0,0,0,0,0,1,0,0,1,0.18125
先入先出队列,0,0,0,0,0,1,0,0,1,0.18125
公倍数,0,0,0,0,0,1,0,0,1,0.18125
速率匹配,0,0,0,0,0,1,0,0,1,0.18125
rtl级,0,0,0,0,0,1,0,0,1,0.18125
vhdl硬件描述语言,0,0,0,0,0,1,0,0,1,0.18125
异或门,0,0,0,0,0,1,0,0,1,0.18125
编码电路,0,0,0,0,0,2,0,0,2,0.3625
编码效率,0,0,0,0,0,1,0,0,1,0.18125
编码操,0,0,0,0,0,1,0,0,1,0.18125
时钟周期,0,0,0,0,1,1,0,0,2,0.3625
64b/66b编码器,0,0,0,0,0,1,0,0,1,0.18125
blocktype,0,0,0,0,0,1,0,0,1,0.18125
32bit数据,0,0,0,0,0,1,0,0,1,0.18125
有序集,0,0,0,0,0,1,0,0,1,0.18125
d字符,0,0,0,1,0,1,0,0,2,0.30625
查找表,0,0,0,0,0,2,0,0,2,0.3625
