,摘要,关键词,第一章,第二章,第三章,第四章,第五章,第六章,总词频,加权得分
功能结构,0,0,0,0,1,0,0,0,1,0.18125
系统设计,0,0,0,0,1,0,0,0,1,0.18125
特征库,0,0,1,0,5,0,1,0,7,1.2125
特征选择,0,0,0,0,4,0,0,0,4,0.725
测试集样本,0,0,0,0,0,0,6,0,6,1.0875
训练集样本,0,0,0,0,0,0,4,0,4,0.725
测试样本,0,0,0,0,0,0,2,0,2,0.3625
互联网应急中心,0,0,0,0,0,0,1,0,1,0.18125
vxheaven病毒实验室,0,0,0,0,0,0,1,0,1,0.18125
检测,0,0,1,4,0,0,1,2,8,1.16875
测试集,0,0,0,0,4,0,4,0,8,1.45
偏移量,0,0,0,0,11,7,3,4,25,4.53125
特征码,0,0,0,4,0,0,2,0,6,0.8625
训练集,0,0,0,0,10,0,7,0,17,3.08125
idapro,0,0,0,4,4,2,1,0,11,1.76875
平台,0,0,0,1,0,0,0,0,1,0.125
处理器,0,0,0,2,0,0,0,0,2,0.25
编程,0,0,0,1,0,0,0,0,1,0.125
交互,0,0,0,1,0,0,0,0,1,0.125
漏洞攻击,0,0,0,1,0,0,0,0,1,0.125
静态反汇编工具,0,0,0,2,0,0,0,0,2,0.25
fessional,0,0,0,1,0,0,0,0,1,0.125
activedisassembler,0,0,0,1,0,0,0,0,1,0.125
acs系统,0,0,0,1,19,2,0,0,22,3.93125
数据结构,0,0,0,0,3,3,0,0,6,1.0875
处理函数,0,0,0,0,3,0,0,0,3,0.54375
子程序,0,0,0,0,2,9,0,0,11,1.99375
系数,0,0,1,0,2,0,0,0,3,0.4875
refineddata,0,0,0,0,2,0,0,0,2,0.3625
数据库,1,0,1,0,4,8,4,0,18,4.025
数据预处理,0,0,0,0,8,0,0,0,8,1.45
数据预处理函数,0,0,0,0,1,0,0,0,1,0.18125
similar,0,0,0,0,1,0,0,0,1,0.18125
getattrs,0,0,0,0,1,0,0,0,1,0.18125
分布,0,0,0,0,1,0,0,0,1,0.18125
权值矩阵,0,0,0,0,17,5,3,0,25,4.53125
顶点,0,0,0,0,1,14,2,0,17,3.08125
py,0,0,0,0,1,0,0,0,1,0.18125
util文件夹,0,0,0,0,1,0,0,0,1,0.18125
功能描述信息,0,0,0,0,1,0,0,0,1,0.18125
签名库信息,0,0,0,0,1,0,0,0,1,0.18125
描述信息,0,0,0,0,1,3,0,0,4,0.725
info文件夹,0,0,0,0,1,0,0,0,1,0.18125
偏序关系,0,0,1,0,2,4,0,0,7,1.2125
调用偏序,0,0,0,0,1,0,0,0,1,0.18125
样本程序,0,0,2,0,1,2,0,0,5,0.79375
windowsapl,0,0,0,1,2,0,0,0,3,0.4875
flowchart,0,0,0,0,1,0,0,0,1,0.18125
控制流图,0,0,0,2,1,18,1,0,22,3.875
functioncall,0,0,0,0,1,1,0,0,2,0.3625
函数调用图,0,0,0,0,1,7,0,0,8,1.45
文件,0,0,2,5,5,0,0,0,12,1.78125
输入文件,0,0,0,0,1,0,0,0,1,0.18125
graph文件夹,0,0,0,0,1,0,0,0,1,0.18125
家族后缀,0,0,0,0,1,0,0,0,1,0.18125
文件类型,0,0,0,0,1,0,0,0,1,0.18125
文件名,0,0,0,0,1,0,0,0,1,0.18125
二元组映射码表,0,0,0,0,1,0,0,0,1,0.18125
config文件夹,0,0,0,0,1,0,0,0,1,0.18125
文件夹,0,0,0,0,1,0,0,0,1,0.18125
utilo,0,0,0,0,1,0,0,0,1,0.18125
graph,0,0,0,0,1,0,0,0,1,0.18125
config,0,0,0,0,1,0,0,0,1,0.18125
1acs系统,0,0,0,0,1,0,0,0,1,0.18125
python,0,0,0,0,1,0,0,0,1,0.18125
lar,0,0,0,0,1,0,0,0,1,0.18125
si,0,0,0,0,1,0,0,0,1,0.18125
tr,0,0,0,0,1,1,0,0,2,0.3625
testingapi,0,0,0,0,1,0,0,0,1,0.18125
ida,0,0,0,0,1,0,0,0,1,0.18125
testfunc,0,0,0,0,1,0,0,0,1,0.18125
da,0,0,0,0,1,0,0,0,1,0.18125
main,0,0,0,0,1,0,0,0,1,0.18125
mjnetsky,0,0,0,0,1,0,0,0,1,0.18125
vinmain,0,0,0,0,1,0,0,0,1,0.18125
sky,0,0,0,0,1,0,0,0,1,0.18125
raph,0,0,0,0,1,0,0,0,1,0.18125
callgraph,0,0,0,0,1,0,0,0,1,0.18125
handler,0,0,0,0,1,0,0,0,1,0.18125
exception,0,0,0,0,1,0,0,0,1,0.18125
flowgraph,0,0,0,0,1,2,0,0,3,0.54375
callflowgraph,0,0,0,0,1,0,0,0,1,0.18125
operation,0,0,0,0,1,5,0,0,6,1.0875
ct,0,0,0,0,1,0,0,0,1,0.18125
ob,0,0,0,0,1,2,0,0,3,0.54375
fo,0,0,0,0,1,0,0,0,1,0.18125
ujinstruction,0,0,0,0,1,0,0,0,1,0.18125
et,0,0,0,0,1,1,0,0,2,0.3625
ma,0,0,0,0,1,0,0,0,1,0.18125
pydevpackage,0,0,0,0,1,0,0,0,1,0.18125
目录,0,0,0,0,1,0,0,0,1,0.18125
编译器,0,0,0,2,1,0,0,0,3,0.43125
windowsapi流程图,2,0,0,0,1,0,0,0,3,2.18125
签名迭代算法,0,0,0,0,3,0,0,0,3,0.54375
功能模块,0,0,0,0,1,0,0,0,1,0.18125
api映射,0,0,0,0,2,0,0,0,2,0.3625
初始化,0,0,0,0,2,5,4,0,11,1.99375
结构设,0,0,0,0,1,0,0,0,1,0.18125
基准类别,0,0,0,0,1,0,0,0,1,0.18125
聚类算法,0,0,0,2,1,0,0,0,3,0.43125
特征提取,0,0,0,0,1,0,0,0,1,0.18125
码收集,0,0,0,0,1,0,0,0,1,0.18125
恶意,0,0,0,1,2,0,0,0,3,0.4875
功能需求,0,0,0,0,1,0,0,0,1,0.18125
sality,0,0,0,0,0,0,3,0,3,0.54375
ja,0,0,0,0,0,0,5,0,5,0.90625
windows系统文件,0,0,0,0,0,0,2,0,2,0.3625
metamorphic病毒,0,0,0,0,0,0,1,0,1,0.18125
zmist,0,0,0,0,0,0,1,0,1,0.18125
conbcker病毒,0,0,0,0,0,0,1,0,1,0.18125
bagle蠕虫,0,0,0,0,0,0,1,0,1,0.18125
bagle,0,0,0,0,0,0,1,0,1,0.18125
木马,0,0,0,0,0,0,1,0,1,0.18125
avkill,0,0,0,0,0,0,1,0,1,0.18125
md5检测程序,0,0,0,0,0,0,1,0,1,0.18125
md5sum,0,0,0,0,0,0,1,0,1,0.18125
telnet/ssh工具,0,0,0,0,0,0,1,0,1,0.18125
putty.,0,0,0,0,0,0,1,0,1,0.18125
netstat,0,0,0,0,0,0,1,0,1,0.18125
ipv6,0,0,0,0,0,0,1,0,1,0.18125
浏览器,0,0,0,0,0,0,1,0,1,0.18125
fbx,0,0,0,0,0,0,1,0,1,0.18125
ie8浏览器,0,0,0,0,0,0,1,0,1,0.18125
ie8,0,0,0,0,0,0,1,0,1,0.18125
程序名,0,0,0,0,0,0,1,0,1,0.18125
应用程序,0,0,3,2,0,0,1,0,6,0.80625
非恶意程序样本,0,0,0,0,0,0,1,0,1,0.18125
vxheaven病毒实验,0,0,0,0,0,0,1,0,1,0.18125
非恶意程序,0,0,0,0,0,0,1,0,1,0.18125
多态引擎,0,0,0,9,0,0,0,0,9,1.125
代码,1,0,5,15,4,5,0,0,30,5.13125
密钥,0,0,0,3,0,0,0,0,3,0.375
内存,0,0,1,10,0,0,0,0,11,1.375
多态技术,0,0,0,3,0,0,0,0,3,0.375
操作码,0,0,0,11,0,5,0,0,16,2.28125
可执行文件,0,0,5,6,3,2,0,0,16,2.28125
本地操作码,0,0,0,2,0,0,0,0,2,0.25
神经模式,0,0,0,1,0,0,0,0,1,0.125
签名检测,0,0,0,1,0,0,0,0,1,0.125
解码,0,0,0,3,0,0,0,0,3,0.375
签名,1,0,1,6,17,0,0,0,25,4.95625
拷贝,0,0,0,1,0,0,0,0,1,0.125
被感染主机,0,0,0,1,0,0,0,0,1,0.125
跳转变换函数,0,0,0,1,0,0,0,0,1,0.125
逆向过程函数,0,0,0,1,0,0,0,0,1,0.125
逆分发函数,0,0,0,1,0,0,0,0,1,0.125
版本信息,0,0,0,1,0,0,0,0,1,0.125
个人信息,0,0,0,1,0,0,0,0,1,0.125
键盘记录器,0,0,0,1,0,0,0,0,1,0.125
病毒后门,0,0,0,1,0,0,0,0,1,0.125
加密操作,0,0,0,1,0,0,0,0,1,0.125
多态密钥,0,0,0,1,0,0,0,0,1,0.125
主机,0,0,0,4,0,0,0,0,4,0.5
感染主机,0,0,0,2,0,0,0,0,2,0.25
转换函数,0,0,0,1,0,0,0,0,1,0.125
宿主机,0,0,0,3,0,0,0,0,3,0.375
处理流程,0,0,0,1,0,0,0,0,1,0.125
olymorphic,0,0,0,1,0,0,0,0,1,0.125
自我复制,0,0,0,1,0,0,0,0,1,0.125
签名字节序列,0,0,0,1,0,0,0,0,1,0.125
扫描器,0,0,0,3,1,0,0,0,4,0.55625
内容,0,0,0,1,0,0,0,0,1,0.125
恶意代码扫描器,0,0,0,1,0,0,0,0,1,0.125
运行时代码,0,0,0,1,0,0,0,0,1,0.125
静态二进制代码,0,0,0,1,0,0,0,0,1,0.125
加密方,0,0,0,1,0,0,0,0,1,0.125
polymorphism,0,0,0,2,0,0,0,0,2,0.25
多态,0,0,0,5,0,0,0,0,5,0.625
字符,0,0,0,4,0,0,0,0,4,0.5
编辑距离,0,0,0,2,0,0,0,0,2,0.25
分类器,0,0,0,1,0,0,0,0,1,0.125
分类算法,0,0,0,1,0,0,0,0,1,0.125
编辑操作,0,0,0,1,0,0,0,0,1,0.125
编辑次数,0,0,0,1,0,0,0,0,1,0.125
字符串,0,0,0,5,0,0,0,0,5,0.625
editdistance,0,0,0,1,0,0,0,0,1,0.125
距离,0,0,0,1,0,0,0,0,1,0.125
顶点信息,0,0,0,0,0,4,0,0,4,0.725
信息,0,0,0,0,0,3,0,0,3,0.54375
子矩阵,0,0,0,0,0,2,1,0,3,0.54375
netsky家族,0,0,0,0,0,2,0,0,2,0.3625
netsky,0,0,0,1,2,2,6,0,11,1.9375
矩阵,1,0,0,0,8,10,1,1,21,4.625
子函数,0,0,0,3,2,17,6,0,28,4.90625
初始化函数,0,0,0,0,0,2,1,0,3,0.54375
类型码,0,0,0,0,1,1,0,0,2,0.3625
二元组映射码,0,0,0,0,0,1,0,0,1,0.18125
数值,0,0,0,0,0,2,0,0,2,0.3625
权值矩,0,0,0,0,0,1,0,0,1,0.18125
处理,0,0,0,0,1,2,0,0,3,0.54375
预处理,0,0,0,1,2,1,0,0,4,0.66875
匹配算法,0,0,0,0,0,1,0,0,1,0.18125
恶意代码检测,1,0,1,1,0,1,0,0,4,1.43125
边信,0,0,0,0,0,1,0,0,1,0.18125
初始化顶点,0,0,0,0,0,1,0,0,1,0.18125
存储值数据库,0,0,0,0,0,1,0,0,1,0.18125
边信息,0,0,0,0,0,1,3,0,4,0.725
样本文件,0,0,0,0,3,3,0,0,6,1.0875
源顶点,0,0,0,0,0,1,0,0,1,0.18125
入度出度,0,0,0,0,0,1,0,0,1,0.18125
函数,0,0,3,1,1,14,0,0,19,3.21875
库函数,0,0,0,4,7,23,1,0,35,6.1187499999999995
调用偏序关系,0,0,0,0,1,4,0,0,5,0.90625
调用关系,0,0,0,0,1,4,0,0,5,0.90625
graphdefinitionfiles,0,0,0,0,0,1,0,0,1,0.18125
idapro软件,0,0,0,0,0,1,0,0,1,0.18125
输出文件,0,0,0,0,0,1,0,0,1,0.18125
调用,0,0,1,0,0,3,1,1,6,1.03125
subroutine,0,0,0,2,0,6,0,0,8,1.3375
函觐园用图,0,0,0,0,0,1,0,0,1,0.18125
反汇编处理,0,0,0,0,0,2,0,0,2,0.3625
peid,0,0,0,3,3,2,1,0,9,1.4625
数据预处理模块,0,0,0,0,0,3,4,0,7,1.26875
图形设备接口,0,0,0,4,0,0,0,0,4,0.5
windows外壳,0,0,0,3,0,0,0,0,3,0.375
用户接口,0,0,0,3,0,0,0,0,3,0.375
链接库,0,0,0,3,0,0,0,0,3,0.375
网络服务,0,0,0,2,0,0,0,0,2,0.25
外壳,0,0,0,2,0,0,0,0,2,0.25
windows,0,0,0,2,0,0,0,0,2,0.25
高级控件,0,0,0,2,0,0,0,0,2,0.25
对话框,0,0,0,2,0,0,0,0,2,0.25
通用对话框链接库,0,0,0,2,0,0,0,0,2,0.25
comctl32,0,0,0,2,0,0,0,0,2,0.25
图形化用户界面接口,0,0,0,2,0,0,0,0,2,0.25
图形化界面接口,0,0,0,2,0,0,0,0,2,0.25
gdi,0,0,0,2,0,0,0,0,2,0.25
基础服务,0,0,0,2,0,0,0,0,2,0.25
函数调用,0,0,0,2,1,6,0,0,9,1.51875
接口,0,0,0,2,0,0,0,0,2,0.25
netbios,0,0,0,1,0,0,0,0,1,0.125
rpc,0,0,0,1,0,0,0,0,1,0.125
winsock,0,0,0,1,0,0,0,0,1,0.125
netdde,0,0,0,1,0,0,0,0,1,0.125
网络功能,0,0,0,1,0,0,0,0,1,0.125
networkservices,0,0,0,1,0,0,0,0,1,0.125
shlwapi,0,0,0,1,0,0,0,0,1,0.125
32,0,0,0,2,0,0,0,0,2,0.25
windowsshell,0,0,0,1,0,0,0,0,1,0.125
通用控件链接库,0,0,0,1,0,0,0,0,1,0.125
commctrl,0,0,0,1,0,0,0,0,1,0.125
标签,0,0,0,1,0,0,0,0,1,0.125
状态栏,0,0,0,1,0,0,0,0,1,0.125
进度条,0,0,0,1,0,0,0,0,1,0.125
工具栏,0,0,0,1,0,0,0,0,1,0.125
控件链接库,0,0,0,1,0,0,0,0,1,0.125
通用,0,0,0,1,0,0,0,0,1,0.125
commoncontrollibrary,0,0,0,1,0,0,0,0,1,0.125
通用控件锥接库,0,0,0,1,0,0,0,0,1,0.125
apl,0,0,0,1,0,0,0,0,1,0.125
comdlg32,0,0,0,1,0,0,0,0,1,0.125
对话框链接库,0,0,0,1,0,0,0,0,1,0.125
commdlg,0,0,0,1,0,0,0,0,1,0.125
commondialogboxlibrary,0,0,0,1,0,0,0,0,1,0.125
键盘,0,0,0,2,0,0,0,0,2,0.25
输入信号,0,0,0,1,0,0,0,0,1,0.125
鼠标,0,0,0,1,0,0,0,0,1,0.125
滚动条,0,0,0,1,0,0,0,0,1,0.125
按钮,0,0,0,1,0,0,0,0,1,0.125
屏幕,0,0,0,2,0,0,0,0,2,0.25
控件,0,0,0,1,0,0,0,0,1,0.125
基本控件,0,0,0,1,0,0,0,0,1,0.125
图形化用户界面,0,0,0,1,0,0,0,0,1,0.125
gdi32,0,0,0,1,0,0,0,0,1,0.125
外设,0,0,0,1,0,0,0,0,1,0.125
图形内容,0,0,0,1,0,0,0,0,1,0.125
advapi32,0,0,0,1,0,0,0,0,1,0.125
kemel32,0,0,0,2,0,0,0,0,2,0.25
32位windows,0,0,0,1,0,0,0,0,1,0.125
kml386,0,0,0,1,0,0,0,0,1,0.125
kml286,0,0,0,1,0,0,0,0,1,0.125
kemel,0,0,0,1,0,0,0,0,1,0.125
基础服务api,0,0,0,1,0,0,0,0,1,0.125
16位windows,0,0,0,1,0,0,0,0,1,0.125
动态链接库,0,0,0,3,0,0,0,0,3,0.375
功能接口,0,0,0,1,0,0,0,0,1,0.125
registry,0,0,0,1,0,0,0,0,1,0.125
注册表,0,0,0,1,0,0,0,0,1,0.125
thread,0,0,0,1,0,0,0,0,1,0.125
线程,0,0,0,1,0,0,0,0,1,0.125
process,0,0,0,1,0,0,0,0,1,0.125
进程,0,0,0,1,0,0,0,0,1,0.125
errorhandlingmechanism,0,0,0,1,0,0,0,0,1,0.125
错误处理机制,0,0,0,1,0,0,0,0,1,0.125
device,0,0,0,1,0,0,0,0,1,0.125
外部设备,0,0,0,1,0,0,0,0,1,0.125
filesystem,0,0,0,1,0,0,0,0,1,0.125
文件系统,0,0,0,1,0,0,0,0,1,0.125
基础资源,0,0,0,1,0,0,0,0,1,0.125
基础资源访问接口,0,0,0,1,0,0,0,0,1,0.125
baseservices,0,0,0,1,0,0,0,0,1,0.125
兼容性,0,0,0,1,0,0,0,0,1,0.125
windows操作系统,0,0,0,1,0,0,0,0,1,0.125
补丁,0,0,0,1,0,0,0,0,1,0.125
底层平台,0,0,0,1,0,0,0,0,1,0.125
softwaredevelopment,0,0,0,1,0,0,0,0,1,0.125
软件开发包,0,0,0,1,0,0,0,0,1,0.125
程序员,0,0,0,1,0,0,0,0,1,0.125
程序,2,0,3,32,4,1,3,1,46,8.00625
映射,0,0,0,1,2,0,0,0,3,0.4875
访问接口,0,0,0,1,0,0,0,0,1,0.125
驱动程序,0,0,0,1,0,0,0,0,1,0.125
nativeapi,0,0,0,1,0,0,0,0,1,0.125
windows系统,0,0,0,1,0,0,0,0,1,0.125
消息,0,0,0,1,0,0,0,0,1,0.125
结构,0,0,0,1,0,0,0,0,1,0.125
编程接口,0,0,0,2,0,0,0,0,2,0.25
核心应用程序,0,0,0,1,0,0,0,0,1,0.125
操作系统,0,0,1,3,1,0,1,0,6,0.8625
applicationprogramminginterface,0,0,0,1,0,0,0,0,1,0.125
加密技术,0,0,0,9,0,0,0,0,9,1.125
程序体,0,0,0,1,0,0,0,0,1,0.125
信息加密,0,0,0,1,0,0,0,0,1,0.125
数据加密,0,0,0,1,0,0,0,0,1,0.125
代码加密,0,0,0,1,0,0,0,0,1,0.125
可读性,0,0,0,1,0,0,0,0,1,0.125
vertextype,0,0,0,0,0,9,0,0,9,1.6312499999999999
outdegree,0,0,0,0,0,8,0,0,8,1.45
er,0,0,0,0,0,10,0,0,10,1.8125
int,0,0,0,0,0,10,0,0,10,1.8125
入度,0,0,0,0,0,5,0,0,5,0.90625
indegree,0,0,0,0,0,6,0,0,6,1.0875
自增变量,0,0,0,0,0,8,0,0,8,1.45
主键,0,0,0,0,0,8,0,0,8,1.45
默认值,0,0,0,0,0,9,0,0,9,1.6312499999999999
存储类型,0,0,0,0,0,10,0,0,10,1.8125
字段名,0,0,0,0,0,10,0,0,10,1.8125
label,0,0,0,0,0,4,0,0,4,0.725
封装,0,0,0,0,0,11,0,0,11,1.99375
源节点,0,0,0,0,0,2,0,0,2,0.3625
节点,0,0,0,0,0,2,0,0,2,0.3625
出度,0,0,0,0,0,3,0,0,3,0.54375
顶点结构体,0,0,0,0,0,4,0,0,4,0.725
true分支,0,0,0,0,0,1,0,0,1,0.18125
fhlse分支,0,0,0,0,0,1,0,0,1,0.18125
直接跳转,0,0,0,0,0,1,0,0,1,0.18125
无条件,0,0,0,0,0,1,0,0,1,0.18125
非条件跳转,0,0,0,0,0,1,0,0,1,0.18125
控制流文件,0,0,0,0,0,2,0,0,2,0.3625
integer,0,0,0,0,0,7,0,0,7,1.26875
toidinteger,0,0,0,0,0,2,0,0,2,0.3625
表结构,0,0,0,0,0,2,0,0,2,0.3625
classedge,0,0,0,0,0,2,0,0,2,0.3625
toid字段,0,0,0,0,0,2,0,0,2,0.3625
fromid,0,0,0,0,0,1,0,0,1,0.18125
偏序圭系,0,0,0,0,0,1,0,0,1,0.18125
控制流,0,0,1,4,0,2,0,0,7,0.9875
实体,0,0,0,0,0,6,0,0,6,1.0875
outdegreeinteger,0,0,0,0,0,2,0,0,2,0.3625
indegreeinteger,0,0,0,0,0,2,0,0,2,0.3625
self,0,0,0,0,0,2,0,0,2,0.3625
definit,0,0,0,0,0,2,0,0,2,0.3625
vertex,0,0,0,0,0,2,0,0,2,0.3625
label字段,0,0,0,0,0,2,0,0,2,0.3625
字段,0,0,0,0,0,5,0,0,5,0.90625
顶点子函数,0,0,0,0,0,2,0,0,2,0.3625
ver,0,0,0,0,0,1,1,0,2,0.3625
相似性分析模块,0,0,0,0,0,2,2,0,4,0.725
acs,1,0,0,0,1,0,0,3,5,1.725
家族特征,0,0,0,0,0,0,0,2,2,0.3625
静态检测,1,0,2,0,2,0,1,2,8,2.15625
模糊化样本,0,0,0,0,0,0,0,1,1,0.18125
误报率,0,0,1,0,1,0,4,1,7,1.2125
漏报率,0,0,1,0,1,0,4,1,7,1.2125
样本差异性,0,0,0,0,0,0,0,1,1,0.18125
统计学规律,0,0,0,0,0,0,0,1,1,0.18125
恶意家族权值矩阵,0,0,0,0,6,1,0,1,8,1.45
语义层级,0,0,1,0,2,0,0,1,4,0.66875
api调用,0,0,0,1,6,0,0,1,8,1.39375
恶意家族api,0,0,0,0,0,0,0,1,1,0.18125
加密器,0,0,0,1,0,0,0,0,1,0.125
封包器,0,0,0,1,0,0,0,0,1,0.125
pe文件,0,0,0,1,0,0,0,0,1,0.125
病毒,0,0,0,6,0,0,0,0,6,0.75
编译语言,0,0,0,1,0,0,0,0,1,0.125
查壳软件,0,0,0,1,0,0,0,0,1,0.125
peidentifier,0,0,0,1,0,0,0,0,1,0.125
功能测试,0,0,0,0,0,0,3,0,3,0.54375
静态测试算法,0,0,0,0,0,0,1,0,1,0.18125
功能,0,0,0,0,0,0,2,0,2,0.3625
算法对比,0,0,0,0,0,1,1,0,2,0.3625
特征码提取技术,0,0,0,3,0,0,0,0,3,0.375
变形,0,0,0,6,0,0,0,0,6,0.75
反编译,0,0,1,4,0,0,0,0,5,0.625
静态分析技术,0,0,0,2,0,0,0,0,2,0.25
冗余信息,0,0,1,1,2,0,0,0,4,0.6125
cfg图,0,0,0,1,0,0,0,0,1,0.125
入口,0,0,0,1,0,0,0,0,1,0.125
绿色,0,0,0,1,0,0,0,0,1,0.125
中断,0,0,0,6,0,0,0,0,6,0.75
方块,0,0,0,1,0,0,0,0,1,0.125
路径,0,0,0,1,0,0,0,0,1,0.125
恶意程序检测模型,0,0,0,1,0,0,0,0,1,0.125
恶意程序检测,0,0,0,1,0,0,0,0,1,0.125
用编程接口图,0,0,0,1,0,0,0,0,1,0.125
cfg,0,0,0,1,0,0,0,0,1,0.125
反汇编工具,0,0,0,1,1,0,0,0,2,0.30625
流程,0,0,1,1,1,1,0,0,4,0.6125
内部,0,0,0,1,0,0,0,0,1,0.125
特征提取技术,0,0,0,1,0,0,0,0,1,0.125
程序结构特征提取技,0,0,0,1,0,0,0,0,1,0.125
海量异构代码,0,0,0,1,0,0,0,0,1,0.125
模糊技术,0,0,0,1,0,0,0,0,1,0.125
metamorphic,0,0,0,2,1,0,0,0,3,0.43125
polymorphic,0,0,0,1,1,0,0,0,2,0.30625
特征码提取,0,0,0,1,0,0,0,0,1,0.125
异构转换,0,0,0,1,0,0,0,0,1,0.125
恶專代码,0,0,0,1,0,0,0,0,1,0.125
输入集,0,0,0,1,1,0,0,0,2,0.30625
指令序列,0,0,0,1,0,0,0,0,1,0.125
benign,0,0,0,2,0,0,0,0,2,0.25
特征码提取技,0,0,0,1,0,0,0,0,1,0.125
特征字符串,0,0,0,1,0,0,0,0,1,0.125
特征代码段,0,0,0,1,0,0,0,0,1,0.125
静态分,0,0,0,1,0,0,0,0,1,0.125
静态,0,0,0,1,0,0,0,0,1,0.125
静态分析,0,0,12,6,0,0,0,0,18,2.25
数量,0,0,0,0,1,0,1,0,2,0.3625
序号家族,0,0,0,0,0,0,1,0,1,0.18125
ware,0,0,0,0,0,0,1,0,1,0.18125
oit,0,0,0,0,0,0,2,0,2,0.3625
dangerousobject,0,0,0,0,0,0,2,0,2,0.3625
家族名称,0,0,0,0,0,0,1,0,1,0.18125
序号,0,0,0,0,0,0,1,0,1,0.18125
样本信息,0,0,0,0,0,0,1,0,1,0.18125
置信区间,0,0,0,0,3,0,1,0,4,0.725
恶意代码家族,0,0,0,0,0,0,1,0,1,0.18125
行为分析,0,0,0,0,0,0,1,0,1,0.18125
动态分析,0,0,6,5,0,0,0,0,11,1.375
漏洞,0,0,4,0,0,0,0,0,4,0.5
检测程序,0,0,4,1,0,0,0,0,5,0.625
检测技,0,0,3,0,0,0,0,0,3,0.375
系统调用,0,0,5,0,0,1,0,0,6,0.80625
反馈,0,0,2,0,0,0,0,0,2,0.25
检测率,0,0,2,0,1,0,1,0,4,0.6125
进程行为,0,0,2,0,0,0,0,0,2,0.25
辅助工具,0,0,2,0,0,0,0,0,2,0.25
变量,0,0,2,0,0,0,0,0,2,0.25
寄存器,0,0,2,3,0,0,0,0,5,0.625
运行程序,0,0,2,0,0,0,0,0,2,0.25
静态检查,0,0,1,0,0,0,0,0,1,0.125
始配置,0,0,1,0,0,0,0,0,1,0.125
合同,0,0,1,0,0,0,0,0,1,0.125
语义,1,0,2,0,1,0,0,0,4,1.43125
填充测试代码,0,0,1,0,0,0,0,0,1,0.125
合同信息,0,0,1,0,0,0,0,0,1,0.125
成过程,0,0,1,0,0,0,0,0,1,0.125
数字,0,0,1,0,0,0,0,0,1,0.125
数学推理,0,0,1,0,0,0,0,0,1,0.125
symbolicexecution,0,0,1,0,0,0,0,0,1,0.125
符号,0,0,1,0,0,0,0,0,1,0.125
ving,0,0,1,0,0,0,0,0,1,0.125
oremp,0,0,1,0,0,0,0,0,1,0.125
定理,0,0,1,0,0,0,0,0,1,0.125
资源,0,0,2,1,0,0,0,0,3,0.375
形式化检测,0,0,1,0,0,0,0,0,1,0.125
时序,0,0,1,0,0,0,0,0,1,0.125
modeldetection,0,0,1,0,0,0,0,0,1,0.125
模型检测,0,0,1,0,0,0,0,0,1,0.125
编程语言,0,0,1,0,0,0,0,0,1,0.125
自动化,0,0,1,0,0,0,0,0,1,0.125
typeinference,0,0,1,0,0,0,0,0,1,0.125
类型推导,0,0,1,0,0,0,0,0,1,0.125
