,摘要,关键词,第一章,第二章,第三章,第四章,第五章,总词频,加权得分
doptical,0,0,2,0,1,0,0,3,0.4916666666666667
directcurrent,1,0,1,1,0,0,0,3,1.25
dco-ofdm,1,0,9,16,36,13,4,79,16.933333333333334
复ofdm信号,0,0,1,0,0,0,0,1,0.125
实信号,1,0,1,6,1,0,0,9,2.1166666666666667
directdetection,1,0,1,0,0,0,0,2,1.125
intensitymodulation,1,0,1,0,0,0,0,2,1.125
直接检测,1,0,1,0,0,0,0,2,1.125
强度调制,1,0,1,1,0,0,0,3,1.25
multiplex,1,0,1,0,0,0,0,2,1.125
ion,0,0,1,0,1,0,0,2,0.3666666666666667
orthogonalfrequency,1,0,1,0,0,0,0,2,1.125
正交频分复用,1,0,1,0,0,0,0,2,1.125
radiofrequency,1,0,1,0,0,0,0,2,1.125
射频,1,0,1,1,0,0,0,3,1.25
抗码间干扰特性,0,0,1,0,0,0,0,1,0.125
通信速率,1,0,1,5,0,2,0,9,2.2333333333333334
高速通信,1,0,2,3,0,1,0,7,1.8666666666666667
带宽,0,0,1,7,0,1,0,9,1.2416666666666667
调制带宽,0,0,1,2,0,0,0,3,0.375
高速调制特性,0,0,1,0,0,0,0,1,0.125
通信功能,0,0,1,0,0,0,0,1,0.125
生态效益,1,0,1,1,0,0,1,4,1.4916666666666667
能源节约,1,0,1,1,0,0,0,3,1.25
照明系统,1,0,1,2,0,0,0,4,1.375
led照明,0,0,1,0,0,0,0,1,0.125
led照明装置,0,0,1,0,0,0,0,1,0.125
可见光频谱资源,0,0,1,0,0,0,0,1,0.125
频段,0,0,1,0,0,0,0,1,0.125
vlc)口,0,0,1,0,0,0,0,1,0.125
visiblelightcommunication,1,0,1,0,0,0,0,2,1.125
可见光通信,1,1,2,41,0,0,4,49,9.341666666666667
照明装置,1,0,1,0,0,0,0,2,1.125
荧光灯,0,0,1,0,0,0,0,1,0.125
白炽灯,0,0,1,0,0,0,0,1,0.125
功耗,1,0,1,0,0,0,0,2,1.125
lightemittingdio,1,0,1,0,0,0,0,2,1.125
发光二极管,1,0,1,0,0,0,0,2,1.125
固态照明技术,0,0,1,1,0,0,0,2,0.25
高速无线通信,0,0,1,0,0,0,0,1,0.125
物联网,0,0,1,0,0,0,0,1,0.125
移动互联网,0,0,1,0,0,0,0,1,0.125
调光参数,0,0,7,0,2,0,0,9,1.3583333333333334
st-ofdm,1,0,3,0,0,9,0,13,3.55
空间,2,0,3,0,0,6,1,12,4.066666666666666
频谱效率性能,0,0,3,0,0,3,0,6,1.1
dco-ofdm调制,1,0,3,2,2,3,0,11,2.833333333333333
仿真,0,0,5,0,3,6,0,14,2.8
接收信噪比,0,0,5,1,1,2,0,9,1.475
削峰噪声,0,0,5,0,9,3,0,17,3.525
aad-ofdm,1,0,2,0,4,8,1,16,4.391666666666667
sd-ofdm,1,0,2,1,0,8,1,13,3.55
发送端,0,0,2,5,9,5,1,22,4.5
lightcommunication,0,0,2,0,0,0,0,2,0.25
ber,0,0,2,1,3,3,0,9,1.825
通信约束,0,0,2,0,0,0,0,2,0.25
可见光通信系统,0,0,4,13,0,0,1,18,2.3666666666666667
withdimmingcontrol,0,0,1,0,0,0,0,1,0.125
opticalofdmforvisible,0,0,1,0,0,0,0,1,0.125
transmitted,0,0,1,0,0,0,0,1,0.125
separately,0,0,1,0,0,1,0,2,0.3666666666666667
宽范围调光,0,0,1,0,0,1,0,2,0.3666666666666667
仿真结,0,0,1,0,0,0,0,1,0.125
系统性能,0,0,1,0,0,0,0,1,0.125
空间调光,0,0,1,0,0,3,0,4,0.85
空间特性,0,0,1,0,0,0,0,1,0.125
器件,0,0,1,0,0,0,0,1,0.125
单链路系统,0,0,1,0,1,2,2,6,1.3333333333333333
st-ofdm调制,0,0,1,0,0,4,2,7,1.575
叠加性,0,0,1,0,0,1,1,3,0.6083333333333334
极性,0,0,1,2,1,1,0,5,0.8583333333333334
dco-ofdm信号,1,0,1,6,9,6,0,23,5.5
双极,0,0,1,0,0,1,0,2,0.3666666666666667
多链路场景,0,0,1,3,0,0,1,5,0.7416666666666667
光ofdm调制,0,0,1,0,0,0,0,1,0.125
高频谱效率,0,0,1,0,0,1,0,2,0.3666666666666667
withdimmingcontrolx,0,0,1,0,0,0,0,1,0.125
rent,0,0,1,0,1,0,0,2,0.3666666666666667
directc,0,0,1,0,0,0,0,1,0.125
asymmetrical,0,0,1,0,1,0,0,2,0.3666666666666667
二分穷举搜索,0,0,1,0,0,0,0,1,0.125
门限,0,0,1,0,0,0,0,1,0.125
切换门限,0,0,1,0,0,0,0,1,0.125
亮度水平,0,0,2,0,1,0,0,3,0.4916666666666667
调制方,0,0,1,0,0,0,0,1,0.125
单极性特性,0,0,1,1,0,0,0,2,0.25
aco-ofdm调制,0,0,1,4,4,0,1,10,1.8333333333333333
均比特性,0,0,1,0,0,0,0,1,0.125
双极性信号,0,0,1,11,0,6,1,19,3.1916666666666664
性能曲线,0,0,2,0,0,0,0,2,0.25
参数,0,0,1,2,2,4,0,9,1.825
光功率,0,0,1,1,35,4,0,41,9.675
流偏置,0,0,1,0,0,0,0,1,0.125
比例因子,0,0,1,0,13,4,0,18,4.233333333333333
系统模型,0,0,3,0,0,0,0,3,0.375
ear,1,0,1,0,0,0,0,2,1.125
innovation,1,0,1,0,0,0,0,2,1.125
huawei,1,0,1,0,0,0,0,2,1.125
华为创新研究,1,0,1,0,0,0,0,2,1.125
仿真参数,0,0,4,5,4,3,0,16,2.8166666666666664
调光亮度水平,0,0,2,0,0,0,0,2,0.25
仿真分,0,0,2,0,0,0,0,2,0.25
通信性能约束,0,0,2,0,0,0,0,2,0.25
建模信道,0,0,2,0,0,0,0,2,0.25
接收信号,0,0,2,2,5,5,0,14,2.9166666666666665
评估系统,0,0,1,0,0,0,0,1,0.125
性能评估,0,0,1,0,0,0,0,1,0.125
仿真验证,0,0,1,0,0,1,0,2,0.3666666666666667
lamp,1,0,1,0,0,7,1,10,3.0583333333333336
联合调光算法,0,0,1,0,0,0,0,1,0.125
信道增益,0,0,1,0,1,2,0,4,0.85
高速切换特性,0,0,0,1,0,0,0,1,0.125
可见光频谱,0,0,0,1,0,0,0,1,0.125
射频频谱资源,0,0,0,1,0,0,0,1,0.125
无线互联网,0,0,0,1,0,0,0,1,0.125
信息科技,0,0,0,1,0,0,0,1,0.125
电磁频谱,0,0,0,1,0,0,0,1,0.125
无线电波,0,0,0,1,0,0,0,1,0.125
信息,0,0,0,4,1,0,0,5,0.7416666666666667
射频信号,0,0,0,1,0,0,0,1,0.125
无线通信,0,0,0,5,0,0,0,5,0.625
白光,0,0,0,4,0,0,0,4,0.5
线性区间,0,0,0,2,0,0,0,2,0.25
调制电流信号,0,0,0,1,0,0,0,1,0.125
非线性失真,0,0,0,1,1,0,0,2,0.3666666666666667
接收端,0,0,0,15,10,7,1,33,6.225
调制特性曲线,0,0,0,1,0,0,0,1,0.125
光通信,0,0,0,1,0,0,0,1,0.125
射频通信,0,0,0,2,0,0,0,2,0.25
强度,0,0,0,3,0,0,0,3,0.375
调制光,0,0,0,1,0,0,0,1,0.125
三基色,0,0,0,1,0,0,0,1,0.125
rgb,0,0,0,1,0,0,0,1,0.125
荧光粉,0,0,0,1,0,0,0,1,0.125
蓝光技,0,0,0,1,0,0,0,1,0.125
光信号,0,0,0,6,2,2,0,10,1.7166666666666668
电信号,0,0,0,4,2,0,0,6,0.9833333333333334
调制器,0,0,0,2,0,0,0,2,0.25
原始信号,0,0,0,2,1,0,0,3,0.4916666666666667
信源,0,0,0,2,0,0,0,2,0.25
雪崩光电二极管,0,0,0,4,0,0,0,4,0.5
光电检测器,0,0,0,4,0,0,0,4,0.5
pin光电二极管,0,0,0,3,0,0,0,3,0.375
光电流增益,0,0,0,2,0,0,0,2,0.25
系统电路,0,0,0,1,0,0,0,1,0.125
线性度,0,0,0,1,0,0,0,1,0.125
温度补偿电路,0,0,0,1,0,0,0,1,0.125
无高偏置电压,0,0,0,1,0,0,0,1,0.125
电路,0,0,0,1,0,0,0,1,0.125
性质光电二极管,0,0,0,1,0,0,0,1,0.125
转换性能,0,0,0,1,0,0,0,1,0.125
接收性能,0,0,0,1,0,0,0,1,0.125
光电转换效率,0,0,0,1,0,0,0,1,0.125
功率,0,0,0,4,3,0,0,7,1.225
接收光信号,0,0,0,1,0,0,0,1,0.125
avalanchephotodio,0,0,0,1,0,0,0,1,0.125
光电二极管,0,0,0,3,1,0,0,4,0.6166666666666667
negative,0,0,0,1,0,0,0,1,0.125
intrmsic-,0,0,0,1,0,0,0,1,0.125
pin,0,0,0,1,0,0,0,1,0.125
信宿解调,0,0,0,1,0,0,0,1,0.125
解调器,0,0,0,2,0,0,0,2,0.25
光电检测装置,0,0,0,1,0,0,0,1,0.125
链路,0,0,0,7,0,0,0,7,0.875
接收器,0,0,0,11,0,0,0,11,1.375
nlos链路,0,0,0,7,0,0,0,7,0.875
信道,0,0,0,13,2,4,0,19,3.075
los链路,0,0,0,7,1,2,0,10,1.6
发射器,0,0,0,5,0,0,0,5,0.625
信道模型,0,0,0,4,0,1,0,5,0.7416666666666667
los链路信道模型,0,0,0,3,0,0,0,3,0.375
视距链路,0,0,0,3,0,0,0,3,0.375
障碍物,0,0,0,4,0,0,0,4,0.5
nlos链路信道模型,0,0,0,2,0,0,0,2,0.25
增益,0,0,0,3,0,1,0,4,0.6166666666666667
信道直流增益,0,0,0,2,0,0,0,2,0.25
光强,0,0,0,2,0,0,0,2,0.25
多径效应,0,0,0,2,0,0,0,2,0.25
直射光,0,0,0,2,0,0,0,2,0.25
非视距链路,0,0,0,2,0,0,0,2,0.25
定向链路,0,0,0,2,0,0,0,2,0.25
室内场景,0,0,0,2,0,0,0,2,0.25
反射分量,0,0,0,1,0,0,0,1,0.125
los链路分量,0,0,0,1,0,0,0,1,0.125
反射,0,0,0,1,0,0,0,1,0.125
折射率,0,0,0,1,0,1,0,2,0.3666666666666667
光汇聚器,0,0,0,1,0,0,0,1,0.125
视场半角,0,0,0,1,0,1,0,2,0.3666666666666667
光滤波透镜,0,0,0,1,0,0,0,1,0.125
入射角,0,0,0,1,0,1,0,2,0.3666666666666667
辐射角,0,0,0,1,0,1,0,2,0.3666666666666667
距离,0,0,0,2,0,2,0,4,0.7333333333333334
探测面平面面积,0,0,0,1,0,0,0,1,0.125
半功率半角,0,0,0,1,0,1,0,2,0.3666666666666667
朗伯阶数,0,0,0,1,0,0,0,1,0.125
郎伯辐射模型,0,0,0,1,0,0,0,1,0.125
辐射模型,0,0,0,1,0,0,0,1,0.125
白光led,0,0,0,1,0,0,0,1,0.125
直流增益,0,0,0,1,0,0,0,1,0.125
信道损耗,0,0,0,1,0,0,0,1,0.125
背景光,0,0,0,1,0,0,0,1,0.125
移动性,0,0,0,1,0,0,0,1,0.125
os链路,0,0,0,1,0,0,0,1,0.125
码间干扰,0,0,0,1,0,0,0,1,0.125
阴影效应,0,0,0,2,0,0,0,2,0.25
指向性,0,0,0,1,0,0,0,1,0.125
接收视角,0,0,0,1,0,0,0,1,0.125
漫射链路,0,0,0,1,0,0,0,1,0.125
收发器,0,0,0,1,0,0,0,1,0.125
高速率数据调制,0,0,0,1,0,0,0,1,0.125
光功率利用率,0,0,0,1,0,0,0,1,0.125
漫发射光信号,0,0,0,1,0,0,0,1,0.125
non-lineofsight,0,0,0,1,0,0,0,1,0.125
lineofsight,0,0,0,1,0,0,0,1,0.125
视距,0,0,0,1,0,0,0,1,0.125
非定向器件,0,0,0,1,0,0,0,1,0.125
非定向链路,0,0,0,1,0,0,0,1,0.125
定向接收器,0,0,0,1,0,0,0,1,0.125
定向发射器,0,0,0,1,0,0,0,1,0.125
混合链路,0,0,0,1,0,0,0,1,0.125
室内可见光通信链路,0,0,0,1,0,0,0,1,0.125
墙面反射,0,0,0,1,0,0,0,1,0.125
家具摆设,0,0,0,1,0,0,0,1,0.125
室内灯光,0,0,0,1,0,0,0,1,0.125
太阳光,0,0,0,1,0,0,0,1,0.125
建筑,0,0,0,1,0,0,0,1,0.125
天气,0,0,0,1,0,0,0,1,0.125
室外可见光通信信道,0,0,0,1,0,0,0,1,0.125
无线信道,0,0,0,2,0,0,0,2,0.25
有线通信信道,0,0,0,1,0,0,0,1,0.125
通信系统,0,0,0,3,2,0,0,5,0.8583333333333334
媒介,0,0,0,1,0,0,0,1,0.125
信号传输,0,0,0,1,0,0,0,1,0.125
光电转化,0,0,0,1,0,0,0,1,0.125
电光转换,0,0,0,1,0,0,0,1,0.125
信宿,0,0,0,1,0,0,0,1,0.125
光电转换装置,0,0,0,1,0,0,0,1,0.125
自由空间,0,0,0,2,0,1,0,3,0.4916666666666667
1vlc系统,0,0,0,1,0,0,0,1,0.125
可见光,0,0,0,4,0,0,0,4,0.5
可见光波段,0,0,0,4,0,0,0,4,0.5
红外,0,0,0,3,0,0,0,3,0.375
上行链路,0,0,0,3,0,0,0,3,0.375
上行链路技术,0,0,0,2,0,0,0,2,0.25
照明设备,0,0,0,2,0,0,0,2,0.25
收发端,0,0,0,2,0,0,0,2,0.25
路径损耗,0,0,0,2,0,0,0,2,0.25
光强度,0,0,0,3,0,0,0,3,0.375
光波,0,0,0,2,0,0,0,2,0.25
rf通信,0,0,0,2,0,0,0,2,0.25
安全保密性,0,0,0,2,0,0,0,2,0.25
无线技术,0,0,0,1,0,0,0,1,0.125
组网,0,0,0,2,0,0,0,2,0.25
无线上,0,0,0,1,0,0,0,1,0.125
红外上行信号,0,0,0,1,0,0,0,1,0.125
上行光信号,0,0,0,1,0,0,0,1,0.125
无线口,0,0,0,1,0,0,0,1,0.125
下行通信,0,0,0,1,0,0,0,1,0.125
干扰,0,0,0,1,0,0,0,1,0.125
环境光,0,0,0,1,0,0,0,1,0.125
太阳,0,0,0,1,0,0,0,1,0.125
环境光干扰,0,0,0,1,0,0,0,1,0.125
短距离通信,0,0,0,1,0,0,0,1,0.125
接收面积,0,0,0,1,1,0,0,2,0.3666666666666667
可见光通信信道,0,0,0,2,0,0,0,2,0.25
智能交通,0,0,0,3,0,0,0,3,0.375
智能家居,0,0,0,1,1,0,0,2,0.3666666666666667
发射基站,0,0,0,1,0,0,0,1,0.125
led照明设施,0,0,0,1,0,0,0,1,0.125
led照明设备,0,0,0,3,0,0,0,3,0.375
基站,0,0,0,1,0,0,0,1,0.125
工厂,0,0,0,1,0,0,0,1,0.125
飞机,0,0,0,1,0,0,0,1,0.125
医院,0,0,0,2,0,0,0,2,0.25
rf敏感领,0,0,0,1,0,0,0,1,0.125
电磁干扰,1,0,0,2,0,0,0,3,1.25
电磁污染,0,0,0,1,0,0,0,1,0.125
电磁辐射,0,0,0,1,0,0,0,1,0.125
可见光波,0,0,0,1,0,0,0,1,0.125
无电磁污染,0,0,0,1,0,0,0,1,0.125
室内可见光通信,0,0,0,1,0,0,0,1,0.125
衍射效应,0,0,0,1,0,0,0,1,0.125
纳米级别,0,0,0,1,0,0,0,1,0.125
波长,0,0,0,1,0,0,0,1,0.125
穿透性,0,0,0,1,0,0,0,1,0.125
电磁波信号,0,0,0,1,0,0,0,1,0.125
实验室速率,0,0,0,1,0,0,0,1,0.125
信噪比,0,0,0,1,1,1,0,3,0.6083333333333334
白光led灯,0,0,0,1,0,0,0,1,0.125
频谱授权,0,0,0,1,0,0,0,1,0.125
通信频谱,0,0,0,1,0,0,0,1,0.125
无线频谱资源,0,0,0,1,0,0,0,1,0.125
频谱资源,0,0,0,1,0,0,1,2,0.3666666666666667
无线通信技术,1,0,0,1,0,0,0,2,1.125
定位,0,0,0,3,0,0,0,3,0.375
定位算法,0,0,0,2,0,0,0,2,0.25
室内定位,0,0,0,2,0,0,0,2,0.25
道路故障检测,0,0,0,1,0,0,0,1,0.125
路况监测,0,0,0,1,0,0,0,1,0.125
车辆调度,0,0,0,1,0,0,0,1,0.125
信息交互,0,0,0,1,0,0,0,1,0.125
交通控制中心,0,0,0,1,0,0,0,1,0.125
可见光通信技术,0,0,0,2,0,0,0,2,0.25
交通系统,0,0,0,1,0,0,0,1,0.125
intelligenttransportationsystem,0,0,0,1,0,0,0,1,0.125
智能交通系统,0,0,0,1,0,0,0,1,0.125
无线宽带接入,0,0,0,1,0,0,0,1,0.125
飞机舱,0,0,0,1,0,0,0,1,0.125
电磁敏感区,0,0,0,1,0,0,0,1,0.125
智能家具系统,0,0,0,1,0,0,0,1,0.125
室内宽带接入,0,0,0,1,0,0,0,1,0.125
室内无线宽带接入,0,0,0,1,0,0,0,1,0.125
室内照明设,0,0,0,1,0,0,0,1,0.125
可见光室内定位技术,0,0,0,1,0,0,0,1,0.125
图像传感器,0,0,0,3,0,0,0,3,0.375
法口阴,0,0,0,1,0,0,0,1,0.125
arri,0,0,0,1,0,0,0,1,0.125
angle,0,0,0,1,0,0,0,1,0.125
到达角,0,0,0,1,0,0,0,1,0.125
dsignals,0,0,0,1,0,0,0,1,0.125
tdoa,0,0,0,1,0,0,0,1,0.125
arrival,0,0,0,1,0,0,0,1,0.125
timedifference,0,0,0,1,0,0,0,1,0.125
到达时间差,0,0,0,1,0,0,0,1,0.125
timeofarrival,0,0,0,1,0,0,0,1,0.125
到达时间,0,0,0,1,0,0,0,1,0.125
指纹法,0,0,0,1,0,0,0,1,0.125
近邻法,0,0,0,1,0,0,0,1,0.125
可见光室内定位算法,0,0,0,1,0,0,0,1,0.125
位置信息,0,0,0,1,0,0,0,1,0.125
照明光源,0,0,0,1,0,0,0,1,0.125
rf敏感区通信,0,0,0,1,0,0,0,1,0.125
军事保密通信,0,0,0,1,0,0,0,1,0.125
水下通信,0,0,0,1,0,0,0,1,0.125
室内定位系统,0,0,0,1,0,0,0,1,0.125
子信道,0,0,0,7,0,0,0,7,0.875
时隙,0,0,0,6,0,0,0,6,0.75
时间,0,0,0,6,0,0,0,6,0.75
rz-ook,0,0,0,5,0,0,0,5,0.625
ppm,0,0,0,5,0,0,0,5,0.625
nrz-ook,0,0,0,4,0,0,0,4,0.5
脉冲调制技术,0,0,0,4,0,0,0,4,0.5
并串变换,0,0,0,3,0,0,0,3,0.375
星座映射,0,0,0,5,0,0,0,5,0.625
fft,0,0,0,3,3,0,0,6,1.1
子载波,0,0,0,11,0,0,0,11,1.375
ppm信号,0,0,0,3,0,0,0,3,0.375
模拟信号,0,0,0,3,1,0,0,4,0.6166666666666667
pwm信号,0,0,0,14,0,0,0,14,1.75
光源,0,0,0,5,0,0,0,5,0.625
pam,0,0,0,3,0,0,0,3,0.375
脉冲调制,0,0,0,3,0,0,0,3,0.375
调制技术,1,0,0,4,0,0,0,5,1.5
ofdm符号,0,0,0,3,0,1,0,4,0.6166666666666667
ifft,0,0,0,2,3,1,0,6,1.2166666666666668
解调框,0,0,0,2,0,0,0,2,0.25
串并变换,0,0,0,2,0,0,0,2,0.25
ofdm技术,0,0,0,2,0,0,0,2,0.25
idft,0,0,0,2,0,0,0,2,0.25
dft,0,0,0,2,0,0,0,2,0.25
transfb,0,0,0,2,0,0,0,2,0.25
频谱,0,0,0,2,0,0,0,2,0.25
多载波调制技术,0,0,0,2,0,0,0,2,0.25
波形,0,0,0,2,0,0,0,2,0.25
调制长度,0,0,0,2,0,0,0,2,0.25
ppm符号,0,0,0,2,0,0,0,2,0.25
脉冲载波,0,0,0,2,0,0,0,2,0.25
功率利用率,0,0,0,2,0,0,0,2,0.25
调制波形,0,0,0,2,0,0,0,2,0.25
ook,0,0,0,2,0,0,0,2,0.25
比特,0,0,0,2,0,0,0,2,0.25
pwm,0,0,0,2,0,0,0,2,0.25
00k调制,0,0,0,2,0,0,0,2,0.25
脉冲振幅调制,0,0,0,2,0,0,0,2,0.25
脉冲序列,0,0,0,2,0,0,0,2,0.25
调制脉冲,0,0,0,2,0,0,0,2,0.25
ofdm调制技术,0,0,0,3,0,0,0,3,0.375
调制技,0,0,0,2,0,0,0,2,0.25
星座解映射,0,0,0,1,0,0,0,1,0.125
映射符号,0,0,0,1,0,0,0,1,0.125
串并,0,0,0,1,0,0,0,1,0.125
a/d,0,0,0,1,0,0,0,1,0.125
analogtodigital,0,0,0,1,0,0,0,1,0.125
模数转换,0,0,0,1,0,0,0,1,0.125
amplitudemodulation,0,0,0,1,0,0,0,1,0.125
quadrature,0,0,0,1,0,0,0,1,0.125
digitaltoanalog,0,0,0,1,0,0,0,1,0.125
数模转换,0,0,0,1,0,0,0,1,0.125
子载波采样值,0,0,0,1,0,0,0,1,0.125
数字系统,0,0,0,1,0,0,0,1,0.125
子数据流,0,0,0,1,0,0,0,1,0.125
qam符号,0,0,0,4,4,1,0,9,1.7083333333333333
bpsk符号,0,0,0,1,0,0,0,1,0.125
qam,0,0,0,2,1,0,0,3,0.4916666666666667
正交幅度调制,0,0,0,1,1,0,0,2,0.3666666666666667
bpsk,0,0,0,1,0,0,0,1,0.125
binaryphaseshiftkey,0,0,0,1,0,0,0,1,0.125
二进制相移键控,0,0,0,1,0,0,0,1,0.125
数据流信息,0,0,0,1,0,0,0,1,0.125
ofdm接收端,0,0,0,1,0,0,0,1,0.125
调制框,0,0,0,1,0,0,0,1,0.125
ofdm发送端,0,0,0,1,0,0,0,1,0.125
信道均衡,0,0,0,1,0,0,0,1,0.125
信道带宽,0,0,0,1,0,0,0,1,0.125
平坦性衰落,0,0,0,1,0,0,0,1,0.125
衰落,0,0,0,1,0,0,0,1,0.125
相关带宽,0,0,0,1,0,0,0,1,0.125
isi,1,0,0,1,0,0,0,2,1.125
相互干扰,0,0,0,1,0,0,0,1,0.125
传输,0,0,0,1,0,0,0,1,0.125
低速子数据流,0,0,0,1,0,0,0,1,0.125
高速数据信号,0,0,0,1,0,0,0,1,0.125
窄子信道,0,0,0,1,0,0,0,1,0.125
宽带信道,0,0,0,1,0,0,0,1,0.125
数字调制,0,0,0,1,0,0,0,1,0.125
接收端解调框,0,0,0,1,0,0,0,1,0.125
星座逆映射,0,0,0,1,0,0,0,1,0.125
发送端调制框,0,0,0,1,0,0,0,1,0.125
tw,0,0,0,1,0,0,0,1,0.125
wirelesslocalare,0,0,0,1,0,0,0,1,0.125
无线局域网,0,0,0,1,0,0,0,1,0.125
dvb,0,0,0,1,0,0,0,1,0.125
digitalvideobroadcasting,0,0,0,1,0,0,0,1,0.125
数字视频广播,0,0,0,1,0,0,0,1,0.125
dab,0,0,0,1,0,0,0,1,0.125
broadcasting,0,0,0,1,0,0,0,1,0.125
digitalaudio,0,0,0,1,0,0,0,1,0.125
数字音频广播,0,0,0,1,0,0,0,1,0.125
digitalsubscriberline,0,0,0,1,0,0,0,1,0.125
数字用户线路,0,0,0,1,0,0,0,1,0.125
有线,0,0,0,1,0,0,0,1,0.125
inversefastfouriertransform,0,0,0,1,0,0,0,1,0.125
快速傅里叶逆变换,0,0,0,1,0,0,0,1,0.125
fastfouriertransform,0,0,0,1,0,0,0,1,0.125
快速傅里叶变换,0,0,0,1,0,0,0,1,0.125
快速算法,0,0,0,1,0,0,0,1,0.125
ofdm运算,0,0,0,1,0,0,0,1,0.125
微电子技术,0,0,0,1,0,0,0,1,0.125
数字信号处理,0,0,0,1,0,0,0,1,0.125
ofdm理论,0,0,0,1,0,0,0,1,0.125
inversediscretefourier,0,0,0,1,0,0,0,1,0.125
离散傅里叶逆变换,0,0,0,1,0,0,0,1,0.125
discretefourier,0,0,0,1,0,0,0,1,0.125
离散傅里叶变换,0,0,0,1,0,0,0,1,0.125
ofdm信号,0,0,0,7,8,1,0,16,3.05
符号间隔,0,0,0,1,0,0,0,1,0.125
子载波间隔,0,0,0,1,0,0,0,1,0.125
多载波调制,0,0,0,1,0,0,0,1,0.125
高频无线通信,0,0,0,1,0,0,0,1,0.125
可见光ofdm,0,0,0,1,0,0,0,1,0.125
rf-ofdm调制,1,0,0,1,0,0,0,2,1.125
可见光系统,0,0,0,2,0,0,0,2,0.25
rf-ofdm调制技术,0,0,0,1,0,0,0,1,0.125
抗码间干扰,1,0,0,1,0,0,0,2,1.125
传输速率,0,0,0,2,1,0,0,3,0.4916666666666667
频谱利用率,0,0,0,3,0,0,0,3,0.375
符号,0,0,0,3,0,0,0,3,0.375
解调时,0,0,0,1,0,0,0,1,0.125
符号长度,0,0,0,1,0,0,0,1,0.125
脉冲时隙,0,0,0,1,0,0,0,1,0.125
数据信息,0,0,0,1,0,0,0,1,0.125
00k,0,0,0,1,0,0,0,1,0.125
脉冲信号,0,0,0,1,0,0,0,1,0.125
单脉冲信号,0,0,0,1,0,0,0,1,0.125
时间段,0,0,0,1,0,0,0,1,0.125
m位数据,0,0,0,1,0,0,0,1,0.125
二进制,0,0,0,1,0,0,0,1,0.125
功率控制,0,0,0,1,0,0,0,1,0.125
测量,0,0,0,1,0,0,0,1,0.125
数字化,0,0,0,1,0,0,0,1,0.125
电平,0,0,0,1,0,0,0,1,0.125
pam信号,0,0,0,1,0,0,0,1,0.125
