,摘要,关键词,第一章,第二章,第三章,第四章,第五章,第六章,总词频,加权得分
失真现象,0,0,1,0,0,0,0,0,1,0.125
传输,0,0,1,0,0,0,0,0,1,0.125
压缩,0,0,1,0,0,0,0,0,1,0.125
图像体积,0,0,1,0,0,0,0,0,1,0.125
采样,0,0,1,0,0,0,0,0,1,0.125
滤波,0,0,1,0,0,0,0,0,1,0.125
图像增强,0,0,1,0,0,0,0,0,1,0.125
数字图像处理,0,0,1,1,0,0,2,0,4,0.6125
工业生产,0,0,1,0,0,0,0,0,1,0.125
车牌识别,0,0,1,0,0,0,0,0,1,0.125
电子监控,0,0,1,0,0,0,0,0,1,0.125
红外波段,0,0,1,0,0,0,0,0,1,0.125
可见光,0,0,1,0,0,0,0,0,1,0.125
短路缺陷,0,0,1,0,0,0,0,0,1,0.125
内部疾病,0,0,1,0,0,0,0,0,1,0.125
身体,0,0,1,0,0,0,0,0,1,0.125
x射线成像图像,0,0,1,0,0,0,0,0,1,0.125
宇宙星空,0,0,1,0,0,0,0,0,1,0.125
天文观测,0,0,1,0,0,0,0,0,1,0.125
核医学,0,0,1,0,0,0,0,0,1,0.125
伽马射线成像图像,0,0,1,0,0,0,0,0,1,0.125
fi益数字化,0,0,1,0,0,0,0,0,1,0.125
多媒体信息,0,0,1,2,0,0,0,0,3,0.375
多媒体,0,0,2,1,0,0,0,0,3,0.375
网络,0,0,2,0,0,0,0,0,2,0.25
图像质量评价算法,2,0,7,4,5,10,2,2,32,6.81875
梯度特征,0,0,0,0,1,5,0,1,7,1.26875
梯度,1,0,2,1,0,4,7,0,15,3.36875
prewit梯度算子,0,0,0,0,0,1,0,0,1,0.18125
prewitt梯度算子,0,0,0,0,0,1,0,0,1,0.18125
sobel梯度算子,0,0,0,0,0,1,0,0,1,0.18125
ssim值,0,0,0,0,0,1,0,0,1,0.18125
梯度图,0,0,0,1,0,1,1,0,3,0.4875
gssim算法,0,0,0,0,0,1,0,0,1,0.18125
scharr梯度算子,0,0,0,0,0,1,0,0,1,0.18125
亮度信息,0,0,1,1,1,2,0,0,5,0.79375
梯度信息,0,0,0,0,0,3,2,0,5,0.90625
梯度算子,0,0,0,1,0,2,3,0,6,1.03125
对比度失真,0,0,0,0,0,5,1,0,6,1.0875
边界信息,0,0,0,0,0,1,0,0,1,0.18125
边缘信息,0,0,0,0,0,1,1,0,2,0.3625
色调映射图像,1,0,4,11,0,0,8,2,26,4.6875
色调映射转换器,0,0,3,5,0,0,5,0,13,1.90625
高动态范围图像,1,0,3,5,0,0,4,0,13,2.725
动态范围,0,0,2,5,0,0,2,0,9,1.2375
色调映射图像质量,0,0,2,1,0,0,1,0,4,0.55625
色调图像质量,0,0,1,0,0,0,0,0,1,0.125
待评价图像,0,0,2,2,2,1,0,0,7,1.04375
客观色调映射图像,0,0,1,0,0,0,0,0,1,0.125
平坦区域,0,0,1,0,0,0,0,0,1,0.125
细节特性,0,0,1,0,0,0,0,0,1,0.125
黄金基石,0,0,1,0,0,0,0,0,1,0.125
色调映射算法,0,0,1,1,0,0,0,0,2,0.25
性能,1,0,1,2,1,7,0,0,12,2.825
印象,0,0,1,0,0,0,0,0,1,0.125
颜色,0,0,1,0,0,1,0,0,2,0.30625
自然性,0,0,2,0,0,0,1,0,3,0.43125
色度,0,0,1,2,0,3,0,0,6,0.91875
色调映射图像质量评价,0,1,1,2,0,0,1,1,6,2.7375
质量评价,0,0,1,3,0,0,1,0,5,0.68125
图片,0,0,1,0,0,2,3,0,6,1.03125
显示器,0,0,1,1,0,0,0,0,2,0.25
hdr影像,0,0,1,1,0,0,0,0,2,0.25
动态范围压缩,0,0,1,0,0,0,0,0,1,0.125
色调映射,0,0,2,6,0,0,6,0,14,2.0875
映射算法,0,0,1,0,0,0,0,0,1,0.125
局部色调映射器,0,0,1,0,0,0,0,0,1,0.125
变换,0,0,1,1,0,0,1,0,3,0.43125
像素,1,0,3,2,8,0,3,0,17,3.61875
全局,0,0,1,0,0,0,0,0,1,0.125
tone-mappedoperator,0,0,1,1,0,0,0,0,2,0.25
色调映射转换算法,0,0,1,0,0,0,0,0,1,0.125
可视化,0,0,1,1,0,0,0,0,2,0.25
高动态图,0,0,1,1,0,0,0,1,3,0.43125
ldr,0,0,1,1,0,0,0,0,2,0.25
lowdynamicimage,0,0,1,1,0,0,0,0,2,0.25
低动态范围图像,0,0,1,5,0,0,5,1,12,1.8375
视觉效果,0,0,1,0,0,0,0,0,1,0.125
ldr图像,0,0,1,0,0,0,0,0,1,0.125
曝光程度,0,0,1,0,0,0,0,0,1,0.125
游戏手机相机,0,0,1,0,0,0,0,0,1,0.125
世界,0,0,1,0,0,0,0,0,1,0.125
亮度动态区间,0,0,1,0,0,0,0,0,1,0.125
动态亮度,0,0,1,0,0,0,0,0,1,0.125
强度,0,0,1,3,1,1,9,0,15,2.49375
发光,0,0,1,0,0,0,0,0,1,0.125
太阳,0,0,1,0,0,0,0,0,1,0.125
色度信息,0,0,1,1,0,2,0,0,4,0.6125
显示设备,0,0,1,0,0,0,0,0,1,0.125
星光,0,0,1,0,0,0,0,0,1,0.125
阳光直射,0,0,1,0,0,0,0,0,1,0.125
hdr图像,0,0,1,1,0,0,1,0,3,0.43125
hdr,0,0,1,1,0,0,0,0,2,0.25
highdynamicrange,0,0,1,1,0,0,0,1,3,0.43125
图像处理技术,1,0,1,1,0,0,0,0,3,1.25
价图像,0,0,1,1,0,0,0,0,2,0.25
轮廓,0,0,0,0,0,0,4,0,4,0.725
边缘,0,0,0,0,0,0,2,0,2,0.3625
结构性失真,0,0,0,0,0,0,1,0,1,0.18125
梯度相似性,1,1,3,3,0,2,2,0,12,4.475
gssim,0,0,0,1,0,0,1,0,2,0.30625
结构相似性,0,0,1,9,1,0,2,0,13,1.79375
结构信息,0,0,0,4,3,0,3,0,10,1.5875
动态范围图像,0,0,0,3,0,0,1,0,4,0.55625
质量值,2,0,3,2,13,1,1,0,22,5.34375
加权策略,1,0,8,0,16,1,0,0,26,5.08125
区域,2,0,4,0,9,0,0,0,15,4.13125
ssim,0,0,0,2,22,8,0,0,32,5.6875
加权,1,0,2,1,5,2,0,0,11,2.64375
内容信息,3,1,4,0,4,25,0,2,39,11.118749999999999
权重,1,0,1,0,10,0,1,0,13,3.11875
局部,0,0,1,0,2,2,0,0,5,0.85
两级加权策略,0,0,0,0,1,0,0,0,1,0.18125
像素级别,0,0,0,0,1,0,0,0,1,0.18125
级别,0,0,0,0,1,0,0,0,1,0.18125
ms-ssim,0,0,0,0,11,6,0,0,17,3.08125
局部质量策略,0,0,0,0,1,0,0,0,1,0.18125
图像像素,0,0,0,1,1,0,0,0,2,0.30625
函数,0,0,0,1,3,0,3,0,7,1.2125
图像块,0,0,0,0,1,3,0,0,4,0.725
内容,0,0,0,0,1,0,0,0,1,0.18125
权值,0,0,0,1,6,1,0,0,8,1.39375
区域加权,0,0,0,0,19,0,0,0,19,3.44375
r-ssim,0,0,0,0,10,0,0,0,10,1.8125
fsimc,0,0,0,0,8,7,0,0,15,2.71875
iw-ssim,0,0,0,0,12,4,0,0,16,2.9
im,0,0,0,1,12,4,0,0,17,3.025
fsim,0,0,0,0,9,0,0,0,9,1.6312499999999999
r-fsimc,0,0,0,0,5,0,0,0,5,0.90625
r-fsim,0,0,0,0,5,0,0,0,5,0.90625
srocc,0,0,0,1,5,11,9,0,26,4.65625
r-ms-ssim,0,0,0,0,5,0,0,0,5,0.90625
非线性拟合,0,0,0,0,3,0,0,0,3,0.54375
krocc,0,0,0,1,3,1,6,0,11,1.9375
plcc,0,0,0,2,3,5,0,0,10,1.7
曲线,0,0,0,2,2,0,0,0,4,0.6125
rmse,0,0,0,2,2,4,0,0,8,1.3375
r-iw-ssim,0,0,0,0,3,0,0,0,3,0.54375
数据库,0,0,1,0,5,5,4,0,15,2.6625
r-iw,0,0,0,0,3,0,0,0,3,0.54375
sr,0,0,0,0,2,0,0,0,2,0.3625
算法图像,0,0,0,0,1,0,0,0,1,0.18125
非线性,0,0,0,0,1,0,0,0,1,0.18125
拟合曲线,0,0,0,0,1,3,0,0,4,0.725
logistics函数,0,0,0,0,1,1,0,0,2,0.3625
失真类,0,0,0,0,3,7,0,0,10,1.8125
-fsim,0,0,0,0,1,0,0,0,1,0.18125
-ms-ssim,0,0,0,0,1,0,0,0,1,0.18125
取值,0,0,0,1,1,1,0,0,3,0.4875
nepn,0,0,0,0,1,2,0,0,3,0.54375
plc,0,0,0,0,1,0,0,0,1,0.18125
sim,0,0,0,0,1,0,0,0,1,0.18125
-ssim,0,0,0,0,1,0,0,0,1,0.18125
live数据库,0,0,0,0,1,5,0,0,6,1.0875
tid2008数据库,0,0,0,0,2,4,0,0,6,1.0875
信号,0,0,0,5,0,1,12,0,18,2.9812499999999997
非线性映射,0,0,0,0,0,0,3,0,3,0.54375
标准差,0,0,0,1,0,0,3,0,4,0.66875
梯度幅度图,0,0,0,1,0,1,3,0,5,0.85
gscore,0,0,0,0,0,0,2,0,2,0.3625
空间频率参数,0,0,0,2,0,0,2,0,4,0.6125
阈值,0,0,0,1,0,0,2,0,3,0.4875
对比度灵敏度函数,0,0,0,0,0,0,2,0,2,0.3625
空间频率,0,0,0,0,0,0,2,0,2,0.3625
视觉对比敏感度,0,0,0,0,0,0,2,0,2,0.3625
幅度,0,0,0,0,0,0,2,0,2,0.3625
检测概率,0,0,0,0,0,0,2,0,2,0.3625
强度值,0,0,0,0,0,0,2,0,2,0.3625
常量,0,0,0,1,0,0,2,0,3,0.4875
局部梯度,0,0,0,0,0,0,2,0,2,0.3625
梯度幅度,0,0,0,2,1,2,3,0,8,1.3375
梯度相似度,0,0,0,0,0,0,1,0,1,0.18125
灵敏度,0,0,0,0,0,0,1,0,1,0.18125
mj,0,0,0,0,0,0,1,0,1,0.18125
相似性值,0,0,0,0,0,0,1,0,1,0.18125
图像梯度幅度,0,0,0,0,0,0,1,0,1,0.18125
维度测量,0,0,0,1,0,0,1,0,2,0.30625
对比度敏感度函数,0,0,0,1,0,0,1,0,2,0.30625
观察距离,0,0,0,1,0,0,1,0,2,0.30625
保真度,0,0,0,4,0,0,1,0,5,0.68125
图像结构,0,0,0,1,0,0,1,0,2,0.30625
相似性,0,0,3,5,0,5,1,1,15,2.26875
微小,0,0,0,1,0,0,1,0,2,0.30625
映射,0,0,0,1,0,0,1,0,2,0.30625
平均强度,0,0,0,0,0,0,1,0,1,0.18125
正弦信号,0,0,0,0,0,0,1,0,1,0.18125
幅度尺度,0,0,0,0,0,0,1,0,1,0.18125
平均信号,0,0,0,0,0,0,1,0,1,0.18125
强度测量值,0,0,0,0,0,0,1,0,1,0.18125
测量,0,0,0,1,0,0,1,0,2,0.30625
对比度敏感度,0,0,0,0,0,0,1,0,1,0.18125
纯正弦信号,0,0,0,0,0,0,1,0,1,0.18125
缩放,0,0,0,0,0,0,1,0,1,0.18125
心理数据,0,0,0,0,0,0,1,0,1,0.18125
相对灵敏度,0,0,0,0,0,0,1,0,1,0.18125
频谱,0,0,0,0,0,0,1,0,1,0.18125
一化函,0,0,0,0,0,0,1,0,1,0.18125
心理,0,0,0,0,0,0,1,0,1,0.18125
调制阈值门限,0,0,0,0,0,0,1,0,1,0.18125
假警报量,0,0,0,0,0,0,1,0,1,0.18125
常数,0,0,0,2,1,1,1,0,5,0.79375
比值,0,0,0,0,0,0,1,0,1,0.18125
分布,0,0,0,0,0,0,1,0,1,0.18125
变化斜率,0,0,0,0,0,0,1,0,1,0.18125
概率,0,0,0,0,0,0,1,0,1,0.18125
调制阈值,0,0,0,0,0,0,1,0,1,0.18125
正弦刺激函数,0,0,0,0,0,0,1,0,1,0.18125
检测概率密度,0,0,0,0,0,0,1,0,1,0.18125
感知门限,0,0,0,0,0,0,1,0,1,0.18125
心理测量学函数图像,0,0,0,0,0,0,1,0,1,0.18125
概率心理测量学函数模型,0,0,0,0,0,0,1,0,1,0.18125
信号强度检测,0,0,0,0,0,0,1,0,1,0.18125
心理物理学,0,0,0,0,0,0,1,0,1,0.18125
视觉系统,0,0,1,3,1,1,2,0,8,1.225
人类视觉系统,0,0,1,3,2,1,1,0,8,1.225
视觉敏感性,0,0,0,0,0,0,1,0,1,0.18125
分辨信号,0,0,0,0,0,0,1,0,1,0.18125
信号强度,0,0,0,3,0,0,1,0,4,0.55625
约束条,0,0,0,0,0,0,1,0,1,0.18125
变换原则,0,0,0,0,0,0,1,0,1,0.18125
数学,0,0,0,1,0,0,1,0,2,0.30625
相似性度,0,0,0,0,0,0,1,0,1,0.18125
局部梯度幅度,0,0,0,0,0,0,1,0,1,0.18125
低动态范围图,0,0,0,0,0,0,1,0,1,0.18125
高动态范围图,0,0,0,0,0,0,1,1,2,0.3625
梯度幅度值,0,0,0,0,0,0,1,0,1,0.18125
ldr色调映射图像,0,0,0,0,0,0,1,0,1,0.18125
卷积算子,0,0,0,0,0,0,1,0,1,0.18125
对角线,0,0,0,0,0,0,1,0,1,0.18125
垂直梯度算子,0,0,0,0,0,0,1,0,1,0.18125
水平梯度算子,0,0,0,0,0,0,1,0,1,0.18125
imilarity,0,0,0,0,0,0,1,0,1,0.18125
essment,0,0,0,0,0,0,1,0,1,0.18125
imagequality,0,0,0,0,0,0,1,0,1,0.18125
三阶梯度算子,0,0,0,0,0,0,1,0,1,0.18125
测量图像,0,0,0,1,0,0,1,0,2,0.30625
局部梯度法,0,0,0,0,0,0,1,0,1,0.18125
边缘检测算法,0,0,0,0,0,0,1,0,1,0.18125
梯度相似性测量,0,0,0,0,0,0,1,0,1,0.18125
参数,0,0,0,4,0,1,6,0,11,1.76875
模型参数,0,0,0,0,0,0,2,0,2,0.3625
迭代,0,0,0,0,0,1,2,0,3,0.54375
误差,0,0,2,2,0,0,1,0,5,0.68125
主观评分,0,0,0,0,0,0,1,0,1,0.18125
客观评分,0,0,0,0,0,0,1,0,1,0.18125
观察效果,0,0,0,0,0,0,1,0,1,0.18125
敏感程,0,0,0,0,0,0,1,0,1,0.18125
tonemappedimagequalityindex,0,0,0,0,0,0,1,0,1,0.18125
图像质量指数,0,0,0,1,0,0,1,0,2,0.30625
联合测量值,0,0,0,0,0,0,1,0,1,0.18125
三参量函数,0,0,0,0,0,0,1,0,1,0.18125
评分,0,0,1,2,1,0,1,0,5,0.7375
测量标准,0,0,0,0,0,0,1,0,1,0.18125
统计特性测量值,0,0,0,0,0,0,1,0,1,0.18125
自然度,0,0,0,0,0,0,9,0,9,1.6312499999999999
结构保真度测量值,0,0,0,0,0,0,1,0,1,0.18125
图像质量评价模型,0,0,0,0,1,0,1,0,2,0.3625
显著性图,0,0,0,5,0,0,0,0,5,0.625
显著性检测,0,0,0,2,1,0,0,0,3,0.43125
vsi,0,0,0,3,0,0,0,0,3,0.375
低级特征,0,0,0,2,0,0,0,0,2,0.25
图像数据库,0,0,0,1,3,3,5,0,12,2.11875
相似性图,0,0,0,1,0,0,0,0,1,0.125
转亮度,0,0,0,1,0,0,0,0,1,0.125
rgb,0,0,0,1,0,0,0,0,1,0.125
随机值,0,0,0,1,0,0,0,0,1,0.125
式子,0,0,0,1,0,0,0,0,1,0.125
色度相似性,0,0,0,1,0,1,0,0,2,0.30625
色度图,0,0,0,1,0,0,0,0,1,0.125
2gmr,0,0,0,1,0,0,0,0,1,0.125
色调,0,0,0,1,0,1,0,0,2,0.30625
显著性,0,0,0,1,2,0,0,0,3,0.4875
图像质量评价算,0,0,1,2,0,0,0,0,3,0.375
显著性相似图,0,0,0,1,0,0,0,0,1,0.125
失真程度,0,0,0,1,0,0,0,0,1,0.125
显著性算法,0,0,0,1,2,0,0,0,3,0.4875
著性,0,0,0,1,0,0,0,0,1,0.125
显著性检测算法,0,0,0,2,2,0,0,0,4,0.6125
vsi算法,0,0,0,1,0,0,0,0,1,0.125
icsim,0,0,0,0,0,19,0,0,19,3.44375
ro,0,0,0,0,0,5,0,0,5,0.90625
csiq数据库,0,0,0,0,0,6,0,0,6,1.0875
vsnrmadgsm,0,0,0,0,0,3,0,0,3,0.54375
mad,0,0,0,0,0,3,0,0,3,0.54375
tid2013数据库,0,0,0,0,0,5,0,0,5,0.90625
vif,0,0,0,0,0,2,0,0,2,0.3625
平均时间,0,0,0,0,0,2,0,0,2,0.3625
mfsimc,0,0,0,0,0,2,0,0,2,0.3625
iw-ssi,0,0,0,0,0,2,0,0,2,0.3625
imvif,0,0,0,0,0,2,0,0,2,0.3625
vsnr,0,0,0,0,0,2,0,0,2,0.3625
信息论,0,0,0,0,0,6,0,0,6,1.0875
rmse指标,0,0,0,0,0,2,0,0,2,0.3625
csiq,0,0,0,0,0,3,0,0,3,0.54375
离散点,0,0,0,0,0,1,0,0,1,0.18125
散点,0,0,0,0,0,1,0,0,1,0.18125
ss1m,0,0,0,0,0,1,0,0,1,0.18125
icsimo,0,0,0,0,0,1,0,0,1,0.18125
毫秒,0,0,0,0,0,1,0,0,1,0.18125
图像梯度信息,0,0,0,0,0,1,0,0,1,0.18125
时间效率,0,0,0,0,0,1,0,0,1,0.18125
数据集,0,0,0,0,0,1,0,0,1,0.18125
tid2008,0,0,0,0,3,3,0,0,6,1.0875
时间性能,0,0,0,0,0,1,0,0,1,0.18125
30ghzcpuo,0,0,0,0,0,1,0,0,1,0.18125
8g内存,0,0,0,0,0,1,0,0,1,0.18125
四核,0,0,0,0,0,1,0,0,1,0.18125
计算机平台,0,0,0,0,0,1,0,0,1,0.18125
iw-ss1m,0,0,0,0,0,1,0,0,1,0.18125
icsim图像质量评价,0,0,0,0,0,1,0,0,1,0.18125
图像内容信息,0,0,2,0,0,1,0,0,3,0.43125
mad算法,0,0,0,0,0,1,0,0,1,0.18125
距离,0,0,0,0,1,1,0,0,2,0.3625
图像质量评价库,0,0,0,0,0,1,0,0,1,0.18125
iw,0,0,0,0,0,1,0,0,1,0.18125
rp3,0,0,0,0,0,1,0,0,1,0.18125
krocc值,0,0,0,0,0,1,0,0,1,0.18125
算法,0,0,1,0,2,2,0,0,5,0.85
评价指标,0,0,1,0,0,0,1,0,2,0.30625
表达式,0,0,0,0,2,2,1,0,5,0.90625
自然性测量表达式,0,0,0,0,0,0,1,0,1,0.18125
色调映射图像质量评价算,0,0,0,1,0,0,1,0,2,0.30625
属性,0,0,0,0,0,0,10,0,10,1.8125
统计性特征,0,0,0,0,0,0,3,0,3,0.54375
自然统计性特征,0,0,0,0,0,0,2,0,2,0.3625
beta概率密度函数,0,0,0,0,0,0,2,0,2,0.3625
高斯分布,0,0,0,0,0,0,2,0,2,0.3625
直方图,0,0,0,0,0,0,2,0,2,0.3625
均值,0,0,0,0,1,0,4,0,5,0.90625
自然场景,0,0,0,1,1,0,2,0,4,0.66875
8bit灰度图,0,0,0,0,0,0,2,0,2,0.3625
统计性模型,0,0,0,0,0,0,2,0,2,0.3625
图像自然度,0,0,0,0,0,0,2,0,2,0.3625
亮度映射,0,0,0,0,0,0,2,0,2,0.3625
自然统计性,0,0,0,0,0,0,2,0,2,0.3625
清晰度,0,0,0,0,0,0,2,0,2,0.3625
色彩再现,0,0,0,0,0,0,2,0,2,0.3625
生物视觉系统,0,0,0,0,0,0,2,0,2,0.3625
自然图像,0,0,0,0,0,0,2,0,2,0.3625
自然,0,0,0,0,0,0,2,0,2,0.3625
化因子,0,0,0,0,0,0,1,0,1,0.18125
统计性测量函数,0,0,0,0,0,0,1,0,1,0.18125
自然图像统计特性测量,0,0,0,0,0,0,1,0,1,0.18125
特性,0,0,0,0,0,0,1,0,1,0.18125
beta函数,0,0,0,0,0,0,1,0,1,0.18125
咏冲,0,0,0,0,0,0,1,0,1,0.18125
主观扇量,0,0,0,0,0,0,1,0,1,0.18125
高动否范围图像,0,0,0,0,0,0,1,0,1,0.18125
特征测量,0,0,0,0,0,0,1,0,1,0.18125
自然度统计,0,0,0,0,0,0,1,0,1,0.18125
显著性值,0,0,0,0,2,0,0,0,2,0.3625
显著,0,0,0,0,1,0,0,0,1,0.18125
区域检测,0,0,0,0,1,0,0,0,1,0.18125
forsalientobjectdetection,0,0,0,0,1,0,0,0,1,0.18125
lie,0,0,0,0,1,0,0,0,1,0.18125
visual,0,0,0,0,1,0,0,0,1,0.18125
fusinggenericobject,0,0,0,0,1,0,0,0,1,0.18125
策略算法,0,0,0,0,1,0,0,0,1,0.18125
局部质量,0,0,1,0,9,3,0,0,13,2.3
图像质量评价策,0,0,0,0,1,0,0,0,1,0.18125
图像质量算法,0,0,0,0,1,0,0,0,1,0.18125
区域加权算法,1,0,0,0,1,0,0,0,2,1.18125
hvs,0,0,2,1,0,6,0,0,9,1.4625
颜色信息,0,0,0,0,0,1,0,0,1,0.18125
颜色失真捕捉,0,0,0,0,0,1,0,0,1,0.18125
局部内容信息,0,0,0,0,0,2,0,0,2,0.3625
vs,0,0,0,1,0,1,0,0,2,0.30625
信息接受者,0,0,0,0,0,1,0,0,1,0.18125
提取信息,0,0,0,0,0,1,0,0,1,0.18125
informationcontentweighting,0,0,0,0,0,1,0,0,1,0.18125
内容信息加权算法,0,0,0,0,0,1,0,0,1,0.18125
互信息,0,0,1,1,0,2,0,0,4,0.6125
信息保真度量,0,0,0,1,0,1,0,0,2,0.30625
信息保真度,0,0,0,1,0,1,0,0,2,0.30625
visualinformationfidelity,0,0,1,1,0,1,0,0,3,0.43125
视觉信息保真度模型,0,0,0,1,0,1,0,0,2,0.30625
有失真,1,0,1,0,0,1,0,0,3,1.30625
信息提取系统,0,0,0,0,0,1,0,0,1,0.18125
感觉特性,0,0,0,0,0,1,0,0,1,0.18125
超像素,0,0,0,0,7,0,0,0,7,1.26875
能量,0,0,0,0,6,0,0,0,6,1.0875
物体,0,0,1,0,4,0,0,0,5,0.85
objectness,0,0,0,0,3,0,0,0,3,0.54375
超像素分割,0,0,0,0,2,0,0,0,2,0.3625
proposalobjectness,0,0,0,0,2,0,0,0,2,0.3625
超像素分割算法,0,0,0,0,2,0,0,0,2,0.3625
能量方程,0,0,0,0,2,0,0,0,2,0.3625
候选物体,0,0,0,0,2,0,0,0,2,0.3625
亮暗,0,0,0,0,1,0,0,0,1,0.18125
泮也導,0,0,0,0,1,0,0,0,1,0.18125
平滑因子,0,0,0,0,1,0,0,0,1,0.18125
交叉能量,0,0,0,0,1,0,0,0,1,0.18125
fs,0,0,0,0,1,0,0,0,1,0.18125
分量,0,0,0,0,1,0,0,0,1,0.18125
物体窗,0,0,0,0,1,0,0,0,1,0.18125
矩形窗,0,0,0,0,1,0,0,0,1,0.18125
超像素曲能量,0,0,0,0,1,0,0,0,1,0.18125
a算法,0,0,0,0,1,0,0,0,1,0.18125
文理颜色,0,0,0,0,1,0,0,0,1,0.18125
提特征训,0,0,0,0,1,0,0,0,1,0.18125
分类器,0,0,0,0,1,0,0,0,1,0.18125
方框,0,0,0,0,1,0,0,0,1,0.18125
显著性图像,0,0,0,0,1,0,0,0,1,0.18125
工具,0,0,0,0,1,0,0,0,1,0.18125
性检测,0,0,0,0,1,0,0,0,1,0.18125
全局对比度,0,0,0,0,1,0,0,0,1,0.18125
颜色直方图,0,0,0,0,1,0,0,0,1,0.18125
显著性检测策,0,0,0,0,1,0,0,0,1,0.18125
尺度,0,0,0,3,2,0,0,0,5,0.7375
频率调整,0,0,0,0,1,0,0,0,1,0.18125
视觉显著性,0,0,0,0,1,0,0,0,1,0.18125
featureintegrationthe,0,0,0,0,1,0,0,0,1,0.18125
特征整合理论,0,0,0,0,1,0,0,0,1,0.18125
biologicallyplausiblearchitecture,0,0,0,0,1,0,0,0,1,0.18125
生物启发模型,0,0,0,0,1,0,0,0,1,0.18125
显著性提取,0,0,0,0,1,0,0,0,1,0.18125
目标驱动,0,0,0,0,1,0,0,0,1,0.18125
数据驱动,0,0,0,0,1,0,0,0,1,0.18125
视觉注意机制,0,0,0,0,1,0,0,0,1,0.18125
视觉认知,0,0,0,0,1,0,0,0,1,0.18125
interest,0,0,0,0,1,0,0,0,1,0.18125
region,0,0,0,0,1,0,0,0,1,0.18125
