,摘要,关键词,第一章,第二章,第三章,第四章,第五章,总词频,加权得分
des,0,0,0,0,0,1,0,1,0.24166666666666667
tc,0,0,0,0,2,1,0,3,0.725
tlon,0,0,0,0,0,1,0,1,0.24166666666666667
dtfscris,0,0,0,0,0,1,0,1,0.24166666666666667
me,0,0,0,0,0,2,0,2,0.48333333333333334
ppnet,0,0,0,0,0,2,0,2,0.48333333333333334
ai,0,0,0,0,0,1,0,1,0.24166666666666667
coate,0,0,0,0,0,1,0,1,0.24166666666666667
line,0,0,0,1,0,1,0,2,0.3666666666666667
sdp请求,0,0,0,0,0,1,0,1,0.24166666666666667
会话请,0,0,0,0,0,1,0,1,0.24166666666666667
调试,0,0,2,1,1,3,2,9,1.825
自动化测试,1,0,1,0,0,4,0,6,2.091666666666667
消息,0,0,1,11,3,2,0,17,2.708333333333333
ims服务,0,0,0,0,5,2,0,7,1.6916666666666667
eutra小区,0,0,0,1,3,2,1,7,1.575
通用流程,0,0,0,0,1,2,0,3,0.725
vblte测试,0,0,0,0,0,1,1,2,0.48333333333333334
volte终端业务,0,0,1,0,0,1,0,2,0.3666666666666667
鉴权算法,0,0,0,0,1,0,0,1,0.24166666666666667
key值,0,0,0,0,1,0,0,1,0.24166666666666667
invalid,0,0,0,0,3,0,0,3,0.725
macparameter,0,0,0,0,2,0,0,2,0.48333333333333334
invalidbehavior,0,0,0,0,1,0,0,1,0.24166666666666667
3gppts,1,0,4,15,12,1,2,35,7.0
信令流程,0,0,2,1,13,0,1,17,3.7583333333333333
注册请,0,0,0,1,1,1,0,3,0.6083333333333334
鉴权测试,1,0,3,0,7,4,1,16,4.275
鉴权测试例,0,0,0,0,2,0,0,2,0.48333333333333334
sessionprogress,0,0,0,0,12,7,0,19,4.591666666666667
messageheader,0,0,0,2,5,5,0,12,2.6666666666666665
ethernet,0,0,0,0,0,3,0,3,0.725
bit,0,0,0,0,0,2,0,2,0.48333333333333334
61,0,0,0,0,0,2,0,2,0.48333333333333334
byte,0,0,0,0,0,2,0,2,0.48333333333333334
re,0,0,0,1,1,2,0,4,0.85
视频,0,0,2,0,11,5,0,18,4.116666666666667
界面,0,0,0,0,0,1,0,1,0.24166666666666667
rrimfilag,0,0,0,0,0,1,0,1,0.24166666666666667
lon,0,0,0,0,0,1,0,1,0.24166666666666667
errina,0,0,0,0,0,1,0,1,0.24166666666666667
os,0,0,0,0,0,1,0,1,0.24166666666666667
rdsstagraa,0,0,0,0,0,1,0,1,0.24166666666666667
cap,0,0,0,0,0,1,0,1,0.24166666666666667
发送,0,0,0,1,0,1,0,2,0.3666666666666667
测试仪,0,0,0,0,1,1,0,2,0.48333333333333334
主叫方,0,0,0,0,0,1,0,1,0.24166666666666667
oi,0,0,0,0,0,1,0,1,0.24166666666666667
scscfs,0,0,0,0,0,1,0,1,0.24166666666666667
pcscf,0,0,0,0,0,3,0,3,0.725
ig,0,0,0,0,0,1,0,1,0.24166666666666667
route,0,0,0,0,0,2,0,2,0.48333333333333334
cord,0,0,0,0,0,2,0,2,0.48333333333333334
tf,0,0,0,1,0,1,0,2,0.3666666666666667
ic,0,0,0,0,0,2,0,2,0.48333333333333334
ut,0,0,0,0,1,1,0,2,0.48333333333333334
会话,0,0,0,10,5,1,0,16,2.7
信令,0,0,0,3,2,2,0,7,1.3416666666666668
xoiify,0,0,0,0,0,1,0,1,0.24166666666666667
蘇汗,0,0,0,0,0,1,0,1,0.24166666666666667
pracflmessac,0,0,0,0,0,1,0,1,0.24166666666666667
itoat2,0,0,0,0,0,1,0,1,0.24166666666666667
iqqrcl,0,0,0,0,0,1,0,1,0.24166666666666667
tor,0,0,0,0,0,1,0,1,0.24166666666666667
slp-ioud,0,0,0,0,0,1,0,1,0.24166666666666667
3gppn,0,0,0,0,0,1,0,1,0.24166666666666667
publl,0,0,0,0,0,1,0,1,0.24166666666666667
sipifeer,0,0,0,0,0,1,0,1,0.24166666666666667
iy,0,0,0,0,0,1,0,1,0.24166666666666667
tent,0,0,0,0,0,1,0,1,0.24166666666666667
ti,0,0,0,0,0,1,0,1,0.24166666666666667
sessioninitiation,0,0,0,1,0,2,0,3,0.6083333333333334
ostport,0,0,0,0,0,1,0,1,0.24166666666666667
srcport,0,0,0,0,0,1,0,1,0.24166666666666667
securitypayzsd,0,0,0,0,0,1,0,1,0.24166666666666667
internetprotocol,0,0,0,0,0,1,0,1,0.24166666666666667
teacspturttd,0,0,0,0,0,1,0,1,0.24166666666666667
esoowire,0,0,0,0,0,1,0,1,0.24166666666666667
pwocojin,0,0,0,0,0,1,0,1,0.24166666666666667
es,0,0,0,0,0,1,0,1,0.24166666666666667
vr,0,0,0,0,0,2,0,2,0.48333333333333334
cseq,0,0,0,1,0,8,0,9,2.0583333333333336
资源,0,0,0,0,4,1,0,5,1.2083333333333333
not,0,0,0,0,0,1,0,1,0.24166666666666667
ovdps,0,0,0,0,0,1,0,1,0.24166666666666667
ppnetwoxk,0,0,0,0,0,1,0,1,0.24166666666666667
te,0,0,0,0,1,2,0,3,0.725
in,0,0,0,0,0,2,0,2,0.48333333333333334
pvblicts,0,0,0,0,0,1,0,1,0.24166666666666667
erue,0,0,0,0,0,1,0,1,0.24166666666666667
tocol,0,0,0,2,0,1,0,3,0.4916666666666667
sesaiofiinitlatioop,0,0,0,0,0,1,0,1,0.24166666666666667
userdatajrikaprotocol,0,0,0,0,0,1,0,1,0.24166666666666667
securitypayload,0,0,0,0,0,1,0,1,0.24166666666666667
internetprotoeol,0,0,0,0,0,1,0,1,0.24166666666666667
60,0,0,0,0,0,1,0,1,0.24166666666666667
pt,0,0,0,0,0,1,0,1,0.24166666666666667
fracssip,0,0,0,0,0,1,0,1,0.24166666666666667
scfstax,0,0,0,0,0,1,0,1,0.24166666666666667
ss,0,0,0,1,1,1,0,3,0.6083333333333334
naiyte,0,0,0,0,0,1,0,1,0.24166666666666667
wififshark,0,0,0,0,0,1,0,1,0.24166666666666667
响应,0,0,0,4,3,4,0,11,2.1916666666666664
prackccse,0,0,0,0,0,1,0,1,0.24166666666666667
消息结构图,0,0,0,0,0,5,0,5,1.2083333333333333
虹5,0,0,0,0,0,1,0,1,0.24166666666666667
情密整芯霧,0,0,0,0,0,1,0,1,0.24166666666666667
溢峰,0,0,0,0,0,1,0,1,0.24166666666666667
jwe,0,0,0,0,0,1,0,1,0.24166666666666667
杉拓,0,0,0,0,0,1,0,1,0.24166666666666667
孕膈,0,0,0,0,0,1,0,1,0.24166666666666667
capflg,0,0,0,0,0,1,0,1,0.24166666666666667
可选信令,0,0,0,0,0,2,0,2,0.48333333333333334
100trying,0,0,0,0,0,1,0,1,0.24166666666666667
测试例流程,0,0,0,0,0,2,0,2,0.48333333333333334
被叫测试,0,0,0,0,2,1,0,3,0.725
视频被叫测试,1,0,1,0,3,1,0,6,2.091666666666667
请求,0,0,0,10,0,0,0,10,1.25
sip协议,0,0,0,10,0,1,0,11,1.4916666666666667
响应消息,0,0,0,9,0,0,0,9,1.125
服务器,0,0,0,7,0,0,0,7,0.875
客户端,0,0,0,5,1,0,0,6,0.8666666666666667
请求消息,0,0,0,5,0,0,0,5,0.625
sdp协议,0,0,0,5,0,0,0,5,0.625
临时响应,0,0,0,4,2,0,0,6,0.9833333333333334
sip消息,0,0,0,9,1,0,0,10,1.3666666666666667
会话描述,0,0,0,3,0,0,0,3,0.375
实体头,0,0,0,3,0,0,0,3,0.375
register,0,0,0,3,17,3,0,23,5.208333333333333
method,0,0,0,3,0,0,0,3,0.375
请求行,0,0,0,3,0,0,0,3,0.375
起始行,0,0,0,3,0,0,0,3,0.375
事件,0,0,0,3,0,0,0,3,0.375
rfc32,0,0,0,3,0,0,0,3,0.375
业务,0,0,0,5,1,0,0,6,0.8666666666666667
white-space,0,0,0,2,0,0,0,2,0.25
带宽信息,0,0,0,2,0,0,0,2,0.25
连接信息,0,0,0,2,0,0,0,2,0.25
媒体描述,0,0,0,2,0,0,0,2,0.25
sip消息体,0,0,0,2,0,0,0,2,0.25
接收者,0,0,0,2,0,0,0,2,0.25
call-id,0,0,0,2,0,0,0,2,0.25
sip消息头,0,0,0,2,0,0,0,2,0.25
状态码,0,0,0,2,0,0,0,2,0.25
sip-version,0,0,0,2,0,0,0,2,0.25
uri,0,0,0,2,0,0,0,2,0.25
sdp消息,0,0,0,2,2,1,0,5,0.975
消息体,0,0,0,2,2,0,0,4,0.7333333333333334
消息头,0,0,0,2,4,0,0,6,1.2166666666666668
状态行,0,0,0,2,0,0,0,2,0.25
sip事务,0,0,0,2,0,0,0,2,0.25
cancel,0,0,0,2,0,0,0,2,0.25
32,0,0,0,2,0,0,0,2,0.25
sip请求消息,0,0,0,2,0,0,0,2,0.25
volte,2,0,8,4,5,0,4,23,5.675
ims,0,0,1,8,32,1,1,43,9.341666666666667
网络,0,0,2,2,0,0,0,4,0.5
http协议,0,0,0,2,0,0,0,2,0.25
通信,0,0,0,5,0,1,0,6,0.8666666666666667
3gpp,0,0,2,10,5,2,2,21,3.675
新流程,0,0,0,1,0,0,0,1,0.125
新技术,0,0,0,1,0,0,0,1,0.125
volte新网络架构,0,0,0,1,0,0,0,1,0.125
响应状态码,0,0,0,1,0,0,0,1,0.125
sip协议版本,0,0,0,1,0,0,0,1,0.125
uri协议,0,0,0,1,0,0,0,1,0.125
invite请求对,0,0,0,1,0,0,0,1,0.125
请求名称,0,0,0,1,0,0,0,1,0.125
媒体属性,0,0,0,1,0,0,0,1,0.125
加密密钥,0,0,0,1,0,0,0,1,0.125
媒体名称,0,0,0,1,0,0,0,1,0.125
会话级,0,0,0,1,0,0,0,1,0.125
传送地址,0,0,0,1,0,0,0,1,0.125
媒体名,0,0,0,1,0,0,0,1,0.125
会话属性,0,0,0,1,0,0,0,1,0.125
密钥,0,0,0,1,0,0,0,1,0.125
时区调整,0,0,0,1,0,0,0,1,0.125
email地址,0,0,0,1,0,0,0,1,0.125
电话号码,0,0,0,1,2,0,0,3,0.6083333333333334
会话标识符,0,0,0,1,0,0,0,1,0.125
会话拥,0,0,0,1,0,0,0,1,0.125
会话信息,0,0,0,1,0,0,0,1,0.125
会话名称,0,0,0,1,0,0,0,1,0.125
sdp属性,0,0,0,1,0,0,0,1,0.125
media-level,0,0,0,1,0,0,0,1,0.125
session-level,0,0,0,1,0,0,0,1,0.125
sessiondescription,0,0,0,1,0,0,0,1,0.125
网关,0,0,0,3,0,0,0,3,0.375
代理,0,0,0,1,0,0,0,1,0.125
max-forwards,0,0,0,1,0,0,0,1,0.125
字节,0,0,0,1,0,1,0,2,0.3666666666666667
有效载荷,0,0,0,1,0,0,0,1,0.125
媒体类型,0,0,0,1,0,0,0,1,0.125
时间,0,0,0,2,1,0,0,3,0.4916666666666667
编号,0,0,0,1,0,0,0,1,0.125
register请,0,0,0,1,2,0,0,3,0.6083333333333334
消息内容,0,0,0,1,0,0,0,1,0.125
ack请求,0,0,0,1,0,0,0,1,0.125
地址,0,0,0,1,1,0,0,2,0.3666666666666667
用户代理,0,0,0,1,0,0,0,1,0.125
路径,0,0,0,2,0,0,0,2,0.25
指示请求,0,0,0,1,0,0,0,1,0.125
通用头域,0,0,0,1,0,0,0,1,0.125
sip信令,0,0,0,2,6,0,0,8,1.7
标示符,0,0,0,1,0,0,0,1,0.125
entityheader,0,0,0,1,0,0,0,1,0.125
responseheader,0,0,0,1,0,0,0,1,0.125
响应头,0,0,0,1,0,0,0,1,0.125
requestheader,0,0,0,1,0,0,0,1,0.125
请求头,0,0,0,1,0,0,0,1,0.125
generalheader,0,0,0,1,0,0,0,1,0.125
通用头,0,0,0,1,0,0,0,1,0.125
头字段,0,0,0,1,0,0,0,1,0.125
基本信息,0,0,0,1,0,0,0,1,0.125
换行符,0,0,0,1,0,0,0,1,0.125
响应行,0,0,0,1,0,0,0,1,0.125
原因短语,0,0,0,1,0,0,0,1,0.125
reason-phrase,0,0,0,1,0,0,0,1,0.125
执行,0,0,0,1,0,0,0,1,0.125
十进制数,0,0,0,1,0,0,0,1,0.125
status-code,0,0,0,1,0,0,0,1,0.125
status-line,0,0,0,1,0,0,0,1,0.125
换行键,0,0,0,1,0,0,0,1,0.125
控制符,0,0,0,1,0,0,0,1,0.125
空格,0,0,0,1,0,0,0,1,0.125
request-url,0,0,0,1,0,0,0,1,0.125
用户地址,0,0,0,1,0,0,0,1,0.125
状态,0,0,0,1,0,0,0,1,0.125
始行,0,0,0,1,0,0,0,1,0.125
属性,0,0,0,1,0,0,0,1,0.125
messagebody,0,0,0,1,0,0,0,1,0.125
消息格式,0,0,0,1,0,0,0,1,0.125
文本协议,0,0,0,1,0,0,0,1,0.125
编码,0,0,0,1,1,1,0,3,0.6083333333333334
字符集,0,0,0,1,0,0,0,1,0.125
utf-8,0,0,0,1,0,0,0,1,0.125
全局错误,0,0,0,1,0,0,0,1,0.125
服务端,0,0,0,1,2,0,0,3,0.6083333333333334
重定向错误,0,0,0,1,0,0,0,1,0.125
sip响应消息,0,0,0,1,0,0,0,1,0.125
sip响应,0,0,0,1,0,0,0,1,0.125
http响应代码,0,0,0,1,0,0,0,1,0.125
sip响应代码,0,0,0,1,0,0,0,1,0.125
数字响应代码,0,0,0,1,0,0,0,1,0.125
48,0,0,0,1,0,0,0,1,0.125
即时消息,0,0,0,1,0,0,0,1,0.125
收件,0,0,0,1,0,0,0,1,0.125
fer,0,0,0,1,0,0,0,1,0.125
rfc6086,0,0,0,1,0,0,0,1,0.125
会话状态,0,0,0,1,0,0,0,1,0.125
会话消息,0,0,0,1,0,0,0,1,0.125
publish,0,0,0,1,0,0,0,1,0.125
rfc3311,0,0,0,1,0,0,0,1,0.125
对话状态,0,0,0,1,0,0,0,1,0.125
订阅,0,0,0,1,0,0,0,1,0.125
notify,0,0,0,1,1,0,0,2,0.3666666666666667
rfc3261,0,0,0,1,0,0,0,1,0.125
被叫,0,0,0,1,0,0,0,1,0.125
主叫,0,0,0,1,0,0,0,1,0.125
呼叫,0,0,0,1,5,0,0,6,1.3333333333333333
终端终止,0,0,0,1,0,0,0,1,0.125
bye,0,0,0,1,0,0,0,1,0.125
sip服务器,0,0,0,2,0,0,0,2,0.25
ster,0,0,0,1,2,0,0,3,0.6083333333333334
rf,0,0,0,1,0,0,0,1,0.125
invite请求,0,0,0,1,3,0,0,4,0.85
定义,0,0,0,1,0,0,0,1,0.125
server,0,0,0,1,2,0,0,3,0.6083333333333334
client,0,0,0,1,0,0,0,1,0.125
sip协议技,0,0,0,1,0,0,0,1,0.125
承载体,0,0,0,1,0,0,0,1,0.125
mme,0,0,0,4,0,0,0,4,0.5
移动性管理实体,0,0,0,3,0,0,0,3,0.375
信令控制,0,0,0,1,0,0,0,1,0.125
核心网,0,0,0,4,8,0,0,12,2.4333333333333336
volte信令,0,0,0,1,0,0,0,1,0.125
开放,0,0,0,1,0,0,0,1,0.125
可扩展特性,0,0,0,1,0,0,0,1,0.125
互操作性,0,0,0,1,0,0,0,1,0.125
ip,0,0,0,3,9,1,0,13,2.7916666666666665
单播,0,0,0,1,0,0,0,1,0.125
混合组播,0,0,0,1,0,0,0,1,0.125
multicast,0,0,0,1,0,0,0,1,0.125
组播,0,0,0,1,0,0,0,1,0.125
unicast,0,0,0,1,0,0,0,1,0.125
网状单播,0,0,0,1,0,0,0,1,0.125
多媒体分发,0,0,0,1,0,0,0,1,0.125
internet多媒体会议,0,0,0,1,0,0,0,1,0.125
ip电话,0,0,0,1,0,0,0,1,0.125
信令控制协议,0,0,0,1,0,0,0,1,0.125
用层,0,0,0,1,0,0,0,1,0.125
互联网行业,0,0,0,1,0,0,0,1,0.125
时延抖动,0,0,0,1,0,0,0,1,0.125
资源开销,0,0,0,1,0,0,0,1,0.125
控制信道,0,0,0,1,0,0,0,1,0.125
sps半持续调度,0,0,0,1,0,0,0,1,0.125
传输效率,0,0,0,1,0,0,0,1,0.125
ip头,0,0,0,1,0,0,0,1,0.125
头报压缩技术,0,0,0,1,0,0,0,1,0.125
健壮性,0,0,0,1,0,0,0,1,0.125
rohc,0,0,0,1,0,0,0,1,0.125
柔和性,0,0,0,1,0,0,0,1,0.125
清新度,0,0,0,1,0,0,0,1,0.125
语音,0,0,0,2,3,0,0,5,0.975
amr-wb编码技术,0,0,0,1,0,0,0,1,0.125
volte业务,0,0,0,1,2,0,0,3,0.6083333333333334
gcf,0,0,1,0,0,1,0,2,0.3666666666666667
协议分析软件,0,0,0,0,0,1,0,1,0.24166666666666667
厂商,0,0,0,0,0,1,0,1,0.24166666666666667
视频主叫测,0,0,0,0,0,1,0,1,0.24166666666666667
语音被叫测试,1,0,4,0,5,4,0,14,3.675
自动化测,0,0,0,0,0,1,0,1,0.24166666666666667
手动执行,0,0,0,0,0,1,0,1,0.24166666666666667
自动化,0,0,0,0,0,1,0,1,0.24166666666666667
wireshark,0,0,0,3,0,1,1,5,0.8583333333333334
注册成功测试,0,0,0,0,0,1,0,1,0.24166666666666667
lte注册,0,0,0,0,1,1,0,2,0.48333333333333334
ipsec模块,0,0,1,4,0,0,0,5,0.625
适配层,0,0,0,7,0,2,0,9,1.3583333333333334
ptc,0,0,0,4,27,1,0,32,7.266666666666667
drb-mux模块,0,0,0,3,0,0,0,3,0.375
iptransmit模块,0,0,1,3,0,0,0,4,0.5
ip数据,0,0,0,3,0,0,0,3,0.375
filter,0,0,0,2,0,0,0,2,0.25
mux,0,0,0,2,0,0,0,2,0.25
drb-mux,0,0,0,2,0,0,0,2,0.25
模拟器,0,0,0,3,0,0,0,3,0.375
解密,0,0,0,2,1,0,0,3,0.4916666666666667
ip包,0,0,0,3,0,0,0,3,0.375
子模块,0,0,3,2,0,0,0,5,0.625
转发,0,0,0,2,0,0,0,2,0.25
ttcn-3格式消息,0,0,0,2,0,0,0,2,0.25
srvccprocessor,0,0,0,2,0,0,0,2,0.25
ttcn-3,1,0,3,16,7,0,3,30,5.791666666666666
eutra,0,0,0,2,24,1,0,27,6.291666666666667
测试例模块,0,0,0,2,0,0,0,2,0.25
eutra_ptc模块,0,0,0,2,0,0,0,2,0.25
ipsec加密,0,0,0,1,0,0,0,1,0.125
iptransmit转发,0,0,0,1,0,0,0,1,0.125
sip消息格,0,0,0,1,0,0,0,1,0.125
sipcodec,0,0,0,1,0,0,0,1,0.125
utra,0,0,0,1,0,0,0,1,0.125
ptco,0,0,0,1,0,0,0,1,0.125
sip解码,0,0,0,1,0,0,0,1,0.125
sipcodec模块,0,0,0,1,0,0,0,1,0.125
上行消息,0,0,0,1,0,0,0,1,0.125
功能模块,0,0,0,2,0,0,0,2,0.25
eutra_ptc,0,0,1,1,11,0,0,13,2.908333333333333
信令消息,0,0,0,2,0,0,0,2,0.25
rrc层,0,0,0,2,3,0,0,5,0.975
ip_ptc,0,0,0,1,4,0,0,5,1.0916666666666668
ipsec,0,0,0,1,0,0,0,1,0.125
路由配置信息,0,0,0,1,0,0,0,1,0.125
上行数据,0,0,0,1,0,0,0,1,0.125
数据分发,0,0,0,1,0,0,0,1,0.125
认证头,0,0,0,1,0,0,0,1,0.125
authenticationheader,0,0,0,1,0,0,0,1,0.125
传输模式,0,0,0,1,0,0,0,1,0.125
协议头处理,0,0,0,1,0,0,0,1,0.125
封装安全载荷,0,0,0,1,0,0,0,1,0.125
encapsulatingsecuritypay,0,0,0,1,0,0,0,1,0.125
因特网密钥交换,0,0,0,1,0,0,0,1,0.125
internetkeyexchange,0,0,0,1,0,0,0,1,0.125
ike,0,0,0,1,0,0,0,1,0.125
解封装,0,0,0,1,0,0,0,1,0.125
封装,0,0,0,1,0,0,0,1,0.125
ipsecurity,0,0,0,1,0,0,0,1,0.125
加密,0,0,0,1,2,0,0,3,0.6083333333333334
mux/filter,0,0,0,1,0,0,0,1,0.125
iptransmit,0,0,0,1,0,0,0,1,0.125
通话业务,0,0,0,1,0,0,0,1,0.125
分组域数据,0,0,0,1,0,0,0,1,0.125
gsm,0,0,0,1,0,0,0,1,0.125
wcdma,0,0,0,1,0,0,0,1,0.125
eutran,0,0,0,1,0,0,0,1,0.125
ttcn-3脚本,0,0,0,1,0,0,0,1,0.125
ttcn-3消息,0,0,0,1,0,0,0,1,0.125
sip解码模块,0,0,0,1,0,0,0,1,0.125
sip编码模块,0,0,0,1,0,0,0,1,0.125
sip格式消息,0,0,0,1,0,0,0,1,0.125
sip编解码模块,0,0,1,1,0,1,0,3,0.4916666666666667
rcsser,0,0,0,1,0,0,0,1,0.125
sipcode,0,0,0,1,0,0,0,1,0.125
rcsserver模块,0,0,0,1,0,0,0,1,0.125
srvccprocessor模块,0,0,0,1,0,0,0,1,0.125
vblteprocessor模块,0,0,0,1,0,0,0,1,0.125
基本功能实体,0,0,0,1,0,0,0,1,0.125
虚线,0,0,0,1,0,0,0,1,0.125
sip消息编解码模块,0,0,0,1,0,0,0,1,0.125
mux/filter模块,0,0,1,1,0,0,0,2,0.25
参数,0,0,1,4,13,3,2,23,4.975
ims模块,0,0,0,1,0,0,0,1,0.125
模拟接入网,0,0,0,1,0,0,0,1,0.125
systemadaptor,0,0,0,1,0,0,0,1,0.125
ip_ptc模块,0,0,1,1,0,0,0,2,0.25
数据传输,0,0,0,1,0,0,0,1,0.125
参数配置,0,0,0,2,0,0,0,2,0.25
底层协议栈,0,0,0,1,0,0,0,1,0.125
接口,0,0,3,5,0,0,0,8,1.0
测试系统,0,0,0,5,0,0,0,5,0.625
高层协议栈,0,0,0,2,3,0,0,5,0.975
v6lte网络系统,0,0,0,1,0,0,0,1,0.125
参数配,0,0,0,1,0,0,0,1,0.125
底层协议栈模块,0,0,0,1,0,0,0,1,0.125
接口模块,0,0,0,1,0,0,0,1,0.125
例模块,0,0,0,1,0,0,0,1,0.125
一致性功能模块,0,0,0,1,0,0,0,1,0.125
协议,1,0,5,9,1,0,1,17,3.2333333333333334
一致性测试,0,0,5,6,0,0,1,12,1.6166666666666667
volte终端协议,0,0,0,1,0,0,0,1,0.125
功能,0,0,0,1,0,0,0,1,0.125
部件,0,0,0,1,0,0,0,1,0.125
一致性测试平台模块,0,0,0,1,0,0,0,1,0.125
volte协议,0,0,1,1,0,0,1,3,0.4916666666666667
软件架构,0,0,3,3,0,0,0,6,0.75
td-lte平台,0,0,1,1,0,0,2,4,0.7333333333333334
基带处理单元,0,0,0,6,0,0,0,6,0.75
硬件架构,0,0,0,6,0,0,0,6,0.75
射频单元,0,0,0,5,0,0,0,5,0.625
物理层,0,0,0,10,0,0,0,10,1.25
控制计算机,0,0,0,8,0,0,0,8,1.0
基带信号,0,0,0,2,0,0,0,2,0.25
驱动软件,0,0,0,2,0,0,0,2,0.25
数据,0,0,0,5,0,1,0,6,0.8666666666666667
模数转换器,0,0,0,2,0,0,0,2,0.25
上行链路,0,0,0,2,4,0,0,6,1.2166666666666668
dsp模块,0,0,0,2,0,0,0,2,0.25
fpga模块,0,0,0,2,0,0,0,2,0.25
模数转换模块,0,0,0,2,0,0,0,2,0.25
数模,0,0,0,2,0,0,0,2,0.25
时钟输出端口,0,0,0,2,0,0,0,2,0.25
主控制器,0,0,0,2,0,0,0,2,0.25
gpib控制卡,0,0,0,2,0,0,0,2,0.25
终端业务测试仪,0,0,0,2,0,0,0,2,0.25
lvds线,0,0,0,1,0,0,0,1,0.125
下变频,0,0,0,1,0,0,0,1,0.125
采集,0,0,0,1,0,0,0,1,0.125
终端射频信号,0,0,0,1,0,0,0,1,0.125
射频端口,0,0,0,1,0,0,0,1,0.125
射频,0,0,0,1,0,0,0,1,0.125
上变频,0,0,0,1,0,0,0,1,0.125
中频信号,0,0,0,1,0,0,0,1,0.125
接收基带处理单元,0,0,0,1,0,0,0,1,0.125
下行线路,0,0,0,1,0,0,0,1,0.125
时钟源,0,0,0,1,0,0,0,1,0.125
数据转发,0,0,0,2,0,0,0,2,0.25
授权控制,0,0,0,1,0,0,0,1,0.125
硬件,0,0,0,1,2,0,0,3,0.6083333333333334
主控,0,0,0,1,0,0,0,1,0.125
模拟信号,0,0,0,1,0,0,0,1,0.125
dsp,0,0,0,1,0,1,0,2,0.3666666666666667
下行链路,0,0,0,1,3,0,0,4,0.85
协议栈,0,0,0,1,1,0,0,2,0.3666666666666667
取样,0,0,0,1,0,0,0,1,0.125
数字信号,0,0,0,1,0,0,0,1,0.125
射频信号,0,0,0,1,0,0,0,1,0.125
triggerin/out接口,0,0,0,1,0,0,0,1,0.125
