,摘要,关键词,第一章,第二章,第三章,第四章,第五章,总词频,加权得分
意力,0,0,2,1,1,1,0,5,0.8583333333333334
软注意力,0,0,1,2,0,0,0,3,0.375
计算机视觉,0,0,1,0,0,2,0,3,0.6083333333333334
池化操作,0,0,1,0,0,0,0,1,0.125
卷积核,0,0,2,8,2,8,0,20,3.6666666666666665
感受域,1,0,2,1,1,3,1,9,2.583333333333333
卷积神经网络,1,0,7,4,6,5,1,24,5.275
加性噪声,0,0,1,0,0,0,0,1,0.125
纯净语音信号,0,0,1,0,0,0,0,1,0.125
空间信息,0,0,1,0,0,0,0,1,0.125
多通道语音增强,0,0,1,0,0,0,0,1,0.125
语音增强技术,1,0,11,0,3,3,1,19,4.066666666666666
ch,0,0,1,0,0,0,0,1,0.125
sp,0,0,1,0,0,0,0,1,0.125
perceptualevaluation,0,0,1,0,1,0,0,2,0.3666666666666667
客观可懂度,0,0,1,0,0,0,0,1,0.125
人声信号,0,0,3,0,0,0,0,3,0.375
噪声干扰,0,0,3,0,1,0,0,4,0.6166666666666667
带噪语音,1,0,10,0,11,5,1,28,6.358333333333333
非平稳噪声,0,0,3,0,2,1,0,6,1.1
低信噪比,0,0,2,0,2,0,0,4,0.7333333333333334
语音增强性能,1,0,2,0,13,6,0,22,5.841666666666667
卷积模型,0,0,1,0,3,0,0,4,0.85
抑制冗余特征,0,0,1,0,0,0,0,1,0.125
特征,0,0,1,2,2,1,0,6,1.1
语境,1,0,1,0,2,1,1,6,2.091666666666667
信号,0,0,3,2,0,1,0,6,0.8666666666666667
统计特性,0,0,1,0,0,0,0,1,0.125
噪声信号,0,0,5,0,2,0,0,7,1.1083333333333334
声学特征,0,0,1,0,0,0,0,1,0.125
语音信号,1,0,11,0,10,0,0,22,4.791666666666666
语音增强算法,2,0,21,0,10,9,2,44,9.7
训练参数,0,0,0,0,4,2,0,6,1.45
算法性能,0,0,1,0,2,0,0,3,0.6083333333333334
参数量,1,0,1,0,2,6,1,11,3.3
语音增强算法模型,0,0,0,0,2,0,0,2,0.48333333333333334
输入信号,0,0,0,0,3,0,0,3,0.725
上下文信息,0,0,0,1,6,0,1,8,1.8166666666666667
长距离,0,0,0,0,5,1,1,7,1.6916666666666667
去噪能力,1,0,1,0,3,1,1,7,2.333333333333333
rnn,0,0,3,2,1,0,0,6,0.8666666666666667
dnn,0,0,1,0,1,0,0,2,0.3666666666666667
特征图,0,0,0,11,22,15,4,52,11.283333333333333
decodernet,0,0,0,0,1,0,0,1,0.24166666666666667
alencoder-,0,0,1,0,1,0,0,2,0.3666666666666667
redundantconvolution,0,0,1,0,1,0,0,2,0.3666666666666667
冗余度卷积编解码网络,0,0,0,0,1,0,0,1,0.24166666666666667
算法,0,0,2,0,3,0,0,5,0.975
传统算法,0,0,0,0,2,0,1,3,0.725
信噪比,2,0,2,0,19,21,1,45,12.158333333333333
去噪表现,0,0,0,0,1,0,0,1,0.24166666666666667
增强算法,0,0,0,0,4,3,0,7,1.6916666666666667
随机过程,0,0,0,0,1,0,0,1,0.24166666666666667
维纳滤波法,0,0,0,0,1,0,0,1,0.24166666666666667
加性,0,0,0,0,1,1,0,2,0.48333333333333334
减谱法,0,0,0,0,1,0,0,1,0.24166666666666667
去噪算法,0,0,0,0,1,0,0,1,0.24166666666666667
信号统计特性,0,0,0,0,1,0,0,1,0.24166666666666667
运算能力,0,0,0,0,1,0,0,1,0.24166666666666667
计算机,0,0,0,0,1,1,0,2,0.48333333333333334
嵌入式人工耳蜗,0,0,0,0,1,0,0,1,0.24166666666666667
语音识别系统,0,0,1,0,1,0,0,2,0.3666666666666667
电话会议,0,0,1,0,1,0,0,2,0.3666666666666667
即时通信,0,0,0,0,1,0,0,1,0.24166666666666667
智能家居,0,0,1,0,1,0,0,2,0.3666666666666667
深度学习算法,0,0,0,0,1,0,0,1,0.24166666666666667
轻量化,0,0,1,0,1,0,1,3,0.6083333333333334
神经网络,0,0,3,0,4,1,2,10,2.0666666666666664
增强性能,0,0,4,0,4,4,0,12,2.4333333333333336
神经网络算法模型,0,0,0,0,1,0,0,1,0.24166666666666667
性能指标,0,0,0,0,1,0,0,1,0.24166666666666667
可理解度,0,0,0,0,1,0,0,1,0.24166666666666667
质量,1,0,2,0,6,0,1,10,2.9416666666666664
引盲,0,0,0,0,1,0,0,1,0.24166666666666667
维度,0,0,0,5,2,1,0,8,1.35
局部感受域,0,0,0,4,0,0,0,4,0.5
全连接层,0,0,1,2,2,0,0,5,0.8583333333333334
lenet-5网络,0,0,0,3,0,0,0,3,0.375
填充,0,0,0,3,0,0,0,3,0.375
步长,0,0,0,2,2,0,0,4,0.7333333333333334
卷积步长,0,0,0,3,2,1,0,6,1.1
高度,0,0,0,1,1,0,0,2,0.3666666666666667
宽度,0,0,0,1,0,1,0,2,0.3666666666666667
下采样,0,0,0,1,1,1,0,3,0.6083333333333334
池化,0,0,1,2,0,0,0,3,0.375
池化运算,0,0,0,1,1,0,0,2,0.3666666666666667
神经元,0,0,0,1,1,0,0,2,0.3666666666666667
flatten,0,0,0,1,0,0,0,1,0.125
展平,0,0,0,1,0,0,0,1,0.125
滤波器,0,0,1,2,0,1,0,4,0.6166666666666667
卷积块,0,0,0,1,0,0,0,1,0.125
enet,0,0,0,1,0,0,0,1,0.125
结果数字,0,0,0,1,0,0,0,1,0.125
灰度,0,0,0,1,0,0,0,1,0.125
手写数字图片,0,0,0,1,0,0,0,1,0.125
手写数字识别,0,0,0,1,0,0,0,1,0.125
lenet-5卷积网络,0,0,0,1,0,0,0,1,0.125
平移,0,0,0,1,1,1,0,3,0.6083333333333334
权重,0,0,0,2,4,9,0,15,3.3916666666666666
补零填充,0,0,0,1,1,1,0,3,0.6083333333333334
反卷积运算,0,0,0,1,0,0,0,1,0.125
数量,0,0,0,1,1,2,0,4,0.85
输出通道,0,0,0,1,0,0,0,1,0.125
输入通道,0,0,0,1,0,0,0,1,0.125
卷积通道,0,0,0,2,1,0,0,3,0.4916666666666667
边缘特征,0,0,0,1,0,0,0,1,0.125
尺寸,0,0,0,1,3,0,0,4,0.85
边缘,0,0,0,1,0,0,0,1,0.125
padding,0,0,0,1,0,0,0,1,0.125
逐元素,0,0,0,1,0,0,0,1,0.125
卷积算子,0,0,0,2,2,4,1,9,1.9416666666666667
三维特征图,0,0,0,1,0,0,0,1,0.125
二维特征图,0,0,0,1,0,0,0,1,0.125
二维特征,0,0,0,1,0,0,0,1,0.125
网络层,0,0,0,1,0,0,0,1,0.125
mae准则,0,0,0,0,3,0,0,3,0.725
mse准则,0,0,0,0,3,0,0,3,0.725
超参数,0,0,0,0,5,2,1,8,1.9333333333333333
对数幅度功率谱,0,0,0,0,2,2,0,4,0.9666666666666667
mae,0,0,0,0,3,0,0,3,0.725
mse,0,0,0,0,4,0,0,4,0.9666666666666667
模型,1,0,0,2,6,3,1,13,3.6666666666666665
梯度,0,0,1,0,3,0,0,4,0.85
误差,0,0,0,0,2,0,0,2,0.48333333333333334
噪声点,0,0,0,0,1,0,0,1,0.24166666666666667
参数,1,0,0,0,4,11,0,16,4.625
反向传播算法,0,0,0,0,1,0,0,1,0.24166666666666667
回归,0,0,0,0,1,0,0,1,0.24166666666666667
berlossq,0,0,0,0,1,0,0,1,0.24166666666666667
始特征,0,0,0,0,1,0,0,1,0.24166666666666667
门控机制,0,0,1,0,1,0,0,2,0.3666666666666667
网络,0,0,1,0,6,3,1,11,2.5416666666666665
多头输出,0,0,0,0,1,0,0,1,0.24166666666666667
卷积特征图,0,0,0,0,4,1,0,5,1.2083333333333333
非线性变换,0,0,0,0,1,0,0,1,0.24166666666666667
卷积特征,0,0,0,0,2,0,0,2,0.48333333333333334
激活函数,0,0,0,0,2,2,0,4,0.9666666666666667
批量标准,0,0,0,0,1,0,0,1,0.24166666666666667
通道维度,0,0,0,0,2,1,0,3,0.725
频率缩放卷积,0,0,0,0,1,0,0,1,0.24166666666666667
二维滤波器,0,0,0,0,1,0,0,1,0.24166666666666667
运算,0,0,0,0,1,0,0,1,0.24166666666666667
卷积层,0,0,1,0,9,6,3,19,4.475
对数谱,0,0,0,0,1,0,0,1,0.24166666666666667
相位信息,0,0,1,0,1,1,0,3,0.6083333333333334
增强净化,0,0,0,0,1,1,0,2,0.48333333333333334
卷积操作,0,0,0,0,5,1,0,6,1.45
解码端,0,0,0,4,11,1,4,20,4.366666666666667
编码端,0,0,0,4,11,2,4,21,4.608333333333333
内存占用,0,0,0,0,1,0,0,1,0.24166666666666667
entedblock,0,0,0,0,1,0,0,1,0.24166666666666667
attention,0,0,0,0,1,0,0,1,0.24166666666666667
aablock,0,0,0,0,2,0,0,2,0.48333333333333334
encoder,0,0,0,0,1,0,0,1,0.24166666666666667
泛化能力,0,0,4,0,4,4,0,12,2.4333333333333336
仿真,0,0,0,0,1,2,0,3,0.725
全卷积神经网络算法,0,0,0,0,1,0,0,1,0.24166666666666667
单通道语音,1,0,1,0,2,1,1,6,2.091666666666667
实验数据集,0,0,0,0,1,2,0,3,0.725
消融实验,0,0,2,0,5,8,0,15,3.3916666666666666
lenet-5,0,0,0,1,0,0,0,1,0.125
单通道语音增强模型,0,0,0,0,0,1,0,1,0.24166666666666667
局部运算特性,0,0,0,0,0,1,0,1,0.24166666666666667
语音增强,0,1,10,0,10,9,3,33,8.566666666666666
全注意力模式,0,0,0,0,0,1,0,1,0.24166666666666667
全局语境,1,0,0,0,1,1,0,3,1.4833333333333334
特征图通道,0,0,0,0,1,1,0,2,0.48333333333333334
自注意力运算,0,0,0,0,1,2,0,3,0.725
语音质量指标,0,0,0,0,0,1,0,1,0.24166666666666667
语音清晰度,0,0,0,0,0,1,0,1,0.24166666666666667
计算效率,0,0,0,0,0,1,0,1,0.24166666666666667
抑制无用特征,0,0,0,0,0,1,0,1,0.24166666666666667
通道挤压激发机制,0,0,0,0,0,1,0,1,0.24166666666666667
计算机视觉任务,0,0,0,0,0,1,0,1,0.24166666666666667
非局部模块,0,0,0,0,0,1,0,1,0.24166666666666667
长距离交互,0,0,0,0,0,1,0,1,0.24166666666666667
校正手,0,0,0,0,0,1,0,1,0.24166666666666667
localblock,0,0,0,0,0,1,0,1,0.24166666666666667
空间感知非局部模块,0,0,0,0,0,1,0,1,0.24166666666666667
机制,0,0,1,0,0,3,0,4,0.85
excite,0,0,0,0,0,1,0,1,0.24166666666666667
squeeze-and,0,0,0,0,0,1,0,1,0.24166666666666667
通道挤压激发,0,0,0,0,0,1,0,1,0.24166666666666667
建模,0,0,0,0,0,1,0,1,0.24166666666666667
空洞卷积,0,0,0,0,0,1,0,1,0.24166666666666667
扩张卷积,0,0,0,0,0,1,0,1,0.24166666666666667
膨胀卷积,0,0,0,0,0,1,0,1,0.24166666666666667
上下文依赖关系,0,0,0,0,1,1,0,2,0.48333333333333334
放缩特性,0,0,0,0,0,1,0,1,0.24166666666666667
局部感知,0,0,1,0,0,1,0,2,0.3666666666666667
权重共享,0,0,0,0,0,2,0,2,0.48333333333333334
信号处理算法,0,0,0,0,0,1,0,1,0.24166666666666667
深度学习,1,0,2,0,1,1,1,6,1.975
增强,0,0,1,0,1,1,0,3,0.6083333333333334
语音分离,0,0,2,0,1,1,1,5,0.975
语音识别,0,0,1,1,1,1,0,4,0.7333333333333334
语音信号处理,0,0,1,0,0,1,0,2,0.3666666666666667
功率谱,0,0,3,0,0,0,0,3,0.375
车载语音识别系统,0,0,2,0,0,0,0,2,0.25
在线直播,0,0,1,0,0,0,0,1,0.125
网络通讯,0,0,1,0,0,0,0,1,0.125
人工耳蜗助听设备,0,0,1,0,0,0,0,1,0.125
移动通信,0,0,1,0,0,0,0,1,0.125
声音指令,0,0,1,0,0,0,0,1,0.125
预处理器,0,0,1,0,0,0,0,1,0.125
噪声抑制算法,0,0,1,0,0,0,0,1,0.125
噪声环境,0,0,1,0,1,0,0,2,0.3666666666666667
语音编码,0,0,1,0,0,0,0,1,0.125
待传输信号,0,0,1,0,0,0,0,1,0.125
数据预处理,0,0,1,0,1,0,0,2,0.3666666666666667
压缩编码,0,0,1,0,0,0,0,1,0.125
声码器,0,0,1,0,0,0,0,1,0.125
嘈杂语音,0,0,1,0,0,0,0,1,0.125
麦克风,0,0,2,0,0,0,0,2,0.25
话音业务,0,0,1,0,0,0,0,1,0.125
抑噪性能,0,0,1,0,0,0,0,1,0.125
先验,0,0,1,0,0,0,0,1,0.125
深度学习增强算法,0,0,1,0,0,0,0,1,0.125
大数据,0,0,2,0,0,0,1,3,0.4916666666666667
纯净语音,0,0,2,0,1,0,0,3,0.4916666666666667
平稳噪声,0,0,1,0,1,1,0,3,0.6083333333333334
概率分布,0,0,1,0,0,0,0,1,0.125
增强语音,0,0,3,0,4,0,3,10,2.0666666666666664
傅里叶反变换,0,0,1,0,0,0,0,1,0.125
语音功率谱,0,0,1,0,0,0,0,1,0.125
谱减法,0,0,3,0,0,0,0,3,0.375
信号处理,0,0,1,0,0,0,0,1,0.125
算法分支,0,0,1,0,0,0,0,1,0.125
机器,0,0,1,0,0,0,0,1,0.125
滤除带噪语音,0,0,1,0,0,0,0,1,0.125
处理算法,0,0,1,0,0,0,0,1,0.125
设备,0,0,1,0,0,0,0,1,0.125
人机交互,0,0,1,0,0,0,0,1,0.125
噪音,0,0,1,0,0,0,0,1,0.125
通话,0,0,1,0,0,0,0,1,0.125
背景噪声,0,0,2,0,5,2,1,10,2.1833333333333336
电话,0,0,1,0,0,0,0,1,0.125
移动网络,0,0,1,0,0,0,0,1,0.125
咖啡店,0,0,1,0,0,0,0,1,0.125
交流,0,0,1,0,0,0,0,1,0.125
网络媒体,0,0,1,0,0,0,0,1,0.125
交流通信,0,0,1,0,0,0,0,1,0.125
媒体传输技术,0,0,1,0,0,0,0,1,0.125
视频,0,0,1,0,0,0,0,1,0.125
图片,0,0,1,0,0,0,0,1,0.125
通信速率,0,0,1,0,0,0,0,1,0.125
移动通信技术,0,0,1,0,0,0,0,1,0.125
文字信息交流,0,0,1,0,0,0,0,1,0.125
移动互联网时代,0,0,1,0,0,0,0,1,0.125
接收方,0,0,0,0,2,0,0,2,0.48333333333333334
pesq,0,0,0,0,12,9,0,21,5.075
分数,0,0,0,0,2,0,0,2,0.48333333333333334
恢复质量,0,0,0,0,1,1,1,3,0.725
log-likelihoodrati,0,0,0,0,1,0,0,1,0.24166666666666667
对数似然比,0,0,0,0,1,0,0,1,0.24166666666666667
weighted-slopespectral,0,0,0,0,1,0,0,1,0.24166666666666667
加权斜率谱距离,0,0,0,0,1,0,0,1,0.24166666666666667
segsnr,0,0,0,0,1,0,0,1,0.24166666666666667
分段信噪比,0,0,0,0,1,0,0,1,0.24166666666666667
可懂,0,0,0,0,1,0,0,1,0.24166666666666667
丢包,0,0,0,0,1,0,0,1,0.24166666666666667
传输,0,0,0,0,1,0,0,1,0.24166666666666667
即时通信软件,0,0,0,0,1,0,0,1,0.24166666666666667
发送方,0,0,0,0,1,0,0,1,0.24166666666666667
intelligibility,0,0,1,0,1,0,0,2,0.3666666666666667
timeobjective,0,0,1,0,1,0,0,2,0.3666666666666667
sh,0,0,0,0,1,0,0,1,0.24166666666666667
打分,0,0,0,0,1,0,0,1,0.24166666666666667
得分,0,0,0,0,3,2,0,5,1.2083333333333333
sq,1,0,0,0,1,0,0,2,1.2416666666666667
speechq,0,0,0,0,1,0,0,1,0.24166666666666667
客观语音质量评估,0,0,0,0,1,0,0,1,0.24166666666666667
复合型评价指标,0,0,0,0,1,0,0,1,0.24166666666666667
评价指标,0,0,0,0,1,0,0,1,0.24166666666666667
多角度,0,0,0,0,1,0,0,1,0.24166666666666667
客观评价,0,0,0,0,1,0,0,1,0.24166666666666667
算法模型,0,0,0,0,1,1,0,2,0.48333333333333334
平均值,0,0,0,0,1,0,0,1,0.24166666666666667
听力,0,0,0,0,1,0,0,1,0.24166666666666667
听众,0,0,0,0,1,0,0,1,0.24166666666666667
meanopmions,0,0,0,0,1,0,0,1,0.24166666666666667
主观测听打分,0,0,0,0,1,0,0,1,0.24166666666666667
位置信息,0,0,0,0,26,8,0,34,8.216666666666667
注意力头,0,0,0,0,24,16,0,40,9.666666666666666
收敛性,0,0,0,0,9,2,0,11,2.658333333333333
跳跃连接,0,0,0,0,13,0,0,13,3.1416666666666666
纵轴,0,0,0,0,8,2,0,10,2.4166666666666665
et,0,0,0,0,7,2,0,9,2.175
aa,0,0,0,0,7,2,0,9,2.175
noisy,0,0,0,0,7,0,0,7,1.6916666666666667
横轴,0,0,0,0,7,2,0,9,2.175
position,0,0,0,0,7,6,0,13,3.1416666666666666
注意力通道数,0,0,0,0,8,0,0,8,1.9333333333333333
omlsa,0,0,1,0,6,3,0,10,2.3
attskip,0,0,0,0,5,0,0,5,1.2083333333333333
注意力强化特征图,0,0,0,0,5,0,0,5,1.2083333333333333
stoi分数,0,0,0,0,5,0,0,5,1.2083333333333333
曲线,0,0,0,0,5,4,0,9,2.175
no-position,0,0,0,0,5,3,0,8,1.9333333333333333
含噪语音,0,0,0,0,4,4,0,8,1.9333333333333333
ced,0,0,0,0,5,0,0,5,1.2083333333333333
对数功率谱,0,0,8,0,7,1,0,16,2.9333333333333336
带位置信息,0,0,0,0,4,0,0,4,0.9666666666666667
相对位置信息,0,0,0,0,4,6,0,10,2.4166666666666665
sig分数,0,0,0,0,4,0,0,4,0.9666666666666667
注意力头数,0,0,0,0,4,4,0,8,1.9333333333333333
aaunet网络模型,0,0,0,0,4,0,0,4,0.9666666666666667
测试语音,0,0,0,0,3,1,0,4,0.9666666666666667
去噪,0,0,1,0,3,1,0,5,1.0916666666666668
原始卷积,0,0,0,0,3,0,0,3,0.725
pesq分数,0,0,0,0,3,1,0,4,0.9666666666666667
epoch,0,0,0,0,4,3,0,7,1.6916666666666667
损失值,0,0,0,0,3,1,0,4,0.9666666666666667
aaced,0,0,0,0,2,0,0,2,0.48333333333333334
不可见信噪比,0,0,0,0,2,0,0,2,0.48333333333333334
imcra,0,0,1,0,3,2,0,6,1.3333333333333333
增强对数功率谱,0,0,0,0,2,0,0,2,0.48333333333333334
语音时域波形,0,0,0,0,2,1,0,3,0.725
跳跃连接模式,0,0,0,0,2,0,0,2,0.48333333333333334
aatskip,0,0,0,0,2,0,0,2,0.48333333333333334
参量,0,0,0,0,3,0,0,3,0.725
抑制能力,0,0,0,0,2,1,0,3,0.725
全注意力模型,0,0,0,0,2,0,0,2,0.48333333333333334
通道比例系数,0,0,0,0,2,0,0,2,0.48333333333333334
unet网络,0,0,0,0,3,1,0,4,0.9666666666666667
有位置信息,0,0,0,0,2,0,0,2,0.48333333333333334
轮数,0,0,0,0,2,1,0,3,0.725
仿真实验,0,0,0,0,2,2,0,4,0.9666666666666667
语音可懂度,0,0,0,0,1,1,0,2,0.48333333333333334
stoi得分,0,0,0,0,1,4,0,5,1.2083333333333333
插件,0,0,0,0,1,0,0,1,0.24166666666666667
注意力强化卷积模块,0,0,0,0,1,0,0,1,0.24166666666666667
aaced网络,0,0,0,0,1,0,0,1,0.24166666666666667
ced网络,0,0,0,0,2,0,0,2,0.48333333333333334
db,0,0,0,0,1,0,0,1,0.24166666666666667
可见信噪比,0,0,0,0,1,0,0,1,0.24166666666666667
pe,0,0,0,0,1,3,0,4,0.9666666666666667
ov,0,0,0,0,1,3,0,4,0.9666666666666667
对比算法,0,0,0,0,1,1,0,2,0.48333333333333334
语音处理质量,0,0,0,0,1,1,0,2,0.48333333333333334
语音失真,1,0,0,0,2,1,0,4,1.725
噪声抑制,0,0,0,0,2,1,0,3,0.725
未知信噪比,0,0,0,0,1,1,0,2,0.48333333333333334
抑制,0,0,0,0,1,1,0,2,0.48333333333333334
语音失真sig,0,0,0,0,1,1,0,2,0.48333333333333334
纵向实验,0,0,0,0,1,0,0,1,0.24166666666666667
纵向对比,0,0,0,0,1,1,0,2,0.48333333333333334
横向对比,0,0,0,0,1,1,0,2,0.48333333333333334
odb,0,0,0,0,1,0,0,1,0.24166666666666667
不可见噪声,0,0,1,0,1,1,0,3,0.6083333333333334
全卷积编解码网络,0,0,0,0,1,0,0,1,0.24166666666666667
aace,0,0,0,0,1,0,0,1,0.24166666666666667
矩形框,0,0,0,0,1,0,0,1,0.24166666666666667
目标对数谱,0,0,0,0,1,0,0,1,0.24166666666666667
语音增强网络,0,0,0,0,1,1,1,3,0.725
带噪功率谱,0,0,0,0,1,0,0,1,0.24166666666666667
频率,0,0,0,0,4,0,0,4,0.9666666666666667
时间,0,0,0,0,3,0,0,3,0.725
纯净对数功率谱,0,0,0,0,1,0,0,1,0.24166666666666667
带噪对数功率谱,0,0,0,0,1,0,0,1,0.24166666666666667
语音听觉质量,0,0,0,0,1,0,0,1,0.24166666666666667
静默段,0,0,0,0,2,0,0,2,0.48333333333333334
语音活动单元,0,0,0,0,1,0,0,1,0.24166666666666667
静默帧,0,0,0,0,1,1,0,2,0.48333333333333334
vad算法,0,0,0,0,1,1,0,2,0.48333333333333334
干净语音,1,0,2,0,2,1,1,7,2.216666666666667
timit语料库,0,0,0,0,5,2,0,7,1.6916666666666667
波形,0,0,0,0,1,0,0,1,0.24166666666666667
odb信噪比,0,0,0,0,1,2,0,3,0.725
纵向,0,0,0,0,1,1,0,2,0.48333333333333334
语音时域波形图,0,0,0,0,1,0,0,1,0.24166666666666667
aaunet网络,0,0,0,0,1,0,0,1,0.24166666666666667
语谱图,0,0,0,0,1,0,0,1,0.24166666666666667
增强语音波形,0,0,0,0,1,0,0,1,0.24166666666666667
网格搜索,0,0,0,0,1,0,0,1,0.24166666666666667
主观误差性,0,0,0,0,1,0,0,1,0.24166666666666667
经验值,0,0,0,0,1,0,0,1,0.24166666666666667
目标语音,0,0,2,0,3,1,2,8,1.7
sig指标,0,0,0,0,1,0,0,1,0.24166666666666667
ss,0,0,0,0,1,0,0,1,0.24166666666666667
带噪语音质量,0,0,0,0,1,0,0,1,0.24166666666666667
sig得分,0,0,0,0,1,0,0,1,0.24166666666666667
pesq得分,0,0,0,0,1,1,0,2,0.48333333333333334
平均得分数据,0,0,0,0,1,0,0,1,0.24166666666666667
评估分数,0,0,0,0,1,0,0,1,0.24166666666666667
平均得分,0,0,0,0,1,0,0,1,0.24166666666666667
异常值,0,0,0,0,1,0,0,1,0.24166666666666667
零点,0,0,0,0,1,0,0,1,0.24166666666666667
异常点,0,0,0,0,1,0,0,1,0.24166666666666667
收敛速度,0,0,0,0,1,0,0,1,0.24166666666666667
收敛曲线,0,0,0,0,1,0,0,1,0.24166666666666667
带噪语音语音,0,0,0,0,1,0,0,1,0.24166666666666667
attskip-pos,0,0,0,0,1,0,0,1,0.24166666666666667
stoi指标,0,0,0,0,1,0,0,1,0.24166666666666667
噪声抑制能力,0,0,0,0,1,0,0,1,0.24166666666666667
清晰度,0,0,1,0,1,0,0,2,0.3666666666666667
conv-attskip-np模型,0,0,0,0,1,0,0,1,0.24166666666666667
注意力图,0,0,0,0,1,0,0,1,0.24166666666666667
aatskip-pos,0,0,0,0,1,0,0,1,0.24166666666666667
评估指标,0,0,0,0,1,1,0,2,0.48333333333333334
跳跃连接操作,0,0,0,0,1,0,0,1,0.24166666666666667
aatskip-,0,0,0,0,1,0,0,1,0.24166666666666667
原始卷积特征图,0,0,0,0,1,0,0,1,0.24166666666666667
注意力强化,0,0,0,0,2,0,1,3,0.725
拼接型,0,0,0,0,1,0,0,1,0.24166666666666667
卷积网络模型,0,0,0,0,1,0,0,1,0.24166666666666667
bak分数,0,0,0,0,1,0,0,1,0.24166666666666667
bak分值,0,0,0,0,1,0,0,1,0.24166666666666667
隐藏神经元,0,0,0,0,1,0,0,1,0.24166666666666667
嵌入位置信息,0,0,0,0,1,0,0,1,0.24166666666666667
-position,0,0,0,0,1,0,0,1,0.24166666666666667
sig分值,0,0,0,0,1,0,0,1,0.24166666666666667
无位置信息,0,0,0,0,1,0,0,1,0.24166666666666667
適道数,0,0,0,0,1,0,0,1,0.24166666666666667
注邈力,0,0,0,0,1,0,0,1,0.24166666666666667
系统,0,0,0,0,1,0,0,1,0.24166666666666667
nopositionwith,0,0,0,0,1,0,0,1,0.24166666666666667
positionwith,0,0,0,0,1,0,0,1,0.24166666666666667
stoi分值,0,0,0,0,1,0,0,1,0.24166666666666667
注意机制,0,0,0,0,3,6,2,11,2.658333333333333
纵向比较,0,0,0,0,1,0,0,1,0.24166666666666667
卷积通道数,0,0,0,0,1,0,0,1,0.24166666666666667
对位置信息,0,0,0,0,1,0,0,1,0.24166666666666667
pesq分值,0,0,0,0,1,1,0,2,0.48333333333333334
