,摘要,关键词,第一章,第二章,第三章,第四章,第五章,总词频,加权得分
比特,0,0,1,0,5,5,0,11,2.5416666666666665
psk调制,0,0,0,0,3,1,0,4,0.9666666666666667
分辨率,0,0,6,1,2,0,0,9,1.3583333333333334
调节速度,0,0,0,0,1,0,0,1,0.24166666666666667
多普勒频移,0,0,1,1,5,1,0,8,1.7
脉冲重复周期,0,0,0,0,2,1,0,3,0.725
静止时间,0,0,0,0,1,0,0,1,0.24166666666666667
载波频率,0,0,1,0,1,2,0,4,0.85
上变频调制,0,0,0,0,1,0,0,1,0.24166666666666667
基带信号,0,0,0,0,3,3,0,6,1.45
血肌,0,0,0,0,1,0,0,1,0.24166666666666667
时频资源格,0,0,1,0,1,1,0,3,0.6083333333333334
qpm,0,0,0,0,1,0,0,1,0.24166666666666667
导频,0,1,2,4,6,1,0,14,4.441666666666666
psk调制数据,0,0,0,0,1,0,0,1,0.24166666666666667
脉冲整形函数,0,0,0,0,1,0,0,1,0.24166666666666667
脉冲重复间隔,0,0,0,0,1,0,0,1,0.24166666666666667
载波频率间隔,0,0,0,0,1,0,0,1,0.24166666666666667
imp-ofdm符号,0,0,0,0,3,0,0,3,0.725
脉冲索引,0,0,0,0,1,1,0,2,0.48333333333333334
调制域,0,0,0,0,1,0,0,1,0.24166666666666667
utpj,0,0,0,0,1,0,0,1,0.24166666666666667
工-mt厂,0,0,0,0,1,0,0,1,0.24166666666666667
时域,0,0,0,2,2,1,0,5,0.975
imp-ofdm基带信号,0,0,0,0,1,0,0,1,0.24166666666666667
idft,0,0,0,0,4,3,0,7,1.6916666666666667
快速傅里叶逆变换,0,0,0,0,1,0,0,1,0.24166666666666667
发射信号,0,0,2,4,2,7,0,15,2.925
传输,0,0,3,1,1,0,0,5,0.7416666666666667
位置映射矩阵,0,0,0,0,1,0,0,1,0.24166666666666667
ofdm数据,0,0,0,0,1,2,0,3,0.725
维度,0,0,0,0,1,1,0,2,0.48333333333333334
候选序列,0,0,0,0,1,0,0,1,0.24166666666666667
gold序列,0,0,0,0,1,0,0,1,0.24166666666666667
m序列,0,0,2,0,1,0,0,3,0.4916666666666667
巴克码,0,0,0,0,1,0,0,1,0.24166666666666667
自相关函数,0,0,0,0,1,2,0,3,0.725
pslr,0,0,0,0,1,0,0,1,0.24166666666666667
旁瓣比,0,0,0,0,1,0,0,1,0.24166666666666667
低峰值,0,0,0,0,1,0,0,1,0.24166666666666667
索引矩阵,0,0,0,0,1,0,0,1,0.24166666666666667
雷达相干处,0,0,0,0,1,0,0,1,0.24166666666666667
元素,0,0,0,0,1,1,0,2,0.48333333333333334
向量,0,0,0,0,1,1,0,2,0.48333333333333334
十进制,0,0,0,0,1,0,0,1,0.24166666666666667
比特数,0,0,0,0,1,2,0,3,0.725
imp-ofdm脉冲,0,0,0,0,1,0,0,1,0.24166666666666667
比特个数,0,0,0,0,1,0,0,1,0.24166666666666667
信息,0,0,13,4,2,3,0,22,3.333333333333333
子载波位置,0,0,0,0,1,0,0,1,0.24166666666666667
索引调制,2,1,5,0,2,13,1,24,8.491666666666667
比特流,0,0,0,0,1,0,0,1,0.24166666666666667
相干处理时间间隔,0,0,0,0,4,4,0,8,1.9333333333333333
雷达脉冲,0,0,0,0,1,0,0,1,0.24166666666666667
导频子载波,1,0,7,1,7,30,0,46,10.941666666666666
雷达探测,3,0,19,4,2,1,0,29,6.6
ofdm发射信号,0,0,0,0,1,0,0,1,0.24166666666666667
jrcs发射信号模型,0,0,0,0,1,0,0,1,0.24166666666666667
dm,0,0,1,0,1,0,0,2,0.3666666666666667
imp,0,0,0,0,2,0,0,2,0.48333333333333334
速度,2,0,10,2,18,4,1,37,9.058333333333334
峰值,0,0,3,0,5,14,0,22,4.966666666666667
速度分辨率,1,0,1,1,5,7,0,15,4.15
距离分辨率,1,0,1,0,4,6,0,12,3.5416666666666665
索引,0,0,0,0,2,0,0,2,0.48333333333333334
指数,0,0,0,0,2,0,0,2,0.48333333333333334
尖峰,0,0,0,0,2,4,0,6,1.45
相对速度,0,0,3,0,17,10,0,30,6.9
土丁,0,0,0,0,1,0,0,1,0.24166666666666667
不模糊距离,0,0,0,0,4,0,0,4,0.9666666666666667
模糊,0,0,0,0,1,0,0,1,0.24166666666666667
分辨率性能,0,0,0,0,1,0,0,1,0.24166666666666667
雷达处理,0,0,3,0,1,2,0,6,1.1
步长,0,0,0,0,1,0,0,1,0.24166666666666667
离散相移,0,0,0,0,1,0,0,1,0.24166666666666667
时间轴,0,0,0,0,1,0,0,1,0.24166666666666667
频率轴,0,0,0,1,1,0,0,2,0.3666666666666667
多普勒项速度分量,0,0,0,0,1,0,0,1,0.24166666666666667
时延项,0,0,0,0,1,0,0,1,0.24166666666666667
距离信息,0,0,2,1,5,1,0,9,1.825
行向量时延,0,0,0,0,1,0,0,1,0.24166666666666667
列向量频率,0,0,0,0,1,0,0,1,0.24166666666666667
脉冲压缩矩阵,0,0,0,0,1,0,0,1,0.24166666666666667
时间线性,0,0,1,0,1,0,0,2,0.3666666666666667
频率线性,0,0,0,0,1,0,0,1,0.24166666666666667
距离件,0,0,0,0,1,0,0,1,0.24166666666666667
坐标,0,0,0,0,1,2,0,3,0.725
速度信息,0,0,2,0,1,1,0,4,0.7333333333333334
距离多普勒图,0,0,0,0,2,0,0,2,0.48333333333333334
多普勒窗格,0,0,0,0,1,0,0,1,0.24166666666666667
距离窗格,0,0,0,0,1,0,0,1,0.24166666666666667
距离信,0,0,0,0,1,0,0,1,0.24166666666666667
车辆,0,0,2,0,3,0,0,5,0.975
雷达测速测距,0,0,3,4,1,3,2,13,2.325
二维傅里叶变换,1,0,1,0,1,1,1,5,1.85
电磁波,0,0,0,7,0,0,0,7,0.875
无线通信,0,0,8,8,0,0,2,18,2.4833333333333334
信息传输,0,0,2,3,0,0,0,5,0.625
通信系统,0,0,5,19,1,0,0,25,3.2416666666666667
雷达通信波形一体化,0,0,0,1,0,0,0,1,0.125
信号处理,0,0,1,3,0,0,0,4,0.5
工作频段,0,0,0,2,0,0,0,2,0.25
硬件设备,0,0,2,3,0,0,0,5,0.625
电磁波特性,0,0,0,1,0,0,0,1,0.125
信息获取过程,0,0,0,1,0,0,0,1,0.125
传输信息,0,0,0,1,0,0,0,1,0.125
电磁波应用,0,0,0,1,0,0,0,1,0.125
电子设备,0,0,2,1,0,0,0,3,0.375
测距,0,0,2,1,0,1,0,4,0.6166666666666667
无限电探测,0,0,0,1,0,0,0,1,0.125
传递,0,0,0,1,0,0,0,1,0.125
信息交换,0,0,0,1,0,0,0,1,0.125
交换,0,0,0,1,0,0,0,1,0.125
有线通信,0,0,0,1,0,0,0,1,0.125
波形融合,0,0,5,1,0,0,0,6,0.75
一体化,0,0,4,5,3,1,1,14,2.333333333333333
jrcs,0,0,8,0,6,2,0,16,2.9333333333333336
雷达通信一体化,3,1,3,1,2,0,2,12,6.466666666666667
雷达接收机,1,0,1,0,2,3,1,8,2.575
解调处,0,0,0,0,1,0,0,1,0.24166666666666667
通信接收机,0,0,0,1,1,0,0,2,0.3666666666666667
imp-ofdm信号,0,0,0,0,2,1,0,3,0.725
发射机,0,0,1,3,2,2,0,8,1.4666666666666668
私密性,0,0,0,0,1,0,0,1,0.24166666666666667
安全性,0,0,0,0,1,0,0,1,0.24166666666666667
相位噪声,0,0,0,0,1,0,0,1,0.24166666666666667
通信数据符号信息,0,0,0,0,1,0,0,1,0.24166666666666667
脉冲内相位变化,0,0,0,0,1,0,0,1,0.24166666666666667
多普勒,0,0,0,0,1,4,0,5,1.2083333333333333
多普勒容限,0,0,0,0,1,0,0,1,0.24166666666666667
运动,0,0,0,0,1,2,0,3,0.725
反射,0,0,0,1,1,1,0,3,0.6083333333333334
单次反射,0,0,0,0,1,0,0,1,0.24166666666666667
20波信号,0,0,0,0,1,0,0,1,0.24166666666666667
节点,0,0,0,0,4,0,0,4,0.9666666666666667
radarcrosssection,0,0,0,0,1,0,0,1,0.24166666666666667
雷达横截面积,0,0,0,0,1,0,0,1,0.24166666666666667
目标模型,0,0,0,0,1,0,0,1,0.24166666666666667
点目标,0,0,0,0,1,0,0,1,0.24166666666666667
目标节点,0,0,0,0,2,0,0,2,0.48333333333333334
单点散射体,0,0,0,0,1,0,0,1,0.24166666666666667
横截面积,0,0,0,0,1,0,0,1,0.24166666666666667
相干处理区,0,0,0,0,1,0,0,1,0.24166666666666667
相干处理时间,0,0,0,0,3,1,0,4,0.9666666666666667
ofdm持续时间,0,0,0,0,1,0,0,1,0.24166666666666667
p-ofdm,0,0,0,0,21,0,0,21,5.075
信噪比,0,0,0,0,14,0,0,14,3.3833333333333333
无模糊距离,1,0,4,0,10,9,1,25,6.333333333333333
参数,1,0,2,1,11,3,0,18,4.758333333333333
比特传输速率,0,0,0,0,13,0,0,13,3.1416666666666666
通信数据,0,0,11,1,10,1,0,23,4.158333333333333
相对距离,0,0,1,0,8,12,0,21,4.958333333333333
性能,0,0,5,1,5,1,0,12,2.2
通信性能,2,0,3,0,7,0,3,15,4.791666666666666
无模糊相对速度,0,0,0,0,3,0,0,3,0.725
无模糊相对距离,0,0,0,0,3,0,0,3,0.725
相对距离测量,0,0,0,0,3,0,0,3,0.725
动态范围,0,0,0,0,3,0,0,3,0.725
静默时间,0,0,0,0,3,3,0,6,1.45
雷达性能,1,0,4,0,7,0,3,15,3.9166666666666665
误码率,0,0,2,0,2,0,0,4,0.7333333333333334
通信误码率,0,0,1,0,2,0,0,3,0.6083333333333334
imp-ofdm方案,0,0,0,0,4,0,0,4,0.9666666666666667
imp-ofdm方,0,0,0,0,2,0,0,2,0.48333333333333334
通信数据比特传输速率,0,0,0,0,3,0,0,3,0.725
相对速度测量,0,0,0,0,2,0,0,2,0.48333333333333334
波长,0,0,0,0,2,0,0,2,0.48333333333333334
通信速率,0,0,0,0,1,0,0,1,0.24166666666666667
无模糊估计距离,0,0,0,0,1,0,0,1,0.24166666666666667
雷达探测性能,0,0,5,0,1,0,0,6,0.8666666666666667
传输可靠性,0,0,0,0,1,0,0,1,0.24166666666666667
通信传输性能,0,0,0,0,1,0,0,1,0.24166666666666667
信道均衡,0,0,0,0,1,0,0,1,0.24166666666666667
通信编码,0,0,0,0,1,0,0,1,0.24166666666666667
通信传输,0,0,2,1,1,1,0,5,0.8583333333333334
梳状插入子载波,0,0,0,0,1,0,0,1,0.24166666666666667
脉冲个数,0,0,0,0,1,1,0,2,0.48333333333333334
循环前缀时间,0,0,0,0,1,0,0,1,0.24166666666666667
符号时间,0,0,0,0,1,0,0,1,0.24166666666666667
nr,0,0,0,0,1,0,0,1,0.24166666666666667
符号数,0,0,0,0,1,1,0,2,0.48333333333333334
导频子载波数,0,0,0,0,1,0,0,1,0.24166666666666667
子载波总数,0,0,0,0,1,1,0,2,0.48333333333333334
载频,0,0,1,0,1,1,0,3,0.6083333333333334
波形参数,0,0,0,0,1,0,0,1,0.24166666666666667
ps,0,0,0,0,1,0,0,1,0.24166666666666667
p-ofdm方,0,0,0,0,1,0,0,1,0.24166666666666667
雷达相干处理时间,0,0,0,0,2,0,0,2,0.48333333333333334
红色线,0,0,0,0,1,0,0,1,0.24166666666666667
子载波索引调制,0,0,0,0,3,0,0,3,0.725
动态范,0,0,0,0,1,0,0,1,0.24166666666666667
距离测量,1,0,0,0,1,0,0,2,1.2416666666666667
动态,0,0,2,0,1,0,0,3,0.4916666666666667
旁瓣,0,0,2,1,1,0,0,4,0.6166666666666667
待测目标,0,0,0,0,1,1,0,2,0.48333333333333334
相对速度量,0,0,0,0,1,0,0,1,0.24166666666666667
多目标探测,0,0,0,0,1,0,0,1,0.24166666666666667
雷达功能,1,0,5,0,2,0,0,8,2.1083333333333334
imp-ofdm雷达通信,0,0,0,0,2,2,1,5,1.2083333333333333
纵坐标,0,0,0,0,1,0,0,1,0.24166666666666667
待测,0,0,1,0,1,0,0,2,0.3666666666666667
横坐标,0,0,0,0,1,0,0,1,0.24166666666666667
探测,0,0,4,2,1,1,0,8,1.2333333333333334
待检测目标,0,0,0,0,1,0,0,1,0.24166666666666667
待探测目标,0,0,0,0,1,0,0,1,0.24166666666666667
软件仿真平台,0,0,0,0,1,0,0,1,0.24166666666666667
不模糊速度,0,0,0,0,1,0,0,1,0.24166666666666667
频率间隔,0,0,0,0,1,0,0,1,0.24166666666666667
通信子载波个数,0,0,0,0,1,0,0,1,0.24166666666666667
雷达子载波个数,0,0,0,0,2,0,0,2,0.48333333333333334
中心频率,0,0,0,0,1,0,0,1,0.24166666666666667
仿真平台,0,0,0,0,1,1,0,2,0.48333333333333334
汽车系统,0,0,0,0,1,0,0,1,0.24166666666666667
估计精度,0,0,1,0,1,0,0,2,0.3666666666666667
角度,0,0,1,1,1,0,0,3,0.4916666666666667
毫米波,0,0,0,0,1,0,0,1,0.24166666666666667
毫米波频段,0,0,0,0,1,0,0,1,0.24166666666666667
近中程雷达,0,0,0,0,1,0,0,1,0.24166666666666667
仿真程序,0,0,0,0,1,1,0,2,0.48333333333333334
软件程序仿真,0,0,0,0,1,0,0,1,0.24166666666666667
matlab,0,0,0,0,1,0,0,1,0.24166666666666667
智能驾驶汽车,1,0,0,0,1,0,0,2,1.2416666666666667
车联网,0,0,3,0,2,0,3,8,1.5833333333333333
通信融合系统,0,0,0,0,1,0,0,1,0.24166666666666667
imp-ofdm雷达,0,0,0,0,1,0,0,1,0.24166666666666667
仿真分析,0,0,0,0,1,1,0,2,0.48333333333333334
步进型导频,1,0,1,0,0,14,4,20,5.475
失真,0,0,1,0,0,1,0,2,0.3666666666666667
速度处理矩阵列,0,0,0,0,0,1,0,1,0.24166666666666667
滤波器,0,0,1,0,4,5,0,10,2.3
时间指标,0,0,0,0,0,1,0,1,0.24166666666666667
速度距离处理矩阵,0,0,0,0,0,1,0,1,0.24166666666666667
峰值振幅,0,0,0,0,0,1,0,1,0.24166666666666667
畸变,0,0,0,0,0,1,0,1,0.24166666666666667
失真尖峰,0,0,0,0,0,1,0,1,0.24166666666666667
距离剖面,0,0,0,0,0,2,0,2,0.48333333333333334
步进型导频子载波放置,0,0,0,0,0,1,0,1,0.24166666666666667
处理矩阵,0,0,0,0,0,1,0,1,0.24166666666666667
相对距离信息,0,0,0,0,0,1,0,1,0.24166666666666667
峰值采样,0,0,0,0,0,1,0,1,0.24166666666666667
匹配滤波器,0,0,0,0,1,1,1,3,0.725
多脉冲相位积累,0,0,0,0,0,1,0,1,0.24166666666666667
接收信号,0,0,0,0,4,10,0,14,3.3833333333333333
解调操,0,0,0,0,0,1,0,1,0.24166666666666667
采样,0,0,0,0,3,3,0,6,1.45
体化波形,0,0,0,0,0,1,0,1,0.24166666666666667
倍数,0,0,0,0,0,1,0,1,0.24166666666666667
整数,0,0,0,0,0,1,0,1,0.24166666666666667
余数,0,0,0,0,0,1,0,1,0.24166666666666667
频带,0,0,0,0,0,2,0,2,0.48333333333333334
阶梯式,0,0,0,0,0,1,0,1,0.24166666666666667
无模糊探测距离,0,0,0,0,0,3,0,3,0.725
导频个数,1,0,2,0,0,2,0,5,1.7333333333333334
波形设,0,0,0,0,0,1,0,1,0.24166666666666667
频谱资源,1,0,7,1,0,0,0,9,2.0
无人机,1,0,3,0,0,0,0,4,1.375
无人机监控雷达,0,0,2,0,0,0,0,2,0.25
通信功能,0,0,6,0,0,0,0,6,0.75
jrcs波形,0,0,1,0,0,4,0,5,1.0916666666666668
抗窄带干扰能力,0,0,1,0,0,0,0,1,0.125
多普勒耦合,0,0,1,0,0,0,0,1,0.125
信息传输性能,0,0,1,0,0,0,0,1,0.125
信道状态,0,0,1,0,0,0,0,1,0.125
感知探测,0,0,1,0,0,0,0,1,0.125
通信设备,0,0,1,0,0,0,0,1,0.125
通信技术,0,0,1,2,0,0,0,3,0.375
5gnr,0,0,1,0,0,0,0,1,0.125
wlan,0,0,1,0,0,0,0,1,0.125
.11,0,0,1,0,0,0,0,1,0.125
longtermevolution,0,0,2,0,0,0,0,2,0.25
长期演进技术,0,0,1,0,0,0,0,1,0.125
移动通信标准,0,0,2,0,0,0,0,2,0.25
通信标准,0,0,2,0,0,0,0,2,0.25
抗选择性衰落,0,0,1,0,0,0,0,1,0.125
intercarrierinter,0,0,1,0,0,0,0,1,0.125
isi,0,0,1,0,0,0,0,1,0.125
intersymbolinter,0,0,1,0,0,0,0,1,0.125
码间干扰,0,0,1,0,0,0,0,1,0.125
通信增益,0,0,1,0,0,0,0,1,0.125
周围环境信息,0,0,1,0,0,0,0,1,0.125
雷达图像,0,0,2,0,0,1,0,3,0.4916666666666667
探测概率,0,0,1,0,0,0,0,1,0.125
通信网络,1,0,1,0,0,0,0,2,1.125
增益,0,0,1,0,0,0,0,1,0.125
无人机雷达监管系统,0,0,1,0,0,0,0,1,0.125
jrcs技术,0,0,1,0,0,0,0,1,0.125
通信链路,0,0,1,0,0,0,0,1,0.125
交通安全管理,0,0,1,0,0,0,0,1,0.125
公共安全,0,0,1,0,0,0,0,1,0.125
救灾,0,0,1,0,0,0,0,1,0.125
地理勘探,0,0,1,0,0,0,0,1,0.125
物流运输,0,0,1,0,0,0,0,1,0.125
应急通信,0,0,1,0,0,0,0,1,0.125
高数据率通信传输,0,0,1,0,0,0,0,1,0.125
高分辨率雷达传感,0,0,1,0,0,0,0,1,0.125
高移动,0,0,1,0,0,0,0,1,0.125
高速通信,0,0,1,0,0,0,0,1,0.125
收发平台,0,0,1,0,0,0,0,1,0.125
毫米波雷达,0,0,1,0,0,0,0,1,0.125
全自动无人驾驶,0,0,1,0,0,0,0,1,0.125
娱乐互动信息,0,0,1,0,0,0,0,1,0.125
三维导航地图,0,0,1,0,0,0,0,1,0.125
高精度,0,0,1,0,0,0,0,1,0.125
数据传输率,0,0,1,0,0,0,0,1,0.125
车载终端,0,0,1,0,0,0,0,1,0.125
十字路口,0,0,1,0,0,0,0,1,0.125
交通信息,0,0,1,0,0,0,0,1,0.125
道路安全性,0,0,1,0,0,0,0,1,0.125
通信数据传输,1,0,2,0,0,0,1,4,1.4916666666666667
环境状态信息,0,0,1,0,0,0,0,1,0.125
空中交通管理系统,0,0,1,0,0,0,0,1,0.125
无人机监控网络,0,0,1,0,0,0,0,1,0.125
智能交通系统,0,0,1,0,0,0,0,1,0.125
商业场景,0,0,1,0,0,0,0,1,0.125
战争,0,0,1,0,0,0,0,1,0.125
信息交互,0,0,1,0,0,0,0,1,0.125
实时环境感知,0,0,1,0,0,0,0,1,0.125
无人群战系统,0,0,1,0,0,0,0,1,0.125
航空电子系统,0,0,1,0,0,0,0,1,0.125
电磁系统,0,0,1,0,0,0,0,1,0.125
海军舰艇,0,0,1,0,0,0,0,1,0.125
集成,0,0,1,0,0,0,0,1,0.125
兼容性,0,0,1,0,0,0,0,1,0.125
电磁干扰,0,0,1,0,0,0,0,1,0.125
天线孔径,0,0,1,0,0,0,0,1,0.125
射频系统,0,0,1,0,0,0,0,1,0.125
天线,0,0,2,1,0,0,0,3,0.375
甲板,0,0,1,0,0,0,0,1,0.125
桥梁,0,0,1,0,0,0,0,1,0.125
生存概率,0,0,1,0,0,0,0,1,0.125
互操作性,0,0,1,0,0,0,0,1,0.125
军事平台,0,0,1,0,0,0,0,1,0.125
军舰,0,0,1,0,0,0,0,1,0.125
飞机,0,0,1,0,0,0,0,1,0.125
坦克,0,0,1,0,0,0,0,1,0.125
目标信息,0,0,2,0,0,0,0,2,0.25
无线通信数据传输,0,0,1,0,0,0,0,1,0.125
jointradarandcommunicationssystem,0,0,1,0,0,0,0,1,0.125
联合系统,0,0,2,0,0,0,0,2,0.25
数字信号,0,0,1,0,0,0,0,1,0.125
无线通信技术,0,0,1,0,0,0,0,1,0.125
