,摘要,关键词,第一章,第二章,第三章,第四章,第五章,总词频,加权得分
时延信号,0,0,0,0,0,0,1,1,0.24166666666666667
支路,0,0,0,7,0,21,1,29,6.191666666666666
高速混频,0,0,2,2,0,0,1,5,0.7416666666666667
非混频式压缩感知系统,0,0,0,0,0,0,1,1,0.24166666666666667
多路时延,0,0,0,0,0,1,1,2,0.48333333333333334
非混频式,0,0,0,0,0,0,1,1,0.24166666666666667
压缩感知采样结构,0,0,0,1,0,0,1,2,0.3666666666666667
无线电系统,0,0,0,0,0,0,1,1,0.24166666666666667
数据源,0,0,0,0,0,0,1,1,0.24166666666666667
远程宽带数据系统,0,0,0,0,0,0,1,1,0.24166666666666667
宽带数据采集系统,0,0,1,0,0,1,1,3,0.6083333333333334
卡尔曼滤波算法,0,0,0,0,0,0,1,1,0.24166666666666667
状态空间模型,0,0,0,0,0,0,1,1,0.24166666666666667
观测,0,0,0,0,0,0,1,1,0.24166666666666667
状态转移,0,0,0,0,2,0,1,3,0.725
窗门内信号,0,0,0,0,0,0,1,1,0.24166666666666667
长尔曼迭代滤波嚣,0,0,0,0,0,0,1,1,0.24166666666666667
卡尔曼迭代重构算法,0,0,0,0,1,0,1,2,0.48333333333333334
经济型,0,0,0,0,0,0,1,1,0.24166666666666667
多路时延模式,0,0,0,0,0,0,1,1,0.24166666666666667
压缩感知理论,0,0,3,4,1,1,1,10,1.6
非混频,1,0,3,2,0,1,1,8,2.1083333333333334
远程宽带数据采集系统,0,0,0,0,0,1,1,2,0.48333333333333334
压缩感知技术,3,0,5,4,0,1,1,14,4.608333333333333
卡尔曼迭代滤波技术,0,0,1,0,0,0,1,2,0.3666666666666667
混频式压缩感知理论,0,0,0,0,0,0,1,1,0.24166666666666667
低通滤波器,0,0,0,6,0,12,0,18,3.65
混频,2,0,8,16,0,14,0,40,8.383333333333333
测量矩阵,0,0,0,12,0,0,0,12,1.5
mmv,0,0,0,4,0,0,0,4,0.5
频域,0,0,1,4,6,4,0,15,3.0416666666666665
傅里叶系数,0,0,0,4,0,0,0,4,0.5
列向量,0,0,0,3,0,0,0,3,0.375
smv,0,0,0,5,0,0,0,5,0.625
输出信号,0,0,0,3,0,2,0,5,0.8583333333333334
原子,0,0,0,11,0,0,0,11,1.375
稀疏解,0,0,1,5,0,0,0,6,0.75
欠定方程组,0,0,2,3,0,0,0,5,0.625
截止频率,0,0,0,2,0,1,0,3,0.4916666666666667
码片,0,0,0,2,0,0,0,2,0.25
伪随机序列,0,0,0,5,0,4,0,9,1.5916666666666668
重构算法,2,0,0,8,1,1,0,12,3.4833333333333334
smc,0,0,0,1,0,0,0,1,0.125
观测矩阵,0,0,0,2,0,0,0,2,0.25
omp算法,0,0,0,6,2,0,0,8,1.2333333333333334
广义逆矩阵,0,0,0,1,0,0,0,1,0.125
非零兀素个数,0,0,0,1,0,0,0,1,0.125
零元素,0,0,0,1,0,0,0,1,0.125
非零元素,0,0,0,3,0,0,0,3,0.375
数学,0,0,1,2,0,0,0,3,0.375
伪逆,0,0,0,2,0,0,0,2,0.25
方程组,0,0,0,2,0,0,0,2,0.25
疏未知量,0,0,0,1,0,0,0,1,0.125
mwc结构信号,0,0,0,2,0,0,0,2,0.25
支路数,0,0,0,1,0,18,0,19,4.475
约束条件,0,0,0,1,0,1,0,2,0.3666666666666667
multiplemeasurementvector,0,0,0,1,0,0,0,1,0.125
singlemeasurementvector,0,0,0,2,0,0,0,2,0.25
多路采样,0,0,0,2,0,0,0,2,0.25
序列,0,0,0,2,0,0,0,2,0.25
路样,0,0,0,1,0,0,0,1,0.125
傅里叶系数向量,0,0,0,1,0,0,0,1,0.125
压缩采样系统,0,0,0,1,0,0,0,1,0.125
采样输出序列,0,0,0,1,0,0,0,1,0.125
离散傅里叶变换,0,0,0,1,0,0,0,1,0.125
始信号,0,0,0,2,0,2,0,4,0.7333333333333334
输出序列,0,0,0,1,0,0,0,1,0.125
离散化,0,0,0,1,0,0,0,1,0.125
系数,0,0,0,2,0,0,0,2,0.25
支路信号,0,0,1,1,0,0,0,2,0.25
周期性随机序列,0,0,0,1,0,0,0,1,0.125
混叠,0,0,0,1,0,0,0,1,0.125
等间隔,0,0,0,1,0,0,0,1,0.125
变量,0,0,0,1,0,0,0,1,0.125
滤波,0,0,0,1,0,0,0,1,0.125
移位信号,0,0,0,1,0,0,0,1,0.125
移位叠加,0,0,0,1,0,0,0,1,0.125
lpf,0,0,0,1,0,0,0,1,0.125
整数,0,0,0,1,0,0,0,1,0.125
移位,0,0,0,1,0,0,0,1,0.125
混叠后信号,0,0,0,1,0,0,0,1,0.125
移位混叠,0,0,0,1,0,0,0,1,0.125
时域信号,0,0,0,2,0,0,0,2,0.25
脉宽,0,0,0,2,0,0,0,2,0.25
码片成型波形,0,0,0,2,0,0,0,2,0.25
随机序列,0,0,0,1,0,0,0,1,0.125
t-,0,0,0,1,0,0,0,1,0.125
伪随机序列信号,0,0,0,3,0,0,0,3,0.375
周期性,0,0,0,1,0,0,0,1,0.125
长度,0,0,0,2,0,0,0,2,0.25
耳内,0,0,0,1,0,0,0,1,0.125
伪随机性,0,0,0,1,0,0,0,1,0.125
周期,0,0,0,1,0,0,0,1,0.125
子信道,0,0,0,2,0,0,0,2,0.25
子带信号,0,0,0,1,0,0,0,1,0.125
周期性伪随机序列,0,0,0,1,0,0,0,1,0.125
奈奎斯特速率,0,0,1,4,0,4,0,9,1.5916666666666668
奈奎斯特采样间隔,0,0,0,1,0,0,0,1,0.125
采样支路,0,0,0,1,0,2,0,3,0.6083333333333334
多带信号,0,0,0,3,0,0,0,3,0.375
组合信号,0,0,0,1,0,0,0,1,0.125
单频,0,0,0,1,0,0,0,1,0.125
采样结构,0,0,1,3,0,2,0,6,0.9833333333333334
wc,0,0,0,1,0,0,0,1,0.125
mwc数学模型,0,0,0,1,0,0,0,1,0.125
c模型,0,0,0,1,0,0,0,1,0.125
性能分,0,0,0,0,1,0,0,1,0.24166666666666667
信号重构算法,0,0,0,4,1,1,0,6,0.9833333333333334
卡尔曼迭代滤波压缩感知算法,0,0,0,0,1,0,0,1,0.24166666666666667
压缩采样结构,0,0,0,2,1,0,0,3,0.4916666666666667
频点,0,0,0,0,5,11,0,16,3.8666666666666667
幅度,0,0,1,0,0,4,0,5,1.0916666666666668
时延,0,0,0,2,0,4,0,6,1.2166666666666668
非零信号点,0,0,0,0,0,3,0,3,0.725
旋转因子,0,0,0,0,0,3,0,3,0.725
样速率,0,0,0,0,0,2,0,2,0.48333333333333334
三支路模型,0,0,0,0,0,1,0,1,0.24166666666666667
指标,0,0,0,0,0,1,0,1,0.24166666666666667
计数器,0,0,0,0,0,1,0,1,0.24166666666666667
s点,0,0,0,0,0,1,0,1,0.24166666666666667
低速采样速率,0,0,0,0,0,1,0,1,0.24166666666666667
非混频多时延支路宽带信号,0,0,0,0,0,1,0,1,0.24166666666666667
原始频谱,0,0,0,0,0,3,0,3,0.725
采样,0,0,1,2,0,9,0,12,2.55
低速采样模型,0,0,0,0,0,1,0,1,0.24166666666666667
带时延,0,0,0,0,0,1,0,1,0.24166666666666667
低速频,0,0,0,0,0,1,0,1,0.24166666666666667
无冲突,0,0,0,0,0,1,0,1,0.24166666666666667
xj幻佑,0,0,0,0,0,1,0,1,0.24166666666666667
状态,0,0,0,0,2,1,0,3,0.725
复高斯白噪声,0,0,0,0,0,1,0,1,0.24166666666666667
原始复包络,0,0,0,0,0,1,0,1,0.24166666666666667
三路延迟,0,0,0,0,0,1,0,1,0.24166666666666667
三路延迟采样模型,0,0,0,0,0,1,0,1,0.24166666666666667
非零信号,0,0,0,0,0,1,0,1,0.24166666666666667
时延采样结构,0,0,0,0,0,1,0,1,0.24166666666666667
叠加信号,0,0,0,0,0,1,0,1,0.24166666666666667
非零频点,0,0,0,0,0,1,0,1,0.24166666666666667
频域幅度,0,0,0,0,0,1,0,1,0.24166666666666667
频点信号,0,0,0,0,0,1,0,1,0.24166666666666667
相位,0,0,0,0,0,1,0,1,0.24166666666666667
奈奎斯特,0,0,1,1,0,1,0,3,0.4916666666666667
延迟,0,0,0,0,0,1,0,1,0.24166666666666667
多路时延采样模型,0,0,0,0,0,1,0,1,0.24166666666666667
采样率,0,0,2,3,4,16,0,25,5.458333333333333
样模型,1,0,0,0,0,2,0,3,1.4833333333333334
输入信号,0,0,0,0,0,3,0,3,0.725
低速adc,0,0,0,1,0,1,0,2,0.3666666666666667
低速样,0,0,0,0,0,1,0,1,0.24166666666666667
a采样模型,0,0,0,0,0,1,0,1,0.24166666666666667
压缩感知采样,0,0,0,0,0,1,0,1,0.24166666666666667
非混频多路时延宽带,0,0,0,0,0,1,0,1,0.24166666666666667
无线技术,0,0,0,0,0,2,0,2,0.48333333333333334
远程终端,0,0,0,0,0,1,0,1,0.24166666666666667
远程数据采集系统,0,0,0,0,0,2,0,2,0.48333333333333334
softwaredevelopmentkit,0,0,0,0,0,2,0,2,0.48333333333333334
linx,0,0,0,0,0,1,0,1,0.24166666666666667
软件系统,0,0,0,0,0,1,0,1,0.24166666666666667
并行处理能力,0,0,0,0,0,1,0,1,0.24166666666666667
双核处理器,0,0,0,0,0,1,0,1,0.24166666666666667
硬件系统,0,0,0,0,0,1,0,1,0.24166666666666667
软件,0,0,0,0,0,2,0,2,0.48333333333333334
核心参数,0,0,0,0,0,1,0,1,0.24166666666666667
采样时长,0,0,0,0,0,1,0,1,0.24166666666666667
样中心带宽,0,0,0,0,0,1,0,1,0.24166666666666667
用户接口,0,0,0,0,0,1,0,1,0.24166666666666667
无线信号,1,0,0,0,0,1,0,2,1.2416666666666667
远程宽带数据集系统,0,0,0,0,0,3,0,3,0.725
高性能fpga嵌入式平台,0,0,0,0,0,1,0,1,0.24166666666666667
高速adc,0,0,0,0,0,3,0,3,0.725
嵌入式系统,0,0,0,0,0,1,0,1,0.24166666666666667
嵌入式技术,0,0,0,0,0,1,0,1,0.24166666666666667
变换,0,0,0,2,0,0,0,2,0.25
变换基,0,0,0,3,0,0,0,3,0.375
变换矩阵,0,0,0,2,0,0,0,2,0.25
稀疏表达式,0,0,0,4,0,0,0,4,0.5
稀疏,0,0,3,2,0,0,0,5,0.625
重构原始信号,0,0,0,1,0,0,0,1,0.125
小波变换,0,0,1,2,0,0,0,3,0.375
dct变换,0,0,0,1,0,0,0,1,0.125
稀疏频域,0,0,0,1,0,0,0,1,0.125
傅里叶变换基,0,0,0,1,0,0,0,1,0.125
单频余弦信号,0,0,0,1,0,0,0,1,0.125
通信,0,0,0,3,0,0,0,3,0.375
投影,0,0,0,1,0,0,0,1,0.125
位置集合,0,0,0,1,0,0,0,1,0.125
n维向量,0,0,0,1,0,0,0,1,0.125
等价,0,0,0,1,0,0,0,1,0.125
n维投影向量,0,0,0,1,0,0,0,1,0.125
内积,0,0,0,1,0,0,0,1,0.125
线性,0,0,0,2,0,1,0,3,0.4916666666666667
基｛,0,0,0,1,0,0,0,1,0.125
变换域,0,0,3,7,0,0,0,10,1.25
时间域,0,0,0,2,2,0,0,4,0.7333333333333334
自然信号,0,0,0,1,0,0,0,1,0.125
稀疏性,0,0,0,6,0,1,0,7,0.9916666666666667
样支路数,0,0,1,0,0,4,0,5,1.0916666666666668
恢复精度,0,0,1,0,0,0,0,1,0.125
非混频压缩感知技术,0,0,1,0,0,0,0,1,0.125
压缩感知结构,0,0,1,2,0,0,0,3,0.375
mwc,0,0,1,2,0,0,0,3,0.375
远程宽带信号采集系统,0,0,1,0,0,0,0,1,0.125
噪声协方差,0,0,1,0,6,0,0,7,1.575
自适应压缩感知技术,0,0,1,0,0,0,0,1,0.125
卡尔曼迭代技术,0,0,2,0,0,0,0,2,0.25
互质采样速率,0,0,0,0,0,1,0,1,0.24166666666666667
多路,0,0,0,0,0,1,0,1,0.24166666666666667
样结构,0,0,0,3,0,1,0,4,0.6166666666666667
多路分时延,0,0,0,0,0,1,0,1,0.24166666666666667
始宽带稀疏信号,0,0,0,0,0,1,0,1,0.24166666666666667
非混频宽带压缩感知,0,0,0,0,0,1,0,1,0.24166666666666667
ddr,0,0,0,0,0,4,0,4,0.9666666666666667
数据采集系统,0,0,0,0,0,4,0,4,0.9666666666666667
ethernet,0,0,0,0,0,3,0,3,0.725
uart,0,0,0,0,0,3,0,3,0.725
客户端服务器,0,0,0,0,0,2,0,2,0.48333333333333334
端口,0,0,0,0,0,1,0,1,0.24166666666666667
进程,0,0,0,0,0,1,0,1,0.24166666666666667
服务器端程序,0,0,0,0,0,1,0,1,0.24166666666666667
硬件平台,0,0,0,0,0,4,0,4,0.9666666666666667
服务器流,0,0,0,0,0,1,0,1,0.24166666666666667
服务机制,0,0,0,0,0,1,0,1,0.24166666666666667
监听,0,0,0,0,0,1,0,1,0.24166666666666667
后续通信,0,0,0,0,0,1,0,1,0.24166666666666667
资源,0,0,0,0,0,2,0,2,0.48333333333333334
传输,0,0,1,1,0,1,0,3,0.4916666666666667
gigabit,0,0,0,0,0,1,0,1,0.24166666666666667
处理器,0,0,0,0,0,4,0,4,0.9666666666666667
嵌入式程序,0,0,0,0,0,1,0,1,0.24166666666666667
spi读写,0,0,0,0,0,1,0,1,0.24166666666666667
模块化,0,0,0,0,0,1,0,1,0.24166666666666667
ipcore,0,0,0,0,0,1,0,1,0.24166666666666667
spi,0,0,0,0,0,1,0,1,0.24166666666666667
串并转化,0,0,0,0,0,1,0,1,0.24166666666666667
arm处理器,0,0,0,0,0,2,0,2,0.48333333333333334
fpga,0,0,0,0,0,2,0,2,0.48333333333333334
verilog语言,0,0,0,0,0,1,0,1,0.24166666666666667
编程,0,0,0,0,0,2,0,2,0.48333333333333334
终端,0,0,0,0,0,1,0,1,0.24166666666666667
存储器,0,0,0,0,0,2,0,2,0.48333333333333334
directmemoryaccess,0,0,0,0,0,1,0,1,0.24166666666666667
dma,0,0,0,0,0,1,0,1,0.24166666666666667
传输过,0,0,0,0,0,1,0,1,0.24166666666666667
数据传输端口,0,0,0,0,0,1,0,1,0.24166666666666667
空中宽带无线数据,0,0,0,0,0,1,0,1,0.24166666666666667
读写寄存器,0,0,0,0,0,1,0,1,0.24166666666666667
寄存器,0,0,0,0,0,1,0,1,0.24166666666666667
spi接口,0,0,0,0,0,1,0,1,0.24166666666666667
远程客户端服务器,0,0,0,0,0,1,0,1,0.24166666666666667
无线电,0,0,0,3,0,1,0,4,0.6166666666666667
adc,0,0,0,0,0,14,0,14,3.3833333333333333
单路,0,0,0,0,0,6,0,6,1.45
单路采样率,0,0,0,0,0,5,0,5,1.2083333333333333
msps,0,0,0,0,0,4,0,4,0.9666666666666667
区间,0,0,0,0,0,4,0,4,0.9666666666666667
二分法,0,0,0,0,0,4,0,4,0.9666666666666667
不可解概率,0,0,0,0,0,4,0,4,0.9666666666666667
采样代价,0,0,0,0,0,3,0,3,0.725
最优解支路数,0,0,0,0,0,3,0,3,0.725
复杂度,0,0,1,1,0,3,0,5,0.975
低速频谱,0,0,0,0,0,3,0,3,0.725
优化,0,0,0,0,0,3,0,3,0.725
瞬变信号,0,0,0,0,0,2,0,2,0.48333333333333334
门限,0,0,0,0,5,2,0,7,1.6916666666666667
采样方,0,0,0,0,0,2,0,2,0.48333333333333334
69,0,0,0,0,0,2,0,2,0.48333333333333334
ad,0,0,0,0,0,2,0,2,0.48333333333333334
ps,0,0,0,0,0,2,0,2,0.48333333333333334
代价,0,0,0,0,0,2,0,2,0.48333333333333334
令力,0,0,0,0,0,2,0,2,0.48333333333333334
单调增函数,0,0,0,0,0,2,0,2,0.48333333333333334
增函数,0,0,0,0,0,2,0,2,0.48333333333333334
约束方程,0,0,0,0,0,2,0,2,0.48333333333333334
采样路数,0,0,0,0,0,2,0,2,0.48333333333333334
量产adc,0,0,0,0,0,2,0,2,0.48333333333333334
analogdevice,0,0,0,0,0,6,0,6,1.45
恢复效果,0,0,0,0,2,2,0,4,0.9666666666666667
参量,0,0,0,0,0,2,0,2,0.48333333333333334
上ghz宽带信号,0,0,0,0,0,1,0,1,0.24166666666666667
路数,0,0,0,0,0,1,0,1,0.24166666666666667
时采样,0,0,0,0,0,1,0,1,0.24166666666666667
仿真,0,0,0,0,4,4,0,8,1.9333333333333333
概率模型,0,0,0,0,0,2,0,2,0.48333333333333334
不可解碰撞,0,0,0,0,0,2,0,2,0.48333333333333334
信号处,0,0,0,0,0,1,0,1,0.24166666666666667
adc硬件,0,0,0,0,0,1,0,1,0.24166666666666667
分段式扫描,0,0,0,0,0,1,0,1,0.24166666666666667
软件信号,0,0,0,0,0,1,0,1,0.24166666666666667
硬件代价,0,0,0,0,0,1,0,1,0.24166666666666667
低代价采样方,0,0,0,0,0,1,0,1,0.24166666666666667
代价分布,0,0,0,0,0,1,0,1,0.24166666666666667
代价函数,0,0,0,0,0,1,0,1,0.24166666666666667
样路数,0,0,0,0,0,1,0,1,0.24166666666666667
穷举搜索,0,0,0,0,0,1,0,1,0.24166666666666667
概率门限,0,0,0,0,0,1,0,1,0.24166666666666667
硬件设计,0,0,1,0,0,2,0,3,0.6083333333333334
支路控制系统,0,0,0,0,0,1,0,1,0.24166666666666667
单路adc,0,0,0,0,0,1,0,1,0.24166666666666667
价格因子,0,0,0,0,0,1,0,1,0.24166666666666667
感知,0,0,0,1,1,1,0,3,0.6083333333333334
ad9869bcpz,0,0,0,0,0,1,0,1,0.24166666666666667
四支路,0,0,0,0,0,1,0,1,0.24166666666666667
碰撞,0,0,0,0,0,1,0,1,0.24166666666666667
频带占用率,0,0,0,0,0,1,0,1,0.24166666666666667
采样总代价,0,0,0,0,0,1,0,1,0.24166666666666667
容忍门限模型,0,0,0,0,0,1,0,1,0.24166666666666667
宽带频谱带宽,0,0,0,0,0,1,0,1,0.24166666666666667
recast,0,0,0,0,0,1,0,1,0.24166666666666667
ad9869,0,0,0,0,0,1,0,1,0.24166666666666667
cosr,0,0,0,0,0,1,0,1,0.24166666666666667
最小代价,0,0,0,0,0,1,0,1,0.24166666666666667
