,摘要,关键词,第一章,第二章,第三章,第四章,第五章,总词频,加权得分
多qos,0,0,0,1,0,0,0,1,0.125
频谱资源分配,0,0,0,2,0,0,0,2,0.25
用户调度,0,0,0,1,0,0,0,1,0.125
信道接入算法,0,0,0,1,0,0,0,1,0.125
评论家,0,0,0,2,0,0,0,2,0.25
行动者,0,0,0,1,0,0,0,1,0.125
参数,0,0,0,1,1,3,0,5,1.0916666666666668
配置参数,0,0,0,1,0,0,0,1,0.125
加权qos,0,0,0,1,0,0,0,1,0.125
变量,0,0,0,1,0,1,0,2,0.3666666666666667
资源,0,0,0,1,1,0,0,2,0.3666666666666667
频谱,0,0,3,14,2,2,0,21,3.091666666666667
期望丢包率,0,0,0,1,0,0,0,1,0.125
期望延时偏差效用函数,0,0,0,1,0,0,0,1,0.125
传输延时偏差,0,0,0,1,0,0,0,1,0.125
功率控制,0,0,0,1,0,0,0,1,0.125
偏差,0,0,0,1,0,0,0,1,0.125
保障频谱共享技术,0,0,0,2,0,0,0,2,0.25
物联网,0,0,0,2,0,0,0,2,0.25
蜂窝网,0,0,0,1,0,0,0,1,0.125
qos因素,0,0,0,1,0,0,0,1,0.125
车载通信链路,0,0,0,2,0,0,0,2,0.25
端到端,0,0,0,1,1,1,1,4,0.85
延时性能保障,0,0,0,1,0,0,0,1,0.125
车联网安全服务,0,0,0,1,0,0,0,1,0.125
车辆间通信,0,0,0,1,0,0,0,1,0.125
安全信息,0,0,1,2,0,1,0,4,0.6166666666666667
车辆,0,0,3,18,1,8,0,30,4.8
传输,0,0,0,4,1,4,0,9,1.7083333333333333
同质,0,0,0,2,0,0,0,2,0.25
安全服务,0,0,0,1,0,0,0,1,0.125
沉浸式用户体验,0,0,0,1,0,0,0,1,0.125
多业务通信支持,0,0,0,1,0,0,0,1,0.125
qualityofservice,1,0,0,1,0,0,0,2,1.125
服务质量,0,0,1,7,0,0,0,8,1.0
车联网单业务,0,0,0,2,0,0,0,2,0.25
频段,7,0,10,16,3,5,1,42,12.425
毫米波,1,0,1,5,3,1,0,11,2.716666666666667
深度强化学习算法,0,0,0,1,0,1,0,2,0.3666666666666667
车辆通信,0,0,1,7,4,0,0,12,1.9666666666666668
低复杂度,0,0,0,1,0,0,0,1,0.125
干扰感知多图,3,0,3,1,12,0,1,20,6.641666666666667
异质频谱共享模型,2,0,3,2,3,5,2,17,5.041666666666666
共享,0,0,2,1,1,0,0,4,0.6166666666666667
服务,0,0,0,1,0,3,0,4,0.85
强化学习,0,0,1,4,0,1,0,6,0.8666666666666667
权重参数,0,0,0,1,0,0,0,1,0.125
权重配置参数,0,0,0,1,0,1,0,2,0.3666666666666667
加权qos偏差效用函数,0,0,0,1,0,1,0,2,0.3666666666666667
数据包端,0,0,0,1,0,0,0,1,0.125
频谱共享算法,0,0,0,4,0,2,0,6,0.9833333333333334
通信环境,0,0,1,4,0,3,0,8,1.35
复杂度,0,0,2,3,11,0,0,16,3.283333333333333
迭代次数,0,0,2,5,1,0,0,8,1.1166666666666667
车辆通信环境,0,0,0,2,0,0,0,2,0.25
高动态特性,0,0,0,2,0,0,0,2,0.25
共享方案,0,0,0,1,0,0,0,1,0.125
博弈论,1,0,2,13,5,0,0,21,4.083333333333333
效率,0,0,1,3,1,1,0,6,0.9833333333333334
异质频谱干扰关系,0,0,0,2,0,0,0,2,0.25
车辆干扰,0,0,0,1,0,0,0,1,0.125
干扰,1,0,2,14,19,8,1,45,9.766666666666666
干扰边,0,0,0,3,1,0,0,4,0.6166666666666667
干扰图模型,0,0,0,3,0,0,0,3,0.375
用户,1,0,5,11,7,4,0,28,5.658333333333333
通信性能,0,0,2,1,2,0,0,5,0.8583333333333334
全向干扰,0,0,1,1,2,0,0,4,0.7333333333333334
方向性干扰,0,0,1,2,2,0,0,5,0.8583333333333334
异质频谱资源,0,0,2,5,3,0,0,10,1.6
频谱资源,6,0,11,35,29,14,2,97,22.625
机器学习,0,0,0,8,0,0,0,8,1.0
节点,0,0,0,7,41,5,0,53,11.991666666666667
干扰图,0,0,0,6,2,0,0,8,1.2333333333333334
次级车辆,0,0,0,9,0,0,0,9,1.125
v2v通信链路,0,0,0,3,5,3,0,11,2.3083333333333336
网络架构,0,0,0,5,0,0,0,5,0.625
历史数据,0,0,0,2,0,0,0,2,0.25
干扰超图,0,0,0,2,0,0,0,2,0.25
累计干扰,0,0,0,2,3,0,0,5,0.975
干扰感知加权图,0,0,0,2,0,0,0,2,0.25
权重,0,0,0,2,11,6,0,19,4.358333333333333
v2i,0,0,0,2,0,0,0,2,0.25
v2i节点,0,0,0,2,0,0,0,2,0.25
顶点,0,0,0,2,1,0,0,3,0.4916666666666667
v2i通信链路,0,0,0,2,0,0,0,2,0.25
二分图,0,0,0,2,0,0,0,2,0.25
网络,0,0,0,3,0,0,0,3,0.375
图论,0,0,0,2,0,0,0,2,0.25
车载内容分发网络,0,0,0,2,0,0,0,2,0.25
合作博弈,0,0,0,2,0,0,0,2,0.25
无线资源,0,0,0,2,0,0,0,2,0.25
车辆用户,0,0,4,2,2,0,0,8,1.2333333333333334
覆盖式频谱共享技术,0,0,0,2,0,0,0,2,0.25
通信,2,0,6,9,3,3,0,23,5.325
频谱空洞,0,0,0,5,0,0,0,5,0.625
机会式频谱共享,0,0,0,3,0,0,0,3,0.375
信令交互,0,0,0,2,0,0,0,2,0.25
基础设施,0,0,0,5,0,0,0,5,0.625
集中式频谱共享,0,0,0,3,0,0,0,3,0.375
城市,0,0,1,2,0,0,1,4,0.6166666666666667
接入模式,0,0,0,4,0,0,0,4,0.5
年载通信,0,0,0,1,0,0,0,1,0.125
高移动性车载网络,0,0,0,1,0,0,0,1,0.125
学习工具,0,0,0,1,0,0,0,1,0.125
机器,0,0,0,1,0,0,0,1,0.125
处理效率,0,0,0,1,0,0,0,1,0.125
安全通信业务,0,0,0,1,0,0,0,1,0.125
训练,0,0,0,1,0,1,0,2,0.3666666666666667
ac强化学习,0,0,0,1,0,0,0,1,0.125
迁移学习,0,0,0,1,0,0,0,1,0.125
einforcement,0,0,0,1,0,0,0,1,0.125
or,0,0,0,1,0,0,0,1,0.125
迁移行动者,0,0,0,1,0,0,0,1,0.125
安全业务,0,0,1,1,1,0,1,4,0.7333333333333334
资源分配算法,1,0,1,1,0,0,0,3,1.25
v2x,0,0,1,2,0,0,0,3,0.375
多智能体,0,0,1,1,0,0,0,2,0.25
无线通信环境,0,0,0,2,0,1,0,3,0.4916666666666667
功率分配,0,0,0,1,0,0,0,1,0.125
为模式,0,0,0,1,0,0,0,1,0.125
网路拓扑,0,0,0,1,0,0,0,1,0.125
个体,0,0,0,1,0,0,0,1,0.125
信干噪比,0,0,0,1,0,0,0,1,0.125
功率,0,0,1,2,1,0,0,4,0.6166666666666667
接收信号,0,0,0,1,2,0,0,3,0.6083333333333334
显式系统参数,0,0,0,1,0,0,0,1,0.125
环境,0,0,0,2,0,2,0,4,0.7333333333333334
机器人技术,0,0,0,1,0,0,0,1,0.125
自然语言处理,0,0,0,1,0,0,0,1,0.125
计算机视觉,0,0,0,1,0,0,0,1,0.125
智能系统,0,0,0,1,0,0,0,1,0.125
人工智能,0,0,0,1,0,0,0,1,0.125
体积,0,0,0,1,1,1,0,3,0.6083333333333334
全驾驶距离,0,0,0,1,0,0,0,1,0.125
算法速度,0,0,0,1,0,0,0,1,0.125
无线网络,0,0,1,1,0,0,0,2,0.25
超边,0,0,0,1,0,0,0,1,0.125
着色算法,0,0,0,1,2,0,0,3,0.6083333333333334
干扰功率,0,0,0,1,0,0,0,1,0.125
干扰强度,0,0,0,1,0,0,0,1,0.125
干扰超图着色,0,0,0,1,0,0,0,1,0.125
加权多图着色,0,0,0,1,0,0,0,1,0.125
干扰关系,0,0,0,1,1,0,0,2,0.3666666666666667
超图,0,0,0,1,0,0,0,1,0.125
加权图,0,0,0,1,0,0,0,1,0.125
着色问题,0,0,0,1,0,0,0,1,0.125
映射关系,0,0,0,1,0,0,0,1,0.125
颜色,0,0,0,1,10,0,0,11,2.5416666666666665
频谱资源通信,0,0,0,1,0,0,0,1,0.125
享模型,0,0,0,1,0,0,0,1,0.125
网络拓扑结构,0,0,0,1,0,0,0,1,0.125
三维权重匹配算法,0,0,0,1,0,0,0,1,0.125
通信容量,0,0,0,1,0,0,0,1,0.125
可用频谱资源,0,0,0,2,0,0,0,2,0.25
联合频谱分配,0,0,0,1,0,0,0,1,0.125
频谱资源复用,0,0,0,1,0,0,0,1,0.125
匈牙利,0,0,0,1,0,0,0,1,0.125
频谱资源共享,0,0,0,1,0,0,0,1,0.125
认知车辆网,0,0,0,1,0,0,0,1,0.125
匹配理论,0,0,0,1,0,0,0,1,0.125
多维图,0,0,0,1,0,0,0,1,0.125
频谱共享策略,0,0,0,1,0,0,0,1,0.125
连接,0,0,0,1,0,0,0,1,0.125
服务需求,0,0,0,1,0,0,0,1,0.125
资源管理,0,0,1,1,0,0,0,2,0.25
车辆网络,0,0,0,1,0,0,0,1,0.125
动态性,0,0,0,1,0,0,0,1,0.125
收敛速度,0,0,0,2,0,1,0,3,0.4916666666666667
纳什均衡,0,0,0,1,0,0,0,1,0.125
信令,1,0,1,1,0,1,0,4,1.4916666666666667
通信负载,0,0,0,1,0,0,0,1,0.125
用户交互信息,0,0,0,1,0,0,0,1,0.125
博弈论策略,0,0,0,1,0,0,0,1,0.125
多玩家博弈模型,0,0,0,1,0,0,0,1,0.125
辆用户,0,0,0,1,0,0,0,1,0.125
车辆网,0,0,0,1,0,0,0,1,0.125
非合作博弈游戏,0,0,0,1,0,0,0,1,0.125
约束协议,0,0,0,1,0,0,0,1,0.125
博弈游戏,0,0,0,1,0,0,0,1,0.125
联盟博弈,0,0,0,2,0,0,0,2,0.25
联盟博弈模型,0,0,0,1,0,0,0,1,0.125
频谱分配,0,0,0,1,0,0,0,1,0.125
车载内容,0,0,0,1,0,0,0,1,0.125
系统吞吐量,0,0,0,1,0,1,0,2,0.3666666666666667
博弈,0,0,0,1,1,0,0,2,0.3666666666666667
多联盟博弈模型,0,0,0,1,0,0,0,1,0.125
合作博弈理论,0,0,0,1,0,0,0,1,0.125
非合作博弈,0,0,0,1,0,0,0,1,0.125
纳什均衡解,0,0,0,1,0,0,0,1,0.125
资源分配策略,0,0,0,1,0,0,0,1,0.125
博弈理论,0,0,0,1,0,0,0,1,0.125
频谱感知过程,0,0,0,1,0,0,0,1,0.125
有害干扰,0,0,0,1,0,0,0,1,0.125
低功率传输,0,0,0,1,0,0,0,1,0.125
底层复用式频谱共享,0,0,0,2,0,0,0,2,0.25
频谱机,0,0,0,1,0,0,0,1,0.125
高速公路,0,0,0,1,0,0,0,1,0.125
两态频谱感知,0,0,0,1,0,0,0,1,0.125
三态频谱感应分配,0,0,0,1,0,0,0,1,0.125
频谱感知,0,0,0,5,0,0,0,5,0.625
机会式频谱共享技术,0,0,0,1,0,0,0,1,0.125
交通环,0,0,0,1,0,0,0,1,0.125
郊区,0,0,0,1,0,0,0,1,0.125
动态拓扑结构,0,0,0,1,0,0,0,1,0.125
网络负担,0,0,0,1,0,1,0,2,0.3666666666666667
基础,0,0,0,1,0,0,0,1,0.125
分布式频谱共享,0,0,0,2,0,0,0,2,0.25
频谱效率,0,0,0,1,0,0,0,1,0.125
全局信息,0,0,0,1,0,0,0,1,0.125
车联网通信环境,0,0,0,1,0,3,0,4,0.85
基站,0,0,0,1,6,3,0,10,2.3
路边单元,0,0,0,4,0,0,0,4,0.5
毫米波频段,3,0,7,9,2,3,1,25,6.45
ism,0,0,0,1,0,0,0,1,0.125
ed,0,0,0,2,0,0,0,2,0.25
industrialscientifi,0,0,0,1,0,0,0,1,0.125
工业科学医学频段,0,0,0,1,0,0,0,1,0.125
传输特性,0,0,0,3,1,0,0,4,0.6166666666666667
穿透特性,1,0,1,2,0,0,0,4,1.375
低频频段,0,0,0,1,0,0,0,1,0.125
等频谱资源,0,0,0,1,0,0,0,1,0.125
tvws,0,0,0,1,0,0,0,1,0.125
电视空白频段,0,0,0,1,0,0,0,1,0.125
蜂窝通信,0,0,0,1,0,1,0,2,0.3666666666666667
可用频谱,0,0,0,4,0,0,0,4,0.5
业务服务质量,0,0,0,1,0,0,0,1,0.125
频谱共享方,0,0,0,2,0,0,0,2,0.25
mgc算法,0,0,0,0,13,1,0,14,3.3833333333333333
imgc算法,0,0,0,0,14,0,0,14,3.3833333333333333
v2v链路,0,0,0,0,54,66,0,120,29.0
接收信噪比,0,0,0,0,5,0,0,5,1.2083333333333333
速率曲线,0,0,0,0,4,0,0,4,0.9666666666666667
sinr门限,0,0,0,0,5,0,0,5,1.2083333333333333
imgc,0,0,0,0,4,0,0,4,0.9666666666666667
信噪比,0,0,0,0,3,0,0,3,0.725
系统,1,0,1,0,7,0,1,10,3.0583333333333336
fcc算法,0,0,0,0,3,0,0,3,0.725
v2v用,0,0,0,0,3,1,0,4,0.9666666666666667
fmc曲线,0,0,0,0,2,0,0,2,0.48333333333333334
数据包延迟,0,0,0,0,2,0,0,2,0.48333333333333334
cue,0,0,0,0,2,0,0,2,0.48333333333333334
曲线,0,0,0,0,2,0,0,2,0.48333333333333334
中断概率曲线,0,0,0,0,2,0,0,2,0.48333333333333334
信噪比曲线,0,0,0,0,2,0,0,2,0.48333333333333334
fmc算法,0,0,0,0,2,0,0,2,0.48333333333333334
毫米波通信,1,0,2,0,5,1,0,9,2.7
imgc算法系统,0,0,0,0,2,0,0,2,0.48333333333333334
信道质量,1,0,1,0,5,0,0,7,2.333333333333333
fmc,0,0,0,0,2,0,0,2,0.48333333333333334
蜂窝频谱资源通信,0,0,0,0,1,0,0,1,0.24166666666666667
无干扰曲线,0,0,0,0,1,0,0,1,0.24166666666666667
累计分布曲线,0,0,0,0,1,0,0,1,0.24166666666666667
接收信干噪比,0,0,0,0,4,0,0,4,0.9666666666666667
时延限制,0,0,0,0,1,0,0,1,0.24166666666666667
gc算法,0,0,0,0,1,0,0,1,0.24166666666666667
分布,0,0,0,0,1,0,0,1,0.24166666666666667
远程驾驶业务,0,0,0,1,1,0,0,2,0.3666666666666667
ts,0,0,0,0,1,0,0,1,0.24166666666666667
数据包传输延时,0,0,0,0,1,0,0,1,0.24166666666666667
自适应,0,0,0,0,1,0,0,1,0.24166666666666667
占比,0,0,0,0,1,0,0,1,0.24166666666666667
右坐标,0,0,0,0,1,0,0,1,0.24166666666666667
左坐标,0,0,0,0,1,0,0,1,0.24166666666666667
直方图,0,0,0,0,1,0,0,1,0.24166666666666667
probabilitydensityfunction,0,0,0,0,1,0,0,1,0.24166666666666667
包延时概率密度分布,0,0,0,0,1,0,0,1,0.24166666666666667
延时概率密度,0,0,0,0,1,0,0,1,0.24166666666666667
2v,0,0,0,0,1,0,0,1,0.24166666666666667
数技,0,0,0,0,1,0,0,1,0.24166666666666667
fcc,0,0,0,0,1,0,0,1,0.24166666666666667
蜂窝频段,0,0,0,0,6,4,0,10,2.4166666666666665
毫米波链路,0,0,0,0,1,0,0,1,0.24166666666666667
v2v链路信噪比,0,0,0,0,1,0,0,1,0.24166666666666667
通信速率,0,0,0,0,1,0,0,1,0.24166666666666667
概率,0,0,0,0,2,1,0,3,0.725
通信中断,0,0,1,0,1,0,0,2,0.3666666666666667
中断门限,0,0,0,0,1,0,0,1,0.24166666666666667
ction,0,0,0,0,1,0,0,1,0.24166666666666667
stribution,0,0,0,0,1,0,0,1,0.24166666666666667
cumulative,0,0,0,0,1,0,0,1,0.24166666666666667
累计概率分布,0,0,0,0,1,0,0,1,0.24166666666666667
速率性能,0,0,0,0,1,0,0,1,0.24166666666666667
中断,0,0,0,0,1,0,0,1,0.24166666666666667
阻塞效应,0,0,1,0,1,0,0,2,0.3666666666666667
cg系统,0,0,0,0,1,0,0,1,0.24166666666666667
蜂窝频谱资源,0,0,0,1,5,4,0,10,2.3
同信道干扰,0,0,0,0,1,0,0,1,0.24166666666666667
v2vm路数,0,0,0,0,1,0,0,1,0.24166666666666667
安全,0,0,0,2,1,0,0,3,0.4916666666666667
频谱资源算法,0,0,0,0,1,0,0,1,0.24166666666666667
fullcellularcommunication,0,0,0,0,1,0,0,1,0.24166666666666667
全蜂窝频谱通信,0,0,0,0,1,0,0,1,0.24166666666666667
毫米波频谱资源通信,0,0,0,0,1,0,0,1,0.24166666666666667
fullmmwavecommunication,0,0,0,0,1,0,0,1,0.24166666666666667
全毫米波通信,0,0,0,0,1,0,0,1,0.24166666666666667
spectrumsharing,0,0,0,0,1,1,0,2,0.48333333333333334
coalitiongamebasedheterogeneous,0,0,0,0,1,0,0,1,0.24166666666666667
联盟博弈理论,0,0,0,0,1,0,0,1,0.24166666666666667
仿真,0,0,0,0,4,3,2,9,2.175
hz,0,0,3,0,1,0,1,5,0.8583333333333334
带宽资源,1,0,3,1,0,0,0,5,1.5
拍卖理论,0,0,2,1,1,0,0,4,0.6166666666666667
路径损耗,1,0,2,0,1,0,0,4,1.4916666666666667
感知业务,0,0,2,1,0,0,1,4,0.6166666666666667
应用层,0,0,2,2,0,0,0,4,0.5
数据量,0,0,2,1,0,4,0,7,1.3416666666666668
c-v2x,0,0,2,7,0,0,0,9,1.125
信息,0,0,2,1,1,0,0,4,0.6166666666666667
智能交通系统,0,0,2,0,0,0,0,2,0.25
交通事故,0,0,2,0,0,0,0,2,0.25
交通拥堵,0,0,2,0,0,0,0,2,0.25
动态特性,0,0,1,0,0,0,0,1,0.125
共享方,0,0,1,0,0,0,0,1,0.125
高动态环境,0,0,1,0,1,0,0,2,0.3666666666666667
qos保证,0,0,1,0,0,0,0,1,0.125
预警,0,0,1,0,0,0,0,1,0.125
转向,0,0,1,0,0,1,0,2,0.3666666666666667
变道,0,0,1,0,0,1,0,2,0.3666666666666667
视频传输,0,0,1,0,0,1,0,2,0.3666666666666667
干扰规避,0,0,1,0,1,0,0,2,0.3666666666666667
车辆拓扑结构,0,0,1,0,0,0,0,1,0.125
天线,0,0,1,0,2,0,0,3,0.6083333333333334
波束,0,0,1,0,1,0,0,2,0.3666666666666667
阵列元件,0,0,1,0,0,0,0,1,0.125
信号,0,0,1,0,6,0,0,7,1.575
频段通信,0,0,1,0,1,0,0,2,0.3666666666666667
service,0,0,1,0,0,0,0,1,0.125
quality,0,0,1,0,0,0,0,1,0.125
用户间干扰,0,0,1,0,0,0,0,1,0.125
通信保障,0,0,1,0,0,0,0,1,0.125
异质频谱通信性能,0,0,1,0,0,0,0,1,0.125
资源管理算法,0,0,1,0,0,0,0,1,0.125
标性能,0,0,1,0,0,0,0,1,0.125
3gpp,0,0,1,2,2,2,0,7,1.3416666666666668
长期通信连接,1,0,1,0,0,0,0,2,1.125
损耗差,0,0,1,0,0,0,0,1,0.125
链路,1,0,2,1,0,2,1,7,2.1
nlos,0,0,1,0,0,0,0,1,0.125
nonlineofsight,0,0,1,0,0,0,0,1,0.125
非视距,0,0,1,0,0,0,0,1,0.125
lineofsi,0,0,1,0,0,0,0,1,0.125
视距,0,0,1,0,0,0,0,1,0.125
毫米波通信链路,0,0,1,0,0,0,0,1,0.125
毫米波信号,0,0,1,0,0,0,0,1,0.125
穿透损耗,1,0,1,1,0,0,0,3,1.25
数据流量,0,0,1,0,0,0,0,1,0.125
自动驾驶模式,0,0,1,0,0,0,0,1,0.125
数据中心,0,0,1,0,0,0,0,1,0.125
传感数据,0,0,1,0,0,0,0,1,0.125
高精度传感设备,0,0,1,0,0,0,0,1,0.125
激光雷达,0,0,1,0,0,0,0,1,0.125
高清摄像头,0,0,1,0,0,0,0,1,0.125
传感器,0,0,1,0,0,0,0,1,0.125
城市用户,0,0,1,0,0,0,0,1,0.125
车载应用,0,0,1,0,0,0,0,1,0.125
频谱共享技,1,0,1,2,0,0,0,4,1.375
认知无线电技术,0,0,1,3,0,0,0,4,0.5
c-v2x通信技术,0,0,2,1,0,0,0,3,0.375
dsrc通信技术,0,0,1,1,0,0,0,2,0.25
车联网通信技术,0,0,1,2,0,0,1,4,0.6166666666666667
视频数据,1,0,2,1,0,0,0,4,1.375
传感器数据,0,0,1,0,0,1,0,2,0.3666666666666667
数据交互标准,0,0,1,1,0,0,0,2,0.25
车辆通信系统,0,0,1,1,0,0,0,2,0.25
合作式智能运输系统,0,0,1,1,0,0,0,2,0.25
应用级标准,0,0,1,0,0,0,0,1,0.125
gpps,0,0,1,0,0,0,0,1,0.125
gpp,0,0,1,0,0,0,0,1,0.125
pp,0,0,1,0,0,0,0,1,0.125
genera,0,0,1,0,0,0,0,1,0.125
汽车产业,0,0,1,0,0,0,0,1,0.125
自动驾驶,0,0,1,2,0,0,0,3,0.375
thing,0,0,1,0,0,0,0,1,0.125
cellularvehicletoever,0,0,1,0,0,0,0,1,0.125
蜂窝移动通信系统,0,0,1,0,0,0,0,1,0.125
直连通信,0,0,1,0,0,0,0,1,0.125
智能网联汽车,0,0,1,0,0,0,0,1,0.125
工信部,0,0,1,0,0,0,0,1,0.125
edshortrangecommunication,0,0,1,0,0,0,0,1,0.125
dedi,0,0,1,0,0,0,0,1,0.125
短程通信⑶,0,0,1,0,0,0,0,1,0.125
专用,0,0,1,0,0,0,0,1,0.125
联邦通信,0,0,1,0,0,0,0,1,0.125
行人状况,0,0,1,0,0,0,0,1,0.125
车辆状况,0,0,1,0,0,0,0,1,0.125
交通状况,0,0,1,0,0,0,0,1,0.125
车路,0,0,1,0,0,0,0,1,0.125
城市交通,0,0,1,0,0,0,0,1,0.125
intelligenttrafficsystem,0,0,1,0,0,0,0,1,0.125
信息化,0,0,1,0,0,0,0,1,0.125
自动化,0,0,1,0,0,0,0,1,0.125
智能化,0,0,1,0,0,0,0,1,0.125
城市交通系统,0,0,1,0,0,0,0,1,0.125
运输,0,0,1,0,0,0,0,1,0.125
汽车,0,0,1,0,0,0,0,1,0.125
环境污染,0,0,1,0,0,0,0,1,0.125
燃料消耗,0,0,1,0,0,0,0,1,0.125
