,摘要,关键词,第一章,第二章,第三章,第四章,第五章,第六章,总词频,加权得分
顾客满意,0,0,1,0,0,0,0,0,1,0.125
谷歌学术,0,0,1,0,0,0,0,0,1,0.125
论文数据库,0,0,1,0,0,0,0,0,1,0.125
图书馆,0,0,1,0,0,0,0,0,1,0.125
问卷调研法,0,0,1,0,0,0,0,0,1,0.125
文献研读法,0,0,1,0,0,0,0,0,1,0.125
多元线性回归分析,0,0,0,0,0,1,0,0,1,0.18125
线性,0,0,0,0,0,1,0,0,1,0.18125
一元线性回归分析,0,0,0,0,0,1,0,0,1,0.18125
直线,0,0,0,0,0,1,0,0,1,0.18125
非线性回归分析,0,0,0,0,0,1,0,0,1,0.18125
线性回归分析,0,0,0,0,0,1,0,0,1,0.18125
多元回归分析,0,0,0,0,0,1,0,0,1,0.18125
一元回归分析,0,0,0,0,0,1,0,0,1,0.18125
自变量数量,0,0,0,0,0,1,0,0,1,0.18125
定量关系,0,0,0,0,0,1,0,0,1,0.18125
感知价值,0,0,0,6,0,0,0,0,6,0.75
acsi,0,0,1,5,0,0,0,0,6,0.75
acsi模型,0,0,0,5,0,0,0,0,5,0.625
ecsi模型,0,0,0,4,0,0,0,0,4,0.5
ccsi,0,0,0,3,0,0,0,0,3,0.375
结构变量,0,0,0,3,0,0,0,0,3,0.375
si,0,0,0,3,0,0,0,0,3,0.375
kano模型,0,0,0,3,0,0,0,0,3,0.375
顾客满意度测评,0,0,0,2,0,0,0,0,2,0.25
期望质量,0,0,0,2,0,0,0,0,2,0.25
质量管理,0,0,0,2,0,0,0,0,2,0.25
客满意度指数模型,0,0,0,2,0,0,0,0,2,0.25
质量水平,0,0,0,2,0,0,0,0,2,0.25
ccsi模型,0,0,0,2,0,0,0,0,2,0.25
scsb模型,0,0,0,2,0,0,0,0,2,0.25
经济,0,0,0,1,0,0,0,0,1,0.125
预测预报,0,0,0,1,0,0,0,0,1,0.125
潜变量,0,0,0,1,0,0,0,0,1,0.125
观测变量,0,0,0,1,0,0,0,0,1,0.125
客满意度指数,0,0,0,1,0,0,0,0,1,0.125
清华大学,0,0,0,1,0,0,0,0,1,0.125
意度指数,0,0,0,1,0,0,0,0,1,0.125
用户,0,0,0,1,0,0,0,0,1,0.125
企业,0,0,0,1,0,0,0,0,1,0.125
量监督,0,0,0,1,0,0,0,0,1,0.125
顾客满意度模型,0,0,0,1,0,0,0,0,1,0.125
kano,0,0,0,1,0,0,0,0,1,0.125
数学解释,0,0,0,1,0,0,0,0,1,0.125
兴趣点质量,0,0,0,1,0,0,0,0,1,0.125
当然质量,0,0,0,1,0,0,0,0,1,0.125
激励因素,0,0,0,1,0,0,0,0,1,0.125
保健因素,0,0,0,1,0,0,0,0,1,0.125
双因素理论,0,0,0,1,0,0,0,0,1,0.125
宏观经济,0,0,0,1,0,0,0,0,1,0.125
消费者行为理论,0,0,0,1,0,0,0,0,1,0.125
消费经历,0,0,0,1,0,0,0,0,1,0.125
结參变量,0,0,0,1,0,0,0,0,1,0.125
质量分析,0,0,0,1,0,0,0,0,1,0.125
顾客导向,0,0,0,1,0,0,0,0,1,0.125
sb,0,0,0,1,0,0,0,0,1,0.125
短板业务,0,0,0,1,0,0,0,0,1,0.125
oacsi,0,0,0,1,0,0,0,0,1,0.125
企业管理,0,0,0,1,0,0,0,0,1,0.125
scsb,0,0,0,1,0,0,0,0,1,0.125
晴雨表,0,0,0,1,0,0,0,0,1,0.125
价格水平,0,0,0,1,0,0,0,0,1,0.125
付价格,0,0,0,1,0,0,0,0,1,0.125
度指数,0,0,0,1,0,0,0,0,1,0.125
有效样本量,0,0,0,1,0,2,0,0,3,0.4875
计量经济学模型,0,0,0,1,0,0,0,0,1,0.125
偏最小二乘法,0,0,0,1,0,0,0,0,1,0.125
安达信公司,0,0,0,1,0,0,0,0,1,0.125
质量学,0,0,0,1,0,0,0,0,1,0.125
顾客满意度指数模型,0,0,1,1,0,0,0,0,2,0.25
线性结构关系,0,0,0,1,0,0,0,0,1,0.125
lisrel,0,0,0,1,0,0,0,0,1,0.125
偏最小二乘估计,0,0,0,1,0,0,0,0,1,0.125
pls,0,0,0,1,0,0,0,0,1,0.125
csi模型,0,0,0,1,0,0,0,0,1,0.125
kcsi模型,0,0,0,1,0,0,0,0,1,0.125
dk模型,0,0,0,1,0,0,0,0,1,0.125
mcsi模型,0,0,0,1,0,0,0,0,1,0.125
满意度模,0,0,0,1,0,0,0,0,1,0.125
测量体系,0,0,0,1,0,0,0,0,1,0.125
顾客满意度指数,0,0,0,1,0,0,0,0,1,0.125
数据,0,0,0,0,0,5,0,0,5,0.90625
描述性统计分析,0,0,0,0,0,2,0,0,2,0.3625
相关系数,0,0,0,0,0,3,0,0,3,0.54375
平均数,0,0,0,0,0,1,0,0,1,0.18125
统计图形,0,0,0,0,0,1,0,0,1,0.18125
集中趋势,0,0,0,0,0,1,0,0,1,0.18125
频数分,0,0,0,0,0,1,0,0,1,0.18125
离散程度,0,0,0,0,0,1,0,0,1,0.18125
统计性,0,0,0,0,0,1,0,0,1,0.18125
变量数据,0,0,0,0,0,1,0,0,1,0.18125
统计,0,0,0,0,0,1,0,0,1,0.18125
内在规律,0,0,0,0,0,1,0,0,1,0.18125
有效率,0,0,0,0,0,1,0,0,1,0.18125
邮电大,0,0,0,0,0,2,0,0,2,0.3625
探索性因子,0,0,0,0,0,3,0,0,3,0.54375
取信度分析,0,0,0,0,0,1,0,0,1,0.18125
调研,0,0,0,0,0,1,0,0,1,0.18125
正式量表,0,0,0,0,0,1,0,0,1,0.18125
影响机制,0,0,2,0,0,0,0,0,2,0.25
顾客价值,0,0,2,0,0,0,0,0,2,0.25
频率,0,0,0,3,0,1,0,0,4,0.55625
重复购买行,0,0,0,1,0,0,0,0,1,0.125
长期,0,0,0,1,0,0,0,0,1,0.125
次数,0,0,0,1,0,0,0,0,1,0.125
概率,0,0,0,1,0,0,0,0,1,0.125
ke,0,0,0,1,0,0,0,0,1,0.125
转换行为,0,0,0,1,0,0,0,0,1,0.125
营销活动,0,0,0,1,0,0,0,0,1,0.125
推荐,0,0,0,1,0,0,0,0,1,0.125
重复,0,0,0,1,0,0,0,0,1,0.125
高频率,0,0,0,1,0,0,0,0,1,0.125
重复购买行为,0,0,0,1,0,0,0,0,1,0.125
高频度,0,0,0,1,0,0,0,0,1,0.125
手机,0,0,0,0,0,14,1,1,16,2.9
功能性,0,0,0,0,0,1,0,0,1,0.18125
功能性产品,0,0,0,0,0,1,0,0,1,0.18125
主观偏好,0,0,0,0,0,1,0,0,1,0.18125
手机市,0,0,0,0,0,1,0,0,1,0.18125
手机用户,0,0,0,0,0,1,0,0,1,0.18125
移动互联网,0,0,0,0,0,1,0,0,1,0.18125
大学生,0,0,0,0,0,3,0,0,3,0.54375
信息传播效率,0,0,0,0,0,1,0,0,1,0.18125
信息渠道,0,0,0,0,0,1,0,0,1,0.18125
信息搜寻,0,0,0,0,0,1,0,0,1,0.18125
稀格,0,0,0,0,0,1,0,0,1,0.18125
意向性忠诚,0,0,0,6,0,0,0,0,6,0.75
情感性忠诚,0,0,0,6,0,0,0,0,6,0.75
行为性忠诚,0,0,0,5,0,0,0,0,5,0.625
认知性忠诚,0,0,0,4,0,0,0,0,4,0.5
四维度模型,0,0,0,3,0,0,0,0,3,0.375
忠诚者,0,0,0,2,0,0,0,0,2,0.25
情感态度,0,0,0,2,0,0,0,0,2,0.25
情感忠诚,0,0,0,2,0,0,0,0,2,0.25
行为忠诚,0,0,0,2,0,0,0,0,2,0.25
反应行为,0,0,0,1,0,0,0,0,1,0.125
购买决策行为,0,0,0,1,0,0,0,0,1,0.125
购买行为,0,0,0,1,0,0,0,0,1,0.125
心理特征,0,0,0,1,0,0,0,0,1,0.125
购买行,0,0,0,1,0,0,0,0,1,0.125
意向忠诚,0,0,0,1,0,0,0,0,1,0.125
三维度模型,0,0,0,1,0,0,0,0,1,0.125
态度忠诚,0,0,0,1,0,0,0,0,1,0.125
两维度模型,0,0,0,1,0,0,0,0,1,0.125
样本数据,0,0,1,0,0,1,0,0,2,0.30625
调査问卷,0,0,1,0,0,0,0,0,1,0.125
主动获取,0,0,1,0,0,0,0,0,1,0.125
说服性,0,0,1,0,0,0,0,0,1,0.125
性别,0,0,1,0,0,0,1,0,2,0.30625
智力,0,0,1,0,0,0,0,0,1,0.125
个性特征,0,0,1,0,0,0,0,0,1,0.125
心情,0,0,1,0,0,0,0,0,1,0.125
介入程度,0,0,1,0,0,0,0,0,1,0.125
信息接收,0,0,1,0,0,0,0,0,1,0.125
沟通,0,0,1,1,0,0,0,0,2,0.25
说服性沟通理论,0,0,1,0,0,0,0,0,1,0.125
口头沟通,0,0,0,3,0,0,0,0,3,0.375
动机,0,0,0,2,0,0,0,0,2,0.25
人际沟通,0,0,0,2,0,0,0,0,2,0.25
信息沟通,0,0,0,2,0,0,0,0,2,0.25
网络平台,0,0,0,1,0,0,0,0,1,0.125
机制,0,0,0,1,0,0,0,0,1,0.125
浏览量,0,0,0,1,0,0,0,0,1,0.125
互联网平台,0,0,0,1,0,0,0,0,1,0.125
因素,0,0,0,1,0,0,0,0,1,0.125
社区网站,0,0,0,1,0,0,0,0,1,0.125
社区,0,0,0,1,0,0,0,0,1,0.125
社交倾向,0,0,0,1,0,0,0,0,1,0.125
购物,0,0,0,1,0,0,0,0,1,0.125
娱乐动机,0,0,0,1,0,0,0,0,1,0.125
信息动机,0,0,0,1,0,0,0,0,1,0.125
ler,0,0,0,1,0,0,0,0,1,0.125
hin,0,0,0,1,0,0,0,0,1,0.125
口碑搜寻动机,0,0,0,1,0,0,0,0,1,0.125
大众群.,0,0,0,1,0,0,0,0,1,0.125
新闻组,0,0,0,1,0,0,0,0,1,0.125
在线论坛,0,0,0,1,0,0,0,0,1,0.125
传统口碑,0,0,0,1,0,0,0,0,1,0.125
网络口碑,0,0,0,1,0,0,0,0,1,0.125
口头,0,0,0,1,0,0,0,0,1,0.125
wordofmouth,0,0,0,1,0,0,0,0,1,0.125
口头熟语,0,0,0,1,0,0,0,0,1,0.125
oralidiom,0,0,0,1,0,0,0,0,1,0.125
口头传说,0,0,0,1,0,0,0,0,1,0.125
opinions,0,0,0,1,0,0,0,0,1,0.125
经验,0,0,0,1,0,0,0,0,1,0.125
抱怨,0,0,0,1,0,0,0,0,1,0.125
新闻,0,0,0,1,0,0,0,0,1,0.125
毕继东,0,0,0,1,0,0,0,0,1,0.125
所罗门,0,0,0,1,0,0,0,0,1,0.125
交换,0,0,0,1,0,0,0,0,1,0.125
人际传播,0,0,0,1,0,0,0,0,1,0.125
感知信息,0,0,0,1,0,0,0,0,1,0.125
负向信息,0,0,0,1,0,0,0,0,1,0.125
正向信息,0,0,0,1,0,0,0,0,1,0.125
soderhmd,0,0,0,1,0,0,0,0,1,0.125
信息交换现,0,0,0,1,0,0,0,0,1,0.125
ern,0,0,0,1,0,0,0,0,1,0.125
非正式沟通,0,0,0,1,0,0,0,0,1,0.125
或电,0,0,0,1,0,0,0,0,1,0.125
marketingresearch,0,0,0,1,0,0,0,0,1,0.125
电话,0,0,0,1,0,0,0,0,1,0.125
面对面,0,0,0,1,0,0,0,0,1,0.125
沟通方式,0,0,0,1,0,0,0,0,1,0.125
行为主体,0,0,0,1,0,0,0,0,1,0.125
消费行为,0,0,0,1,0,0,0,0,1,0.125
te,0,0,0,1,0,0,0,0,1,0.125
互联网时代,0,0,0,1,0,0,0,0,1,0.125
评论信息,0,0,0,1,0,0,0,0,1,0.125
信息传播,0,0,0,1,0,0,0,0,1,0.125
营销学,0,0,0,0,1,0,0,0,1,0.18125
card,0,0,0,0,1,0,0,0,1,0.18125
天量,0,0,0,0,1,0,0,0,1,0.18125
跨文化,0,0,0,0,1,0,0,0,1,0.18125
line,0,0,0,0,1,0,0,0,1,0.18125
信息搜索,0,0,0,0,1,0,0,0,1,0.18125
工业购,0,0,0,0,1,0,0,0,1,0.18125
口头交流,0,0,0,0,1,0,0,0,1,0.18125
期质量,0,0,0,0,1,0,0,0,1,0.18125
5gap模型,0,0,0,0,1,0,0,0,1,0.18125
服务质量差距模型,0,0,0,0,1,0,0,0,1,0.18125
suraman,0,0,0,0,1,0,0,0,1,0.18125
pa,0,0,0,0,1,0,0,0,1,0.18125
服务质量,0,0,0,0,1,0,0,0,1,0.18125
口碑传播,0,0,2,0,1,0,0,1,4,0.6125
企业价值,0,0,1,0,0,0,0,0,1,0.125
消费堂,0,0,1,0,0,0,0,0,1,0.125
期望理论模型,0,0,1,0,0,0,0,0,1,0.125
冒险,0,0,1,0,0,0,0,0,1,0.125
顾客忠诚理论,0,0,1,0,0,0,0,0,1,0.125
关系,0,0,1,0,0,0,0,0,1,0.125
意见领袖,0,0,1,0,0,0,0,0,1,0.125
接收者,0,0,1,0,0,0,0,0,1,0.125
品牌传播学,0,0,1,0,0,0,0,0,1,0.125
利润,0,0,1,0,0,0,0,0,1,0.125
忠诚顾客,0,0,1,0,0,0,0,0,1,0.125
编号,0,0,0,0,0,0,2,0,2,0.3625
h5,0,0,0,0,0,0,1,0,1,0.18125
h5a,0,0,0,0,0,0,1,0,1,0.18125
