,摘要,关键词,第一章,第二章,第三章,第四章,第五章,总词频,加权得分
接入处理模块,0,0,0,0,0,4,0,4,0.9666666666666667
ap2,0,0,0,0,53,4,0,57,13.775
headers,0,0,0,0,0,3,0,3,0.725
消息,0,0,0,1,0,3,0,4,0.85
ap3,0,0,0,0,17,4,0,21,5.075
pipeline,0,0,0,0,0,2,0,2,0.48333333333333334
init,0,0,0,0,0,2,0,2,0.48333333333333334
ush,0,0,0,0,0,2,0,2,0.48333333333333334
response,0,0,0,0,0,2,0,2,0.48333333333333334
leaseid,0,0,0,0,0,2,0,2,0.48333333333333334
th,0,0,0,0,0,2,0,2,0.48333333333333334
strkey,0,0,0,0,0,2,0,2,0.48333333333333334
地址,0,0,1,2,7,2,0,12,2.55
ip地址,0,0,5,4,13,2,2,26,5.233333333333333
id,0,0,0,0,0,2,0,2,0.48333333333333334
映射表,0,0,0,1,33,2,2,38,9.066666666666666
register,0,0,0,0,0,2,0,2,0.48333333333333334
函数,0,0,0,0,0,2,0,2,0.48333333333333334
模块,0,0,0,0,0,2,0,2,0.48333333333333334
解密模块,0,0,0,0,0,2,0,2,0.48333333333333334
加密/,0,0,0,0,0,2,0,2,0.48333333333333334
vap3,0,0,0,0,15,2,0,17,4.108333333333333
vap2,0,0,0,0,2,3,0,5,1.2083333333333333
平台,1,0,0,0,0,4,1,6,2.208333333333333
executorservice,0,0,0,0,0,1,0,1,0.24166666666666667
consumerclient,0,0,0,0,0,1,0,1,0.24166666666666667
httpserverhandler,0,0,0,0,0,1,0,1,0.24166666666666667
consumeragent,0,0,0,0,0,1,0,1,0.24166666666666667
aggregator,0,0,0,0,0,1,0,1,0.24166666666666667
httpobject,0,0,0,0,0,1,0,1,0.24166666666666667
naggregator,0,0,0,0,0,1,0,1,0.24166666666666667
newhttprequestdecoder,0,0,0,0,0,1,0,1,0.24166666666666667
addlast,0,0,0,0,0,1,0,1,0.24166666666666667
httpresponseencoder,0,0,0,0,0,1,0,1,0.24166666666666667
new,0,0,0,0,0,1,0,1,0.24166666666666667
addlastc,0,0,0,0,0,1,0,1,0.24166666666666667
channel,0,0,0,0,0,1,0,1,0.24166666666666667
socketchannelch,0,0,0,0,0,1,0,1,0.24166666666666667
初始化函数,0,0,0,0,0,1,0,1,0.24166666666666667
缓存节点,0,0,1,1,0,1,0,3,0.4916666666666667
初始化缓存映射表信息,0,0,0,0,0,1,0,1,0.24166666666666667
relistener,0,0,0,0,0,1,0,1,0.24166666666666667
addlistener,0,0,0,0,0,1,0,1,0.24166666666666667
readablebytes,0,0,0,0,0,1,0,1,0.24166666666666667
sp,0,0,0,0,0,1,0,1,0.24166666666666667
le,0,0,0,0,0,1,0,1,0.24166666666666667
plainh,0,0,0,0,0,1,0,1,0.24166666666666667
bytes,0,0,0,0,0,1,0,1,0.24166666666666667
ue,0,0,0,0,0,1,0,1,0.24166666666666667
ture,0,0,0,0,0,1,0,1,0.24166666666666667
rpc,0,0,0,0,0,1,0,1,0.24166666666666667
er,0,0,0,0,0,1,0,1,0.24166666666666667
rappedbu,0,0,0,0,0,1,0,1,0.24166666666666667
unpooled,0,0,0,0,0,1,0,1,0.24166666666666667
fullhttpresponse,0,0,0,0,0,1,0,1,0.24166666666666667
httpresponse,0,0,0,0,0,1,0,1,0.24166666666666667
messageprocess,0,0,0,0,0,1,0,1,0.24166666666666667
消息处理函数,0,0,0,0,0,1,0,1,0.24166666666666667
上下文信息,0,0,1,3,1,1,0,6,0.9833333333333334
移动,0,0,0,0,0,1,0,1,0.24166666666666667
egisteranewser,0,0,0,0,0,1,0,1,0.24166666666666667
iogger,0,0,0,0,0,1,0,1,0.24166666666666667
putoption,0,0,0,0,0,1,0,1,0.24166666666666667
systeml,0,0,0,0,0,1,0,1,0.24166666666666667
rm,0,0,0,0,0,1,0,1,0.24166666666666667
iphelper,0,0,0,0,0,1,0,1,0.24166666666666667
root,0,0,0,0,0,1,0,1,0.24166666666666667
messageformat,0,0,0,0,0,1,0,1,0.24166666666666667
throwsexception,0,0,0,0,0,1,0,1,0.24166666666666667
service,0,0,0,0,0,1,0,1,0.24166666666666667
register函数,0,0,0,0,0,1,0,1,0.24166666666666667
移动上下文信息,0,0,0,4,1,1,0,6,0.9833333333333334
存储网络,0,0,0,1,0,1,0,2,0.3666666666666667
用户接入请,0,0,0,0,0,1,0,1,0.24166666666666667
请求,0,0,1,0,4,1,0,6,1.3333333333333333
防火墙,0,0,0,1,0,1,0,2,0.3666666666666667
dhcp服务器,0,0,0,0,0,1,0,1,0.24166666666666667
管理功能,0,0,0,0,0,1,0,1,0.24166666666666667
基本,0,0,0,0,0,1,0,1,0.24166666666666667
虚拟ap功能模块,0,0,0,0,0,1,0,1,0.24166666666666667
networkstorage,0,0,0,0,0,1,0,1,0.24166666666666667
atform,0,0,0,0,0,1,0,1,0.24166666666666667
virtualization,0,0,0,0,0,1,0,1,0.24166666666666667
密模块,0,0,0,0,0,1,0,1,0.24166666666666667
理模塊,0,0,0,0,0,1,0,1,0.24166666666666667
解析,0,0,0,0,0,1,0,1,0.24166666666666667
用户信息,0,0,0,0,4,1,0,5,1.2083333333333333
用户请求,0,0,0,0,0,1,0,1,0.24166666666666667
5vdmm,0,0,0,0,0,1,0,1,0.24166666666666667
controller,0,0,0,0,5,4,0,9,2.175
mn接入,0,0,1,0,0,1,0,2,0.3666666666666667
vap,0,0,0,0,15,2,0,17,4.108333333333333
cn接入api,0,0,0,0,0,1,0,1,0.24166666666666667
功能,0,0,0,1,0,1,0,2,0.3666666666666667
元件,0,0,0,0,0,1,0,1,0.24166666666666667
模拟网络,0,0,0,0,0,1,0,1,0.24166666666666667
docker容器,0,0,0,0,0,2,0,2,0.48333333333333334
虚线内,0,0,0,0,0,1,0,1,0.24166666666666667
模拟vdmm网络,0,0,0,0,0,1,0,1,0.24166666666666667
终端,0,0,3,0,5,1,0,9,1.825
实验平台,0,0,0,0,0,1,0,1,0.24166666666666667
拓扑,0,0,0,0,0,1,0,1,0.24166666666666667
功能模块,0,0,0,0,0,2,1,3,0.725
虚拟机,0,0,0,7,0,2,0,9,1.3583333333333334
5g架构,0,0,0,6,0,0,0,6,0.75
网络功能,0,0,0,4,0,0,0,4,0.5
业务,0,0,0,4,0,0,0,4,0.5
5g网络,0,0,0,3,0,0,0,3,0.375
nfvi,0,0,0,3,0,0,0,3,0.375
移动通信网络,0,0,0,3,0,0,0,3,0.375
it业务,0,0,0,3,0,0,0,3,0.375
虚拟网络,0,0,0,2,0,0,0,2,0.25
网络切片,0,0,0,2,0,0,0,2,0.25
nfv技术,0,0,0,3,0,0,0,3,0.375
lte网络,0,0,0,2,0,0,0,2,0.25
nfv技,0,0,0,2,0,0,0,2,0.25
物理资源,0,0,0,2,0,0,0,2,0.25
vnf,0,0,0,2,0,0,0,2,0.25
物理设备,0,0,0,2,0,0,0,2,0.25
在线迁移,0,0,0,2,0,0,0,2,0.25
主机,0,0,9,2,2,3,0,16,2.583333333333333
硬件,0,0,0,3,0,0,0,3,0.375
软件,0,0,1,3,0,0,0,4,0.5
虚拟化机制,0,0,0,2,0,0,0,2,0.25
网络服务,0,0,1,3,0,0,0,4,0.5
网络功能虚拟化,0,0,0,2,0,0,0,2,0.25
网络资源,0,0,0,2,0,0,0,2,0.25
5g网络架构,0,0,0,2,0,0,0,2,0.25
延迟,0,0,0,2,8,1,1,12,2.6666666666666665
网络环境,0,0,0,1,0,0,0,1,0.125
网络编排,0,0,0,1,0,0,0,1,0.125
网络管理,0,0,0,1,1,0,0,2,0.3666666666666667
可靠性,0,0,0,1,0,0,0,1,0.125
安全性,0,0,0,1,0,0,0,1,0.125
带宽,0,0,0,1,3,0,0,4,0.85
时延,0,0,0,1,2,0,0,3,0.6083333333333334
服务,0,0,0,2,0,0,0,2,0.25
物理网络,0,0,0,1,0,0,0,1,0.125
apio,0,0,0,1,0,0,0,1,0.125
虚拟实体,0,0,0,1,0,0,0,1,0.125
增值业务,0,0,0,1,0,0,0,1,0.125
物理资源层,0,0,0,1,0,0,0,1,0.125
分层,0,0,0,1,0,0,0,1,0.125
软件定义网络,0,0,0,4,0,0,0,4,0.5
网络平台,0,0,0,1,0,0,0,1,0.125
可编程的,0,0,0,1,0,0,0,1,0.125
可扩张,0,0,0,1,0,0,0,1,0.125
通信网络,0,0,1,1,0,0,0,2,0.25
sdn/,0,0,0,1,0,0,0,1,0.125
sdn/nfv技术,0,0,0,1,0,0,0,1,0.125
移动网络架构,0,0,1,1,0,0,0,2,0.25
切换机制,0,0,0,1,0,0,0,1,0.125
软件控制,0,0,0,1,0,0,0,1,0.125
服务器,0,0,0,1,6,0,0,7,1.575
控制,0,0,0,1,0,0,0,1,0.125
虚拟层,0,0,0,1,0,0,0,1,0.125
操控,0,0,0,1,0,0,0,1,0.125
mme,0,0,0,1,0,0,0,1,0.125
移动性管理实体,0,0,0,1,0,0,0,1,0.125
s-gw,0,0,0,1,0,0,0,1,0.125
服务网关,0,0,0,1,0,0,0,1,0.125
切换延迟,0,0,0,2,10,34,1,47,11.125
3gpp,0,0,0,1,0,0,0,1,0.125
ip移动性管理,0,0,0,2,0,0,0,2,0.25
5g,0,0,0,2,0,0,0,2,0.25
vnfs,0,0,0,1,0,0,0,1,0.125
虚拟隆,0,0,0,1,0,0,0,1,0.125
vnf生命周期,0,0,0,1,0,0,0,1,0.125
生命周期,0,0,0,1,0,0,0,1,0.125
业务流程,0,0,0,1,0,0,0,1,0.125
软件资源,0,0,0,1,0,0,0,1,0.125
物理基础设施,0,0,0,1,0,0,0,1,0.125
基拙设施,0,0,0,1,0,0,0,1,0.125
虚拟化基础设施,0,0,0,1,0,0,0,1,0.125
虚拟网络功能,0,0,0,1,0,0,0,1,0.125
nfv架构,0,0,0,1,0,0,0,1,0.125
nfv网络,0,0,0,1,0,0,0,1,0.125
网网,0,0,0,1,0,0,0,1,0.125
软件加载过程,0,0,0,1,0,0,0,1,0.125
设备更新,0,0,0,1,0,0,0,1,0.125
硬件设备网,0,0,0,1,0,0,0,1,0.125
x86通用硬件,0,0,0,1,0,0,0,1,0.125
网元设备,0,0,0,1,0,0,0,1,0.125
虚拟机迁,0,0,0,1,0,0,0,1,0.125
资源,0,0,0,4,2,1,0,7,1.225
虚拟化数据中心,0,0,0,1,0,0,0,1,0.125
物理主机,0,0,0,1,0,0,0,1,0.125
虚拟设备,0,0,0,1,0,0,0,1,0.125
网络硬件,0,0,0,1,0,0,0,1,0.125
路由器,0,0,2,7,4,0,0,13,2.091666666666667
软件定义网络技术,0,0,0,1,0,0,0,1,0.125
云计算技术,0,0,0,1,0,0,0,1,0.125
硬件技,0,0,0,1,0,0,0,1,0.125
云服务,0,0,0,1,0,0,0,1,0.125
数据中心网络,0,0,0,1,0,0,0,1,0.125
网络虚拟化技术,0,0,0,1,0,0,0,1,0.125
运营商,0,0,0,1,1,0,0,2,0.3666666666666667
网络管理架构,0,0,0,1,0,0,0,1,0.125
5g架,0,0,0,1,0,0,0,1,0.125
抖动,0,0,0,1,0,0,0,1,0.125
恢复能力,0,0,0,1,0,0,0,1,0.125
质量,0,0,0,1,0,0,0,1,0.125
智能设备,0,0,0,1,0,0,0,1,0.125
节点,0,0,27,34,21,1,1,84,13.183333333333334
锚点,0,0,11,23,12,2,2,50,8.116666666666667
smaar,0,0,6,0,13,1,0,20,4.133333333333333
集中式移动性管理,1,0,9,4,1,0,2,17,3.35
无线网络,0,0,3,0,3,0,0,6,1.1
nmaar,0,0,3,3,10,1,0,17,3.408333333333333
dmm,3,0,3,4,0,0,1,11,4.116666666666667
吞吐量,0,0,2,0,3,0,0,5,0.975
ap过载,0,0,2,0,2,0,0,4,0.7333333333333334
wlan,0,0,2,0,4,0,0,6,1.2166666666666668
数据包,0,0,2,11,29,2,0,44,9.116666666666667
cmd,0,0,2,13,11,0,0,26,4.533333333333333
三角路由,0,0,6,1,0,0,2,9,1.3583333333333334
移动节点,1,0,17,10,6,0,0,34,5.825
集中式移动锚点,0,0,4,0,0,0,0,4,0.5
单点,0,0,4,0,2,0,1,7,1.225
移动锚点,1,0,14,13,1,0,3,32,5.341666666666667
仿真模拟,0,0,1,0,0,0,0,1,0.125
负载均衡,1,1,1,0,18,0,0,21,7.475
ap,1,0,1,0,17,1,2,22,5.958333333333333
无线设备,0,0,1,0,1,0,0,2,0.3666666666666667
会议,0,0,1,0,1,0,0,2,0.3666666666666667
流量负载,0,0,1,0,2,0,0,3,0.6083333333333334
渗透率,0,0,1,0,1,0,0,2,0.3666666666666667
智能移动终端,0,0,1,0,1,0,0,2,0.3666666666666667
互联网络,0,0,1,0,1,0,0,2,0.3666666666666667
wlan网络,0,0,1,0,2,0,0,3,0.6083333333333334
资源优化,0,0,1,0,0,0,0,1,0.125
性能分,0,0,1,0,0,1,0,2,0.3666666666666667
移动终端,0,0,2,0,1,0,1,4,0.7333333333333334
转发,0,0,1,1,2,0,0,4,0.7333333333333334
会话,0,0,1,3,4,0,0,8,1.4666666666666668
通信,0,0,5,8,5,0,1,19,3.075
绑定缓存条,0,0,2,0,1,0,0,3,0.4916666666666667
实时性,1,0,1,0,0,0,0,2,1.125
位置管理实体,0,0,1,0,1,0,0,2,0.3666666666666667
信令,0,0,3,7,18,2,0,30,6.083333333333333
分布式部署,0,0,2,0,1,0,1,4,0.7333333333333334
ip网络架构,1,0,1,0,0,0,0,2,1.125
转交地址,0,0,8,0,0,0,0,8,1.0
家乡地址,0,0,5,0,4,0,0,9,1.5916666666666668
端到端通信,0,0,2,0,0,0,0,2,0.25
次优路由,0,0,2,2,0,0,0,4,0.5
注册节点,0,0,2,0,0,0,0,2,0.25
集中式,0,0,1,2,0,0,0,3,0.375
路由,0,0,6,1,0,0,0,7,0.875
移动上下文,0,0,3,0,1,0,0,4,0.6166666666666667
通信流量,0,0,2,0,0,0,0,2,0.25
传统网络,0,0,1,0,0,0,0,1,0.125
hoa,0,0,3,0,1,0,0,4,0.6166666666666667
外地链路,0,0,3,0,0,0,0,3,0.375
mipv6协议,0,0,6,0,0,0,0,6,0.75
移动ipv6协议,0,0,5,0,0,0,0,5,0.625
数据通信,0,0,3,2,19,0,0,24,5.216666666666667
coa,0,0,2,0,0,0,0,2,0.25
协议栈,0,0,3,0,1,0,0,4,0.6166666666666667
绑定信息,0,0,1,0,0,0,0,1,0.125
缓存mn,0,0,1,0,0,0,0,1,0.125
路由优化机制,0,0,1,0,0,0,0,1,0.125
通信过程,0,0,1,1,0,0,0,2,0.25
ipv6协议,0,0,1,0,0,0,0,1,0.125
ar2,0,0,1,0,0,0,0,1,0.125
对端节点,0,0,3,0,0,0,0,3,0.375
ao,0,0,1,0,0,0,0,1,0.125
家乡链路,0,0,1,0,0,0,0,1,0.125
协议,0,0,1,0,1,0,0,2,0.3666666666666667
移动性管理架构,0,0,1,3,0,0,0,4,0.5
链路,0,0,1,0,0,0,0,1,0.125
家乡代理,0,0,3,1,0,0,0,4,0.5
tf,0,0,1,1,0,0,1,3,0.4916666666666667
pmaar,0,0,0,8,0,0,0,8,1.0
cn1,0,0,0,4,0,0,0,4,0.5
节点信息,0,0,0,4,0,0,0,4,0.5
maar,0,0,0,23,8,0,0,31,4.808333333333334
信息,0,0,0,4,2,0,0,6,0.9833333333333334
数据层,0,0,0,6,0,0,0,6,0.75
控制层,0,0,0,7,0,0,0,7,0.875
信令开销,0,0,0,1,9,7,2,19,4.475
路由前缀,0,0,0,1,0,0,0,1,0.125
广播,0,0,0,1,0,0,0,1,0.125
nma,0,0,0,1,1,0,0,2,0.3666666666666667
traffic,0,0,0,4,0,0,0,4,0.5
cn2,0,0,0,1,0,0,0,1,0.125
nmaaro节点,0,0,0,1,0,0,0,1,0.125
aa,0,0,0,1,0,0,0,1,0.125
ic,0,0,0,1,0,0,0,1,0.125
ra,0,0,0,1,2,0,0,3,0.6083333333333334
新节点,0,0,0,1,0,0,0,1,0.125
位置信息,0,0,1,2,2,0,0,5,0.8583333333333334
onmaar,0,0,0,1,0,0,0,1,0.125
n2,0,0,0,1,0,0,0,1,0.125
实线traffic,0,0,0,1,0,0,0,1,0.125
数据流,0,0,0,4,1,0,0,5,0.7416666666666667
实线,0,0,0,2,0,0,0,2,0.25
信令流,0,0,1,2,1,0,0,4,0.6166666666666667
虚线,0,0,0,2,0,0,0,2,0.25
控制实体,0,0,0,1,0,0,0,1,0.125
移动性,0,0,4,2,4,0,2,12,2.2
路由优化,0,0,0,1,0,0,0,1,0.125
信令过载,0,0,0,1,0,0,0,1,0.125
实体,0,0,2,1,0,0,0,3,0.375
自适应负载均衡alb算法,0,0,0,0,1,1,0,2,0.48333333333333334
流量分配,0,0,0,0,0,1,0,1,0.24166666666666667
切换,0,0,0,1,11,1,0,13,3.025
隧道开销,0,0,1,0,1,1,1,4,0.85
切换时延长,0,0,0,0,2,1,0,3,0.725
rssi,0,0,0,0,14,0,0,14,3.3833333333333333
负载均衡算法,0,0,0,0,11,0,0,11,2.658333333333333
信号,1,0,0,0,8,0,0,9,2.9333333333333336
rssi值,0,0,0,0,4,0,0,4,0.9666666666666667
用户体验,0,0,0,0,4,0,1,5,1.2083333333333333
无线用户,0,0,0,0,3,0,0,3,0.725
集中视角,0,0,0,0,1,0,0,1,0.24166666666666667
负载度量,0,0,0,0,1,0,0,1,0.24166666666666667
负载状况,0,0,0,0,1,0,0,1,0.24166666666666667
负载不均衡,0,0,0,0,7,0,0,7,1.6916666666666667
16vdmm,0,0,0,0,1,0,0,1,0.24166666666666667
mn3,0,0,0,0,95,0,0,95,22.958333333333332
负载不,0,0,0,0,1,0,0,1,0.24166666666666667
api,0,0,0,1,8,0,0,9,2.0583333333333336
mn3o,0,0,0,0,1,0,0,1,0.24166666666666667
mn1,0,0,0,0,3,0,0,3,0.725
负载状,0,0,0,0,1,0,0,1,0.24166666666666667
负载状态,0,0,0,0,2,0,0,2,0.48333333333333334
强度,0,0,0,0,2,0,0,2,0.48333333333333334
低负载ap,0,0,0,0,1,0,0,1,0.24166666666666667
高负载ap,0,0,0,0,1,0,0,1,0.24166666666666667
算法思想,0,0,0,0,1,0,0,1,0.24166666666666667
控制包,0,0,0,1,5,1,0,7,1.575
有线链路,0,0,0,0,5,0,0,5,1.2083333333333333
距离,0,0,0,0,4,0,0,4,0.9666666666666667
会话恢复时间,0,0,0,0,4,0,0,4,0.9666666666666667
数据包缓存机制,0,0,0,0,4,1,0,5,1.2083333333333333
时间间隔,0,0,0,0,5,0,0,5,1.2083333333333333
时刻,0,0,0,0,4,0,0,4,0.9666666666666667
无线链路,0,0,0,0,4,16,0,20,4.833333333333333
vapmoverequest,0,0,0,0,5,0,0,5,1.2083333333333333
ar,0,0,0,4,3,0,0,7,1.225
传输延迟,0,0,0,0,3,0,0,3,0.725
符号,0,0,0,0,3,0,0,3,0.725
传输,0,0,0,0,3,0,0,3,0.725
pbu/pba信令,0,0,0,0,2,0,0,2,0.48333333333333334
mn5,0,0,0,0,10,0,0,10,2.4166666666666665
丢包,0,0,0,0,2,0,0,2,0.48333333333333334
缓存,0,0,1,0,3,0,0,4,0.85
迁移,0,0,0,0,3,1,0,4,0.9666666666666667
vapduplication,0,0,0,0,3,0,0,3,0.725
ietf,0,0,0,0,3,16,0,19,4.591666666666667
物理ap,0,0,0,0,36,0,2,38,9.183333333333334
切换过程,0,0,0,0,6,1,0,7,1.6916666666666667
数据传输率,0,0,0,0,2,0,0,2,0.48333333333333334
会话恢复间隔,0,0,0,0,2,0,0,2,0.48333333333333334
packetloss,0,0,0,0,2,0,0,2,0.48333333333333334
时间延迟,0,0,0,0,2,0,0,2,0.48333333333333334
hl,0,0,0,0,2,0,0,2,0.48333333333333334
确认消息,0,0,2,1,5,0,0,8,1.5833333333333333
切换流程,0,0,0,0,3,0,0,3,0.725
传播延迟,0,0,0,0,2,0,0,2,0.48333333333333334
延迟表达式,0,0,0,0,2,0,0,2,0.48333333333333334
切换延迟模型,0,0,0,0,3,0,0,3,0.725
da,0,0,0,0,1,0,0,1,0.24166666666666667
vapmovecon,0,0,0,0,2,0,0,2,0.48333333333333334
pbu/pba消息,0,0,0,2,2,0,0,4,0.7333333333333334
位置,0,0,0,0,1,0,0,1,0.24166666666666667
信令发送,0,0,0,0,1,0,0,1,0.24166666666666667
信令消息,0,0,0,2,1,0,0,3,0.4916666666666667
路由器跳数,0,0,0,0,1,0,0,1,0.24166666666666667
移动性管理信令,0,0,1,0,1,0,0,2,0.3666666666666667
数据包缓存机,0,0,0,0,1,1,0,2,0.48333333333333334
重传数据包,0,0,0,0,1,0,0,1,0.24166666666666667
tcp重传机制,0,0,0,0,1,0,0,1,0.24166666666666667
确认帧,0,0,0,0,1,0,0,1,0.24166666666666667
指令,0,0,0,0,1,0,0,1,0.24166666666666667
api缓存,0,0,0,0,1,0,0,1,0.24166666666666667
数据包缓存,0,0,0,0,1,0,0,1,0.24166666666666667
无线链路传输延迟,0,0,0,0,1,1,0,2,0.48333333333333334
无线链路带宽,0,0,0,0,1,1,0,2,0.48333333333333334
mn-ap,0,0,0,0,1,0,0,1,0.24166666666666667
处理时间,0,0,0,0,1,1,0,2,0.48333333333333334
处理消息,0,0,0,0,3,0,0,3,0.725
连接过程,0,0,0,0,2,0,0,2,0.48333333333333334
rs消息,0,0,0,3,4,0,0,7,1.3416666666666668
接入请求消息,0,0,0,0,2,0,0,2,0.48333333333333334
注册,0,0,1,0,1,0,0,2,0.3666666666666667
常量,0,0,0,0,1,0,0,1,0.24166666666666667
用户身份验证,0,0,0,0,1,0,0,1,0.24166666666666667
注册过程,0,0,0,0,1,0,0,1,0.24166666666666667
mm,0,0,0,0,5,0,0,5,1.2083333333333333
rt,0,0,0,0,1,0,0,1,0.24166666666666667
rpvdmbd,0,0,0,0,1,0,0,1,0.24166666666666667
14,0,0,0,0,1,0,0,1,0.24166666666666667
vaprelease,0,0,0,0,2,0,0,2,0.48333333333333334
confirm0控制器,0,0,0,0,1,0,0,1,0.24166666666666667
vapmove,0,0,0,0,1,0,0,1,0.24166666666666667
ap2-ip,0,0,0,0,4,0,0,4,0.9666666666666667
oap2,0,0,0,0,1,0,0,1,0.24166666666666667
操作信道,0,0,0,0,3,0,0,3,0.725
bssid,0,0,0,0,3,0,0,3,0.725
vapduplication消息,0,0,0,0,2,0,0,2,0.48333333333333334
ip,0,0,0,1,7,0,0,8,1.8166666666666667
ap信息,0,0,0,0,2,0,0,2,0.48333333333333334
时间轴,0,0,0,0,1,0,0,1,0.24166666666666667
准备阶段,0,0,0,0,1,0,0,1,0.24166666666666667
切换预测,0,0,0,0,1,0,0,1,0.24166666666666667
虚拟apo,0,0,0,0,1,0,0,1,0.24166666666666667
pl,0,0,0,0,1,0,0,1,0.24166666666666667
切换性能,0,0,0,0,2,0,0,2,0.48333333333333334
临迅,0,0,0,0,1,0,0,1,0.24166666666666667
有线链路带宽,0,0,0,0,1,1,0,2,0.48333333333333334
wmaar,0,0,0,0,1,0,0,1,0.24166666666666667
mymd,0,0,0,0,1,0,0,1,0.24166666666666667
移动性管理协议信令,0,0,0,0,1,0,0,1,0.24166666666666667
路径,0,0,0,0,1,0,0,1,0.24166666666666667
接入ap,0,0,0,0,2,0,0,2,0.48333333333333334
会话流,0,0,0,0,1,0,0,1,0.24166666666666667
通信延迟,0,0,0,0,1,0,0,1,0.24166666666666667
集中锚点,1,0,0,0,1,0,0,2,1.2416666666666667
接入层,0,0,0,0,1,0,0,1,0.24166666666666667
数据流量,0,0,1,0,1,0,0,2,0.3666666666666667
分布式移动性管理架构,0,0,0,2,1,0,0,3,0.4916666666666667
核心网,0,0,0,1,1,0,0,2,0.3666666666666667
r子网半径,0,0,0,0,1,0,0,1,0.24166666666666667
pf无线链路,0,0,0,0,1,0,0,1,0.24166666666666667
i有线链路,0,0,0,0,1,0,0,1,0.24166666666666667
bw有线链路带宽,0,0,0,0,1,0,0,1,0.24166666666666667
bww无线链路带宽,0,0,0,0,1,0,0,1,0.24166666666666667
ld数据包,0,0,0,0,1,0,0,1,0.24166666666666667
auth身份认证,0,0,0,0,1,0,0,1,0.24166666666666667
切换延退,0,0,0,0,1,1,0,2,0.48333333333333334
发送,0,0,0,0,1,0,0,1,0.24166666666666667
无线,0,0,0,0,1,0,0,1,0.24166666666666667
无线链路传输,0,0,0,0,1,0,0,1,0.24166666666666667
数据包传输,0,0,0,0,1,0,0,1,0.24166666666666667
平均跳数,0,0,0,0,1,4,0,5,1.2083333333333333
时间,0,0,0,0,1,0,0,1,0.24166666666666667
有线线路,0,0,0,0,1,0,0,1,0.24166666666666667
无线线路,0,0,0,0,1,0,0,1,0.24166666666666667
延时,0,0,0,0,1,0,0,1,0.24166666666666667
ietf-dmm,0,0,0,0,1,0,0,1,0.24166666666666667
lma,0,0,17,8,0,0,0,25,3.125
