,摘要,关键词,第一章,第二章,第三章,第四章,第五章,总词频,加权得分
知车辆,0,0,0,0,0,1,0,1,0.24166666666666667
路边单元,0,0,0,1,0,1,0,2,0.3666666666666667
道路,0,0,0,3,1,1,0,5,0.8583333333333334
车道,0,0,0,0,2,1,0,3,0.725
城市道路,0,0,0,0,1,1,0,2,0.48333333333333334
仿真,1,0,3,0,10,4,1,19,5.0
仿真场景,0,0,0,0,2,1,0,3,0.725
matlab仿真场景,0,0,0,0,0,1,0,1,0.24166666666666667
性能,3,0,4,6,13,11,2,39,10.533333333333333
频谱感知,1,1,10,64,11,6,3,96,17.083333333333332
毫米波频谱感知算法,7,0,7,2,6,6,3,31,11.75
认知车联网,0,0,9,19,5,2,1,36,5.433333333333334
频谱切换,0,0,0,8,0,0,0,8,1.0
频谱共享,0,0,1,18,1,0,0,20,2.6166666666666667
频谱感知算法,0,0,2,11,6,6,0,25,4.525
频谱移动性管理,0,0,0,4,0,0,0,4,0.5
频谱状态,0,0,1,5,0,0,0,6,0.75
车辆,2,0,6,10,5,4,0,27,6.175
认知无线电,1,1,5,8,2,0,2,19,5.591666666666667
频谱共享算法,0,0,0,2,0,0,0,2,0.25
频谱共享模型,0,0,0,2,0,0,0,2,0.25
多普勒频移效应,0,0,0,2,0,0,0,2,0.25
频谱机,0,0,0,2,0,0,0,2,0.25
频谱,0,0,4,36,5,1,2,48,6.933333333333334
动态,0,0,1,4,0,0,0,5,0.625
空闲可用频谱,0,0,0,4,0,0,0,4,0.5
频谱感知技术,1,0,7,14,1,0,3,26,4.591666666666667
qos,0,0,0,5,0,0,0,5,0.625
网络,0,0,0,6,0,0,0,6,0.75
拍卖理论,0,0,0,1,0,0,0,1,0.125
博弈论,0,0,0,2,0,0,0,2,0.25
中断通信,0,0,0,1,0,0,0,1,0.125
通信质量,0,0,0,1,0,0,0,1,0.125
链路层延迟,0,0,0,2,0,0,0,2,0.25
频谱移动性,0,0,0,3,0,0,0,3,0.375
通信延迟,0,0,0,1,0,0,0,1,0.125
移动性管理,0,0,0,1,0,0,0,1,0.125
车载信道,0,0,0,1,0,0,0,1,0.125
移动信道,0,0,0,1,0,0,0,1,0.125
高移动,0,0,0,1,0,0,0,1,0.125
频谱可用性,0,0,0,1,0,0,0,1,0.125
授权用户信号,0,0,0,3,0,2,0,5,0.8583333333333334
无线环,0,0,0,1,0,0,0,1,0.125
检测,0,0,0,2,0,0,0,2,0.25
接收信号,1,0,4,14,22,13,0,54,11.708333333333334
无线环境,0,0,0,3,0,0,0,3,0.375
时间复杂度,0,0,0,1,2,0,0,3,0.6083333333333334
动态性,0,0,0,1,0,0,0,1,0.125
频谱移动性管,0,0,0,2,0,0,0,2,0.25
v2i,0,0,0,2,0,0,0,2,0.25
多普勒频率,0,0,0,1,0,0,0,1,0.125
v2v,0,0,0,4,0,0,0,4,0.5
v2i通信,0,0,0,4,0,0,0,4,0.5
多普勒效应,0,0,0,1,0,0,0,1,0.125
样本,0,0,0,1,0,0,0,1,0.125
多普勒频移,0,0,0,1,0,0,0,1,0.125
检测信号,0,0,0,1,0,0,0,1,0.125
时间,0,0,1,3,2,0,1,7,1.225
干扰区,0,0,0,1,0,0,0,1,0.125
认知用户,1,0,12,32,11,26,0,82,15.441666666666666
频谱占用模式,0,0,0,1,0,0,0,1,0.125
授权用户,0,0,15,17,11,15,0,58,10.283333333333333
动态环境,0,0,0,1,0,0,0,1,0.125
授权频谱,0,0,0,3,0,0,0,3,0.375
认知无线电网络,0,0,0,1,0,0,0,1,0.125
干扰,1,0,11,7,15,36,1,71,15.816666666666666
噪声,1,0,9,2,11,33,1,57,13.25
干扰用户,0,0,4,0,11,3,0,18,3.8833333333333333
网络性能,0,0,0,0,1,0,0,1,0.24166666666666667
干扰受限机制,0,0,0,0,2,0,0,2,0.48333333333333334
噪声-,0,0,2,0,3,0,1,6,1.2166666666666668
用户力,0,0,0,0,1,0,0,1,0.24166666666666667
发送信号,0,0,0,0,2,0,0,2,0.48333333333333334
用户,0,0,9,13,3,22,0,47,8.791666666666668
本地频谱感知系统,0,0,0,0,1,0,0,1,0.24166666666666667
波束成形,0,0,0,0,1,1,0,2,0.48333333333333334
天线,0,0,0,0,1,0,0,1,0.24166666666666667
通信,0,0,0,8,1,0,0,9,1.2416666666666667
基础设施,0,0,0,1,1,0,0,2,0.3666666666666667
认知车联网系统,0,0,0,0,1,0,1,2,0.48333333333333334
场景,0,0,0,0,1,0,0,1,0.24166666666666667
通信技术,0,0,1,4,1,0,0,6,0.8666666666666667
车联网产业,0,0,0,2,0,0,0,2,0.25
服务平台,0,0,0,2,0,0,0,2,0.25
网络连接,0,0,0,4,0,0,0,4,0.5
物联网,0,0,0,2,0,0,0,2,0.25
v2p,0,0,0,1,0,0,0,1,0.125
个入设备,0,0,0,1,0,0,0,1,0.125
车辆通信,1,0,2,2,0,0,1,6,1.7416666666666667
行业,0,0,0,1,0,0,0,1,0.125
公共服务,0,0,0,1,0,0,0,1,0.125
支撑系统,0,0,0,1,0,0,0,1,0.125
支撑平台,0,0,0,1,0,0,0,1,0.125
数据平台,0,0,0,1,0,0,0,1,0.125
业务平台,0,0,0,1,0,0,0,1,0.125
综合信息,0,0,0,1,0,0,0,1,0.125
信息交互,0,0,0,1,0,0,0,1,0.125
平台,0,0,0,1,0,0,0,1,0.125
dsrc,0,0,2,7,0,0,0,9,1.125
lte-v2x,0,0,0,6,0,0,0,6,0.75
基础设施终端,0,0,0,1,0,0,0,1,0.125
车载终端,0,0,0,1,0,0,0,1,0.125
通信能,0,0,0,1,0,0,0,1,0.125
体系,0,0,0,1,0,0,0,1,0.125
交通效率,1,0,1,1,0,0,0,3,1.25
道路驾驶体验,0,0,0,1,0,0,0,1,0.125
车载娱乐,1,0,1,2,0,0,1,5,1.6166666666666667
驾驶安全性,0,0,0,1,0,0,0,1,0.125
信息,0,0,0,5,0,0,0,5,0.625
工业化,0,0,0,1,0,0,0,1,0.125
信息化,0,0,0,1,0,0,0,1,0.125
汽车工业,0,0,0,1,0,0,0,1,0.125
信息技术,0,0,0,1,0,0,0,1,0.125
静、动态信息,0,0,0,1,0,0,0,1,0.125
属性信息,0,0,0,1,0,0,0,1,0.125
信息网络平台,0,0,0,1,0,0,0,1,0.125
rfid,0,0,0,1,0,0,0,1,0.125
radiofrequencyident,0,0,0,1,0,0,0,1,0.125
无线射频识别,0,0,0,1,0,0,0,1,0.125
电子标签,0,0,0,1,0,0,0,1,0.125
交通领,0,0,0,1,0,0,0,1,0.125
internetofthing,0,0,0,1,0,0,0,1,0.125
融合,0,0,5,2,0,11,0,18,3.533333333333333
毫米波信号,2,0,21,11,6,10,3,53,10.591666666666667
合作用户,5,0,5,3,0,18,4,35,11.316666666666666
毫米波频谱感知,1,0,5,4,4,7,2,23,5.266666666666667
d-s证据理论,0,0,1,0,0,9,0,10,2.3
本地感知,3,0,10,12,0,8,1,34,7.925
移动性模式,0,0,1,0,0,8,0,9,2.0583333333333336
感知结,1,0,4,0,1,2,2,10,2.708333333333333
毫米波接收信号,0,0,0,0,0,3,0,3,0.725
车辆移动模式,0,0,0,0,0,1,0,1,0.24166666666666667
低频段信号,1,0,0,2,2,4,0,9,2.7
合作频谱感知算法,2,0,1,0,0,7,1,11,4.058333333333334
d-s,3,0,3,0,0,8,1,15,5.55
毫米波通信,2,0,7,3,7,3,2,24,6.15
无线电,0,0,1,10,1,0,1,13,1.8583333333333334
认知无线电技术,0,0,1,8,0,0,0,9,1.125
频谱资源,2,0,2,8,2,0,1,15,3.975
毫米波频谱资源,1,0,1,3,0,0,0,5,1.5
毫米波通信技术,0,0,0,1,0,0,2,3,0.6083333333333334
低频段频谱资源,0,0,0,1,0,0,0,1,0.125
车联网通信,1,0,0,2,0,0,1,4,1.4916666666666667
统计量,1,0,2,3,16,0,1,23,5.733333333333333
感知算法,0,0,0,4,3,0,1,8,1.4666666666666668
接收信号模型,0,0,0,0,5,0,0,5,1.2083333333333333
随机过程,1,0,3,5,4,0,1,14,3.208333333333333
准角度误差,0,0,0,0,2,1,0,3,0.725
密度,0,0,0,0,3,2,0,5,1.2083333333333333
算法,0,0,0,1,5,3,0,9,2.0583333333333336
干扰受限,0,0,1,0,1,0,1,3,0.6083333333333334
波束对准技术,0,0,0,0,1,0,0,1,0.24166666666666667
检验统计量,2,0,6,5,11,0,2,26,6.516666666666667
检测器,0,0,0,1,1,2,0,4,0.85
测量,0,0,0,1,2,0,0,3,0.6083333333333334
传输特性,0,0,0,0,2,0,0,2,0.48333333333333334
本地频谱感知,0,0,2,1,2,3,1,9,1.825
sub-6ghz信号,0,0,4,1,1,0,0,6,0.8666666666666667
低频段,0,0,0,4,1,0,0,5,0.7416666666666667
高流量,0,0,0,0,1,0,0,1,0.24166666666666667
检测概率,4,0,2,4,28,23,1,62,17.316666666666666
复杂度,0,0,0,1,3,0,0,4,0.85
能量检测,0,0,2,4,2,0,0,8,1.2333333333333334
判决统计量,0,0,0,1,2,0,0,3,0.6083333333333334
存储空间,0,0,0,0,1,0,0,1,0.24166666666666667
感知,0,0,1,10,2,2,0,15,2.341666666666667
能量,0,0,0,5,2,3,0,10,1.8333333333333333
连续感知周期,0,0,0,0,1,0,0,1,0.24166666666666667
闭式,0,0,0,0,1,0,0,1,0.24166666666666667
重积分,0,0,0,0,1,0,0,1,0.24166666666666667
zt+,0,0,0,0,1,0,0,1,0.24166666666666667
护口,0,0,0,0,1,0,0,1,0.24166666666666667
角度误差,0,0,0,0,2,0,0,2,0.48333333333333334
积分,0,0,0,0,2,0,0,2,0.48333333333333334
随机变量,0,0,0,0,1,0,0,1,0.24166666666666667
对准误差角度,0,0,0,0,1,0,0,1,0.24166666666666667
pf表达式,0,0,0,0,1,0,0,1,0.24166666666666667
判决门限,0,0,0,2,2,0,0,4,0.7333333333333334
虚警概率值,0,0,0,0,1,0,0,1,0.24166666666666667
q-函数,0,0,0,0,1,0,0,1,0.24166666666666667
高斯分布,0,0,0,0,6,2,0,8,1.9333333333333333
加权,0,0,0,1,2,0,0,3,0.6083333333333334
决统计量,0,0,0,0,1,0,0,1,0.24166666666666667
空闲频谱,0,0,0,1,1,0,0,2,0.3666666666666667
概率,0,0,0,0,3,0,0,3,0.725
占用,0,0,0,4,1,0,1,6,0.9833333333333334
性能分,0,0,0,0,1,0,0,1,0.24166666666666667
矢量,0,0,0,0,5,2,0,7,1.6916666666666667
接收机,0,0,0,10,5,1,0,16,2.7
方差,0,0,0,0,4,3,0,7,1.6916666666666667
交通密度,0,0,0,0,2,0,0,2,0.48333333333333334
均值,0,0,0,1,3,2,0,6,1.3333333333333333
发射机,0,0,0,3,3,1,0,7,1.3416666666666668
空闲,0,0,0,4,1,0,1,6,0.9833333333333334
采样时刻,0,0,0,0,1,0,0,1,0.24166666666666667
频谱感知模型,0,0,0,0,1,0,0,1,0.24166666666666667
wik,0,0,0,0,1,0,0,1,0.24166666666666667
hwikst,0,0,0,0,1,0,0,1,0.24166666666666667
wi,0,0,0,0,1,0,0,1,0.24166666666666667
additionalwhitegaussia,0,0,0,0,1,0,0,1,0.24166666666666667
加性高斯白噪声,0,0,0,0,1,1,0,2,0.48333333333333334
响应矢量,0,0,0,0,1,0,0,1,0.24166666666666667
天线阵列,0,0,0,0,1,0,0,1,0.24166666666666667
角◎,0,0,0,0,1,0,0,1,0.24166666666666667
角转,0,0,0,0,1,0,0,1,0.24166666666666667
离开角,0,0,0,0,1,0,0,1,0.24166666666666667
到达角,0,0,0,0,1,0,0,1,0.24166666666666667
上波束,0,0,0,0,1,0,0,1,0.24166666666666667
路径,0,0,0,0,1,0,0,1,0.24166666666666667
数量,0,0,0,0,1,0,0,1,0.24166666666666667
子路径,0,0,0,0,1,0,0,1,0.24166666666666667
接收,0,0,0,0,1,0,0,1,0.24166666666666667
ne%信道矩阵,0,0,0,0,1,0,0,1,0.24166666666666667
传输,0,0,0,2,1,1,0,4,0.7333333333333334
矢量叭,0,0,0,0,1,0,0,1,0.24166666666666667
天线数量,0,0,0,0,1,0,0,1,0.24166666666666667
xl矢量,0,0,0,0,1,0,0,1,0.24166666666666667
nr,0,0,0,0,1,0,0,1,0.24166666666666667
nj,0,0,0,0,1,0,0,1,0.24166666666666667
主用户,0,0,0,0,1,0,0,1,0.24166666666666667
d.s,0,0,0,0,0,1,0,1,0.24166666666666667
车联网场景,0,0,0,0,0,2,0,2,0.48333333333333334
算法性能,0,0,2,0,0,2,0,4,0.7333333333333334
感知结果,0,0,1,1,1,4,0,7,1.4583333333333333
感知性能,0,0,4,5,3,3,1,16,2.8166666666666664
融合算法,0,0,0,0,0,11,0,11,2.658333333333333
噪芦,0,0,0,0,0,1,0,1,0.24166666666666667
本地,0,0,1,0,1,1,2,5,1.0916666666666668
噪声方,0,0,0,0,0,2,0,2,0.48333333333333334
移动,0,0,2,0,0,3,1,6,1.2166666666666668
传播,0,0,0,1,0,1,0,2,0.3666666666666667
统计特性,0,0,0,1,0,1,0,2,0.3666666666666667
感知信号,1,0,0,0,3,9,0,13,3.9
合作感知,1,0,5,18,0,4,0,28,4.841666666666667
融合阶段,0,0,0,0,0,1,0,1,0.24166666666666667
协同过滤,0,0,1,2,0,1,0,4,0.6166666666666667
干扰不,0,0,0,0,0,1,0,1,0.24166666666666667
感知用户,0,0,0,1,0,1,0,2,0.3666666666666667
毫米波波束,0,0,1,0,0,2,0,3,0.6083333333333334
隐终端,0,0,1,2,0,1,0,4,0.6166666666666667
信道衰落,0,0,0,0,1,1,0,2,0.48333333333333334
知车联网,0,0,0,0,0,1,1,2,0.48333333333333334
突变概率,0,0,0,0,0,5,0,5,1.2083333333333333
交叉概率,0,0,0,0,0,5,0,5,1.2083333333333333
群体,0,0,0,0,0,4,0,4,0.9666666666666667
染色体,0,0,0,0,0,3,0,3,0.725
适应度,0,0,0,0,0,3,0,3,0.725
控制参数,0,0,0,0,0,2,0,2,0.48333333333333334
种群适应度,0,0,0,0,0,2,0,2,0.48333333333333334
多样性,0,0,0,0,0,2,0,2,0.48333333333333334
相似度,0,0,1,0,0,2,1,4,0.85
群移动模式,2,0,0,0,0,4,0,6,2.966666666666667
相似性,0,0,0,0,0,2,0,2,0.48333333333333334
移动性参数,0,0,0,0,0,2,0,2,0.48333333333333334
自适应,0,0,0,1,0,1,0,2,0.3666666666666667
突变,0,0,0,0,0,1,0,1,0.24166666666666667
基因区,0,0,0,0,0,1,0,1,0.24166666666666667
交换种群,0,0,0,0,0,1,0,1,0.24166666666666667
交叉,0,0,0,0,0,1,0,1,0.24166666666666667
适应度函数,0,0,0,0,0,1,0,1,0.24166666666666667
染色体序列,0,0,0,0,0,1,0,1,0.24166666666666667
染色体序,0,0,0,0,0,1,0,1,0.24166666666666667
初始化种群,0,0,0,0,0,1,0,1,0.24166666666666667
适应度分散,0,0,0,0,0,1,0,1,0.24166666666666667
解空间,0,0,0,0,0,1,0,1,0.24166666666666667
适合度,0,0,0,0,0,1,0,1,0.24166666666666667
自适应能力,0,0,0,0,0,1,0,1,0.24166666666666667
收敛速度,0,0,0,0,0,1,0,1,0.24166666666666667
标准遗传算法,0,0,0,0,0,1,0,1,0.24166666666666667
adaptivegeneticalgorithm,0,0,0,0,0,1,0,1,0.24166666666666667
非线性,0,0,0,0,0,1,0,1,0.24166666666666667
门限,0,0,0,3,1,1,0,5,0.8583333333333334
移动模式,0,0,4,0,0,4,2,10,1.95
mob,0,0,0,0,0,1,0,1,0.24166666666666667
int,0,0,0,0,0,1,0,1,0.24166666666666667
优化模型,0,0,1,0,0,2,0,3,0.6083333333333334
速度比率,0,0,0,0,0,1,0,1,0.24166666666666667
73,0,0,0,0,0,1,0,1,0.24166666666666667
7sd,0,0,0,0,0,1,0,1,0.24166666666666667
totalspacedependence,0,0,0,0,0,1,0,1,0.24166666666666667
总空间依赖值,0,0,0,0,0,1,0,1,0.24166666666666667
方向,0,0,0,0,0,1,0,1,0.24166666666666667
皮尔逊相关系数,0,0,2,0,0,1,1,4,0.7333333333333334
周围用户,0,0,0,0,0,1,0,1,0.24166666666666667
群移动,0,0,0,0,0,1,0,1,0.24166666666666667
方向特性,0,0,1,0,0,1,0,2,0.3666666666666667
地理位置,0,0,0,0,0,1,0,1,0.24166666666666667
作用户,1,0,0,0,0,2,0,3,1.4833333333333334
授权频段,0,0,4,0,0,0,0,4,0.5
观测信号,0,0,4,0,0,0,1,5,0.7416666666666667
数据速率,2,0,3,1,0,0,1,7,2.7416666666666667
空间分集增益,0,0,2,2,0,0,0,4,0.5
干扰-噪声受限机制,0,0,2,0,0,0,0,2,0.25
先验信息,0,0,2,4,0,0,0,6,0.75
循环平稳特征检测,0,0,2,2,0,0,0,4,0.5
匹配滤波器,0,0,2,3,0,0,0,5,0.625
窄波束,0,0,2,2,0,0,0,4,0.5
带宽,2,0,2,7,0,0,1,12,3.3666666666666667
速率,0,0,2,1,0,0,0,3,0.375
毫米波感知,0,0,1,0,0,0,0,1,0.125
mrc,0,0,1,1,0,0,0,2,0.25
maximalratiocombin,0,0,1,0,0,0,0,1,0.125
最大比融合,0,0,1,0,0,0,0,1,0.125
gc,0,0,1,0,0,0,0,1,0.125
equalgaincombining,0,0,1,0,0,0,0,1,0.125
增益融合,0,0,1,0,0,0,0,1,0.125
软融合,0,0,1,6,0,0,0,7,0.875
k-out-ofn,0,0,1,0,0,0,0,1,0.125
硬融合,0,0,1,3,0,0,0,4,0.5
本地感知信息,0,0,2,5,0,0,0,7,0.875
合作频谱感知,0,0,1,0,0,0,1,2,0.3666666666666667
波束方向特性,0,0,1,0,0,0,0,1,0.125
过滤,0,0,1,1,0,0,0,2,0.25
频谱感知性能,0,0,1,1,0,0,1,3,0.4916666666666667
衰落,0,0,1,1,0,0,0,2,0.25
无线传播环境,0,0,1,1,0,0,0,2,0.25
时间相关性,0,0,2,1,1,0,1,5,0.8583333333333334
分集增益,0,0,2,1,2,0,0,5,0.8583333333333334
时间相关,0,0,1,0,0,0,0,1,0.125
共享频谱,0,0,1,0,0,0,0,1,0.125
窄波束定向通信,0,0,1,0,0,0,0,1,0.125
多尺度频谱感知,0,0,1,3,0,0,0,4,0.5
不规则干扰模式,0,0,1,1,0,0,0,2,0.25
毫米波网络,0,0,1,0,0,0,0,1,0.125
马尔可夫随机过程,0,0,1,0,0,0,0,1,0.125
统计特征,0,0,1,0,0,1,0,2,0.3666666666666667
平均返回时间,0,0,1,2,1,0,0,4,0.6166666666666667
观测时间,0,0,1,0,0,0,0,1,0.125
有用信号,0,0,1,0,0,0,0,1,0.125
循环平稳特征,0,0,1,2,0,0,0,3,0.375
同步,0,0,1,1,0,0,0,2,0.25
授权信号,0,0,1,4,1,1,0,7,1.1083333333333334
接收信噪比,0,0,1,0,0,0,0,1,0.125
谱感知,0,0,1,0,0,0,0,1,0.125
sub-6ghz,0,0,1,0,0,0,1,2,0.3666666666666667
secondaryuser,0,0,1,1,0,0,0,2,0.25
无线电技术,0,0,1,1,0,0,0,2,0.25
cognitivevehicularnet,0,0,1,0,0,0,0,1,0.125
primaryuser,0,0,1,1,0,0,0,2,0.25
iti,0,0,1,0,0,0,0,1,0.125
co,0,0,1,0,0,0,0,1,0.125
阻塞,0,0,1,1,0,0,0,2,0.25
定向传输,0,0,1,2,0,0,0,3,0.375
频谱分配,0,0,1,1,0,0,0,2,0.25
延迟传输,0,0,1,0,0,0,0,1,0.125
可用带宽,0,0,1,0,0,0,0,1,0.125
蜂窝频段,0,0,1,0,0,0,0,1,0.125
系统带宽,0,0,1,0,0,0,0,1,0.125
gb/s,0,0,1,0,0,0,0,1,0.125
信息娱乐服务,0,0,1,0,0,0,0,1,0.125
视觉/红外摄像机,0,0,1,0,0,0,0,1,0.125
测距lidar,0,0,1,0,0,0,0,1,0.125
激光成像检测,0,0,1,1,0,0,0,2,0.25
汽车传感器,0,0,1,0,0,0,0,1,0.125
数据密集型,0,0,1,0,0,0,0,1,0.125
连接,0,0,1,0,0,0,0,1,0.125
lte,0,0,1,0,0,0,0,1,0.125
federalcommunication,0,0,1,0,0,0,0,1,0.125
联邦通讯委员,0,0,1,0,0,0,0,1,0.125
lte-v技术,0,0,1,0,0,0,0,1,0.125
dedicatedshortrangecommunication,0,0,1,0,0,0,0,1,0.125
短距离无线通信,0,0,1,0,0,0,0,1,0.125
专用,0,0,1,0,0,0,0,1,0.125
车联网通信技术,0,0,1,3,0,0,0,4,0.5
无线频谱资源,1,0,1,0,0,0,1,3,1.3666666666666667
车辆信息,1,0,1,0,0,0,0,2,1.125
交通安全,1,0,1,0,0,0,0,2,1.125
车联网服务,1,0,1,3,0,0,1,6,1.7416666666666667
intelligenttransportationsystem,1,0,1,0,0,0,0,2,1.125
智能交通系统,1,0,1,0,0,0,0,2,1.125
时间分集增益,0,0,0,0,6,0,0,6,1.45
观测量,1,0,3,0,3,0,1,8,2.341666666666667
cb-mss,0,0,0,0,7,0,0,7,1.6916666666666667
spectrumsen,0,0,0,0,1,0,0,1,0.24166666666666667
dmmwave,0,0,0,0,1,0,0,1,0.24166666666666667
correlationbase,0,0,0,0,1,0,0,1,0.24166666666666667
感知检验统计量,0,0,0,0,1,0,0,1,0.24166666666666667
判决量,0,0,0,0,1,0,0,1,0.24166666666666667
对数,0,0,0,0,2,0,0,2,0.48333333333333334
新观测量,0,0,0,0,1,0,0,1,0.24166666666666667
时刻,0,0,0,0,1,0,0,1,0.24166666666666667
检测量,0,0,0,0,1,0,0,1,0.24166666666666667
周期,0,0,0,0,1,0,0,1,0.24166666666666667
频谱感知周期,0,0,0,0,1,0,0,1,0.24166666666666667
多样性增益,0,0,0,0,1,0,0,1,0.24166666666666667
信道相关性,0,0,0,0,1,0,0,1,0.24166666666666667
频谱检测,0,0,0,0,1,0,0,1,0.24166666666666667
相关性,0,0,1,0,1,0,0,2,0.3666666666666667
mrt-based算法,0,0,0,0,17,0,0,17,4.108333333333333
cb-mss算法,0,0,0,0,17,0,0,17,4.108333333333333
波束宽度,0,0,0,1,6,0,0,7,1.575
感知数据,0,0,0,3,3,0,0,6,1.1
干扰信号,0,0,0,0,3,2,0,5,1.2083333333333333
mrt-based,0,0,0,0,3,0,0,3,0.725
时波束宽度,0,0,0,0,2,0,0,2,0.48333333333333334
信噪比曲线,0,0,0,0,3,2,0,5,1.2083333333333333
角度,0,0,0,0,2,0,0,2,0.48333333333333334
感知信息,0,0,0,8,2,0,0,10,1.4833333333333334
移动性场景,0,0,0,0,2,0,0,2,0.48333333333333334
平均速度,0,0,0,0,2,0,0,2,0.48333333333333334
倍噪比,0,0,0,0,1,0,0,1,0.24166666666666667
mrt-,0,0,0,0,1,0,0,1,0.24166666666666667
授权用户状态,0,0,0,0,1,0,0,1,0.24166666666666667
感知时长,0,0,0,0,1,0,0,1,0.24166666666666667
系统,0,0,0,2,1,0,0,3,0.4916666666666667
功率损耗,0,0,0,0,1,0,0,1,0.24166666666666667
主波束,0,0,0,0,1,0,0,1,0.24166666666666667
检测概率差,0,0,0,0,1,0,0,1,0.24166666666666667
主瓣宽度,0,0,0,0,1,0,0,1,0.24166666666666667
天线模型,0,0,0,0,1,0,0,1,0.24166666666666667
噪声不确,0,0,0,0,1,0,0,1,0.24166666666666667
误差,0,0,0,0,1,1,0,2,0.48333333333333334
辆密度,0,0,0,0,1,1,0,2,0.48333333333333334
空间,0,0,0,0,1,1,0,2,0.48333333333333334
采样点,0,0,0,0,1,0,0,1,0.24166666666666667
概率曲线,0,0,0,0,1,0,0,1,0.24166666666666667
检测性能,0,0,0,3,1,9,0,13,2.7916666666666665
能量值,0,0,0,1,1,0,0,2,0.3666666666666667
移动认知,0,0,0,0,1,0,0,1,0.24166666666666667
cb-mss算,0,0,0,0,1,0,0,1,0.24166666666666667
仿真结,0,0,0,0,1,0,0,1,0.24166666666666667
理论,0,0,0,0,1,0,0,1,0.24166666666666667
数值,0,0,0,0,1,0,0,1,0.24166666666666667
蒙特卡洛仿真,0,0,0,0,1,0,0,1,0.24166666666666667
信号模型,0,0,0,0,1,2,0,3,0.725
移动性环境,0,0,0,0,0,1,0,1,0.24166666666666667
仿真分,0,0,0,0,0,1,0,1,0.24166666666666667
d-s融合,1,0,1,0,0,3,1,6,2.091666666666667
合作感知算法,1,0,2,0,0,1,0,4,1.4916666666666667
频谱感知数据,0,0,0,6,0,0,0,6,0.75
强化学习,0,0,0,2,0,0,0,2,0.25
时空相关性,0,0,0,2,0,0,0,2,0.25
动态频谱接入,0,0,0,1,0,0,0,1,0.125
无线频谱,0,0,0,1,0,0,0,1,0.125
频谱法,0,0,0,1,0,0,0,1,0.125
无线频谱数据库,0,0,0,1,0,0,0,1,0.125
动态频谱接入网络,0,0,0,1,0,0,0,1,0.125
动态变化,0,0,0,1,0,0,0,1,0.125
后验概率,0,0,0,1,0,0,0,1,0.125
贝叶斯,0,0,0,1,0,0,0,1,0.125
可用性概率,0,0,0,1,0,0,0,1,0.125
隐信道状态,0,0,0,1,0,0,0,1,0.125
观测值,0,0,0,1,0,0,0,1,0.125
隐马尔可夫模型,0,0,0,1,0,0,0,1,0.125
信道状态转换模型,0,0,0,1,0,0,0,1,0.125
et,0,0,0,1,0,0,0,1,0.125
ric,0,0,0,1,0,0,0,1,0.125
空间相,0,0,0,1,0,0,0,1,0.125
