,摘要,关键词,第一章,第二章,第三章,第四章,第五章,第六章,总词频,加权得分
输出,0,0,1,1,1,0,0,0,3,0.43125
加密设备,0,0,1,0,1,0,0,0,2,0.30625
sis,0,0,1,0,0,0,0,0,1,0.125
faultana,0,0,1,0,0,0,0,0,1,0.125
故障分析,0,0,1,0,0,0,0,0,1,0.125
电磁发射轨迹,0,0,1,0,0,0,0,0,1,0.125
electromagneticana,0,0,4,1,0,2,0,0,7,0.9875
声音发射信号,0,0,1,0,0,0,0,0,1,0.125
集成电路设备,0,0,1,1,0,0,0,0,2,0.25
捕获密码算法,0,0,1,0,0,0,0,0,1,0.125
acousticanalysis,0,0,1,0,0,0,0,0,1,0.125
声学分析,0,0,1,0,0,0,0,0,1,0.125
对称密码算法,0,0,1,0,0,0,0,0,1,0.125
恢复,0,0,1,1,0,1,0,0,3,0.43125
功耗轨迹,0,0,1,0,0,0,0,0,1,0.125
poweranalysis,0,0,2,1,0,0,0,0,3,0.375
功耗分析,0,0,3,0,0,1,0,0,4,0.55625
非对称密码算法,0,0,1,0,0,0,0,0,1,0.125
加密时间,0,0,1,0,0,0,0,0,1,0.125
timinganalysis,0,0,1,0,0,0,0,0,1,0.125
计时分析,0,0,1,0,0,0,0,0,1,0.125
泄露模型,0,0,1,0,0,0,0,0,1,0.125
对齐,0,0,1,0,0,0,0,0,1,0.125
降噪,0,0,1,0,0,0,0,0,1,0.125
滤波,0,0,2,0,0,0,2,0,4,0.6125
预处理,0,0,2,1,0,0,1,0,4,0.55625
数据采集,0,0,1,0,0,0,0,0,1,0.125
旁路泄露采集,0,0,1,0,0,0,0,0,1,0.125
防护措施,0,0,1,0,0,0,0,0,1,0.125
旁路,0,0,3,1,0,0,0,0,4,0.5
旁第灌案,0,0,1,0,0,0,0,0,1,0.125
旁路分,0,0,2,0,0,0,1,0,3,0.43125
旁络分析模型,0,0,1,0,0,0,0,0,1,0.125
旁您信道,0,0,1,0,0,0,0,0,1,0.125
防护,0,0,4,0,1,0,1,0,6,0.8625
基本信息,0,0,1,0,0,0,0,0,1,0.125
故障输出,0,0,1,0,0,0,0,0,1,0.125
中间状态,0,0,1,1,0,0,0,0,2,0.25
主动,0,0,1,0,0,0,0,0,1,0.125
执行时间,0,0,1,0,0,0,0,0,1,0.125
软硬件,0,0,1,0,0,0,0,0,1,0.125
内部数据,0,0,2,0,0,0,0,0,2,0.25
内部运算,0,0,1,0,0,0,0,0,1,0.125
信息泄露,1,0,6,0,7,0,0,0,14,3.01875
物理平台,0,0,1,0,0,0,0,0,1,0.125
传统密码分析,0,0,1,0,0,0,0,0,1,0.125
线性密码分析,0,0,1,0,0,0,0,0,1,0.125
久相关密码分析网,0,0,1,0,0,0,0,0,1,0.125
代数分析,0,0,1,0,0,0,0,0,1,0.125
差分密码分析,0,0,1,0,0,0,0,0,1,0.125
数学方,0,0,1,0,0,0,0,0,1,0.125
空时均衡分析,0,0,1,0,0,0,0,0,1,0.125
查找表分析,0,0,1,0,0,0,0,0,1,0.125
密钥穷举分析,0,0,1,0,0,0,0,0,1,0.125
暴力搜索,0,0,1,0,0,0,0,0,1,0.125
数学模型,0,0,1,1,0,1,1,0,4,0.6125
明文,0,0,1,1,3,0,0,0,5,0.79375
柯克霍夫,0,0,1,0,0,0,0,0,1,0.125
系统,0,0,1,0,0,0,0,0,1,0.125
保密,0,0,1,0,0,0,0,0,1,0.125
加密算法,0,0,1,4,7,0,0,0,12,1.89375
加密体制,0,0,1,0,0,0,0,0,1,0.125
硬件系统,0,0,1,0,0,0,0,0,1,0.125
硬件安全技术,0,0,1,0,0,0,0,0,1,0.125
信宿端,0,0,1,0,0,0,0,0,1,0.125
窃听,0,0,1,0,0,0,0,0,1,0.125
解码,0,0,2,0,0,0,0,0,2,0.25
译码,0,0,1,0,0,0,0,0,1,0.125
传送,0,0,1,0,1,0,0,0,2,0.30625
编码调制,0,0,1,0,0,0,0,0,1,0.125
信号,0,0,4,2,6,0,16,0,28,4.7375
一般通信系统模型,0,0,1,0,0,0,0,0,1,0.125
通信系统模型,0,0,1,0,0,0,0,0,1,0.125
保密通信系统,0,0,1,0,0,0,0,0,1,0.125
敏感信息文档,0,0,1,0,0,0,0,0,1,0.125
邦信息处理标准,0,0,1,0,0,0,0,0,1,0.125
aes,0,0,2,2,1,2,0,0,7,1.04375
dard,0,0,1,0,0,0,0,0,1,0.125
encryptions,1,0,2,1,0,0,0,0,4,1.375
advanced,1,0,2,2,0,0,0,0,5,1.5
高级加密标准,1,0,1,1,0,0,0,0,3,1.25
te,0,0,3,0,0,0,0,0,3,0.375
ti,0,0,2,0,0,2,0,0,4,0.6125
标准技术局,0,0,1,0,0,0,0,0,1,0.125
公钥密码学,0,0,1,0,0,0,0,0,1,0.125
无密钥传输,0,0,1,0,0,0,0,0,1,0.125
公钥密码算法,0,0,2,3,0,0,0,0,5,0.625
加解密算法,0,0,1,0,0,0,0,0,1,0.125
信息论,0,0,2,0,0,0,0,0,2,0.25
ann,0,0,1,0,0,0,0,0,1,0.125
通信,0,0,1,0,2,0,0,0,3,0.4875
数据交流,0,0,1,0,0,0,0,0,1,0.125
智能硬件终端,0,0,1,0,0,0,0,0,1,0.125
通信保密,0,0,1,0,0,0,0,0,1,0.125
硬件安全防护,0,0,1,0,0,0,0,0,1,0.125
硬件安全攻击,0,0,1,0,0,0,0,0,1,0.125
小概率事件,0,0,1,0,0,0,3,0,4,0.66875
硬件电路,0,0,1,0,0,0,0,0,1,0.125
恶意模块,0,0,1,0,0,0,0,0,1,0.125
植入,0,0,1,0,0,0,0,0,1,0.125
集成电路行业,0,0,1,0,0,0,0,0,1,0.125
内循环,0,0,1,0,0,0,0,0,1,0.125
外循环,0,0,1,0,0,0,0,0,1,0.125
中芯国际,0,0,1,0,0,0,0,0,1,0.125
龙芯,0,0,1,0,0,0,0,0,1,0.125
华为海思,0,0,1,0,0,0,0,0,1,0.125
处理器,0,0,1,0,0,1,0,0,2,0.30625
高端芯片,0,0,1,0,0,0,0,0,1,0.125
关键基础材料,0,0,1,0,0,0,0,0,1,0.125
工业,0,0,3,0,0,0,1,0,4,0.55625
微电子工艺,0,0,1,0,2,0,0,0,3,0.4875
分布式协作供应链,0,0,1,0,0,0,0,0,1,0.125
集成度,0,0,1,0,0,0,0,0,1,0.125
信息安全防护,0,0,1,0,0,0,0,0,1,0.125
网络空间,0,0,1,0,0,0,0,0,1,0.125
技术,0,0,1,0,0,0,0,0,1,0.125
个人信息保护,0,0,1,0,0,0,0,0,1,0.125
数据安全法,0,0,1,0,0,0,0,0,1,0.125
密码法,0,0,1,0,0,0,0,0,1,0.125
网络安全法,0,0,1,0,0,0,0,0,1,0.125
等级保护,0,0,1,0,0,0,0,0,1,0.125
网络安全,0,0,1,0,0,0,0,0,1,0.125
网络安全机制,0,0,1,0,0,0,0,0,1,0.125
人为失误,0,0,1,0,0,0,0,0,1,0.125
系统故障,0,0,1,0,0,0,0,0,1,0.125
数据泄露,0,0,2,0,0,0,0,0,2,0.25
远程工作,0,0,1,0,0,0,0,0,1,0.125
新冠病毒,0,0,1,0,0,0,0,0,1,0.125
安全,0,0,1,1,0,0,0,0,2,0.25
命脉产业,0,0,1,0,0,0,0,0,1,0.125
国家,0,0,1,0,0,0,0,0,1,0.125
个人利益,0,0,1,0,0,0,0,0,1,0.125
旁路信息,0,0,2,2,1,0,4,0,9,1.40625
安全入侵,0,0,1,0,0,0,0,0,1,0.125
终端,0,0,1,0,0,0,0,0,1,0.125
大数据,0,0,1,0,0,0,0,0,1,0.125
云计算,0,0,1,0,0,0,0,0,1,0.125
交互通信,0,0,1,0,0,0,0,0,1,0.125
传统行业,0,0,1,0,0,0,0,0,1,0.125
数字化智能设备,0,0,1,0,0,0,0,0,1,0.125
智能电视,0,0,1,0,0,0,0,0,1,0.125
智能手机,0,0,3,0,0,0,0,0,3,0.375
ioe,1,0,1,0,0,0,0,0,2,1.125
every,0,0,1,0,0,0,0,0,1,0.125
internet,1,0,1,0,0,0,0,0,2,1.125
电磁旁路分析,5,1,29,7,10,6,4,0,62,15.125
电磁发射迹线,2,0,11,33,12,41,7,2,108,18.737499999999997
深度学习,0,0,5,0,0,0,3,0,8,1.16875
电磁旁路,2,0,15,1,2,1,1,2,24,5.0875
智能卡,0,0,3,0,1,0,0,0,4,0.55625
电磁泄漏,1,0,9,0,1,0,0,0,11,2.30625
建模分析,0,0,2,0,0,0,0,0,2,0.25
非建模分析,0,0,2,0,0,0,0,0,2,0.25
电磁脉冲故障,0,0,3,0,0,0,0,0,3,0.375
aes密码算法,0,0,2,8,0,1,0,0,11,1.43125
信噪比,1,0,3,1,0,4,0,0,9,2.225
谷歌硬件安全密钥,0,0,2,0,0,0,0,0,2,0.25
卷积神经网络,1,0,3,0,0,0,11,0,15,3.36875
aes-128密码算法,0,0,2,0,2,0,1,0,5,0.79375
密钥网,0,0,2,0,0,0,0,0,2,0.25
收音机天线,0,0,2,0,0,0,0,0,2,0.25
rsa密码算法,0,0,2,0,0,0,0,0,2,0.25
笔记本电脑,0,0,3,0,7,0,0,0,10,1.64375
载波信号,0,0,2,1,0,0,0,0,3,0.375
电磁波,0,0,5,1,4,0,0,1,11,1.65625
非接触智能卡,0,0,2,0,0,0,0,0,2,0.25
电磁发射信号,0,0,2,13,10,0,29,2,56,9.306249999999999
近场电磁探头,0,0,2,0,1,0,1,0,4,0.6125
密钥恢复效率,0,0,1,0,0,1,0,0,2,0.30625
硬件,3,0,4,0,0,4,3,1,15,4.95
fpga,0,0,2,0,0,0,0,0,2,0.25
参数,0,0,1,0,5,2,10,0,18,3.20625
特征匹配,0,0,1,0,0,0,0,0,1,0.125
对象,0,0,1,0,0,0,0,0,1,0.125
特征提取,0,0,2,0,0,0,0,0,2,0.25
已知信息,0,0,1,0,0,0,0,0,1,0.125
中间值,0,0,1,14,3,0,0,0,18,2.41875
泄露,0,0,1,1,0,0,1,0,3,0.43125
多信道融合,0,0,1,0,0,0,0,0,1,0.125
位片,0,0,1,0,0,0,0,0,1,0.125
graphicsprocessi,0,0,1,0,0,0,0,0,1,0.125
图形处理单元,0,0,1,0,0,0,0,0,1,0.125
噪声,0,0,1,8,5,4,3,0,21,3.3
完整密钥,0,0,1,0,0,1,0,0,2,0.30625
非侵入,0,0,1,0,0,0,0,0,1,0.125
无触发信号,0,0,1,0,0,0,0,0,1,0.125
小型密码设备,0,0,1,0,0,0,0,0,1,0.125
微控制器,0,0,1,0,0,0,0,0,1,0.125
拉杆天线,0,0,1,0,0,0,0,0,1,0.125
电子科技大学,0,0,6,0,0,0,0,0,6,0.75
采样数据,0,0,1,0,0,0,0,0,1,0.125
电磁采样,0,0,1,0,0,0,0,0,1,0.125
动态可重构,0,0,1,0,0,0,0,0,1,0.125
可重构特性,0,0,1,0,0,0,0,0,1,0.125
可重构密码集成电路,0,0,1,0,0,0,0,0,1,0.125
故障,0,0,2,0,0,0,0,0,2,0.25
电磁故障,0,0,1,0,0,0,0,0,1,0.125
纳秒级,0,0,1,0,0,0,0,0,1,0.125
平台,0,0,1,0,0,0,0,0,1,0.125
迁移学习,4,0,11,0,0,0,25,3,43,10.45
特征提取能力,0,0,1,0,0,0,4,0,5,0.85
密钥字节,0,0,1,0,0,0,0,0,1,0.125
邮电大,0,0,3,0,0,0,0,0,3,0.375
智能算法,4,1,13,1,0,9,0,4,32,10.10625
回声状态网络,0,0,1,0,0,0,0,0,1,0.125
向量机,2,0,2,0,0,0,7,1,12,3.7
机器学习,0,0,4,0,1,0,5,0,10,1.5875
邮电,0,0,3,0,0,0,0,0,3,0.375
des算法,0,0,1,0,0,0,0,0,1,0.125
智能卡芯片,0,0,1,0,0,0,0,0,1,0.125
密钥阳,0,0,1,0,0,0,0,0,1,0.125
近场差分电磁分析,0,0,2,0,0,0,0,0,2,0.25
fpga密码系统,0,0,1,0,0,0,0,0,1,0.125
样本量,0,0,1,0,0,0,0,0,1,0.125
远场电磁发射噪声,0,0,1,0,0,0,0,0,1,0.125
aes微控制器密码芯片,0,0,1,0,0,0,0,0,1,0.125
军械工程学院,0,0,3,0,0,0,0,0,3,0.375
技术封锁,0,0,1,0,0,0,0,0,1,0.125
全漏洞,0,0,1,0,0,0,0,0,1,0.125
飞天,0,0,1,0,0,0,0,0,1,0.125
nxp,0,0,1,0,0,0,0,0,1,0.125
ecdsa密码算法,0,0,1,0,0,0,0,0,1,0.125
安全漏洞,0,0,1,0,0,0,0,0,1,0.125
近场电磁发射,0,0,1,0,0,0,0,0,1,0.125
aes-128算法,0,0,1,0,0,0,0,0,1,0.125
旁路信道,0,0,1,0,0,0,7,0,8,1.39375
远场电磁发射,0,0,1,0,0,0,0,0,1,0.125
性能,0,0,2,0,0,17,13,1,33,5.8687499999999995
公共数据集,0,0,1,0,0,0,0,0,1,0.125
超参数,0,0,1,0,0,0,0,0,1,0.125
多层感知器网络,0,0,1,0,0,0,0,0,1,0.125
mbedtls,0,0,1,0,0,0,0,0,1,0.125
nrf52832芯片,0,0,1,0,0,0,0,0,1,0.125
电磁泄漏旁路信道,0,0,1,0,0,0,0,0,1,0.125
天线,0,0,1,0,0,0,1,0,2,0.30625
调制,0,0,1,2,0,0,0,0,3,0.375
电磁泄漏发射,0,0,1,0,0,0,0,0,1,0.125
aes-256密码算法,0,0,1,0,0,0,0,0,1,0.125
加密过程,0,0,1,2,4,0,0,0,7,1.1
电磁辐射,0,0,2,0,2,0,0,0,4,0.6125
曲线对齐,0,0,1,0,0,0,0,0,1,0.125
数字滤波,0,0,1,0,0,0,0,0,1,0.125
电磁旁路泄漏,2,0,3,0,1,0,0,1,7,2.7375
aes加密算法,0,0,2,0,2,1,1,0,6,0.975
fieldprogrammablegatearray,0,0,1,0,0,0,0,0,1,0.125
现场可编程阵列,0,0,1,0,0,0,0,0,1,0.125
印制电路板天线,0,0,1,0,0,0,0,0,1,0.125
fox-it,0,0,1,0,0,0,0,0,1,0.125
ecc算法,0,0,1,0,0,0,0,0,1,0.125
玻璃桌,0,0,1,0,0,0,0,0,1,0.125
安卓系统,0,0,1,0,0,0,0,0,1,0.125
ellipticcurvecryptography,0,0,1,0,0,0,0,0,1,0.125
椭圆曲线加密算法,0,0,1,0,0,0,0,0,1,0.125
笔记本,0,0,1,0,0,0,0,0,1,0.125
钢筋混凝土,0,0,1,0,0,0,0,0,1,0.125
调谐环形天线,0,0,1,0,0,0,0,0,1,0.125
圆环探头,0,0,1,0,0,0,0,0,1,0.125
隐蔽性,0,0,1,0,0,0,0,0,1,0.125
rsa密码算法密钥,0,0,1,0,0,0,0,0,1,0.125
电磁攻击,0,0,2,0,0,0,0,0,2,0.25
中央处理器,0,0,1,0,0,0,1,0,2,0.30625
有效距离,0,0,1,0,0,0,0,0,1,0.125
3des密码算法,0,0,1,0,0,0,0,0,1,0.125
mifaredesfiremf3icd40,0,0,1,0,0,0,0,0,1,0.125
模板,0,0,1,0,0,0,0,0,1,0.125
传输模块,0,0,1,0,0,0,0,0,1,0.125
电磁分,0,0,1,0,0,0,0,0,1,0.125
3des模块,0,0,1,0,0,0,0,0,1,0.125
信噪,0,0,1,0,0,0,0,0,1,0.125
整流叠加,0,0,1,0,0,0,0,0,1,0.125
正反相,0,0,1,0,0,0,0,0,1,0.125
非侵入式,0,0,1,0,0,0,0,0,1,0.125
mifare非接触智能卡,0,0,1,0,0,0,0,0,1,0.125
算法,0,0,1,1,1,0,1,0,4,0.6125
dataencryptions,0,0,1,0,0,0,0,0,1,0.125
数据加密标准,0,0,1,0,0,0,0,0,1,0.125
波形,0,0,1,3,4,0,0,0,8,1.225
ma,0,0,1,0,0,0,0,0,1,0.125
correlationelectromagneticana,0,0,1,0,0,0,0,0,1,0.125
同源,0,0,1,0,0,0,0,0,1,0.125
收发器,0,0,1,0,0,0,0,0,1,0.125
keeloq算法,0,0,1,0,0,0,0,0,1,0.125
遥控门锁系统,0,0,1,0,0,0,0,0,1,0.125
rth,0,0,1,0,0,0,0,0,1,0.125
设备,0,0,2,2,1,0,1,0,6,0.8625
泄露信息,0,0,1,0,0,0,0,0,1,0.125
电磁发射旁路信道,0,0,1,0,0,0,0,0,1,0.125
密码集成电路设备,1,0,1,1,0,0,0,0,3,1.25
底层计算,0,0,1,0,0,0,0,0,1,0.125
differentialelectromagnetica,0,0,1,0,0,0,0,0,1,0.125
差分电磁分析,0,0,1,7,0,0,0,0,8,1.0
sema,0,0,1,0,0,0,0,0,1,0.125
simpleelectromagneticana,0,0,1,0,0,0,0,0,1,0.125
简单电磁分析,0,0,1,1,0,0,0,0,2,0.25
密码算法运算,0,0,1,0,0,0,0,0,1,0.125
电磁泄漏信号,0,0,1,0,1,0,0,0,2,0.30625
fi,0,0,2,1,0,0,0,0,3,0.375
samyde,0,0,1,0,0,0,0,0,1,0.125
quisquater,0,0,2,0,0,0,0,0,2,0.25
还原,0,0,2,0,0,0,0,0,2,0.25
信息处理,0,0,1,0,0,0,0,0,1,0.125
ite,0,0,7,0,0,0,0,0,7,0.875
tempest,0,0,5,0,0,0,0,0,5,0.625
电传终端,0,0,1,0,0,0,0,0,1,0.125
贝尔,0,0,1,0,0,0,0,0,1,0.125
硬件木马检测,0,0,15,0,0,0,16,0,31,4.775
特征,1,0,3,0,0,0,0,0,4,1.375
流片,0,0,2,0,0,0,7,0,9,1.51875
工艺偏差,1,0,2,0,0,0,9,0,12,2.8812499999999996
旁路分析检测,0,0,2,0,0,0,0,0,2,0.25
数据降维,0,0,2,0,0,0,0,0,2,0.25
标准黄金电路,0,0,2,0,0,0,27,1,30,5.325
近场扫描,0,0,2,0,1,0,0,0,3,0.43125
硬件木马攻击,0,0,1,0,0,0,0,0,1,0.125
随机噪声,0,0,1,1,0,0,0,0,2,0.25
采集测试,0,0,1,0,0,0,0,0,1,0.125
物理参数,1,0,1,0,0,0,5,0,7,2.03125
隐蔽,0,0,1,0,0,0,0,0,1,0.125
旁路信号,0,0,1,2,0,0,0,0,3,0.375
点实验室,0,0,1,0,0,0,0,0,1,0.125
信息保障技术,0,0,1,0,0,0,0,0,1,0.125
内部温度,0,0,1,0,0,0,0,0,1,0.125
片上环形振荡器,0,0,1,0,0,0,0,0,1,0.125
军工程,0,0,1,0,0,0,0,0,1,0.125
硬件木马检测技术,0,0,1,0,0,0,0,0,1,0.125
频谱分析,0,0,1,0,0,0,0,0,1,0.125
电子第,0,0,1,0,0,0,0,0,1,0.125
科技,0,0,2,0,0,0,0,0,2,0.25
温度旁路分析,0,0,1,0,0,0,0,0,1,0.125
自适应神经网络,0,0,1,0,0,0,0,0,1,0.125
电磁发射指纹,0,0,1,0,0,0,27,0,28,5.01875
频谱因子,0,0,1,0,0,0,0,0,1,0.125
发射,0,0,1,0,1,0,0,0,2,0.30625
电磁旁路信道,0,0,1,0,0,0,0,0,1,0.125
硅后硬件木马检测技术,0,0,1,0,0,0,0,0,1,0.125
逻辑检测,0,0,1,0,0,0,0,0,1,0.125
随机森林,0,0,1,0,0,0,0,0,1,0.125
主成分分析,0,0,1,3,0,0,0,0,4,0.5
遗传算法,3,0,4,0,0,29,0,2,38,9.118749999999999
nima,0,0,1,0,0,0,0,0,1,0.125
二维主成分,0,0,1,0,0,0,0,0,1,0.125
硬件木马信号,0,0,1,0,0,0,0,0,1,0.125
黄金电路,0,0,1,0,0,0,1,0,2,0.30625
木马,0,0,1,0,0,0,3,0,4,0.66875
分层时间记忆,0,0,1,0,0,0,0,0,1,0.125
深度卷积神经网络,0,0,1,0,0,0,1,0,2,0.30625
检测口,0,0,1,0,0,0,0,0,1,0.125
svm,0,0,2,0,0,0,7,0,9,1.51875
supportvectormachine,0,0,1,0,0,0,0,0,1,0.125
支持向量机,1,0,2,0,0,0,5,1,9,2.3375
频域,0,0,1,0,0,0,9,0,10,1.7562499999999999
门级网表,0,0,1,0,0,0,2,0,3,0.4875
神经网络,0,0,1,0,0,0,2,0,3,0.4875
硬件木马检测技,0,0,1,0,0,0,0,0,1,0.125
后向散射旁路信道,0,0,1,0,0,0,0,0,1,0.125
后向散射信号,0,0,1,0,0,0,0,0,1,0.125
小光斑,0,0,1,0,0,0,0,0,1,0.125
传感器拓扑结构,0,0,1,0,0,0,0,0,1,0.125
近场测量装置,0,0,1,0,0,0,0,0,1,0.125
硬件木马布局,0,0,1,0,0,0,0,0,1,0.125
密码集成电路芯片,0,0,1,1,0,0,0,0,2,0.25
台积电,0,0,1,0,0,0,0,0,1,0.125
超宽带技术,0,0,1,0,0,0,0,0,1,0.125
发射特性,0,0,1,0,0,0,0,0,1,0.125
空间电磁场,0,0,1,0,0,0,0,0,1,0.125
电磁指纹,0,0,1,0,0,0,4,0,5,0.85
硬件木马库,0,0,1,0,0,0,0,0,1,0.125
