,摘要,关键词,第一章,第二章,第三章,第四章,第五章,总词频,加权得分
卫星互联网,0,0,1,0,0,0,1,2,0.3666666666666667
论文,0,0,0,0,0,0,1,1,0.24166666666666667
自适应波束控制,3,0,4,0,6,0,3,16,5.675
联合禁区,2,0,2,0,2,0,2,8,3.216666666666667
oneweb卫星系统,0,0,0,0,1,0,0,1,0.24166666666666667
sinosat-5,0,0,0,0,1,1,2,4,0.9666666666666667
仿真设置,0,0,0,0,1,0,0,1,0.24166666666666667
下行干扰,0,0,3,1,1,0,2,7,1.225
下行干扰减缓技术,0,0,1,0,0,0,0,1,0.125
软件仿真,1,0,2,0,0,0,1,4,1.4916666666666667
卫星资源,0,0,1,0,0,0,0,1,0.125
空间几何,0,0,2,0,0,0,0,2,0.25
itu,0,0,2,2,5,3,2,14,2.9166666666666665
波束控制,0,1,1,0,5,0,1,8,3.575
效率,0,0,1,2,0,0,0,3,0.375
流量高峰时段,0,0,1,0,0,0,0,1,0.125
ngso卫星运营商,0,0,1,0,0,0,0,1,0.125
频谱效率,0,0,1,0,0,0,0,1,0.125
地面站台,0,0,1,0,0,0,0,1,0.125
系统间干扰分析,0,0,1,0,0,0,0,1,0.125
干扰统计,0,0,2,1,1,0,0,4,0.6166666666666667
干扰评价指标,1,0,2,2,0,0,0,5,1.5
指标,0,0,1,0,0,0,0,1,0.125
仿真模型,0,0,1,0,0,0,0,1,0.125
长时干扰计算统,0,0,1,0,0,0,0,1,0.125
离散时刻,0,0,1,1,0,0,0,2,0.25
小型星座,0,0,1,0,0,0,0,1,0.125
单入干扰,0,0,1,0,0,0,0,1,0.125
干扰类型,0,0,1,0,0,0,0,1,0.125
卫星互联网星座,1,0,2,0,0,0,0,3,1.25
间干扰分析,0,0,1,0,0,0,0,1,0.125
同频干扰分析,0,0,0,1,0,0,0,1,0.125
电磁干扰,0,0,0,1,0,0,0,1,0.125
电磁环,0,0,0,1,0,0,0,1,0.125
频率资源,0,0,3,0,0,0,0,3,0.375
卫星操作,0,0,3,0,0,0,0,3,0.375
系统,1,0,2,2,0,0,2,7,1.9833333333333334
频谱,0,0,2,0,0,0,0,2,0.25
ngso星座,0,0,5,11,0,0,0,16,2.0
无线电,0,0,2,1,0,0,0,3,0.375
频段,1,0,3,9,1,0,0,14,2.7416666666666667
geostationaryorbit,1,0,2,0,0,0,0,3,1.25
网络强国,0,0,1,0,0,0,0,1,0.125
科技强国,0,0,1,0,0,0,0,1,0.125
无频,0,0,1,0,0,0,0,1,0.125
系统间频率兼容,0,0,1,0,0,0,0,1,0.125
干扰减缓策略,0,0,1,0,0,0,0,1,0.125
gso卫星系统,2,0,1,1,4,1,0,9,3.458333333333333
卫星频率兼容技术,0,0,1,0,0,0,0,1,0.125
卫星网络资料,0,0,1,0,0,0,0,1,0.125
兼容技术,0,0,1,0,0,0,0,1,0.125
兼容,0,0,1,0,0,0,0,1,0.125
卫星频率,0,0,4,0,0,0,0,4,0.5
无频可用,0,0,1,0,0,0,0,1,0.125
频率兼容技术,0,0,1,0,0,0,0,1,0.125
星座卫星,0,0,1,0,0,0,0,1,0.125
网络资料,0,0,1,0,0,0,0,1,0.125
卫星网络,0,0,1,0,0,0,0,1,0.125
卫星操作者,0,0,1,0,0,1,0,2,0.3666666666666667
时效性,0,0,1,0,0,0,0,1,0.125
radiocommunication,0,0,1,0,0,0,0,1,0.125
无线电通信,0,0,1,0,0,0,0,1,0.125
夺战,0,0,1,0,0,0,0,1,0.125
等效功率通量密度,0,0,1,0,0,0,0,1,0.125
lcommunic,0,0,1,0,0,0,0,1,0.125
fed,0,0,1,0,0,0,0,1,0.125
联邦通信委员,0,0,1,0,0,0,0,1,0.125
gso卫星广播业务,0,0,1,0,0,0,0,1,0.125
固定业务,0,0,1,0,0,0,0,1,0.125
telecommunication,0,0,1,0,0,0,0,1,0.125
电联,0,0,1,0,0,0,0,1,0.125
国际,0,0,1,0,0,0,0,1,0.125
ku/ka频段,0,0,1,0,0,0,0,1,0.125
卫星广播业务,0,0,1,0,0,0,0,1,0.125
卫星固定业务,0,0,1,0,0,0,0,1,0.125
空间研究业务,0,0,1,0,0,0,0,1,0.125
卫星地球探测业务,0,0,1,0,0,0,0,1,0.125
iigso系统,0,0,1,0,0,0,0,1,0.125
通信,0,0,1,3,1,0,0,5,0.7416666666666667
在轨gso卫星,0,0,1,0,0,0,0,1,0.125
球宽带服务,0,0,1,0,0,0,0,1,0.125
v频段,0,0,1,1,0,0,0,2,0.25
ku,1,0,1,3,0,0,0,5,1.5
无线电频谱,0,0,1,0,0,0,0,1,0.125
ngso卫星星座,0,0,1,1,0,0,0,2,0.25
航天业,0,0,1,0,0,0,0,1,0.125
大规模,0,0,1,0,0,0,0,1,0.125
oneweb,1,0,1,1,1,0,2,6,1.975
宽带服务,1,0,1,0,0,0,0,2,1.125
ngso星座系统,0,0,1,0,0,0,0,1,0.125
航天公司,0,0,1,0,0,0,0,1,0.125
kepler,1,0,1,2,0,0,0,4,1.375
telesat,1,0,1,2,0,0,0,4,1.375
spacex,1,0,1,2,0,0,0,4,1.375
性能,1,0,1,1,0,0,0,3,1.25
传输损耗,0,0,1,0,0,0,0,1,0.125
延时,0,0,1,0,0,0,0,1,0.125
静止轨道,1,0,1,0,1,0,0,3,1.3666666666666667
卫星星座,0,0,1,0,0,0,0,1,0.125
互联网宽带接入,0,0,1,0,0,0,0,1,0.125
非静止轨道,0,0,1,0,0,0,0,1,0.125
误差,0,0,0,0,7,0,0,7,1.6916666666666667
等效禁区,0,0,0,0,7,0,0,7,1.6916666666666667
最大宽度,0,0,0,0,2,0,0,2,0.48333333333333334
宽度,0,0,0,0,2,0,0,2,0.48333333333333334
自变量,0,0,0,0,2,0,0,2,0.48333333333333334
经度,0,0,0,3,2,2,0,7,1.3416666666666668
直线,0,0,0,0,2,0,0,2,0.48333333333333334
边界补偿,0,0,0,0,2,0,2,4,0.9666666666666667
中心重叠判定准则,0,0,0,0,2,0,0,2,0.48333333333333334
边缘重叠判定准则,0,0,0,0,1,0,1,2,0.48333333333333334
规避角,0,0,0,0,1,0,0,1,0.24166666666666667
干扰环境,0,0,1,0,1,0,0,2,0.3666666666666667
starlink,0,0,0,1,1,0,0,2,0.3666666666666667
链路仰角,0,0,0,0,1,0,0,1,0.24166666666666667
覆盖,0,0,0,3,1,0,0,4,0.6166666666666667
数学,0,0,0,0,1,1,0,2,0.48333333333333334
因变量,0,0,0,0,1,0,0,1,0.24166666666666667
变量,0,0,0,0,1,0,0,1,0.24166666666666667
常量,0,0,0,0,1,0,0,1,0.24166666666666667
禁区宽度,0,0,0,0,1,0,0,1,0.24166666666666667
si,0,0,0,0,1,0,0,1,0.24166666666666667
上吐码,0,0,0,0,1,0,0,1,0.24166666666666667
表达式,0,0,0,0,1,0,0,1,0.24166666666666667
数值,0,0,0,0,1,0,0,1,0.24166666666666667
接收天线,0,0,0,1,2,0,0,3,0.6083333333333334
发射增益,0,0,0,0,4,2,0,6,1.45
gsoes,0,0,0,0,1,0,0,1,0.24166666666666667
可由式,0,0,0,0,1,0,0,1,0.24166666666666667
边界纬度,0,0,0,0,1,0,0,1,0.24166666666666667
og,0,0,0,0,1,0,0,1,0.24166666666666667
距离,0,0,0,1,1,1,0,3,0.6083333333333334
地心,0,0,0,2,1,0,0,3,0.4916666666666667
aawg,0,0,0,0,1,0,0,1,0.24166666666666667
空间几何模型,0,0,0,0,2,0,2,4,0.9666666666666667
求解,0,0,0,0,1,0,0,1,0.24166666666666667
建模,0,0,0,0,1,0,0,1,0.24166666666666667
边界,0,0,0,0,1,0,0,1,0.24166666666666667
中心,0,0,0,0,2,0,0,2,0.48333333333333334
近似,0,0,0,0,1,0,0,1,0.24166666666666667
三维空间模型,0,0,0,0,1,0,0,1,0.24166666666666667
曲度,0,0,0,0,1,0,0,1,0.24166666666666667
经纬度,0,0,0,0,1,1,0,2,0.48333333333333334
不规则边缘,0,0,0,0,1,0,0,1,0.24166666666666667
数学建模,1,0,0,0,2,0,1,4,1.725
曲线,0,0,0,0,4,0,0,4,0.9666666666666667
边缘,0,0,0,0,1,0,0,1,0.24166666666666667
中间,0,0,0,0,1,0,0,1,0.24166666666666667
禁区数学建模,0,0,0,0,1,0,1,2,0.48333333333333334
边缘重叠,0,0,0,0,5,0,2,7,1.6916666666666667
中心重叠,0,0,0,0,3,0,0,3,0.725
oneweb卫星,0,0,0,0,3,0,0,3,0.725
波束边缘,0,0,0,0,2,0,0,2,0.48333333333333334
stk软件,0,0,0,0,1,0,0,1,0.24166666666666667
开关,0,0,0,0,1,0,0,1,0.24166666666666667
卫星波束,1,0,0,2,1,0,0,4,1.4916666666666667
波束控制技术,0,0,0,0,1,0,0,1,0.24166666666666667
开关状态,0,0,0,0,1,0,0,1,0.24166666666666667
固定波束,0,0,0,4,1,0,0,5,0.7416666666666667
可调,0,0,0,0,1,0,0,1,0.24166666666666667
波束覆盖区,0,0,0,0,1,0,0,1,0.24166666666666667
慢滚降天线,0,0,0,0,1,0,0,1,0.24166666666666667
快滚降天线,0,0,0,0,1,0,0,1,0.24166666666666667
叠判定准则,0,0,0,0,1,0,0,1,0.24166666666666667
边缘重,0,0,0,0,1,0,0,1,0.24166666666666667
波束覆盖中心,0,0,0,0,1,0,0,1,0.24166666666666667
视轴,0,0,0,0,1,0,0,1,0.24166666666666667
波束中心,0,0,0,0,1,0,0,1,0.24166666666666667
ngso卫星波束中心,0,0,0,0,1,0,0,1,0.24166666666666667
禁区边缘,0,0,0,0,1,0,0,1,0.24166666666666667
若波束覆盖中心,0,0,0,0,1,0,0,1,0.24166666666666667
波束视轴,0,0,0,0,1,0,0,1,0.24166666666666667
波束覆盖,0,0,0,0,1,0,0,1,0.24166666666666667
参量,0,0,0,0,1,0,0,1,0.24166666666666667
beam-width,0,0,0,0,1,0,0,1,0.24166666666666667
星下点,0,0,0,1,3,0,0,4,0.85
ev,0,0,0,0,1,0,0,1,0.24166666666666667
波束仰角,0,0,0,0,1,0,0,1,0.24166666666666667
cy,0,0,0,0,1,0,0,1,0.24166666666666667
计算过程,0,0,0,0,1,0,0,1,0.24166666666666667
空间系统,0,0,0,3,0,0,0,3,0.375
ghz,0,0,0,3,0,0,0,3,0.375
epfd水平,0,0,0,2,0,0,0,2,0.25
pfd,0,0,0,2,0,0,0,2,0.25
ngso星座频率,0,0,0,2,0,0,0,2,0.25
频段分配,0,0,0,2,0,0,0,2,0.25
有害干扰,0,0,0,2,0,0,0,2,0.25
epfdo,0,0,0,1,0,0,0,1,0.125
空间业务,0,0,0,1,0,0,0,1,0.125
受有害干扰,0,0,0,1,0,0,0,1,0.125
保护地面业务,0,0,0,1,0,0,0,1,0.125
pfd水平,0,0,0,1,0,0,0,1,0.125
功率通量密度,0,0,0,1,0,0,0,1,0.125
地面,0,0,0,2,0,0,0,2,0.25
mifr,0,0,0,1,0,0,0,1,0.125
频率指配,0,0,0,1,0,0,0,1,0.125
协调请求,0,0,0,1,0,0,0,1,0.125
协调要求,0,0,0,1,0,0,0,1,0.125
无线电规则,0,0,0,1,0,0,0,1,0.125
fss,0,0,0,1,0,0,0,1,0.125
kuiper,0,0,0,1,0,0,0,1,0.125
ka,1,0,0,1,0,0,0,2,1.125
via,0,0,0,1,0,0,0,1,0.125
spacenorway,0,0,0,1,0,0,0,1,0.125
spacexstarlink,0,0,0,1,0,0,0,1,0.125
星座名称,0,0,0,1,0,0,0,1,0.125
o3b,0,0,0,1,0,0,0,1,0.125
空间无线电通信,0,0,0,1,0,0,0,1,0.125
业务,0,0,0,1,0,0,0,1,0.125
k2-l卫星,0,0,0,1,0,0,0,1,0.125
数字,0,0,0,1,0,0,0,1,0.125
干扰评估结果,0,0,0,1,0,0,0,1,0.125
自适应分隔角,2,1,2,0,0,3,1,9,5.216666666666667
仿真,0,0,1,5,1,1,1,9,1.475
站点,0,0,0,1,0,1,0,2,0.3666666666666667
分隔角,0,0,1,0,0,12,1,14,3.2666666666666666
上行场,0,0,0,0,0,1,0,1,0.24166666666666667
包围式布站,0,0,0,0,0,1,0,1,0.24166666666666667
上行干扰,0,0,2,2,0,3,1,8,1.4666666666666668
星座参数,0,0,2,0,0,0,0,2,0.25
干扰减缓验证,0,0,1,0,0,0,0,1,0.125
典型星座,0,0,1,0,0,0,0,1,0.125
仿真结,0,0,1,2,1,0,0,4,0.6166666666666667
饕凝设,0,0,1,0,0,0,0,1,0.125
动态分隔角,0,0,1,0,0,0,0,1,0.125
因素,0,0,1,0,0,0,0,1,0.125
干扰引,0,0,1,0,0,0,0,1,0.125
我束扣,0,0,1,0,0,0,0,1,0.125
发因素,0,0,1,0,0,0,0,1,0.125
评份指标,0,0,1,0,0,0,0,1,0.125
场景,0,0,1,2,0,0,0,3,0.375
otwft,0,0,1,0,0,0,0,1,0.125
间壬魏,0,0,1,0,0,0,0,1,0.125
上行干挽减缓,0,0,1,0,0,0,0,1,0.125
下疔干扰减缓,0,0,1,0,0,0,0,1,0.125
同频干拨,0,0,1,0,0,0,0,1,0.125
静止狂系,0,0,1,0,0,0,0,1,0.125
抵轨王星,0,0,1,0,0,0,0,1,0.125
恶化系统,0,0,1,0,0,0,0,1,0.125
解析表达式,0,0,1,0,0,0,0,1,0.125
禁区边界,0,0,1,0,0,0,1,2,0.3666666666666667
天线模型,0,0,1,0,0,0,0,1,0.125
传播模型,0,0,1,0,0,0,0,1,0.125
itu-r,0,0,1,1,1,0,0,3,0.4916666666666667
wrc-19,0,0,1,0,0,0,0,1,0.125
延迟,0,0,0,3,0,0,0,3,0.375
轨道高度,0,0,0,6,1,1,0,8,1.2333333333333334
下行速度,0,0,0,1,0,0,0,1,0.125
starlink网络,0,0,0,1,0,0,0,1,0.125
e频段卫星,0,0,0,1,0,0,0,1,0.125
二期星座,0,0,0,1,0,0,0,1,0.125
v频段卫星,0,0,0,1,0,0,0,1,0.125
ka频段卫星,0,0,0,1,0,0,0,1,0.125
通信延时,1,0,0,1,0,0,0,2,1.125
容量,0,0,0,1,0,0,0,1,0.125
频率复用,0,0,0,1,0,0,0,1,0.125
可靠性,0,0,0,1,0,0,0,1,0.125
感知网络,0,0,0,1,0,0,0,1,0.125
高轨卫星,0,0,0,1,0,0,0,1,0.125
轨道高,0,0,0,1,0,0,0,1,0.125
中轨卫星,0,0,0,1,0,0,0,1,0.125
近地轨道卫星,0,0,0,1,0,0,0,1,0.125
高轨,0,0,0,1,0,0,0,1,0.125
中轨,0,0,0,1,0,0,0,1,0.125
低轨,0,0,0,2,0,0,0,2,0.25
非同步轨道,0,0,0,1,0,0,0,1,0.125
oneweb系统,0,0,0,0,4,2,0,6,1.45
发射参数,0,0,0,0,4,3,0,7,1.6916666666666667
发射频率,0,0,0,0,2,2,0,4,0.9666666666666667
倾角,0,0,0,0,1,0,0,1,0.24166666666666667
干扰程度,0,0,0,0,2,0,0,2,0.48333333333333334
仿真效率,0,0,0,0,1,0,0,1,0.24166666666666667
波束数量,0,0,0,1,1,1,0,3,0.6083333333333334
ific,0,0,0,0,1,1,0,2,0.48333333333333334
raan增量,0,0,0,1,1,1,0,3,0.6083333333333334
轨道倾角,0,0,0,2,1,1,0,4,0.7333333333333334
每轨卫星数,0,0,0,1,1,1,0,3,0.6083333333333334
轨道数量,0,0,0,1,1,1,0,3,0.6083333333333334
web星座轨道参,0,0,0,0,1,0,0,1,0.24166666666666667
one,0,0,0,0,1,1,0,2,0.48333333333333334
矩形,0,0,0,0,1,0,0,1,0.24166666666666667
西张角,0,0,0,0,1,0,0,1,0.24166666666666667
南北张角,0,0,0,0,1,0,0,1,0.24166666666666667
高椭圆波束,0,0,0,0,1,0,0,1,0.24166666666666667
ku频段,0,0,0,0,1,0,0,1,0.24166666666666667
多波束卫星,0,0,0,0,1,0,0,1,0.24166666666666667
星座构型,0,0,0,0,1,1,0,2,0.48333333333333334
ngso卫星仿真參数,0,0,0,0,1,0,0,1,0.24166666666666667
通信带宽,0,0,0,0,1,3,0,4,0.9666666666666667
卫星经度,0,0,0,0,1,1,0,2,0.48333333333333334
inosag5,0,0,0,0,0,1,0,1,0.24166666666666667
卫星参数,0,0,0,0,0,1,0,1,0.24166666666666667
ituific,0,0,0,0,0,1,0,1,0.24166666666666667
2gso卫星仿真参数,0,0,0,0,0,1,0,1,0.24166666666666667
圆轨道,0,0,0,6,0,0,0,6,0.75
时间变量,0,0,0,4,0,0,0,4,0.5
通信仰角,0,0,0,6,0,0,0,6,0.75
倾斜轨道,0,0,0,4,0,0,0,4,0.5
动态分析,0,0,0,3,0,0,0,3,0.375
