,摘要,关键词,第一章,第二章,第三章,第四章,第五章,第六章,总词频,加权得分
ultrawideband,0,0,1,0,0,0,0,0,1,0.125
impulseradio-,0,0,1,0,0,0,0,0,1,0.125
脉冲超宽带,0,0,1,0,0,0,0,0,1,0.125
增益,0,0,1,2,0,4,2,0,9,1.4625
能量利用率,0,0,1,0,0,0,0,0,1,0.125
频谱,1,0,1,0,0,1,0,1,4,1.4875
数据传输通道,0,0,1,0,0,0,0,0,1,0.125
频率资源,0,0,1,1,0,0,0,0,2,0.25
时间,0,0,1,0,0,0,2,0,3,0.4875
用户数,0,0,1,3,0,0,3,0,7,1.04375
数据,0,0,1,1,0,0,0,0,2,0.25
发射,0,0,1,0,0,0,0,0,1,0.125
mimo系统,0,0,1,4,0,0,1,0,6,0.80625
mimo,0,0,1,3,0,0,0,0,4,0.5
output,0,0,1,0,0,0,0,0,1,0.125
ltiple,0,0,1,0,0,0,0,0,1,0.125
-input,0,0,1,0,0,0,0,0,1,0.125
multi,0,0,1,0,0,0,0,0,1,0.125
多输出,0,0,1,0,0,0,0,0,1,0.125
多输入,0,0,1,0,0,0,0,0,1,0.125
4g技术,0,0,1,0,0,0,0,0,1,0.125
5thgenerationmobilenet,0,0,1,0,0,0,0,0,1,0.125
无线移动通信,0,0,1,0,0,0,0,0,1,0.125
移动通信系统,0,0,1,0,0,0,0,0,1,0.125
移动通信技术,0,0,1,0,0,0,0,0,1,0.125
功率,0,0,3,2,0,0,0,0,5,0.625
子任务,0,0,3,0,3,0,0,0,6,0.91875
和积算法,0,0,3,0,5,2,0,1,11,1.825
多用户干扰,0,0,2,0,0,0,0,0,2,0.25
干扰,1,0,5,3,1,1,11,2,24,4.71875
用户调度,0,1,3,0,0,1,6,1,12,3.825
功率分布,0,0,3,0,0,0,0,0,3,0.375
均匀线阵,0,0,2,0,0,0,0,0,2,0.25
检测器,2,0,5,0,0,5,1,1,14,3.89375
dd,0,0,3,0,0,1,0,0,4,0.55625
纠错编码,0,0,2,0,0,0,0,0,2,0.25
译码,1,0,3,0,9,8,5,2,28,5.725
边缘函数,0,0,2,0,0,0,0,0,2,0.25
全局函数,0,0,2,0,2,0,0,1,5,0.79375
消息,0,0,2,0,3,0,0,0,5,0.79375
边缘概率,0,0,3,0,4,0,0,0,7,1.1
硬判决,0,0,2,0,1,3,1,2,9,1.51875
符号数,0,0,3,0,0,1,0,0,4,0.55625
检测性能,0,0,2,0,0,0,0,1,3,0.43125
信道译码算法,0,0,2,0,0,1,0,1,4,0.6125
ms,0,0,2,0,0,0,0,0,2,0.25
大规模信道,0,0,1,0,0,0,0,0,1,0.125
csi,0,0,1,0,0,0,0,0,1,0.125
能量分布,0,0,1,0,0,0,0,0,1,0.125
性能分析,0,0,1,0,0,0,0,0,1,0.125
性质,0,0,1,0,0,0,0,0,1,0.125
矩阵,0,0,1,0,2,0,1,0,4,0.66875
正交,0,0,1,1,0,0,0,0,2,0.25
矢量,0,0,1,0,0,0,0,0,1,0.125
已知信道信息,0,0,1,0,0,0,0,0,1,0.125
canceller,0,0,1,0,0,0,0,0,1,0.125
serialinterference,0,0,1,0,0,0,0,0,1,0.125
串行干扰,0,0,1,0,0,0,0,0,1,0.125
多用户检测算法,0,0,1,0,0,0,0,0,1,0.125
功率波形,0,0,1,0,0,0,0,0,1,0.125
高斯形,0,0,1,0,0,0,0,0,1,0.125
高斯,0,0,1,0,0,0,0,0,1,0.125
信道模型,0,0,1,0,0,0,0,0,1,0.125
均匀线性阵列,0,0,1,0,0,0,0,0,1,0.125
用户非相干传输,0,0,1,0,0,0,0,0,1,0.125
独立检测,0,0,1,0,0,0,0,0,1,0.125
迭代计算,0,0,1,0,0,0,0,0,1,0.125
联合译码,0,0,1,0,0,0,0,0,1,0.125
线性级联,0,0,1,0,0,0,0,0,1,0.125
接收端检测器,0,0,1,0,0,0,0,0,1,0.125
调制,0,0,1,0,0,0,1,0,2,0.30625
ldpc编码器,0,0,1,0,0,0,0,0,1,0.125
更新,0,0,1,0,0,0,0,0,1,0.125
因子阖模型,0,0,1,0,0,0,0,0,1,0.125
ldpc信道,0,0,1,0,0,0,0,0,1,0.125
编码增益,0,0,1,0,0,0,0,0,1,0.125
频带利用率,0,0,1,0,0,0,0,0,1,0.125
功率利用率,0,0,1,0,0,0,0,0,1,0.125
信道估计,0,0,1,1,0,0,0,0,2,0.25
香农极限,0,0,1,0,0,1,0,0,2,0.30625
译码性能,1,0,2,0,1,0,0,1,5,1.6125
迭代译码,1,0,1,0,1,1,0,0,4,1.4875
积译码算法,0,0,1,0,0,0,0,0,1,0.125
软判决,0,0,1,0,1,0,0,0,2,0.30625
局部概率密度函数,0,0,1,0,1,0,0,0,2,0.30625
联合概率函数,0,0,1,0,1,0,0,0,2,0.30625
杂任务,0,0,1,0,1,0,0,0,2,0.30625
节点,0,0,1,0,11,0,0,0,12,2.11875
译码算法,0,0,2,0,1,4,1,0,8,1.3375
校验节点,0,0,1,0,14,0,0,0,15,2.6625
变量节点,0,0,1,0,5,0,0,0,6,1.03125
迭代译码算,0,0,1,0,0,0,0,0,1,0.125
消息传递算法,0,0,1,0,0,0,0,0,1,0.125
软判决消息传递算法,0,0,1,0,0,0,0,1,2,0.30625
指数,0,0,1,0,1,1,0,1,4,0.66875
联合概率分布,0,0,1,0,2,0,0,0,3,0.4875
边缘分布,0,0,1,0,2,0,0,0,3,0.4875
联合分布,0,0,1,0,4,0,0,0,5,0.85
贝叶斯估,0,0,1,0,1,0,0,0,2,0.30625
的解析表达,0,0,1,0,1,0,0,0,2,0.30625
后验概,0,0,1,0,1,0,0,0,2,0.30625
变量,0,0,1,0,14,0,0,2,17,3.025
观测值,0,0,1,0,1,0,0,1,3,0.4875
利用率,0,0,1,0,0,0,0,0,1,0.125
相干接收机,0,0,1,0,0,0,0,0,1,0.125
maximumratiocombin,0,0,1,0,0,0,0,0,1,0.125
固定天线数,0,0,1,0,0,0,0,0,1,0.125
天线数,0,0,1,6,0,0,2,0,9,1.2375
固定符号数,0,0,1,0,0,0,0,0,1,0.125
蹙算量,0,0,1,0,0,0,0,0,1,0.125
译码模型,1,0,3,0,0,2,4,1,11,2.64375
多用户非相干检测,0,0,1,0,0,0,0,0,1,0.125
sisomsdd算法,0,0,1,0,0,0,0,0,1,0.125
sisomsdd,3,0,5,0,0,10,1,0,19,5.61875
用户调度策略,2,0,2,0,0,0,2,0,6,2.6125
后验信息,1,0,2,0,1,3,1,2,10,2.51875
创新点,0,0,2,0,0,0,0,0,2,0.25
siso检测,0,0,2,0,0,0,0,0,2,0.25
因子,0,0,2,0,4,3,1,0,10,1.7
译码结构,0,0,1,0,0,0,0,0,1,0.125
平均误码率,0,0,1,0,0,0,3,0,4,0.66875
多用户调度策略,0,0,1,0,0,0,0,0,1,0.125
仿真,0,0,1,0,1,6,4,1,13,2.3
相干大规模天线系统,0,0,1,0,0,0,0,0,1,0.125
非相干多用户传输办,0,0,1,0,0,0,0,0,1,0.125
sic,0,0,1,0,0,0,0,0,1,0.125
精确信道信息,0,0,1,0,0,0,0,0,1,0.125
非相干顺序干扰,0,0,1,0,0,0,3,0,4,0.66875
非相干多用户检测,0,0,1,0,0,0,1,0,2,0.30625
误码率性能,0,0,1,0,0,8,0,0,9,1.575
符号系统,0,0,1,0,0,0,0,0,1,0.125
初始化条件,0,0,1,0,0,0,0,0,1,0.125
符号概率信息,0,0,1,0,0,0,0,0,1,0.125
概率信息,0,0,1,0,1,2,0,0,4,0.66875
ldpc译码器,0,0,1,0,0,1,0,0,2,0.30625
更新符号,0,0,1,0,0,1,0,0,2,0.30625
ldpc译码,0,0,1,0,0,1,0,0,2,0.30625
ldpc编码,0,0,1,0,1,1,0,0,3,0.4875
系统性能,0,0,1,1,0,0,0,0,2,0.25
信道衰落,0,0,1,1,0,1,0,0,3,0.43125
噪声,1,0,1,1,1,5,6,0,15,3.425
无线通信系统,0,0,1,0,0,0,0,0,1,0.125
检测函数,0,0,1,0,0,0,0,0,1,0.125
和积规则,0,0,1,0,0,0,0,0,1,0.125
置信度算法,0,0,1,0,0,0,0,0,1,0.125
概率密度函数,0,0,1,0,0,0,0,0,1,0.125
接收信号,0,0,1,0,0,1,0,1,3,0.4875
sisomsdd检测算法,0,0,1,0,0,0,0,0,1,0.125
概率,0,0,1,0,4,2,0,0,7,1.2125
相干,0,0,1,0,0,0,0,0,1,0.125
非相干检测,2,0,1,0,0,4,0,0,7,2.85
算法设计,0,0,1,0,0,0,0,0,1,0.125
mimo技术,0,0,0,3,0,0,0,0,3,0.375
频谱效率,0,0,0,3,0,0,0,0,3,0.375
传输设,0,0,0,1,0,0,0,0,1,0.125
空间信道信息,0,0,0,1,0,0,0,0,1,0.125
传输过程,0,0,0,1,0,0,0,0,1,0.125
传输,1,0,0,5,1,2,2,1,12,2.7125
5g系统,0,0,0,1,0,0,0,0,1,0.125
速率,0,0,0,1,1,0,0,0,2,0.30625
空间域资源,0,0,0,1,0,0,0,0,1,0.125
质量,0,0,0,1,0,0,0,0,1,0.125
通信速率,0,0,0,1,0,0,0,0,1,0.125
5g通信技术,0,0,0,1,0,0,0,0,1,0.125
4g通信技术,0,0,0,1,0,0,0,0,1,0.125
空间,0,0,0,2,0,0,0,0,2,0.25
空间维度,0,0,0,1,0,0,0,0,1,0.125
资源,0,0,0,2,0,0,0,0,2,0.25
空间域,0,0,0,1,0,0,0,0,1,0.125
时间资源,0,0,0,1,0,0,0,0,1,0.125
多天线系统,0,0,0,1,0,0,1,0,2,0.30625
发射端,1,0,0,2,0,1,0,0,4,1.43125
信息传输速率,0,0,0,1,0,0,0,0,1,0.125
分集增益,0,0,0,3,0,0,0,0,3,0.375
分集,0,0,0,2,0,0,0,0,2,0.25
距离,0,0,0,1,0,0,6,0,7,1.2125
抗衰落,0,0,0,1,0,0,0,0,1,0.125
特性,0,0,0,1,0,0,0,0,1,0.125
空间分集,0,0,0,1,0,0,0,0,1,0.125
传输可靠性,0,0,0,1,0,0,0,0,1,0.125
多径衰落信道,0,0,0,1,0,0,0,0,1,0.125
分集技术,0,0,0,1,0,0,0,0,1,0.125
空分复用,0,0,0,3,0,0,0,0,3,0.375
复用增益,0,0,0,5,0,0,0,0,5,0.625
预编码,0,0,0,1,0,0,0,0,1,0.125
线性,0,0,0,1,0,0,0,0,1,0.125
信道容量,0,0,0,1,0,0,0,0,1,0.125
传输信道,0,0,0,1,0,0,0,0,1,0.125
信道矩阵,0,0,0,4,0,0,0,0,4,0.5
空间自由度,0,0,0,3,0,0,0,0,3,0.375
空间复用增益,0,0,0,1,0,0,0,0,1,0.125
波束成形,0,0,0,2,0,0,0,0,2,0.25
发射机,0,0,0,2,0,1,0,0,3,0.43125
波束成形增益,0,0,0,2,0,0,0,0,2,0.25
相位,0,0,0,1,0,0,0,0,1,0.125
幅度,0,0,0,1,0,0,0,0,1,0.125
相关性,0,0,0,1,0,0,0,0,1,0.125
相位调整,0,0,0,1,0,0,0,0,1,0.125
空间信道,0,0,0,1,0,0,0,0,1,0.125
衰落相关性,0,0,0,1,0,0,0,0,1,0.125
总体天线,0,0,0,1,0,0,0,0,1,0.125
波束形态,0,0,0,1,0,0,0,0,1,0.125
成形增益,0,0,0,1,0,0,0,0,1,0.125
波束,0,0,0,1,0,0,0,0,1,0.125
发射功率,0,0,0,4,0,0,0,0,4,0.5
维度,0,0,0,2,0,0,0,0,2,0.25
天线数目,0,0,0,1,0,0,0,0,1,0.125
极限,0,0,0,1,0,0,0,0,1,0.125
空间分辨能力,0,0,0,1,0,0,0,0,1,0.125
传播,0,0,0,1,0,0,0,0,1,0.125
空间散射体,0,0,0,1,0,0,0,0,1,0.125
能量,0,0,0,1,0,8,3,1,13,2.3
空间分辨率,0,0,0,1,0,0,0,0,1,0.125
导频污染,1,0,0,5,0,0,0,1,7,1.80625
导频复用,0,0,0,1,0,0,0,0,1,0.125
导频,0,0,0,2,0,0,0,0,2,0.25
干扰来源,0,0,0,1,0,0,0,0,1,0.125
小尺度衰落,0,0,0,1,0,0,0,0,1,0.125
非相干干扰,0,0,0,1,0,0,0,0,1,0.125
热噪声,0,0,0,1,0,0,0,0,1,0.125
信道向量,0,0,0,1,0,2,1,0,4,0.66875
概率分布,0,0,0,1,1,1,0,0,3,0.4875
随机矩阵,0,0,0,1,0,0,0,0,1,0.125
规模天线阵,0,0,0,1,0,0,0,0,1,0.125
硬化特性,0,0,0,1,0,0,0,0,1,0.125
发射天线,0,0,0,1,0,0,0,0,1,0.125
发射信噪比,0,0,0,1,0,0,0,0,1,0.125
mimo模型,0,0,0,1,0,0,0,0,1,0.125
反馈,0,0,0,5,0,0,0,0,5,0.625
隐式反馈,0,0,0,4,0,0,0,0,4,0.5
反馈量,0,0,0,3,0,0,0,0,3,0.375
瞬时信道信息,0,0,0,1,0,0,0,0,1,0.125
导频设计,0,0,0,1,0,0,0,0,1,0.125
传输链路,0,0,0,1,0,0,0,0,1,0.125
基站侧天线,0,0,0,1,0,0,0,0,1,0.125
空间无线信道信息,0,0,0,1,0,0,0,0,1,0.125
传输端,0,0,0,1,0,0,0,0,1,0.125
显式,0,0,0,1,0,0,0,0,1,0.125
mimoo,0,0,0,1,0,0,0,0,1,0.125
信道状态信息,1,0,0,1,0,0,0,0,2,1.125
信道质量信息,0,0,0,1,0,0,0,0,1,0.125
预编码向量,0,0,0,1,0,0,0,0,1,0.125
容量,0,0,0,2,0,0,0,0,2,0.25
终端反馈,0,0,0,1,0,0,0,0,1,0.125
显示反馈,0,0,0,1,0,0,0,0,1,0.125
下行信道,0,0,0,1,0,0,0,0,1,0.125
终端,0,0,0,2,0,0,0,0,2,0.25
frequency,0,0,0,1,0,0,0,0,1,0.125
频分双工,0,0,0,1,0,0,0,0,1,0.125
方向信息,0,0,0,1,0,0,0,0,1,0.125
特征向量,0,0,0,1,0,0,0,0,1,0.125
正交导频序列,0,0,0,3,0,0,0,0,3,0.375
导频估计信道,0,0,0,1,0,0,0,0,1,0.125
模天线系统,0,0,0,1,0,1,0,0,2,0.30625
上行传输数据,0,0,0,1,0,0,0,0,1,0.125
共享导频序列终端,0,0,0,1,0,0,0,0,1,0.125
下行波束,0,0,0,1,0,0,0,0,1,0.125
相干间隔,0,0,0,1,0,0,0,0,1,0.125
信道延迟扩展,0,0,0,1,0,0,0,0,1,0.125
持续时间间隔,0,0,0,1,0,0,0,0,1,0.125
上行链路导频序列,0,0,0,1,0,0,0,0,1,0.125
多用户mimo系统,0,0,0,2,0,0,0,0,2,0.25
多用户配对算法,0,0,0,1,0,0,0,0,1,0.125
用户配对传输,0,0,0,1,0,0,0,0,1,0.125
配对传输,0,0,0,1,0,0,0,0,1,0.125
用户子集,0,0,0,1,0,0,0,0,1,0.125
调度器,0,0,0,1,0,0,0,0,1,0.125
天线系统,0,0,0,1,0,1,0,0,2,0.30625
lte系统,0,0,0,1,0,0,0,0,1,0.125
3gpp标准,0,0,0,1,0,0,0,0,1,0.125
分集调度,0,0,0,1,0,0,0,0,1,0.125
单用户mimo系统,0,0,0,1,0,0,0,0,1,0.125
多用户传输,0,0,0,1,0,0,3,1,5,0.85
多用户传输性能,0,0,0,1,0,0,0,1,2,0.30625
规模天线系统,0,0,0,1,0,0,0,0,1,0.125
局部函数,0,0,0,0,6,2,0,2,10,1.8125
局部因子,0,0,0,0,2,0,0,0,2,0.3625
函数,0,0,0,0,2,0,0,0,2,0.3625
函数节点,0,0,0,0,1,0,0,0,1,0.18125
圆圈,0,0,0,0,1,0,0,0,1,0.18125
无向二分图,0,0,0,0,1,0,0,0,1,0.18125
因式,0,0,0,0,2,0,0,0,2,0.3625
随机变量,0,0,0,0,4,1,0,0,5,0.90625
概率图模型,0,0,0,0,3,0,0,0,3,0.54375
参数,0,0,0,0,3,5,2,0,10,1.8125
图结构,0,0,0,0,1,0,0,0,1,0.18125
未知节点,0,0,0,0,1,0,0,0,1,0.18125
观察节点,0,0,0,0,1,0,0,0,1,0.18125
已知图模型,0,0,0,0,1,0,0,0,1,0.18125
依赖关,0,0,0,0,1,0,0,0,1,0.18125
马尔科夫网络,0,0,0,0,1,0,0,0,1,0.18125
无向图模型,0,0,0,0,1,0,0,0,1,0.18125
有向图模型,0,0,0,0,1,0,0,0,1,0.18125
边缘变量,0,0,0,0,1,0,0,0,1,0.18125
校验矩阵,0,0,0,0,5,0,0,0,5,0.90625
错误信息,0,0,0,0,2,0,0,0,2,0.3625
解码,0,0,0,0,3,0,0,0,3,0.54375
分组码,0,0,0,0,3,0,0,0,3,0.54375
解码时间,0,0,0,0,1,0,0,0,1,0.18125
并行解码,0,0,0,0,1,0,0,0,1,0.18125
递增冗余技术,0,0,0,0,1,0,0,0,1,0.18125
multi-edge,0,0,0,0,1,0,0,0,1,0.18125
高通,0,0,0,0,1,0,0,0,1,0.18125
解码算法,0,0,0,0,1,0,0,0,1,0.18125
编码矩阵构造,0,0,0,0,1,0,0,0,1,0.18125
卡文迪许实验,0,0,0,0,1,0,0,0,1,0.18125
硬件,0,0,0,0,1,0,0,0,1,0.18125
解码器,0,0,0,0,1,0,0,0,1,0.18125
香农,0,0,0,0,2,0,0,0,2,0.3625
错误,0,0,0,0,1,0,0,0,1,0.18125
校验矩阵密度,0,0,0,0,1,0,0,0,1,0.18125
监督矩阵,0,0,0,0,4,0,0,0,4,0.725
码字,0,0,0,0,1,0,0,0,1,0.18125
向量空间,0,0,0,0,1,0,0,0,1,0.18125
稀疏矩阵,0,0,0,0,2,0,0,0,2,0.3625
低密度,0,0,0,0,2,0,0,0,2,0.3625
数量,0,0,0,0,1,1,0,0,2,0.3625
非零元素,0,0,0,0,1,0,0,0,1,0.18125
码长,0,0,0,0,2,0,0,0,2,0.3625
线性分组码,0,0,0,0,2,0,0,0,2,0.3625
下行短码,0,0,0,0,1,0,0,0,1,0.18125
上行,0,0,0,0,1,0,0,0,1,0.18125
数据信道,0,0,0,0,1,0,0,0,1,0.18125
校验方程,0,0,0,0,6,0,0,0,6,1.0875
未知变量,0,0,0,0,1,0,0,0,1,0.18125
比特,0,0,0,0,1,0,0,0,1,0.18125
校脸方程,0,0,0,0,1,0,0,0,1,0.18125
线性方程组,0,0,0,0,1,0,0,0,1,0.18125
码子,0,0,0,0,3,0,0,0,3,0.54375
奇偶校验矩阵,0,0,0,0,1,0,0,0,1,0.18125
因子图模,0,0,0,0,1,0,0,0,1,0.18125
dpc码,0,0,0,0,1,0,0,0,1,0.18125
2l,0,0,0,0,1,0,0,0,1,0.18125
混合译码,0,0,0,0,3,0,0,0,3,0.54375
序列值,0,0,0,0,2,0,0,0,2,0.3625
解调器,0,0,0,0,2,0,0,0,2,0.3625
硬判决译码,0,0,0,0,2,0,0,0,2,0.3625
解调,0,0,0,0,2,0,0,0,2,0.3625
生成矩阵,0,0,0,0,2,0,0,0,2,0.3625
变比特量化译码,0,0,0,0,1,0,0,0,1,0.18125
无穷比特量化译码,0,0,0,0,1,0,0,0,1,0.18125
1比特量化译码,0,0,0,0,1,0,0,0,1,0.18125
幅度值,0,0,0,0,1,0,0,0,1,0.18125
软判决译码器,0,0,0,0,1,0,0,0,1,0.18125
传递,0,0,0,0,1,0,0,0,1,0.18125
软判决解调器,0,0,0,0,1,0,0,0,1,0.18125
软判决译码,0,0,0,0,1,0,0,0,1,0.18125
硬判决操作,0,0,0,0,1,0,0,0,1,0.18125
硬判决译码器,0,0,0,0,1,0,0,0,1,0.18125
序列,0,0,0,0,1,0,0,0,1,0.18125
迭代求解,0,0,0,0,1,0,0,0,1,0.18125
外信息,0,0,0,0,1,4,0,0,5,0.90625
外部环境,0,0,0,0,1,0,0,0,1,0.18125
编码结构,0,0,0,0,1,0,0,0,1,0.18125
解码性能,0,0,0,0,1,0,0,0,1,0.18125
信道编解码,0,0,0,0,1,0,0,0,1,0.18125
消息迭代译码,0,0,0,0,1,0,0,0,1,0.18125
tanner因子图,0,0,0,0,1,0,0,0,1,0.18125
ldpc码h矩阵,0,0,0,0,1,0,0,0,1,0.18125
密度,0,0,0,0,1,0,0,0,1,0.18125
ug,0,0,0,0,1,0,0,0,1,0.18125
矩阵乘法,0,0,0,0,1,0,0,0,1,0.18125
信息码,0,0,0,0,1,0,0,0,1,0.18125
系统码,0,0,0,0,1,0,0,0,1,0.18125
冗余,0,0,0,0,3,0,0,0,3,0.54375
非线性码,0,0,0,0,2,0,0,0,2,0.3625
线性码,0,0,0,0,2,0,0,0,2,0.3625
信息比特,0,0,0,0,3,1,0,0,4,0.725
线性规律,0,0,0,0,1,0,0,0,1,0.18125
线性信道编码,0,0,0,0,1,0,0,0,1,0.18125
卷积码,0,0,0,0,1,0,0,0,1,0.18125
线性方程,0,0,0,0,1,0,0,0,1,0.18125
监督关系,0,0,0,0,1,0,0,0,1,0.18125
抗干扰技,0,0,0,0,1,0,0,0,1,0.18125
符号节点,0,0,0,0,10,0,0,0,10,1.8125
概率值,0,0,0,0,6,0,0,0,6,1.0875
译码向量,0,0,0,0,2,0,0,0,2,0.3625
先验信息,1,0,0,0,2,6,0,1,10,2.6312499999999996
迭代次数,0,0,0,0,1,4,2,1,8,1.45
argmax,0,0,0,0,1,0,0,0,1,0.18125
接收向量,0,0,0,0,1,0,0,0,1,0.18125
归一化方程,0,0,0,0,1,0,0,0,1,0.18125
归一化参数,0,0,0,0,1,0,0,0,1,0.18125
贝叶斯准则,0,0,0,0,1,0,0,0,1,0.18125
向量,0,0,0,0,1,2,7,0,10,1.8125
下标值集合,0,0,0,0,1,0,0,0,1,0.18125
父符号节点,0,0,0,0,1,0,0,0,1,0.18125
开始信息,0,0,0,0,1,0,0,0,1,0.18125
初始,0,0,0,0,1,0,0,0,1,0.18125
高斯概率密度函数,0,0,0,0,1,0,0,0,1,0.18125
awgn信道,0,0,0,0,1,0,0,0,1,0.18125
