,摘要,关键词,第一章,第二章,第三章,第四章,第五章,第六章,总词频,加权得分
stories,0,0,0,6,0,0,0,0,6,0.75
应答语句,0,0,0,1,0,0,0,0,1,0.125
状态信息,0,0,0,3,0,0,0,0,3,0.375
处理逻辑,0,0,0,1,0,0,0,0,1,0.125
执行器,0,0,0,1,0,0,0,0,1,0.125
动作执行器,0,0,0,2,0,0,0,0,2,0.25
响应,0,0,0,1,0,0,0,0,1,0.125
分词向量化,0,0,0,1,0,0,0,0,1,0.125
处理模块,0,0,0,1,0,0,0,0,1,0.125
nlu,1,0,0,2,3,0,0,0,6,1.79375
知识图谱,1,0,0,2,11,6,0,0,20,4.33125
json,0,0,0,1,0,0,0,0,1,0.125
逻辑处理,0,0,0,1,0,0,0,0,1,0.125
slot信息,0,0,0,1,0,0,0,0,1,0.125
逻辑代码,0,0,0,3,0,0,0,0,3,0.375
oaction,0,0,0,1,0,0,0,0,1,0.125
语料信息,0,0,0,3,0,0,0,0,3,0.375
客服机器人,0,0,4,1,0,0,0,0,5,0.625
流程,0,0,0,1,1,0,0,0,2,0.30625
场景信息,0,0,0,1,0,0,0,0,1,0.125
对话语料,0,0,0,2,0,1,0,0,3,0.43125
一般缓存,0,0,0,1,0,0,0,0,1,0.125
缓存信息,0,0,0,1,0,0,0,0,1,0.125
语料,0,0,0,3,2,9,1,0,15,2.55
分类器,0,0,0,1,0,2,0,0,3,0.4875
属性,0,0,0,2,20,25,0,0,47,8.40625
句子,0,0,0,1,0,0,0,0,1,0.125
intent,0,0,0,1,0,0,0,0,1,0.125
语音输入,1,0,0,0,2,5,0,0,8,2.26875
组件,0,0,0,6,0,4,0,0,10,1.475
渲染,0,0,0,0,1,4,0,0,5,0.90625
messageinfo数组,0,0,0,0,0,3,0,0,3,0.54375
消息,0,0,0,0,1,3,5,0,9,1.6312499999999999
messageinfo,0,0,0,0,0,3,0,0,3,0.54375
参数,0,0,1,0,2,9,0,0,12,2.11875
文本消息,0,0,0,0,5,2,2,0,9,1.6312499999999999
messageaction,0,0,0,0,0,2,0,0,2,0.3625
图标组件,0,0,0,0,0,2,0,0,2,0.3625
音频信息,0,0,0,0,0,2,0,0,2,0.3625
messagedialog,0,0,0,0,0,2,0,0,2,0.3625
子组件,0,0,0,1,0,2,0,0,3,0.4875
dispatch,0,0,0,0,0,2,0,0,2,0.3625
文字,1,0,6,0,3,2,0,0,12,2.65625
语音输,0,0,0,0,0,1,0,0,1,0.18125
单选框组件,0,0,0,0,0,1,0,0,1,0.18125
输入框组件,0,0,0,0,1,1,0,0,2,0.3625
界面显示,0,0,0,0,0,1,0,0,1,0.18125
音色选择,0,0,0,0,0,1,0,0,1,0.18125
暂停,0,0,0,0,2,1,0,0,3,0.54375
机器人回复,0,0,0,0,0,1,0,0,1,0.18125
用户,0,0,4,1,7,1,0,0,13,2.075
基本,0,0,0,0,0,1,0,0,1,0.18125
文本输入框,0,0,0,0,1,1,0,0,2,0.3625
气泡格式,0,0,0,0,0,1,0,0,1,0.18125
messagepop气泡显示框,0,0,0,0,0,1,0,0,1,0.18125
toolbar组件,0,0,0,0,0,1,0,0,1,0.18125
管理器,0,0,0,0,0,1,0,0,1,0.18125
相互隔离,0,0,0,0,0,1,0,0,1,0.18125
前端数据逻辑流转,0,0,0,0,0,1,0,0,1,0.18125
数据流动,0,0,0,0,0,1,0,0,1,0.18125
内聚整合,0,0,0,0,0,1,0,0,1,0.18125
低耦合,0,0,0,1,0,1,0,0,2,0.30625
messa驴info数组,0,0,0,0,0,1,0,0,1,0.18125
对话框渲染,0,0,0,0,0,1,0,0,1,0.18125
messageactkm,0,0,0,0,0,1,0,0,1,0.18125
初始化,0,0,0,0,0,2,0,0,2,0.3625
上下文context,0,0,0,0,0,1,0,0,1,0.18125
消息类型,0,0,0,0,0,1,0,0,1,0.18125
voiceperson,0,0,0,0,0,1,0,0,1,0.18125
paytoad,0,0,0,0,0,1,0,0,1,0.18125
数组,0,0,0,0,0,1,0,0,1,0.18125
动作类型,0,0,0,0,0,1,0,0,1,0.18125
对话存储值,0,0,0,0,0,1,0,0,1,0.18125
disptch,0,0,0,0,0,1,0,0,1,0.18125
气泡,0,0,0,0,0,1,0,0,1,0.18125
对话头像,0,0,0,0,0,1,0,0,1,0.18125
audio,0,0,0,0,0,1,0,0,1,0.18125
音频资源,0,0,0,0,0,1,0,0,1,0.18125
可含参数,0,0,0,0,0,1,0,0,1,0.18125
机器人语音,0,0,0,0,0,1,0,0,1,0.18125
机器人文本,0,0,0,0,0,1,0,0,1,0.18125
用户语音,0,0,0,0,0,1,0,0,1,0.18125
用户文本,0,0,0,0,0,2,0,0,2,0.3625
单条对话数据结构,0,0,0,0,0,1,0,0,1,0.18125
数据结构,0,0,1,0,0,1,0,0,2,0.30625
语音输入组件,0,0,0,0,0,1,0,0,1,0.18125
对话框按钮,0,0,0,0,0,1,0,0,1,0.18125
工具,0,0,0,0,0,1,0,0,1,0.18125
textarea,0,0,0,0,0,1,0,0,1,0.18125
输入框,0,0,0,0,1,1,0,0,2,0.3625
对话输入框,0,0,0,0,0,1,0,0,1,0.18125
messagesender组件,0,0,0,0,0,1,0,0,1,0.18125
audiopop,0,0,0,0,0,1,0,0,1,0.18125
textpop,0,0,0,0,0,1,0,0,1,0.18125
气泡组件,0,0,0,0,0,1,0,0,1,0.18125
messagepop,0,0,0,0,0,1,0,0,1,0.18125
信息气泡组件,0,0,0,0,0,1,0,0,1,0.18125
网页节点,0,0,0,0,0,1,0,0,1,0.18125
对话值,0,0,0,0,0,1,0,0,1,0.18125
text,0,0,0,1,0,1,0,0,2,0.30625
数据管理结构,0,0,0,0,0,1,0,0,1,0.18125
usecontext,0,0,0,0,0,1,0,0,1,0.18125
usereducer,0,0,0,0,0,1,0,0,1,0.18125
reacthook,0,0,0,0,0,1,0,0,1,0.18125
对话框,0,0,0,1,0,1,0,0,2,0.30625
messagewindow,0,0,0,0,0,1,0,0,1,0.18125
组件树,0,0,0,0,0,2,0,0,2,0.3625
组件树结构,0,0,0,0,0,1,0,0,1,0.18125
前端展示模块,0,0,0,0,0,1,0,0,1,0.18125
编码器,0,0,0,5,3,4,0,0,12,1.89375
注意力神经网络,0,0,0,2,0,0,0,0,2,0.25
合成,0,0,0,1,0,1,0,0,2,0.30625
声音波形,0,0,0,1,2,0,0,0,3,0.4875
vocoder,0,0,0,2,0,0,0,0,2,0.25
频谱,0,0,0,2,0,0,0,0,2,0.25
对数梅尔频谱,0,0,0,1,0,0,0,0,1,0.125
映射网络,0,0,0,1,0,0,0,0,1,0.125
序列,0,0,0,3,1,0,0,0,4,0.55625
编码器模块,0,0,0,1,0,0,0,0,1,0.125
音色特征向量,0,0,0,1,0,0,0,0,1,0.125
语音合成器,0,0,0,1,0,4,1,0,6,1.03125
语音编码器,0,0,0,1,0,0,0,0,1,0.125
在特征向量,0,0,0,1,0,0,0,0,1,0.125
语音声纹特征,0,0,0,1,0,0,0,0,1,0.125
克隆编码器,0,0,0,1,0,0,0,0,1,0.125
特殊语音生成模型,0,0,0,1,0,0,0,0,1,0.125
音色数据,0,0,0,1,0,0,0,0,1,0.125
多人语音模型,0,0,0,1,0,1,0,0,2,0.30625
多音色,0,0,0,1,0,0,0,0,1,0.125
单音色,0,0,0,1,0,0,0,0,1,0.125
声纹识别,0,0,1,1,1,0,0,0,3,0.43125
语音生成模型,0,0,1,1,2,0,0,0,4,0.6125
语言克隆技术,0,0,0,1,0,0,0,0,1,0.125
前置,0,0,0,1,0,0,0,0,1,0.125
特色语音训练,0,0,0,1,0,0,0,0,1,0.125
个性化语音数据,0,0,0,1,0,0,0,0,1,0.125
训练模型,0,0,0,1,2,0,0,0,3,0.4875
个性化语音,0,0,0,1,0,0,0,0,1,0.125
语音克隆编码技术,0,0,0,1,0,0,0,0,1,0.125
测试集,0,0,0,0,0,8,0,0,8,1.45
对话场景,0,0,0,1,0,7,0,0,8,1.39375
总量,0,0,0,0,0,4,0,0,4,0.725
数量,0,0,0,0,1,8,0,0,9,1.6312499999999999
指标,0,0,0,0,0,3,0,0,3,0.54375
召回率,0,0,0,0,1,2,0,0,3,0.54375
预测总量,0,0,0,0,0,2,0,0,2,0.3625
crf,0,0,0,0,1,3,0,0,4,0.725
precision,0,0,0,0,0,2,0,0,2,0.3625
accuracy,0,0,0,0,1,2,0,0,3,0.54375
识别器,0,0,0,0,0,2,0,0,2,0.3625
实体值,0,0,0,0,0,2,0,0,2,0.3625
type,0,0,0,0,0,2,0,0,2,0.3625
dish,0,0,0,0,0,3,0,0,3,0.54375
训练语料,1,0,0,1,1,4,0,0,7,2.03125
预测数量,0,0,0,0,0,1,0,0,1,0.18125
recall,0,0,0,0,0,1,0,0,1,0.18125
fl-scores,0,0,0,0,0,1,0,0,1,0.18125
测数量,0,0,0,0,0,1,0,0,1,0.18125
样本总量,0,0,0,0,0,1,0,0,1,0.18125
sklearn,0,0,0,0,1,2,0,0,3,0.54375
skiearn,0,0,0,0,0,1,0,0,1,0.18125
san,0,0,0,0,0,1,0,0,1,0.18125
高置信度,0,0,0,0,0,1,0,0,1,0.18125
识别分布,0,0,0,0,0,1,0,0,1,0.18125
识别错误,0,0,0,0,0,1,0,0,1,0.18125
低置信度,1,0,0,0,0,1,0,0,2,1.18125
提取错误,0,0,0,0,0,1,0,0,1,0.18125
实体提取,3,0,1,0,2,6,7,0,19,5.84375
dees,0,0,0,0,0,1,0,0,1,0.18125
misse,0,0,0,0,0,1,0,0,1,0.18125
mbhits,0,0,0,0,0,1,0,0,1,0.18125
entityconfusionmatrix,0,0,0,0,0,1,0,0,1,0.18125
crf实体提取器,0,0,0,0,0,1,0,0,1,0.18125
验证集,0,0,0,0,0,1,0,0,1,0.18125
泛化能力,0,0,0,1,0,1,0,0,2,0.30625
交叉验证,0,0,0,0,0,1,0,0,1,0.18125
默认参数,0,0,0,0,0,1,0,0,1,0.18125
意图识别器,1,0,0,0,9,1,0,0,11,2.8125
pgeline,0,0,0,0,0,1,0,0,1,0.18125
对话场,0,0,0,1,0,1,0,0,2,0.30625
自动生成,0,0,0,0,0,1,0,0,1,0.18125
对话情景,0,0,0,1,0,2,0,0,3,0.4875
意图语料,0,0,0,0,0,1,0,0,1,0.18125
意图语咪,0,0,0,0,0,1,0,0,1,0.18125
组合逻辑,0,0,0,0,0,1,0,0,1,0.18125
小对话场景,0,0,0,0,0,1,0,0,1,0.18125
干锅,0,0,0,0,2,5,3,0,10,1.8125
主食,0,0,0,0,2,2,0,0,4,0.725
酒水,0,0,0,0,1,8,0,0,9,1.6312499999999999
问句语料,0,0,0,0,0,1,0,0,1,0.18125
tes,0,0,0,0,0,0,6,0,6,1.0875
压力测试,0,0,0,0,0,0,4,0,4,0.725
电脑,0,0,0,0,0,0,3,0,3,0.54375
失败消息数量,0,0,0,0,0,0,3,0,3,0.54375
成功消息数量,0,0,0,0,0,0,3,0,3,0.54375
请求总数,0,0,0,0,0,0,3,0,3,0.54375
并发数,0,0,0,0,0,0,3,0,3,0.54375
深度学习服务器,0,0,0,0,0,0,4,0,4,0.725
实时性,0,0,0,1,1,2,2,0,6,1.03125
文件存储,0,0,0,0,0,0,2,0,2,0.3625
网络连接,0,0,0,0,0,0,2,0,2,0.3625
请求数量,0,0,0,0,0,0,2,0,2,0.3625
本地电脑,0,0,0,0,0,0,3,0,3,0.54375
测试机型,0,0,0,0,0,0,2,0,2,0.3625
测试数据,0,0,0,0,0,0,2,0,2,0.3625
稳定性,0,0,0,0,1,0,2,0,3,0.54375
