,摘要,关键词,第一章,第二章,第三章,第四章,第五章,总词频,加权得分
行为感知分辨率提升机制,0,0,2,0,5,0,1,8,1.7
行为感知模型,0,0,1,0,0,0,0,1,0.125
最佳,0,0,1,0,0,0,0,1,0.125
物理空间,0,0,2,0,0,0,0,2,0.25
收发设备,0,0,1,0,0,0,0,1,0.125
感知环境,0,0,2,0,0,1,0,3,0.4916666666666667
通信链路,0,0,2,0,0,1,1,4,0.7333333333333334
接收设备,0,0,2,0,0,0,1,3,0.4916666666666667
发送设备,0,0,2,0,0,0,1,3,0.4916666666666667
wi-fi感知技术,0,0,3,0,0,1,2,6,1.1
多径传播,0,0,2,0,0,0,0,2,0.25
wi-fi收发链路,0,0,1,0,0,0,0,1,0.125
目标行为,0,0,4,6,6,5,0,21,3.908333333333333
区分度,0,0,1,0,0,0,0,1,0.125
wi-fi多径信号,0,0,1,0,1,0,0,2,0.3666666666666667
精度提升,0,1,2,1,0,0,1,5,2.6166666666666667
行为感知系统,1,0,9,2,0,0,1,13,2.6166666666666667
行为感知,2,1,12,5,1,8,1,30,8.541666666666666
lstm,0,0,0,5,9,6,0,20,4.25
特征谱图,0,0,0,0,4,0,0,4,0.9666666666666667
训练时间,0,0,0,0,3,0,0,3,0.725
分辨率提升机制,1,0,0,0,19,0,1,21,5.833333333333333
图像,0,0,0,5,4,0,0,9,1.5916666666666668
时变信号,0,0,0,0,1,0,0,1,0.24166666666666667
时间状态信息,0,0,0,0,1,0,0,1,0.24166666666666667
编码,0,0,0,0,1,0,0,1,0.24166666666666667
cnno,0,0,0,0,1,0,0,1,0.24166666666666667
深度学习方法,0,0,0,0,1,0,0,1,0.24166666666666667
行为,0,0,0,1,1,3,0,5,1.0916666666666668
性能,0,0,0,3,6,8,1,18,4.0
特征信息,0,0,0,0,1,0,0,1,0.24166666666666667
谱图,0,0,0,0,2,0,0,2,0.48333333333333334
幅度,0,0,1,4,2,1,0,8,1.35
深度特征,0,0,0,0,1,0,0,1,0.24166666666666667
系统性能,0,0,0,0,2,0,0,2,0.48333333333333334
深度学习,0,0,0,0,2,1,0,3,0.725
准确率,0,0,0,0,6,2,0,8,1.9333333333333333
池化层,0,0,0,1,7,4,0,12,2.783333333333333
卷积层,0,0,0,1,12,14,0,27,6.408333333333333
指数衰减率,0,0,0,0,4,2,0,6,1.45
全连接层,0,0,0,1,11,9,0,21,4.958333333333333
ablstm,0,0,0,0,5,0,0,5,1.2083333333333333
活动感知,0,0,0,0,2,0,0,2,0.48333333333333334
lstm参数,0,0,0,0,2,0,0,2,0.48333333333333334
无穷小参数,0,0,0,0,2,1,0,3,0.725
epoch,0,0,0,0,2,0,0,2,0.48333333333333334
batch,0,0,0,0,2,0,0,2,0.48333333333333334
学习率,0,0,0,0,2,1,0,3,0.725
数值,0,0,0,0,2,1,0,3,0.725
参数,0,0,0,1,2,15,0,18,4.233333333333333
cnn参数,0,0,0,0,2,0,0,2,0.48333333333333334
深度学习模块,0,0,0,0,8,0,0,8,1.9333333333333333
人类活动识别,0,0,0,0,4,0,0,4,0.9666666666666667
人体活动识别技术,0,0,0,0,1,0,0,1,0.24166666666666667
活动识别,0,0,2,3,1,2,0,8,1.35
距离,0,0,1,2,4,0,0,7,1.3416666666666668
clhar,0,0,0,0,2,0,0,2,0.48333333333333334
人类,0,0,0,0,5,0,0,5,1.2083333333333333
行为感知机制,0,0,0,0,1,0,0,1,0.24166666666666667
隐藏层单元个数,0,0,0,0,1,0,0,1,0.24166666666666667
活动,1,0,1,1,6,3,0,12,3.425
dropout率,0,0,0,0,1,1,0,2,0.48333333333333334
softmax,0,0,0,0,1,3,0,4,0.9666666666666667
激活函数,0,0,0,4,1,3,0,8,1.4666666666666668
层数,0,0,0,0,2,3,0,5,1.2083333333333333
cnn结构,0,0,0,0,1,0,0,1,0.24166666666666667
标签,0,0,0,0,3,1,0,4,0.9666666666666667
卷积滤波器,0,0,0,0,2,0,0,2,0.48333333333333334
输入数据,0,0,0,1,1,3,0,5,1.0916666666666668
内存,0,0,0,0,2,0,0,2,0.48333333333333334
x1080,0,0,0,0,1,0,0,1,0.24166666666666667
force,0,0,0,0,1,0,0,1,0.24166666666666667
48核cpu处理器,0,0,0,0,1,0,0,1,0.24166666666666667
xeon,0,0,0,0,1,0,0,1,0.24166666666666667
服务器,0,0,0,0,1,0,0,1,0.24166666666666667
tensorflow,0,0,0,0,1,0,0,1,0.24166666666666667
协同感知,0,0,1,0,0,0,0,1,0.125
多设备,1,0,1,0,0,0,0,2,1.125
聚合额外带宽,0,0,1,0,0,0,0,1,0.125
精度,1,0,2,0,5,3,0,11,3.1833333333333336
网络模型,0,0,1,0,0,0,0,1,0.125
精确度,0,0,1,0,0,0,0,1,0.125
机器学习模型,0,0,1,0,0,0,0,1,0.125
非监督学习,0,0,1,0,0,0,0,1,0.125
监督学习,0,0,1,0,0,0,0,1,0.125
行为特征,1,0,1,0,1,0,0,3,1.3666666666666667
特征提取技,0,0,1,0,0,0,0,1,0.125
无线信号,1,0,5,8,0,0,1,15,2.8666666666666667
映射关系模型,0,0,1,0,0,0,0,1,0.125
冗余信息,0,0,1,0,0,3,0,4,0.85
有用信息,0,0,1,0,0,0,0,1,0.125
wi-fi链路,2,0,2,1,0,28,1,34,9.383333333333333
wi-fi行为感知场,0,0,1,0,0,0,0,1,0.125
环境目标,0,0,1,0,0,0,0,1,0.125
csi序列,0,0,1,3,0,0,0,4,0.5
反射路径长度,0,0,1,0,1,0,0,2,0.3666666666666667
学习,0,0,1,0,0,1,0,2,0.3666666666666667
wi.fi设备,0,0,1,0,0,0,0,1,0.125
分类网络,0,0,0,0,0,10,0,10,2.4166666666666665
cnn,0,0,0,0,0,5,0,5,1.2083333333333333
强化学习智能体,0,0,0,0,0,2,0,2,0.48333333333333334
数据处理模块,0,0,0,0,0,4,0,4,0.9666666666666667
机制,0,0,0,1,1,7,1,10,2.3
智能体,1,0,4,19,0,30,3,57,11.85
情景信息,1,0,2,0,0,5,2,10,2.9416666666666664
位置,1,0,2,0,4,2,2,11,3.1833333333333336
姿态,1,0,4,0,0,0,2,7,1.9833333333333334
标状态,0,0,1,0,0,0,1,2,0.3666666666666667
特征提取,1,0,1,2,0,2,1,7,2.1
排序,0,0,1,0,0,0,1,2,0.3666666666666667
权重,1,0,1,3,5,4,1,15,3.9166666666666665
真实标签,0,0,1,0,0,0,0,1,0.125
深度强化学习智能体,0,0,1,0,0,0,1,2,0.3666666666666667
感知精度,2,0,3,1,0,6,1,13,4.191666666666666
活动目标状态,0,0,1,0,0,0,1,2,0.3666666666666667
场景收发设备,0,0,1,0,0,0,0,1,0.125
目标行为感知技术,0,0,2,1,0,0,1,4,0.6166666666666667
收发链路,0,0,2,0,0,0,1,3,0.4916666666666667
选择机制,0,0,1,0,0,0,0,1,0.125
wi.fi,0,0,1,0,0,0,0,1,0.125
信道,0,0,3,5,39,0,1,48,10.666666666666666
混淆矩阵,0,0,0,0,3,0,0,3,0.725
定位误差,0,0,0,0,1,0,0,1,0.24166666666666667
平均,0,0,0,0,1,0,0,1,0.24166666666666667
单信道系统,0,0,0,0,1,0,0,1,0.24166666666666667
单信道,0,0,0,0,3,0,0,3,0.725
位置信息,0,0,0,0,2,0,0,2,0.48333333333333334
性能波动,0,0,0,0,1,0,0,1,0.24166666666666667
分类性能,0,0,0,0,1,1,0,2,0.48333333333333334
fpro,0,0,0,0,1,0,0,1,0.24166666666666667
fl,0,0,0,0,1,0,0,1,0.24166666666666667
行为感知分辨率,0,0,0,0,1,0,0,1,0.24166666666666667
pdp,0,0,1,10,1,0,0,12,1.6166666666666667
连续活动,0,0,0,0,1,0,0,1,0.24166666666666667
频率,0,0,1,0,3,1,0,5,1.0916666666666668
跑步,0,0,0,0,2,1,0,3,0.725
行走,0,0,0,0,2,1,0,3,0.725
活动频率,0,0,0,0,1,0,0,1,0.24166666666666667
稳定性,0,0,0,0,1,0,0,1,0.24166666666666667
聚合csi,1,0,0,0,5,0,0,6,2.208333333333333
聚合csio,0,0,0,0,1,0,0,1,0.24166666666666667
wi-fi行为感知,0,0,0,0,1,1,0,2,0.48333333333333334
单一信道,0,0,0,0,1,0,0,1,0.24166666666666667
aoa谱图,0,0,0,0,8,0,0,8,1.9333333333333333
aoa值,0,0,0,2,4,0,0,6,1.2166666666666668
stft谱图,0,0,0,0,8,0,0,8,1.9333333333333333
频率特征,0,0,0,0,2,0,0,2,0.48333333333333334
aoa,0,0,0,1,2,0,0,3,0.6083333333333334
相位差,0,0,1,11,3,4,0,19,3.1916666666666664
空间,0,0,2,0,1,0,0,3,0.4916666666666667
时频特征,0,0,0,0,2,0,0,2,0.48333333333333334
stft,0,0,0,0,2,0,0,2,0.48333333333333334
short-timefouriertransform,0,0,0,0,1,0,0,1,0.24166666666666667
短时傅里叶变换,0,0,0,0,1,0,0,1,0.24166666666666667
变化,0,0,0,0,1,0,0,1,0.24166666666666667
路径长度,0,0,0,0,1,0,0,1,0.24166666666666667
数据维度,0,0,0,0,1,2,0,3,0.725
principalcomponent,0,0,0,0,1,0,0,1,0.24166666666666667
主成分分析法,0,0,0,0,1,0,0,1,0.24166666666666667
csi数据流,0,0,0,0,2,2,0,4,0.9666666666666667
csi相位差,0,0,0,0,1,0,0,1,0.24166666666666667
天线,0,0,1,7,7,1,0,16,2.9333333333333336
鲁棒性,0,0,0,0,1,0,0,1,0.24166666666666667
室内,0,0,0,0,1,0,0,1,0.24166666666666667
多信道切换,0,0,0,0,2,0,0,2,0.48333333333333334
数据,0,0,0,3,1,2,0,6,1.1
用wi-fi设备,0,0,1,0,1,0,0,2,0.3666666666666667
相邻信道,0,0,0,0,1,0,0,1,0.24166666666666667
包处理,0,0,0,0,1,0,0,1,0.24166666666666667
毫秒粒度,0,0,0,0,1,0,0,1,0.24166666666666667
lossofradioconnectivity,0,0,0,0,1,0,0,1,0.24166666666666667
on,0,0,0,0,1,0,0,1,0.24166666666666667
lo,0,0,0,0,1,0,0,1,0.24166666666666667
ieee802.il包,0,0,0,0,1,0,0,1,0.24166666666666667
iwlwifi驱动程序,0,0,0,0,1,0,0,1,0.24166666666666667
csio,0,0,0,0,1,0,0,1,0.24166666666666667
wi-fi数据包,0,0,0,0,1,0,0,1,0.24166666666666667
接收端,0,0,2,8,7,2,0,19,3.425
固件,0,0,0,0,1,0,0,1,0.24166666666666667
驱动程序,0,0,0,0,1,0,0,1,0.24166666666666667
intel5300网卡,0,0,0,0,1,1,0,2,0.48333333333333334
时间间隔,0,0,0,1,1,0,0,2,0.3666666666666667
总带宽,0,0,0,1,2,0,0,3,0.6083333333333334
wi-fi通信信号,0,0,0,0,1,0,0,1,0.24166666666666667
wifi信道,0,0,0,0,1,0,0,1,0.24166666666666667
环境,1,0,1,7,0,0,0,9,2.0
强化学习,1,0,2,6,0,1,0,10,2.2416666666666667
动作空间,0,0,0,2,0,4,0,6,1.2166666666666668
状态空间,0,0,0,2,0,0,0,2,0.25
强化学习模型,0,0,0,2,0,0,0,2,0.25
概率,0,0,0,4,3,4,0,11,2.1916666666666664
奖励,0,0,0,3,0,0,0,3,0.375
学习智能体,0,0,0,2,0,5,0,7,1.4583333333333333
wi-fi感知系统,0,0,0,1,0,0,0,1,0.125
持续性,0,0,0,1,0,0,0,1,0.125
wi-fi环境,1,0,0,4,1,9,0,15,3.9166666666666665
顺序,0,0,0,1,0,0,0,1,0.125
映射,0,0,0,2,0,0,0,2,0.25
系统,0,0,0,1,0,1,0,2,0.3666666666666667
感知智能体,0,0,0,1,0,0,0,1,0.125
激励,0,0,0,1,0,0,0,1,0.125
奖励函数,0,0,0,1,0,1,0,2,0.3666666666666667
智能体能,0,0,0,1,0,0,0,1,0.125
markovdecision,0,0,0,1,0,0,0,1,0.125
马尔可夫决策过程,0,0,0,1,0,0,0,1,0.125
策略,0,0,0,1,0,0,0,1,0.125
转移概率,0,0,0,1,0,0,0,1,0.125
动作,0,0,0,5,0,4,0,9,1.5916666666666668
statereward,0,0,0,1,0,0,0,1,0.125
agent,0,0,0,1,0,0,0,1,0.125
环境信息,0,0,0,1,0,3,0,4,0.85
强化学习任务,0,0,0,1,0,0,0,1,0.125
机器学习,0,0,0,1,0,1,0,2,0.3666666666666667
人类活动,0,0,0,0,4,0,0,4,0.9666666666666667
csi数据集,0,0,0,0,1,0,0,1,0.24166666666666667
信号特征,0,0,0,0,1,0,0,1,0.24166666666666667
分类器,0,0,0,0,2,2,0,4,0.9666666666666667
ena,0,0,0,0,1,0,0,1,0.24166666666666667
recognition,0,0,0,0,1,0,0,1,0.24166666666666667
humanactivity,0,0,0,0,1,0,0,1,0.24166666666666667
crosslocation,0,0,0,0,1,0,0,1,0.24166666666666667
人类活动识别场景,0,0,0,0,2,0,0,2,0.48333333333333334
场景,0,0,2,0,1,0,0,3,0.4916666666666667
智能链路,0,0,1,0,0,2,1,4,0.85
wi-fi发射端,0,0,0,0,0,0,1,1,0.24166666666666667
目标状态标签,0,0,0,0,0,0,1,1,0.24166666666666667
链路覆,0,0,0,0,0,0,1,1,0.24166666666666667
多径传播效果,0,0,0,0,0,0,1,1,0.24166666666666667
识别性能,0,0,0,0,1,0,1,2,0.48333333333333334
clhar场景,0,0,0,0,0,0,1,1,0.24166666666666667
密集wi-fi,0,0,1,0,0,0,1,2,0.3666666666666667
子载波数量,0,0,0,0,0,0,1,1,0.24166666666666667
多径效应,0,0,3,3,0,0,1,7,0.9916666666666667
映射关系,0,0,1,0,0,0,1,2,0.3666666666666667
多径叠加信号,0,0,1,0,0,0,1,2,0.3666666666666667
无线智能终端,0,0,1,0,0,0,1,2,0.3666666666666667
跨位置,0,0,0,0,1,0,0,1,0.24166666666666667
ablstmo,0,0,0,0,1,0,0,1,0.24166666666666667
人体活动识别,0,0,0,0,1,0,0,1,0.24166666666666667
dwt谱图,0,0,0,0,0,5,0,5,1.2083333333333333
tdtptc,0,0,0,0,0,2,0,2,0.48333333333333334
dropout,0,0,0,0,1,2,0,3,0.725
概率分布,0,0,0,0,0,1,0,1,0.24166666666666667
用户行为样本,0,0,0,0,0,1,0,1,0.24166666666666667
预测分布,0,0,0,0,0,1,0,1,0.24166666666666667
概率值,0,0,0,0,0,2,0,2,0.48333333333333334
分类标签,0,0,0,0,1,1,0,2,0.48333333333333334
softmax函数,0,0,0,0,0,1,0,1,0.24166666666666667
特征图,0,0,0,0,5,1,0,6,1.45
relu函数,0,0,0,0,0,1,0,1,0.24166666666666667
sq,0,0,0,0,0,1,0,1,0.24166666666666667
tdtp,0,0,0,0,0,1,0,1,0.24166666666666667
特征映射,0,0,0,0,1,1,0,2,0.48333333333333334
sj,0,0,0,0,0,1,0,1,0.24166666666666667
cnn分类网络,0,0,0,0,0,7,0,7,1.6916666666666667
时频图,0,0,0,0,0,1,0,1,0.24166666666666667
图片信息,0,0,0,0,0,1,0,1,0.24166666666666667
时频,0,0,0,0,0,1,0,1,0.24166666666666667
时序数据,0,0,0,0,0,1,0,1,0.24166666666666667
时频信息,0,0,0,1,0,1,0,2,0.3666666666666667
时间频率特征,0,0,0,0,0,1,0,1,0.24166666666666667
discretewavelettransform,0,0,0,0,0,1,0,1,0.24166666666666667
离散小波变换,0,0,0,0,0,1,0,1,0.24166666666666667
csi流,0,0,0,0,0,3,0,3,0.725
wi-fi链路数量,0,0,0,0,0,2,0,2,0.48333333333333334
计算复杂度,0,0,0,0,0,1,0,1,0.24166666666666667
最优链路,0,0,0,0,0,1,0,1,0.24166666666666667
wifi设备,0,0,0,0,0,1,0,1,0.24166666666666667
环境噪音,0,0,0,0,0,2,0,2,0.48333333333333334
目标行为信息,0,0,0,0,0,3,0,3,0.725
wi-fi感知,0,0,1,0,0,1,0,2,0.3666666666666667
标行为,0,0,0,0,0,1,0,1,0.24166666666666667
无用链路,0,0,0,0,0,1,0,1,0.24166666666666667
去噪方,0,0,0,0,0,1,0,1,0.24166666666666667
特征提取方,0,0,0,0,0,1,0,1,0.24166666666666667
去噪环节,0,0,0,0,0,1,0,1,0.24166666666666667
分类器性能,0,0,0,0,0,1,0,1,0.24166666666666667
链路信息,0,0,0,0,0,1,0,1,0.24166666666666667
环境噪声,0,0,0,0,0,2,0,2,0.48333333333333334
两收设备,0,0,0,0,0,1,0,1,0.24166666666666667
正交链路,0,0,0,0,0,4,0,4,0.9666666666666667
wi-fi感知应用,0,0,0,0,0,2,0,2,0.48333333333333334
标注时间,0,0,0,0,0,1,0,1,0.24166666666666667
人工链路,0,0,0,0,0,1,0,1,0.24166666666666667
链路管理,0,0,0,0,0,1,0,1,0.24166666666666667
无效信息,0,0,0,0,0,1,0,1,0.24166666666666667
有效信息,0,0,0,0,0,1,0,1,0.24166666666666667
自适应,0,0,0,0,0,1,0,1,0.24166666666666667
wi-fi状态,0,0,0,0,0,1,0,1,0.24166666666666667
长期收益,0,0,0,0,0,1,0,1,0.24166666666666667
wifi信号,0,0,0,0,1,1,0,2,0.48333333333333334
正交wi-fi链路,0,0,0,0,0,1,0,1,0.24166666666666667
人工选择链路,0,0,0,0,0,1,0,1,0.24166666666666667
智能选择链路,0,0,0,0,0,1,0,1,0.24166666666666667
性能分,0,0,0,0,0,1,0,1,0.24166666666666667
目标行为感知应用,0,0,0,0,0,1,0,1,0.24166666666666667
行为识别,1,0,0,0,0,1,0,2,1.2416666666666667
识别过程,0,0,0,0,0,1,0,1,0.24166666666666667
维度,0,0,0,0,0,1,0,1,0.24166666666666667
数据集,0,0,0,0,0,4,0,4,0.9666666666666667
监督数据,0,0,0,0,0,1,0,1,0.24166666666666667
训练,0,0,0,0,1,1,0,2,0.48333333333333334
长期回报,0,0,0,0,0,1,0,1,0.24166666666666667
即时奖励,0,0,0,0,0,1,0,1,0.24166666666666667
位置标号,0,0,0,0,2,0,0,2,0.48333333333333334
位置标签,0,0,0,0,2,0,0,2,0.48333333333333334
负样本,0,0,0,0,2,0,0,2,0.48333333333333334
假阳率,0,0,0,0,2,0,0,2,0.48333333333333334
正样本,0,0,0,0,2,0,0,2,0.48333333333333334
频带,0,0,0,0,2,0,0,2,0.48333333333333334
空间坐标轴,0,0,0,0,1,0,0,1,0.24166666666666667
个数,0,0,0,0,2,0,0,2,0.48333333333333334
测试集,0,0,0,0,2,2,0,4,0.9666666666666667
averagelocalization,0,0,0,0,1,0,0,1,0.24166666666666667
平均定位误差,0,0,0,0,1,0,0,1,0.24166666666666667
fpr,0,0,0,0,1,0,0,1,0.24166666666666667
位置识别性能,0,0,0,0,1,0,0,1,0.24166666666666667
truenegative,0,0,0,0,1,0,0,1,0.24166666666666667
真阴率,0,0,0,0,1,0,0,1,0.24166666666666667
falsepositivera,0,0,0,0,1,0,0,1,0.24166666666666667
假反例率,0,0,0,0,1,0,0,1,0.24166666666666667
度量,0,0,0,0,1,0,0,1,0.24166666666666667
felsepositive,0,0,0,0,1,0,0,1,0.24166666666666667
recall,0,0,0,0,1,0,0,1,0.24166666666666667
召回率,0,0,0,0,1,0,0,1,0.24166666666666667
falseposit,0,0,0,0,1,0,0,1,0.24166666666666667
truepositive,0,0,0,0,1,0,0,1,0.24166666666666667
真阳率,0,0,0,0,1,0,0,1,0.24166666666666667
precision,0,0,0,0,1,0,0,1,0.24166666666666667
精确率,0,0,0,0,1,0,0,1,0.24166666666666667
准确率混淆矩阵,0,0,0,0,1,0,0,1,0.24166666666666667
细粒度性能,0,0,0,0,1,0,0,1,0.24166666666666667
fi信号,0,0,0,0,1,0,0,1,0.24166666666666667
wi-,0,0,0,0,1,0,0,1,0.24166666666666667
暖色调,0,0,0,0,1,0,0,1,0.24166666666666667
高能量,0,0,0,0,1,0,0,1,0.24166666666666667
指纹信息,0,0,0,0,1,0,0,1,0.24166666666666667
aoa谱图分布,0,0,0,0,1,0,0,1,0.24166666666666667
csi相位,0,0,0,2,1,0,0,3,0.4916666666666667
分辨,0,0,0,0,1,0,0,1,0.24166666666666667
numberofpackets,0,0,0,0,1,0,0,1,0.24166666666666667
活动识别准确率,0,0,0,0,1,0,0,1,0.24166666666666667
人类活动识别实验,0,0,0,0,1,0,0,1,0.24166666666666667
性能增益,0,0,0,0,1,0,0,1,0.24166666666666667
聚合模块,0,0,0,0,1,0,0,1,0.24166666666666667
人体活动识别系统,0,0,0,0,1,0,0,1,0.24166666666666667
接收信号,0,0,0,0,1,0,0,1,0.24166666666666667
分辨率提升机,0,0,0,0,1,0,0,1,0.24166666666666667
为感知,0,0,0,1,3,0,0,4,0.85
ifft,0,0,0,3,0,0,0,3,0.375
信息,0,0,2,6,0,4,0,12,1.9666666666666668
极坐标,0,0,0,2,0,0,0,2,0.25
时间偏移,0,0,0,2,0,0,0,2,0.25
误差源,0,0,0,2,0,0,0,2,0.25
相位分布,0,0,0,2,0,0,0,2,0.25
静态,0,0,0,2,0,0,0,2,0.25
方差,0,0,0,2,0,1,0,3,0.4916666666666667
相位信息,0,0,0,2,0,0,0,2,0.25
多径信道,0,0,0,2,0,0,0,2,0.25
色散,0,0,0,2,0,0,0,2,0.25
时间域,0,0,0,2,0,0,0,2,0.25
静态路径,0,0,0,1,0,0,0,1,0.125
距离差,0,0,0,1,0,0,0,1,0.125
子载波信号,0,0,0,1,0,0,0,1,0.125
波长,0,0,0,1,0,0,0,1,0.125
额外距离,0,0,0,1,0,0,0,1,0.125
相位差分布,0,0,0,1,0,0,0,1,0.125
始相位,0,0,0,1,0,0,0,1,0.125
相位差信息,0,0,0,1,0,0,0,1,0.125
phasedihitetic,0,0,0,1,0,0,0,1,0.125
rawphases,0,0,0,1,0,0,0,1,0.125
波动,0,0,0,1,0,0,0,1,0.125
空间环境,0,0,1,1,0,0,0,2,0.25
sfo,0,0,0,1,0,0,0,1,0.125
cfo,0,0,0,1,0,0,0,1,0.125
csi相位信息,0,0,0,1,0,0,0,1,0.125
时间常量,0,0,0,1,0,0,0,1,0.125
网卡,0,0,0,1,0,0,0,1,0.125
高斯噪声,0,0,0,1,0,0,0,1,0.125
常数,0,0,0,1,0,2,0,3,0.6083333333333334
lzcsi,0,0,0,1,0,0,0,1,0.125
采样时钟时间偏移,0,0,0,1,0,0,0,1,0.125
采样时钟频率偏移,0,0,0,1,0,0,0,1,0.125
载波,0,0,0,1,0,0,0,1,0.125
additivewhitegaus,0,0,0,1,0,0,0,1,0.125
加性高斯白噪声,0,0,0,1,0,0,0,1,0.125
相位偏移,0,0,0,1,0,0,0,1,0.125
振荡器,0,0,0,1,0,0,0,1,0.125
phaselockedloop,0,0,0,1,0,0,0,1,0.125
锁相环,0,0,0,1,0,0,0,1,0.125
数据点,0,0,0,1,0,0,0,1,0.125
时域样本,0,0,0,1,0,0,0,1,0.125
采样时间,0,0,0,1,1,0,0,2,0.3666666666666667
发射端,0,0,2,4,4,2,0,12,2.2
samplingfrequency,0,0,0,1,0,0,0,1,0.125
采样频率偏移,0,0,0,1,0,0,0,1,0.125
carrierfrequency,0,0,0,1,0,0,0,1,0.125
载波频率偏移,0,0,0,1,0,0,0,1,0.125
长度,0,0,0,1,0,0,0,1,0.125
数据符号,0,0,0,1,0,0,0,1,0.125
总长度,0,0,0,1,0,0,0,1,0.125
ofdm符号,0,0,0,1,0,0,0,1,0.125
csk,0,0,0,1,0,0,0,1,0.125
zcsit,0,0,0,1,0,0,0,1,0.125
噪音,0,0,0,1,0,1,0,2,0.3666666666666667
软件,0,0,0,1,0,0,0,1,0.125
硬件,0,0,1,1,0,0,0,2,0.25
wi-fi系统,0,0,0,1,0,0,0,1,0.125
原始幅度数据,0,0,0,1,0,0,0,1,0.125
阈值,0,0,0,1,0,0,0,1,0.125
有限差分,0,0,0,1,0,0,0,1,0.125
meanabsolutedeviation,0,0,0,1,0,0,0,1,0.125
平均绝对偏差,0,0,0,1,0,0,0,1,0.125
csi幅度曲线,0,0,0,1,0,0,0,1,0.125
波动过程,0,0,0,1,0,0,0,1,0.125
曲线,0,0,0,1,0,0,0,1,0.125
震荡曲线,0,0,0,1,0,0,0,1,0.125
直线,0,0,0,1,0,0,0,1,0.125
静态环境,0,0,0,1,0,0,0,1,0.125
4csi幅度,0,0,0,1,0,0,0,1,0.125
多径特性,0,0,0,1,0,0,0,1,0.125
无线信道,0,0,2,2,0,0,0,4,0.5
幅度信息,0,0,0,1,0,0,0,1,0.125
有效带宽,0,0,1,1,0,0,0,2,0.25
信道聚合,0,0,0,1,0,0,0,1,0.125
感知性能,0,0,0,1,0,1,0,2,0.3666666666666667
